序号,英文标题,中文标题,中文摘要
P01191,Relationship between heavy metal contents and clay mineral properties in surface sediments: implications for metal pollution assessment,表层沉积物中重金属含量与粘土矿物性质的关系及其对金属污染评价的启示,表层沉积物中的粘土矿物会影响重金属的吸附。然而，鲜有历史研究关注细粒粘土矿物特征对金属吸附的影响。由于沉积物中重金属与细粒粘土矿物之间的反应仍不清楚，本研究调查了一个典型城市化小流域中细粒粘土矿物特征对金属吸附的影响。研究使用了包括纳米颗粒在内的粘土矿物，其尺寸分级范围为1000-2000（粘土）、450-1000（细粘土）和220-450（极细粘土）纳米，以展示其从良好结晶到较差结晶的转变。通过测定比表面积、X射线衍射、扫描电镜（SEM）和化学分析对这些纳米颗粒进行了收集和评估。典型相关分析揭示了金属含量与表层沉积物性质之间的关系。随着粒径减小，观察到纳米颗粒（极细粘土）的结晶度较差，这可能表明晶胞重复次数较少，是由于细粒分数中压力诱导相变导致其他晶面优先结构破坏的结果。金属含量的第一个典型矩阵（M）变量可以通过比表面积和孔体积来预测，其次是高岭石和伊利石含量。另一方面，金属种类（即Cu、Cr、Zn或Pb）与第一个‘M’典型变量显著相关。本研究获得的数据对于推进我们对陆地生态系统中重金属与细粒粘土矿物反应的理解具有基础意义。
P02609,Acid generating and leaching potential of soils in a coal waste rock pile in northeastern China,中国东北某煤矸石堆土壤的酸产生及淋滤潜力研究,本研究评估了海州煤矿一个大型（175米）低硫废弃矸石堆（该地主要的矿山废弃物）的潜在酸性排水和金属淋滤情况。研究人员对矸石样品进行了实验室静态和柱淋滤试验。静态试验对从堆场不同部位收集的8个复合样品进行了测试。柱试验使用混合的矸石土壤样品，以评估当雨水与低硫化物矸石反应时，堆场附近背景土壤中的金属衰减过程。固体样品中主要元素的总浓度通过色散X射线荧光光谱法（XRF）测定，淋滤液的化学分析通过电感耦合等离子体发射光谱法（ICP-OES）、离子色谱法和滴定法测量。应用PHREEQC进行逆地球化学模拟，以解释矸石堆柱淋滤液与背景土壤之间可能的质量转移过程。静态试验（包括酸碱核算（ABA）和净酸产生（NAG））和矿物学信息表明，矸石不产生酸。根据静态试验结果，相对于矸石堆的低硫含量，大量的铝硅酸盐矿物和可能存在的微量碳酸盐构成了巨大的潜在中和能力。研究还发现，矸石中以及周围背景土壤中存在的固有中和材料提供了足够的中和性，可能会固定矸石中的微量和重金属含量，从而潜在地保护水资源。
P02923,Enhancement of the Antibacterial Activity of Silver Nanoparticles against Phytopathogenic Bacterium Ralstonia solanacearum by Stabilization,通过稳定化增强纳米银颗粒对植物病原细菌青枯雷尔氏菌的抑菌活性,本文研究了在使用选定表面活性剂（SDS、SDBS、TX-100 和 Tween 80）进行稳定化处理后，纳米银颗粒对植物病原细菌青枯雷尔氏菌的增强抗菌活性，并与银离子进行了比较。研究发现 Tween 80 是纳米银颗粒的最佳稳定剂，因为纳米银颗粒和表面活性剂具有有益的协同作用。然而，所有表面活性剂对银离子的抗菌活性几乎没有影响。体外实验表明，Tween 80 稳定的纳米银颗粒对青枯雷尔氏菌显示出最高的杀菌活性。透射电镜、荧光显微镜和十二烷基硫酸钠-聚丙烯酰胺凝胶电泳（SDS-PAGE）的进一步测量显示，虽然银离子和 Tween 80-银离子诱导了高毒性，但 Tween 80 稳定的纳米银颗粒在与细胞直接接触时显示出最严重的损伤，导致细胞膜的机械性损伤，并强烈改变和破坏了细胞蛋白。同时，盆栽实验数据表明，Tween 80 稳定的纳米银颗粒在第 7 天、第 14 天和第 21 天对烟草青枯病的防治效率分别为 96.71%、90.11% 和 84.21%。基于这些证明了其低剂量需求和强抗菌活性的结果，Tween 80 稳定的纳米银颗粒是一种有前途的抗菌剂，可用于替代作物病害控制方法。
P03006,Reduction of selenite to Se(0) nanoparticles by filamentous bacterium Streptomyces sp. ES2-5 isolated from a selenium mining soil,分离自硒矿土壤的丝状细菌链霉菌 ES2-5 将亚硒酸盐还原为 Se(0) 纳米颗粒,背景：硒（Se）是生命系统中必需的微量元素。微生物在生命和环境中的硒循环中起着关键作用。不同的细菌菌株能够将 Se(IV)（亚硒酸盐）和/或 Se(VI)（硒酸盐）还原为毒性较小的 Se(0)，并形成硒纳米颗粒。生物生成的硒纳米颗粒在医学、生物传感器和环境修复方面显示出广阔的应用前景。这些微生物可能被探索为合成金属（类金属）纳米颗粒的潜在生物工厂。结果：分离自中国西南部硒矿土壤的一株严格好氧、分枝的放线菌菌株 ES2-5，基于 16S rRNA 基因序列、生理和形态特征被鉴定为链霉菌属。SEM 和 TEM-EDX 分析表明，Se(IV) 被还原为 Se(0)，并在细胞质中形成线性链状的 SeNPs。SeNPs 的尺寸范围为 50-500 nm。随着 Se(IV) 的还原，每生物量的细胞谷胱甘肽浓度降低，并且在 NADPH 或 NADH 作为电子供体存在下，在不同的亚细胞组分中未观察到 SeNPs，表明谷胱甘肽最可能参与体内 Se(IV) 还原。菌株 ES2-5 对一些重金属（类金属）（如 Se(IV)、Cr(VI) 和 Zn(II)）具有抗性，最小抑制浓度分别为 50、80 和 1.5
P03027,"Identification of bacterial communities in sediments of Poyang Lake, the largest freshwater lake in China",中国最大淡水湖鄱阳湖沉积物中细菌群落的识别,细菌在湖泊沉积物生态系统的各种生物地球化学过程中起着至关重要的作用。这项研究是首批调查中国最大淡水湖鄱阳湖沉积物中细菌群落组成空间分布模式的研究之一。2011年5月，从鄱阳湖的主要盆地和注入鄱阳湖的主要河流河口采集了沉积物样品。16S rRNA基因的定量PCR分析和焦磷酸测序分析表明，鄱阳湖沉积物的细菌群落丰度和组成在采样点之间差异很大。总共区分了25个门和68个细菌目。伯克霍尔德氏目、镮杆菌目（β-变形菌）、粘球菌目、脱硫弧菌目（δ-变形菌）、鞘氨醇杆菌目（拟杆菌）、硝化螺旋菌目（硝化螺旋菌）和黄单胞菌目（γ-变形菌）被鉴定为主要类群，共同占注释序列的一半以上。此外，相关性分析表明，较高的总磷和重金属（铜、锌和镉）负荷可能会增强沉积物中的细菌丰度。
P03174,Sublethal Toxicity Endpoints of Heavy Metals to the Nematode Caenorhabditis elegans,重金属对秀丽隐杆线虫的亚致死毒性终点,秀丽隐杆线虫是一种自由生活的线虫，常被用作生态毒理学研究中的模式生物。本研究旨在确定合适的亚致死终点，以建立生态毒性筛选和监测系统。本研究应用秀丽隐杆线虫探讨了四种重金属（铜、锌、镉和铬）的亚致死毒性。选择了两个生理终点（生长和繁殖）、三个行为终点（头部摆动频率、身体弯曲频率和进食）以及两个酶终点（乙酰胆碱酯酶[AChE]和超氧化物歧化酶[SOD]）来评估重金属毒性。结果表明，所有四种重金属与秀丽隐杆线虫的亚致死毒性效应之间存在良好的浓度-反应关系。考虑到这些亚致死终点的简单性、准确性、可重复性和实验成本，进食是重金属对秀丽隐杆线虫相对理想的亚致死毒性终点。
P04040,"Trace Elements Contamination and Human Health Risk Assessment in Drinking Water from the Agricultural and Pastoral Areas of Bay County, Xinjiang, China",新疆巴音郭楞州农牧区饮用水中微量元素污染及健康风险评估,"从新疆巴音郭楞州四个农业区（KYR: Keyir, KRW: Kariwak, YTR: Yatur, DW: Dawanqi）和两个牧区（B: Bulong and Y: Yangchang）的180个家庭采集了自来水样本，并使用电感耦合等离子体质谱法（ICP-MS）分析了七种微量元素（Cd, Cr, As Ni, Pb, Zn, Se）的水平，以评估潜在的健康风险。观察到了污染的显著空间差异。总体而言，由于重金属的原因，致癌污染物的健康风险比非致癌污染物更为严重。儿童的总风险指数总体上更高（致癌和非致癌元素分别为 Cr > As > Cd 和 Zn > Se）。农业区的总风险指数更大（DW > KYR > YTR > KRW > B > Y）。以井水为水源的地区总风险指数高于泉水；对于后者，总健康风险指数高于冰川水。DW、KYR、YTR、KRW 和 B 地区的主要健康风险因子是 Cr 和 As，Y 地区是 Zn、Cr 和 As。总体而言，总微量元素引起的健康风险（包括 DW 成人）高于可接受水平（10−6）但低于优先风险水平（10−4）（KYR, YTR, KRW, Y, 和 B）"
P04803,"Characteristics and Sources of Black Carbon in Atmospheric Dustfall Particles from Huangshi, China",中国黄石大气降尘颗粒中黑碳的特征及来源,本研究采用热光反射法测定了中国中部工业城市黄石大气降尘颗粒中碳质颗粒的浓度。95个降尘样品中的黑碳（BC）含量范围为4.3至64.9 g kg–1，平均为17.0 g kg–1。这些值高于世界背景土壤中的值，表明该城市环境受到严重污染。总体而言，BC占有机碳（OC）的17.6–71.3%（平均42.0%），BC与OC呈正相关（r2 = 0.90）。平均炭和烟尘含量分别为8.01 g kg–1和8.65 g kg–1，炭/烟尘比在0.28至1.97之间，平均为1.01。所有测量的碳质种类彼此正相关，表明它们具有共同的来源。BC、炭和烟尘的空间分布差异很大，BC水平在靠近假定排放源（如发电厂和铁路线）附近较高。BC/OC和炭/烟尘比率的分析表明，化石燃料燃烧（特别是机动车排放和燃煤）有重大影响。与煤炭使用相关的工业粉尘似乎是降尘中BC的主要贡献者，这可能与该城市的广泛工业活动（包括金属冶炼）有关。
P04888,Size-resolved source apportionment of particulate matter in urban Beijing during haze and non-haze episodes,北京城市地区霾和非霾期间颗粒物的粒径分辨源解析,在理解空气颗粒物 的理化特征和来源之前，仍需补充额外的尺寸分辨的化学信息；然而，由于缺乏测量数据，中国大部分地区尚未获得此类信息。本研究报告了在经历严重雾霾事件的超大城市——北京市区，历时1年采集的分级颗粒物样本中各种化学组分的观测结果。除了细颗粒物 外，在雾霾期间还测量到了高浓度的粗颗粒物。本研究中颗粒物的丰度和化学组成在时间和空间上均存在差异，主要贡献来自有机物 和二次无机气溶胶。从非霾日到霾日，有机物对颗粒物质量的贡献从37.9%下降到31.2%，而硫酸盐、硝酸盐和铵 的总贡献从19.1%增加到33.9%。由于非均相反应和吸湿增长，有机碳、镉以及硫酸盐、硝酸盐、铵、氯 和钾 的峰值浓度在非霾日从0.43–0.65 µm 转移至霾日的0.65–1.1 µm。虽然铅 和铊 的粒径分布在观测期间相似，但与非霾日相比，霾日其浓度增加了1.5倍以上。观测表明，当能见度小于10 km时，粒径范围为0.43–0.65 µm的硫酸盐和铵、粒径范围为0.65–1.1 µm的硫酸盐和硝酸盐、粒径范围为5.8–9 µm的钙，以及相对湿度和风速等气象因素，是导致雾霾污染的原因。使用正定矩阵因子分解 进行
P06792,Methyl Jasmonate Regulates Antioxidant Defense and Suppresses Arsenic Uptake in Brassica napus L.,甲基茉莉酸调节抗氧化防御并抑制油菜对砷的吸收,"茉莉酸甲酯(methyl jasmonate, MJ)是一种重要的植物生长调节剂，参与植物对非生物胁迫的防御反应，然而其在金属胁迫响应中的潜在功能尚不明确。本研究以两个甘蓝型油菜(Brassica napus L.)品种（黑籽品种ZS 758和黄籽品种Zheda 622）为材料，探讨了MJ对砷(arsenic, As)胁迫下植物生理生化变化的影响。200 µM的As处理表现出更强的植物毒性，然而与MJ联合施用显著提高了叶绿素荧光和生物量产量，并降低了丙二醛(malondialdehyde)含量，相较于单独As胁迫植株。MJ的应用减轻了氧化胁迫，表现为叶片中活性氧(reactive oxygen species, ROS)合成水平（H2O2和OH−）较低，以及谷胱甘肽和抗坏血酸保持较高的氧化还原状态。重要抗氧化剂（SOD, APX, CAT, POD）、次生代谢产物（PAL, PPO, CAD）的酶活性和基因表达增强，以及脂氧合酶基因的诱导表明，MJ在参与氧化胁迫响应的多条转录通路调节中发挥了有效作用。黄籽植株（Zheda 622）的As含量高于黑籽植株（ZS 758）。MJ的应用显著降"
P07171,"Spatial distribution, contamination and ecological risk assessment of heavy metals in surface sediments of Erhai Lake, a large eutrophic plateau lake in southwest China",洱海表层沉积物中重金属的分布、污染及生态风险评价,分析了云南洱海表层沉积物中重金属及主要金属的浓度。利用多元统计分析、富集因子、沉积物质量指南和潜在生态风险指数等方法研究了重金属的污染状况及潜在生态风险。研究结果表明，重金属浓度存在明显的空间差异；主成分分析显示Cr、Cu、Ni主要来源于成岩作用，而As、Cd、Hg、Pb、Zn受人为污染影响；富集因子表明Cu也受人为污染影响。总体而言，Cu、Pb、Zn污染程度为零至轻微，As、Cd、Hg为中度至显著。RI值表明重金属可能具有极高的生态风险，其中As、Cd和Hg是环境监测中最值得关注的金属。
P07303,Biochar stimulates the decomposition of simple organic matter and suppresses the decomposition of complex organic matter in a sandy loam soil,生物炭促进简单有机质的分解并抑制壤土中复杂有机质的分解,将作物残茬和生物炭掺入土壤作为减缓大气二氧化碳排放和促进土壤碳固存的工具受到了越来越多的关注。然而，关于生物炭、烘焙生物质和秸秆对易变和难降解土壤有机质影响的直接比较仍然知之甚少。在本研究中，我们利用14C标记方法探讨了不同温度下制备的生物炭和烘焙生物质对土壤中简单碳底物（葡萄糖、氨基酸）、植物残留物（黑麦草）和原生土壤有机质分解的影响。将小麦秸秆在四种对比热解温度（250、350、450和550°C）下制备的烘焙生物质和生物炭掺入到砂壤土中，并将其对碳周转的影响与未改良土壤或添加未处理秸秆的土壤进行了比较。生物炭、烘焙生物质和秸秆的施用导致土壤微生物群落大小、活性和结构发生转变，其中在秸秆施用土壤中影响最大。此外，它们还导致微生物碳利用效率（CUE）发生变化，从而使更多的底物碳被分配到分解代谢过程中。虽然总体上生物炭、烘焙生物质和秸秆的添加增加了土壤呼吸，但降低了简单碳底物、植物残留物和原生土壤有机质的周转率，并对微生物生物量的周转率没有显著影响。负土壤有机质激发效应与生物炭制备温度呈正相关。因此，我们将土壤二氧化碳通量的增加归因于生物炭来源的碳，而不是土壤有机质来源的碳。总之，土壤
P07460,Spatiotemporal patterns and source attribution of nitrogen load in a river basin with complex pollution sources,复杂污染源流域氮负荷的时空分布及源解析,过量营养物排放导致的环境问题（如富营养化）是全球性挑战。全球许多流域的氮排放存在复杂的污染源。了解污染源及其负荷贡献对于制定有效的氮污染控制策略至关重要。研究使用基于过程的SWAT（土壤和水评估工具）模型模拟了中国淮河上游所有已知人为污染源的氮负荷。研究评估了由每日和每小时降雨输入驱动的SWAT性能，发现由每小时降雨驱动的模型在模拟总氮（TN）和氨氮（NH4-N）负荷方面优于每日降雨驱动的模型。因此，使用逐时SWAT模型检验了TN和NH4-N负荷的时空格局及其源解析。TN负荷表现出显著的季节变化，夏季最大，春季最小。尽管作物生产对下游的贡献比例有所下降，但仍是TN负荷的最大贡献源，其次是化粪池、集中式动物饲养经营（CAFOs）、市政污水处理厂、工业和分散式动物饲养经营（SAFOs）。NH4-N负荷的季节变化较小。CAFOs仍然是整个流域NH4-N负荷的最大来源，而工业和市政污水处理厂的贡献在下游更为明显。研究结果表明，需要将氮负荷减少的重点从“末端”污水处理转移到强调利益相关者参与和源头预防的综合方法上。
P07464,Monsoon-facilitated characteristics and transport of atmospheric mercury at a high-altitude background site in southwestern China,季风影响下中国西南高海拔背景站大气汞的特征及传输,"为了更好地理解季风气候对中国西南地区大气汞(Hg)传输的影响，研究组于2011年5月至2012年5月在中国西南部的哀牢山站(ALS，海拔2450米)对总气态汞(TGM，定义为气态元素汞GEM和气态氧化汞GOM之和)、颗粒态汞(PBM)和GOM进行了测量。TGM、GOM和PBM的平均浓度(±标准差)分别为2.09 ± 0.63, 2.2 ± 2.3 和 31.3 ± 28.4 pg m^-3。TGM表现出季风分布模式，在印度夏季季风(ISM，5月至9月)和东亚夏季季风(EASM，5月至9月)期间的浓度相对较高(2.22 ± 0.58 ng m^-3)，高于非ISM期间的浓度(1.99 ± 0.66 ng m^-3)。同样，ISM期间的GOM和PBM浓度也高于非ISM期间。本研究表明，ISM和EASM对中国西南与南亚和东南亚之间的Hg长距离和跨界传输有强烈影响。在ISM期间，几次高TGM事件伴随着北风的出现，表明由于EASM的加强，中国内陆的人为Hg排放可以迅速增加ALS的TGM水平。大多数TGM和PBM事件发生在非ISM期间。同时，在ALS也观察到高CO浓度，表明在非ISM期间，强烈的西"
P10817,Bacillus cereus strain S2 shows high nematicidal activity against Meloidogyne incognita by producing sphingosine,苏云金芽孢杆菌S2菌株通过产生鞘氨醇对南方根结线虫具有高杀线虫活性,植物寄生线虫在世界范围内造成严重的作物损失。本研究旨在探讨枯草芽孢杆菌S2菌株对南方根结线虫的拮抗机制。用枯草芽孢杆菌S2菌株处理可使秀丽隐杆线虫（模式生物）的死亡率达到77.89%，南方根结线虫的死亡率达到90.96%。在盆栽实验中，枯草芽孢杆菌S2培养液或上清液对南方根结线虫的防治效率分别为81.36%和67.42%。在大田实验中，防治效率为58.97%。通过极性梯度提取、硅胶柱色谱和HPLC从枯草芽孢杆菌S2培养上清液中分离出杀线虫物质。通过LC-MS鉴定出两种杀线虫化合物为C16鞘氨醇和植物鞘氨醇。鞘氨醇的中数致死浓度测定为0.64μg/ml。鞘氨醇能明显抑制秀丽隐杆线虫的繁殖，24小时的抑制率为42.72%。经鞘氨醇处理后，线虫肠道内诱导产生ROS，生殖区消失。此外，枯草芽孢杆菌S2可诱导番茄产生系统性抗性，增强防御相关酶的活性，从而实现对南方根结线虫的生物防治。本研究证明了枯草芽孢杆菌及其产物鞘氨醇的杀线虫活性，为南方根结线虫的生物防治提供了可能性。
P10820,Reconstruction of atmospheric soot history in inland regions from lake sediments over the past 150 years,利用湖泊沉积物重建过去150年内陆地区大气烟尘历史,
P00093,Exploring scale-dependent ecohydrological responses in a large endorheic river basin through integrated surface watergroundwater modeling,黑河流域生态水文,本文建立了黑河流域（中国第二大内流河盆地）的地表水-地下水集成模型（GSFLOW），利用遥感衍生的蒸散发（ET）和叶面积指数（LAI）数据对模型结果进行交叉验证。研究揭示了生态、水文和人为影响（引水和抽水）变量之间随尺度变化的相互关系。主要发现包括：（1）独立ET和LAI数据使模型能够从传统观测无法实现的角度验证结果；（2）ET和LAI时间变异性的控制因素表现出显著的尺度依赖性；（3）下游水文区与中游发展之间存在复杂的权衡关系。集成建模为理解区域水循环提供了连贯框架，并为解决水冲突提供了新见解。
P01991,"Spatial distribution of old and emerging Flame Retardants in Chinese Forest Soils: Sources, Trends and Processes",中国森林土壤中新型和老式阻燃剂的空间分布：来源、趋势及过程,
P02581,"Assessment of heavy metal enrichment, bioavailability and controlling factors in sediments of Taihu Lake, China",太湖沉积物中重金属富集、生物有效性及控制因子的评估,评估了太湖表层沉积物中重金属的分布、生物有效性和生态风险。样品于2011年9月和2012年2月采集自八个代表性站点。表层沉积物中平均金属含量顺序为 Cr > Zn > Ni > Pb > Cu。在空间上，竺山湾的 Cu、Ni 和 Zn 含量较高，而小梅港的 Cr 和 Pb 含量高于其他位点。通过BCR提取的酸溶部分测定的生物有效金属显示了时空变化。利用薄膜扩散梯度技术（DGT）定量了竺山湾和小梅港的不稳定金属，DGT-有效态 Zn、Ni、Cu、Pb 和 Cd 的浓度呈降序排列，表明不同重金属的不稳定浓度与总金属含量不一致，应注意沉积物中 Cd 的毒性效应。Hakanson潜在生态风险指数评估显示竺山湾遭受的污染最严重，应予以特别关注。在风险评估时应考虑金属的生物有效性，以进行更准确的估算。
P03170,Genotoxicity Evaluation of Irrigative Wastewater from Shijiazhuang City in China,中国石家庄市灌溉污水的遗传毒性评价,本研究对来自石家庄市东明排放河的废水样品进行了化学分析和生物测定（包括沙门氏菌致突变试验、微核试验和单细胞凝胶电泳）。样品的化学分析使用气相色谱-质谱联用和电感耦合等离子体质谱法进行。沙门氏菌致突变性试验在有和无S9混合物的情况下对鼠伤寒沙门氏菌TA97、TA98、TA100和TA102菌株进行。小鼠通过饮用水摄入25%、50%和100%浓度的原废水。一组小鼠连续暴露2天，另一组连续暴露15天。为了建立初级DNA损伤水平，对处理过的小鼠肝细胞进行了单细胞凝胶电泳。样品中铬和铅的浓度分别超过国家标准（GB20922-2007）0.78倍和0.43倍。检测出30多种有机化合物，其中一些是致突变物、致癌物和环境内分泌干扰物。观察到鼠伤寒沙门氏菌TA98菌株呈阳性反应。小鼠连续15天饮用含有50%和100%废水的水导致微核频率显著增加，且呈剂量-反应关系。小鼠连续15天饮用含有50%和100%废水的水导致Olive尾距显著增加，且呈剂量-反应关系。所有结果表明，石家庄市东明排放河的样品具有遗传毒性，可能对当地居民造成有害影响。
P03172,"The Combined Effects of Arbuscular Mycorrhizal Fungi (AMF) and Lead (Pb) Stress on Pb Accumulation, Plant Growth Parameters, Photosynthesis, and Antioxidant Enzymes in Robinia pseudoacacia L.",丛枝菌根真菌(AMF)与铅(Pb)胁迫对刺槐(Robinia pseudoacacia L.)铅积累、生长参数、光合作用及抗氧化酶的联合效应,丛枝菌根真菌（AMF）被视为一种提高植物稳定效率和植物对重金属污染土壤耐受性的潜在生物技术工具。然而，AMF帮助缓解植物金属毒性的机制仍未得到充分理解。本研究进行温室实验，评估了两种AMF物种（摩西斗管囊霉和根内根孢囊霉）在铅添加水平为0、500、1000和2000 mg kg-1土壤时，对豆科树种刺槐的生长、铅积累、光合作用和抗氧化酶活性的影响。AMF共生降低了叶片中的铅浓度，并促进了生物量及光合色素含量的积累。与非菌根植物相比，菌根植物具有更高的气体交换能力、非光化学效率和光化学效率。菌根植物中超氧化物歧化酶（SOD）、抗坏血酸过氧化物酶（APX）和谷胱甘肽过氧化物酶（GPX）的酶活性增强，而过氧化氢（H2O2）和丙二醛（MDA）含量降低。这些发现表明，AMF共生可以通过缓解细胞氧化损伤来保护植物免受铅胁迫。此外，随着铅胁迫水平的增加，植物对菌根的依赖性增加，表明在重度污染土壤中AMF接种可能在植物铅耐受性中发挥更重要的作用。总的来说，在铅污染土壤中，F. mosseae和R. intraradices都能与刺槐保持有效的共生。AMF共生可以提高光合作用和活性氧（ROS）清除能力，
P03656,Analysis of Heavy Metal Pollution of Superficial Soil in Urban Area,城市表层土壤重金属污染分析,
P03828,"Transport, ultrastructural localization, and distribution of chemical forms of lead in radish (Raphanus sativus L.)",萝卜中铅的转运、超微结构定位及化学形态分布,铅是一种普遍存在但剧毒的重金属，通过食用受污染蔬菜等途径对人体健康有害。萝卜是一种具有显著健康和营养益处的世界性根茎类蔬菜作物。然而，关于萝卜根部吸收铅后在其体内的转运和分布知之甚少。本研究利用水培培养诱导铅胁迫，旨在表征萝卜不同组织中铅的转运、超微结构定位及化学形态分布。结果显示，绝大部分铅（85.76–98.72%）保留在地下器官（包括侧根、根头和主根皮），而少量被根肉吸收（0.44–1.56%）或转运至地上部（1.28–14.24%）。大部分铅（74.11–99.30%）与不溶性草酸铅、蛋白质和果胶酸盐结合形成铅-磷酸盐复合物。此外，与高铅积累系相比，低铅积累系的萝卜中水溶性铅的比例更高。亚细胞分布分析显示，侧根（71.08–80.40%）和主根皮（46.22–77.94%）中大部分铅结合在细胞壁组分上，而叶片和根部分别有28.36–39.37%和27.35–46.51%的铅储存在可溶性组分中。透射电镜（TEM）进一步揭示了胞间间隙、细胞壁、质膜和液泡中的铅沉淀。分级结果也显示了铅在细胞壁、胞间间隙和液泡中的积累，以及对不溶性草酸铅、蛋白质、果胶酸盐和铅-磷酸盐复合物的低吸收，这
P04609,"Land Use Changes Induced County-Scale Carbon Consequences in Southeast China 1979–2020, Evidence from Fuyang, Zhejiang Province",中国东南部1979-2020年土地利用变化引起的县级碳后果——以浙江省富阳市为例,土地利用变化(LUC)是陆地碳储量变化中最活跃的动力，在制定土地利用政策时必须考虑碳储量变化的动态。本文探讨了土地利用变化对县域尺度碳(C)储量的影响，并检测了县级土地利用规划政策内土壤碳储量的变化。选取了中国东部富阳县1979-2006年的土地利用变化和富阳市土地利用总体规划(FLUMP)(2006-2020)作为试点研究。通过汇编六种土地利用类型的植被和土壤有机碳密度数据，并结合文献综述和实地调查，检查了碳储量变化的估算。结果显示，1979年至2006年间的土地利用变化已导致植被碳(VC)减少273.44 Gg，土壤有机碳(SOC)减少771.01 Gg，主要由于城市化进程。此外，预计FLUMP(2006-2020)将导致2006年至2020年间植被潜在碳损失25.93 * 10^-3 Mg C ha^-1 year^-1，土壤潜在碳损失27.48 * 10^-3 Mg C ha^-1 year^-1。鉴于此，迫切需要制定合理的政策和有效措施以扭转碳损失过程。
P04802,Characterization and Source Identification of Heavy Metals in Ambient PM10 and PM2.5 in an Integrated Iron and Steel Industry Zone Compared with a Background Site,综合性钢铁工业区环境PM10和PM2.5中重金属的特征及源识别与背景点对比,本研究旨在表征中国长三角地区典型综合性钢铁工业区（HG）及背景点（ZWY）在2011年2月至2012年1月期间环境PM10和PM2.5颗粒物中的重金属特征。研究测量了12种元素以研究其水平、粒径分布和来源。在两个采样点，Fe是两种粒径颗粒物中检测到的金属中含量最高的，其次是Zn和Pb。它们与Cr和Mn一起被认为是钢铁生产排放的标志元素。HG点所有测得重金属的浓度是ZWY点的1-3.53倍。与以往研究相比，本研究中钢铁相关元素（Fe、Zn、Mn）的浓度显著较高。HG点Fe和Zn的相关性最高。此外，富集因子分析发现Cd是最富集的重金属，其次是Zn、Pb和Cu。主成分分析确定HG点重金属的主要来源为钢铁粉尘（包括燃煤电厂燃烧、焦化和钢铁排放）、车辆排放、道路再悬浮粉尘和土壤粉尘。此外，钢铁粉尘也被发现是ZWY点重金属的潜在来源。结果表明，钢铁粉尘对整个研究区域有影响。
P04881,Atmospheric wet and dry deposition of trace elements at 10 sites in Northern China,中国北方10个站点的大气痕量元素湿沉降和干沉降,大气沉降被认为是去除大气污染物的主要过程，也是生态系统营养物质和污染物的重要来源。痕量元素（TEs），特别是沉降在植物上或进入土壤和水体的有毒金属，由于其迁移和积累，会对环境和人类健康造成巨大损害。尽管公众对此表示关注，但关于金属从大气沉降到生态系统的定量知识仍然匮乏。为了推进对大气沉降痕量元素的量级、途径、组成和影响的空间和时间变化的理解，2007年12月至2010年11月，在中国北方的10个站点同时采集了降水（雨和雪）和干沉降颗粒物。
P05043,Environmental factors affecting growth and development of Banlangen (Radix Isatidis) in China,中国板蓝根生长和发育的环境因子影响,
P06352,"Levels of arsenic pollution in daily foodstuffs and soils and its associated human health risk in a town in Jiangsu Province, China",江苏省某镇日常食品和土壤中的砷污染水平及其相关的人类健康风险,农村地区工业的发展会加剧当地环境中砷(As)的污染，这可能给当地居民带来不可接受的健康风险。本文评估了中国江苏南部一个典型乡村工业发达镇中，无机砷通过土壤摄入、皮肤接触及食品消费对居民造成的健康风险。检测结果显示，土壤、大米、鱼虾蟹、猪肉和鸡蛋、蔬菜和水果中总砷的平均浓度分别为 10.367 mg/kg (干重)、0.104 mg/kg (干重)、0.050、0.415、0.011、0.013 和 0.017 mg/kg (鲜重)，所有数值均低于中国食品和土壤的最高允许浓度。确定性评估结果显示，所有年龄组的危害商数(HQ)和超额终身致癌风险(R)分别为 1.28 (0.78-2.31) 和 2.38e-4 (2.71e-5 - 5.09e-4)。2-29 岁的男性和 2-13 岁及 18-29 岁的女性表现出非致癌风险 (HQ>1)。所有年龄段的男女致癌风险均超过了 1e-5 的可接受水平，且风险随年龄增长而增加。概率性评估结果显示，约 28% 的居民因摄入过量无机砷而面临非致癌风险。90% 居民的 R 值大于 1e-5。敏感性分析表明，致癌斜率因子(SF)、大米的摄入率及大米中无机砷
