序号,英文标题,中文标题,中文摘要
P03671,Real-time detection method for heavy metal pollution in soil of mining area,矿区土壤重金属污染实时检测方法,
P04330,"A Bibliometric Analysis on Land Degradation: Current Status, Development, and Future Directions",土地退化的文献计量分析：现状、发展与未来方向,土地退化是目前备受关注的全球性问题。为了客观揭示土地退化的研究现状，本文使用了bibliometrix和biblioshiny软件包，对Web of Science核心合集数据库中1990-2019年期间（数据更新时间为2019年4月8日）土地退化领域的研究论文进行了数据挖掘和定量分析。结果表明：(1) 在过去20年中，土地退化相关论文数量有所增加。根据文章数量，将其分为四个阶段：低产探索期、发展萌芽期、推广扩张期和高产活跃期。(2) 土地退化研究覆盖了93个国家或地区。从研究数量来看，排名前五位的国家是中国、美国、英国、德国和澳大利亚。中国、美国和英国是土地退化领域国际合作最重要的国家。然而，各国之间的合作总体上并不紧密。(3) 近年来，土地退化、退化、荒漠化、遥感、土壤侵蚀和土壤退化是该领域的高频关键词。(4) 土地退化领域的研究热点主要集中在土地退化的恢复与重建、土地资源的可持续管理等研究方向。(5) 土地退化领域各时期的主题多样化，演变关系复杂。关于土地退化的动态监测、土地退化的环境治理以及土地退化对土地利用变化的响应，共有15条演变路径。最后，文章总结指出，未来土地退化研究方
P04474,Estimation of Soil Arsenic Content with Hyperspectral Remote Sensing,高光谱遥感估算土壤砷含量,
P04853,Hierarchical-clustering-based Cokriging to advance the spatial prediction accuracy of soil heavy metals distributions,基于层次聚类的协同克里金法提高土壤重金属空间分布预测精度,
P07719,Health risk assessment of heavy metal pollution in a soil‑rice system: a case study in the Jin‑Qu Basin of China,土壤-水稻系统重金属污染的健康风险评价：以中国金衢盆地为例,本研究对金华-衢州盆地的109对土壤和水稻样品进行了区域实地调查，以评估重金属对人体健康造成的风险。研究土壤呈酸性（平均pH值为5.5），富含碳（土壤有机质平均为33.6 g kg-1），主要受镉污染（42.2%的样品超过了0.3 mg kg-1的标准值（GB15618-2018））。镉、铅和锌的空间分布表现出相似的地理趋势。34%和30%的水稻样品中的镉和铅含量超过了0.2 mg kg-1的限值（GB2762-2017）。膳食摄入的风险估计显示，镉的目标危险系数为0.918，大米摄入的危害指数为2.141。总体而言，镉和铅是造成当地居民潜在非致癌健康风险的主要成分。
P07726,Characterization of microplastics and the association of heavy metals with microplastics in suburban soil of central China,中国中部城郊土壤中微塑料的表征及其与重金属的关联,微塑料广泛存在于水生和陆地环境中，由于强疏水性和较高的比表面积，其表面可以吸收其他污染物。本研究调查了中国中部三种不同土地类型中MPs的发生分布及其与重金属的相互作用。结果表明，MPs的丰度范围为2.2 x 10^4至6.9 x 10^5 particles/kg，81.7%的测量颗粒粒径在10至100 μm之间。较小尺寸的颗粒在研究区的MPs中占比较大。在林地中，MPs的丰度（4.1 x 10^5 particles/kg）显著高于菜地（1.6 x 10^5 particles/kg）和空闲地（1.2 x 10^5 particles/kg）。MPs颗粒最普遍的形式是碎片（53%），其次是纤维（15.2%）。聚乙烯、聚丙烯、聚苯乙烯、聚酰胺和聚氯乙烯在每个采样点都很常见，其中聚乙烯是主要形式（36.1%）。据推断，工业生产活动、垃圾和污水污泥可能是MPs污染的主要来源。此外，土壤环境中的MPs颗粒含有不同水平的重金属，包括Cd、Cr、Pb、Ag、Cu、Sb、Hg、Fe和Mn。MPs中重金属的浓度，特别是Cd、Pb、Mn和Hg，与土壤环境中重金属的污染程度密切相关，推断土壤中的MPs可
P08030,Long-term influence of maize stover and its derived biochar on soil structure and organo-mineral complexes in Northeast China,玉米秸秆及其衍生生物炭对中国东北土壤结构和有机矿物复合体的长期影响,"以往研究中关于生物炭对土壤结构和团聚体稳定性的影响一直存在争议。为了探究生物炭对土壤团聚体的作用，在中国东北的棕壤上进行了一项为期5年的田间试验。我们测定了表层土壤（0-20厘米）和土壤团聚体中的团聚体分布（> 2000 μm, 250–2000 μm, 53–250 μm, 和 < 53 μm）以及有机碳（OC）和有机矿物复合体含量。研究了三种处理：对照（仅施用矿物氮磷钾肥料）、生物炭（施用量为2.625 t ha−1）和秸秆（玉米秸秆施用量为7.5 t ha−1），所有处理均接受相同的施肥。生物炭和秸秆的施用显著降低了土壤容重和颗粒密度（p < 0.05），并提高了土壤总孔隙度。两种改良措施均显著提高了土壤整体及所有研究团聚体组分中的总有机碳、重组有机碳组分及有机矿物复合体数量（p < 0.05）。生物炭和秸秆施用促进了小团聚体的形成。大团聚体中包含更多的有机质，这导致了更多有机矿物复合体的形成，从而提高了土壤团聚体的稳定性。然而，生物炭和秸秆对有机矿物复合体影响的不同机制仍需进一步研究。生物炭和秸秆施用都是改善中国东北地区土壤结构的有效方法。"
P08091,"Biochar addition coupled with nitrogen fertilization impacts on soil quality, crop productivity, and nitrogen uptake under double-cropping system",双季作物系统下生物炭配施氮肥对土壤质量、作物生产力和氮吸收的影响,据报道，生物炭与无机肥料配合施用可以提高作物产量并增强土壤肥力。然而，关于这种协同效应对中国土壤特性和米粉稻（noodle rice）性能的研究仍然很少。为了研究生物炭配合无机肥料施用对土壤可持续性、米粉稻产量及其性状的影响，于2018年早季和晚季进行了室外盆栽实验。跨季节汇总的结果显示，与T1相比，生物炭处理盆栽的净光合速率、籽粒产量、氮吸收、胶稠度、直链淀粉含量（AC）和蛋白质含量均有所增加。与T1相比，T4处理在跨季节的土壤孔隙度、含水量、pH值、有机碳、全氮、有效磷和有效钾分别平均增加了63.24%、63.66%、14.85%、58.0%、59.0%、22.39%和2.9%。在T3、T4、T7和T8中，总根长、表面积、体积和平均根直径等根系形态特征得到了显著改善。淀粉分支酶（SBE）、淀粉去分支酶（DBE）和可溶性淀粉合成酶（SSS）等淀粉相关酶未受到显著影响；然而，在40和60 t/ha生物炭用量下，结合不同氮率，颗粒结合淀粉合成酶（GBSS）、ADP-葡萄糖焦磷酸化酶（ADPG）和淀粉合成酶（SS）显示出更高的活性。总之，施用60 t/ha生物炭并配合270 kg N/ha
P08162,Impacts of parent material on distributions of potentially toxic elements in soils from Pearl River Delta in South China,中国南方珠江三角洲地区母质对土壤中潜在有毒元素分布的影响,评估母质对土壤中潜在有毒元素分布的影响对于污染源解析具有重要意义。本研究调查了中国南方珠江三角洲（PRD）第四纪沉积物和花岗岩体发育土壤中PTEs的地球化学分布和来源。结果表明，两种母质发育的土壤中氧化物和PTEs的浓度存在系统性差异。母质主要决定了土壤中的元素分布。发育在第四纪沉积物中的深层土壤中的PTEs主要来源于镁铁质、长英质、碳酸盐源物质以及多金属矿床。对于发育在花岗岩体中的深层土壤，元素组合主要受其地球化学亲和力和行为以及花岗岩体矿物成分的控制。人类活动影响了PRD表层土壤中PTEs的特征。然而，叠加的区域规模污染被发现并没有掩盖母质对表层土壤中PTEs分布的影响。
P08177,Characterizing pollution and source identification of heavy metals in soils using geochemical baseline and PMF approach,利用地球化学基线和PMF方法表征土壤重金属污染及源解析,由于研究区域缺乏区域背景值或不适用，因此有必要建立局部地球化学基线浓度（GBCs）。建立土壤重金属（HM）的GBCs有助于准确评估污染，从而为污染控制提供依据。基于此，选取中国广东省揭东区作为案例研究。本研究利用累积频率分布曲线确定下层土壤的局部GBCs。确定的Cr、Hg、As、Pb、Ni、Cd、Cu、Zn、Co和V的GBCs分别为39.91、0.072、11.48、47.62、12.70、0.17、14.22、64.54、6.31和68.14 mg/kg。表层土壤中Hg、As、Pb、Cd、Cu和Zn的平均浓度超过了相应的基线浓度。特别是Cd和Hg的含量分别是GBCs的1.53倍和2.22倍。根据该基线标准，应用富集因子（EF）、污染负荷指数（PLI）和生态风险指数（RI）评估HM污染。EF和PLI表明大部分地区处于中度污染状态，而Hg和Cd污染更为严重。RI值显示研究区大部分区域的潜在生态风险较低。通过结合正定矩阵因子分解（PMF）与地统计学方法识别了HMs的可能来源。综合分析表明，Hg和Cd与工业活动有关，如纺织服装加工、塑料橡胶生产和金属制造；As和部分Cu主要来源于农业活动，即
P08195,Soil and water conservation effects driven by the implementation of ecological restoration projects: Evidence from the red soil hilly region of China in the last three decades,生态修复项目实施驱动的土壤水土保持效益：基于中国红壤丘陵区近三十年的证据,中国的水土保持（SWC）已逐步发展为国家重点生态建设工程，其规模和覆盖范围不断扩大。然而，生态修复项目下水土保持措施（SWCMs）的分布特征以及宏观视角下的水源涵养和土壤保持效益尚不明确。为解决这一问题，本文选取中国红壤丘陵区（RSHR），分析了生态修复项目中SWCMs的30年演变过程和空间趋势。从水平和海拔三维平面分析了SWCMs的空间分布。此外，通过对比水土保持量和土壤侵蚀强度，获得了SWCMs的四种效益特征。最后，探讨了提高重点地区SWC效率的方法。
P08282,The Structure and Diversity of Nitrogen Functional Groups from Different Cropping Systems in Yellow River Delta,黄河三角洲不同种植制度下氮功能基因群落的结构与多样性,
P08298,Beneficial bacteria activate nutrients and promote wheat growth under conditions of reduced fertilizer application,有益细菌在减少肥料施用条件下活化养分并促进小麦生长,
P08316,An Uncertainty Assessment of Human Health Risk for Toxic Trace Elements Using a Sequential Indicator Simulation in Farmland Soils,基于序贯指示模拟的农田土壤有毒微量元素人体健康风险不确定性评估,农田土壤中的有毒微量元素对人体健康构成潜在威胁。本研究收集了中国广州南部农田的土壤样品，使用序贯指示模拟（SIS）处理样本数据的偏态分布问题，评估了砷、镉、铬、铅和汞五种有毒微量元素的人体健康风险及其不确定性。结果显示： Cd和Hg的风险指数低于标准阈值，而As、Cr和Pb的最大风险指数超过了标准阈值。高风险指数区域主要集中在靠近珠江和广州核心城市中心的番禺地区；除Pb外，这些微量元素在广州南部不太可能构成健康风险；与E型估计相比，SIS方法发现的风险概率在可视化区域风险方面更为可靠。
P08337,Relationships between soil properties and the accumulation of heavy metals in different Brassica campestris L. growth stages in a Karst mountainous area,喀斯特山区土壤性质与不同生长阶段油菜重金属积累的关系,农田中重金属的形态和活性随土壤性质和淹水环境而变化，特别是在贵州省土壤的复杂多雨环境中。本研究旨在探讨喀斯特山区不同生长阶段油菜根际土壤中多种重金属的活性浓度及其形态。研究采用了Tessier五步连续提取法、潜在生态风险指数、贝叶斯网络、累积因子、转移因子以及室内模拟实验。结果表明：(1) 除Cd外，重金属浓度均未超过中国农用地土壤污染风险管控标准（GB15618-2018）。(2) 累积因子和转移因子的顺序分别为 Zn > Cd > Cu > Pb > Cr 和 Cd > Cu > Zn > Pb > Cr。整个生长期间不同组织重金属含量的顺序为 根 > 叶 > 茎。(3) 室内模拟试验表明，干湿交替和淹水可降低土壤中Cd的活性。(4) 基于动态贝叶斯网络，氧化还原电位是影响土壤重金属总量和化学形态的主要因素，而非pH或有机质。基于结果，建议利用干湿交替改善重金属活性，而研究区中重金属离子交换态比例相对较低（Cd除外）。在油菜栽培过程中可采取措施增强土壤酸性并降低Cd活性。
P08472,"Effect of chemical fertilizer and straw-derived organic amendments on continuous maize yield, soil carbon sequestration and soil quality in a Chinese Mollisol",化肥和秸秆来源的有机改良剂对连续玉米产量、土壤碳截留和土壤质量的影响：基于中国黑土的研究,施加秸秆及其衍生的生物炭和堆肥等有机改良剂被认为是维持土壤生产力的有效策略。然而，关于土壤碳截留、土壤质量和作物产量对这些改良剂响应变化的信息仍然有限，特别是在有机质含量高的土壤中。该田间试验自2011年秋季起在黑土上进行，以评估化肥配合玉米残体驱动材料改良剂对连续玉米产量、土壤碳截留和土壤质量参数的影响。试验包含五个处理：CK（无肥）、NPK（化肥）、NPK+ST（NPK加玉米秸秆）、NPK+CP（NPK加秸秆堆肥）和NPK+BR（NPK加秸秆生物炭）。有机材料按等碳输入量（每年3.2 Mg ha-1）施用。2017年采集0-10 cm和10-20 cm土层的土壤样品，分析土壤有机碳（SOC）、易氧化有机碳（ROC）、溶解性有机碳（DOC）、微生物生物量碳（MBC）、养分和团聚体粒径分布含量。与CK和NPK处理相比，NPK+BR和NPK+CP显著增加了表层土壤（0-20 cm）的SOC储量。不同处理相关的土壤碳截留量（相对于2011年SOC基线）如下：NPK+BR (13.1 Mg ha-1) > NPK+CP (5.60 Mg ha-1) > NPK+ST (2.90 Mg ha-
P08584,Probabilistic-fuzzy risk assessment and source analysis of heavy metals in soil considering uncertainty: A case study of Jinling Reservoir in China,考虑不确定性的土壤重金属概率-模糊风险评估及源分析：以中国金岭水库为例,考虑由样本测量的随机误差、污染物时空分布的异质性以及传统方法选择单一参数进行评估所带来的不确定性，基于模糊理论、Hakanson潜在生态风险指数（考虑重金属富集、生态毒性和生物有效性）和美国环境保护局健康风险评估系统，建立了土壤重金属的模糊生态风险和健康风险评估方法。在金岭水库地区土壤中，具有高生物有效性的Cd对RI（风险指数）的平均贡献率最高，因此被视为生态风险的优先金属。JL9和JL11点位为优先控制区域。重金属对人体健康未构成明显危害，但儿童的健康风险较高。Pb和As被视为健康风险的优先金属。模糊评价提供了风险区间和隶属度，包含了更多参数信息，量化并减少了参数的不确定性，提供了更全面的结果，并弥补了确定性评价的不足。作为重金属的主要来源，必须控制该地区农业活动的强度，以避免重金属的过量输入和积累，从而损害生态环境并危害人类健康。
P08695,"Ecological and human health risk assessment of heavy metals based on their source apportionment in cropland soils around an e-waste dismantling site, Southeast China",中国东南部电子垃圾拆解点周围农田土壤重金属源解析及生态与健康风险评估,准确理解土壤重金属污染特征和源解析，并识别影响生态和健康风险的主要因素，对于土壤重金属污染控制和修复至关重要。本研究在中国浙江省台州市某电子垃圾拆解点周边农田采集了212个表层土壤（0-20厘米）和15个剖面土壤（0-100厘米）。利用空间分析评估了重金属（Cd、Cu、Pb、Zn、Cr和Ni）的污染特征。并进行了主成分分析（PCA）和正定矩阵因子分解（PMF）以量化其源贡献。建立了一种改进的源取向健康风险评估方法，整合了源取向生态风险和健康风险评估。结果显示，表层土壤中94.81%、88.21%、36.79%和47.17%的Cd、Cu、Pb和Zn含量超过了《农用地土壤环境质量标准》（GB 15618-2018）的筛选值。空间分析表明，Cd、Cu、Pb和Zn的高值区分布在电子垃圾拆解点附近。PCA和PMF结果表明，研究区重金属的主要来源是电子垃圾拆解活动、自然源和大气沉降，分别贡献了27%、46%和27%的重金属污染物。源取向生态和健康风险评估结果表明，电子垃圾拆解活动和自然源是生态和健康风险的主要来源。然而，源取向健康风险评估可能会因忽视重金属污染水平而低估电子垃圾拆解活动的贡献。改进
P08922,"Responses of soil microbial diversity, network complexity and multifunctionality to three land-use changes",三种土地利用变化下土壤微生物多样性、网络复杂性和多功能性的响应,土地利用变化是自然生态系统服务面临的最大挑战之一。土壤微生物组对于调节多种生态系统功能至关重要。然而，关于土地利用变化对土壤微生物群落及其相关土壤功能的影响知之甚少。在这项研究中，通过空间代替时间的采样策略，调查了代表森林转变为灌丛或草地以及灌丛转变为草地的150个高山土壤样品的细菌、真菌和原生动物群落多样性、共现网络以及它们与土壤多功能性的关系。森林向草地的转化增加了真菌和细菌的多样性，并改变了细菌、真菌和原生动物的微生物群落结构，从而对土壤微生物组产生比其他土地利用转化更大的影响。跨营养级相互作用分析表明，这种转化增加了微生物网络的复杂性和稳健性，而森林向灌丛的转化则呈现相反趋势。土地利用引起的土壤多功能性变化与微生物网络模块有关，但并不总是与微生物多样性的变化相关联。随机森林模型进一步表明，微生物模块在解释土壤多功能性方面具有重要作用，并与环境因素一起发挥作用。这些发现表明地下多营养级生物对土地利用变化的响应不同，以及微生物模块在预测土壤多功能性方面的潜在作用。
P09193,Development and application of machine learning models for prediction of soil available cadmium based on soil properties and climate features,基于土壤性质和气候特征的土壤有效态镉预测机器学习模型的开发与应用,识别土壤有效态镉（Cd）的关键影响因子对于阻止其在食物链中的积累至关重要。然而，目前评估有效态镉的实验方法和传统预测模型既耗时又低效。本研究开发了机器学习（ML）模型，以探究土壤性质、气候特征与有效态镉之间复杂的相互作用，旨在识别关键影响因子。通过分层采样、贝叶斯优化和10折交叉验证的组合获得了最优模型，并利用置换特征重要性、2D偏依赖图和3D交互图对模型进行了进一步解释。结果表明，pH、地表气压、感热净通量和有机质含量显著影响土壤中镉的积累。通过利用中国的历史土壤调查和气候变化数据，本研究预测了中国区域有效态镉的空间分布趋势，突出了镉活性较高的主要区域。这些区域主要位于中国东部、南部、中部和东北部。本研究提出了一种理解土壤有效态镉积累过程的新方法。此外，还为土壤镉污染的修复和控制提供了建议和方向。
P09571,National scale assessment of the soil erosion and conservation function of terraces in China,中国梯田土壤侵蚀与保持功能的全国尺度评估,梯田不仅具有生产功能，还具有突出的生态功能，已成为全球重要的水土保持措施。尽管关于梯田水土保持的研究很多，但由于缺乏梯田空间分布数据，目前大多数研究都集中在小区域，缺乏大规模的研究。本研究首次定量评估了中国梯田的土壤侵蚀、水土保持能力及其空间分布。利用空间化方法和修正通用土壤流失方程（RUSLE）模型计算了像素尺度下梯田和坡耕地的土壤侵蚀模数和侵蚀量。结果表明，2017年中国梯田的平均土壤侵蚀模数和侵蚀量分别为273.56 t km− 2 a-1和4.88 × 107 t，平均土壤保持模数和保持量分别为2132.59 t km− 2 a-1和3.81×10^8 t。在国家尺度上，梯田保持了88.63%的土壤免受侵蚀。绝大多数梯田经历微度侵蚀（84.53%）和轻度侵蚀（14.97%），只有极少部分梯田经历中度及以上侵蚀。在空间上，黑土区、红土区和石山区的梯田土壤保持效果较好，而黄土高原和青藏高原的梯田效果较差。这项研究的发现有助于了解中国梯田土壤侵蚀的区域差异，从而有助于制定环境保护政策。
P09685,"Soil quality assessment of vegetation restoration after a large forest fire in Daxing’anling, northeast China",中国东北大兴安岭大火后植被恢复的土壤质量评价,林火显著改变了土壤的功能和质量。找到一种在林火后加速土壤质量恢复的有效方法是一个主要问题。本研究调查了落叶松人工林火灾后不同恢复年份植被恢复期间的土壤质量指数（SQI）。利用主成分分析法检验了土壤的15个物理、化学和生物学性质，并通过SQI评估了土壤质量。结果显示，恢复24年后，土壤物理性质、化学性质和酶活性改善最为显著。土壤微生物生物量碳含量和微生物生物量氮含量随恢复年份增加。土壤容重、微生物生物量氮、蔗糖酶和过氧化氢酶被保留在最小数据集中。恢复24年后，SQI最高，值为0.52，其次是自然恢复、21年、13年和16年；恢复3年后SQI最低，值为0.26。人工再生加速了24年后土壤质量的恢复。应持续监测研究区域的土壤质量。
P09909,Application of clay minerals in remediation of heavy metal pollution in soil,粘土矿物在土壤重金属污染修复中的应用,
P10720,"Contamination characteristics, source analysis, and ecological risk assessment of toxic metals and metalloid in agricultural soil in Yuzhong, China",中国榆中县农业土壤中有毒金属及类金属的污染特征、来源分析及生态风险评估,人类活动已导致农业土壤的毒性金属污染和生态风险。本研究选取了中国榆中农业土壤系统中的291个表层土壤样品，基于地统计学、污染指数和生态风险指数，研究了有毒金属和类金属的污染特征、来源及生态风险。As的主要分布邻近牧场，主要来源于畜牧业；Pb在煤矿工厂和黄河附近被观察到，来源于工业和交通；Cd与Pb相似，主要来源于工业、交通和农业；Cr发现于水泥厂附近，来源于工业和交通；Hg发现于城区附近，主要来源于工业和生活垃圾。这些元素超过土壤背景值的比例达到了99.9%。除部分样品中Cd和Hg超标外，Cr、Hg和As大多低于允许限值。此外，有毒金属的综合潜在生态风险主要处于中等及以下水平，而Cd和Hg的风险较高。控制Cd和Hg对于防止土壤污染至关重要。本研究阐明了当前的污染状况、主要污染物及其来源，并为农业土壤修复提供了重点和方向。
P10734,Evaluation of soil quality in major grain-producing region of the North China Plain: Integrating minimum data set and established critical limits,华北平原主要产粮区土壤质量评价：整合最小数据集与既定临界值,了解土壤质量（SQ）与生产力之间的联系、SQ的异质性以及影响作物生产力的限制指标，对于特定区域鼓励在提高SQ的同时促进盈利作物生产至关重要。本研究旨在开发反映土壤性质总数据集（TDS）的最小数据集（MDS）变量选择方法，用于华北平原主要产粮区禹城市的SQ评估和作物产量预测。根据大田条件下的当地作物产量，建立了用于标准化评分函数的土壤性质临界值，并评估了限制作物生产力的关键限制指标。本研究采集了99个表层土壤（0–20 cm）样品，分析了pH值、电导率、粘粒含量、土壤有机质、阳离子交换量、全氮、磷（P）和钾（K）、有效P、K、Cu、Mn、Mo和Zn等14项土壤性质。利用土壤性质的主成分分析（PCA），通过不同的变量选择方法创建了三个MDS。在这些MDS中，由总主成分载荷导出的标准值指标被认为是评价SQ的最合适方法。基于MDS的土壤质量指数（SQI）与基于TDS的SQI和作物产量具有更高的相关性。通过将土壤变量与田间条件下的玉米和小麦产量进行回归，确定了土壤性质的临界值。与基于 published 经验值的SQI相比，利用测量临界值计算的SQI更为准确。评价结果显示，计算的SQI解释了作物
P11135,Soil quality response to organic amendments on dryland red soil in subtropical China,亚热带中国旱地红壤有机改良对土壤质量的响应,有机肥的施用可以提高土壤肥力和生产力，并减少化肥的使用。然而，很少有实验研究关注有机肥对田间生态系统土壤质量的影响。本研究的主要目标是开发一种用于中国红壤农田施肥管理的土壤质量指数（SQI）。具体目标是确定：1）合适的土壤质量指标，2）合适的权重分配方法（PCA 主成分分析或 MRA 多元回归分析），以及 3）最佳的评分函数（标准或线性或非线性）。我们分析了九种施肥处理（CK（无肥），CF（化肥），RF（60% 化肥），CFS（化肥+秸秆），RFS（60% 化肥+秸秆），CFB（化肥+生物炭），RFB（60% 化肥+生物炭），RFP（60% 化肥+猪粪），RFV（60% 化肥+蚯蚓粪））下的 40 个土壤物理、化学、生化和生物学性质作为潜在的土壤质量指标。主成分分析和相关分析被用于确定对管理有响应的指标并确认六个 SQI。从总共 40 个土壤指标中选择了有效磷、氮、钾和革兰氏阳性菌作为最小数据集。有机和无机肥的管理以不同方式影响每种土壤性质，且基于最小数据集的指数，使用标准评分函数和多元回归分析的权重分配方法计算时，是最准确和敏感的。施用猪粪或蚯蚓粪显著增加了 SQI 值，其次是秸秆或
P11139,Positive association between soil arsenic concentration and mortality from alzheimer’s disease in mainland China,中国大陆土壤砷浓度与阿尔茨海默病死亡率之间的正相关关系,"目的：本研究旨在探讨中国大陆土壤砷浓度与阿尔茨海默病（AD）死亡率之间的关系。方法：研究涵盖了中国大陆的22个省份和3个市辖区。1990年的土壤砷浓度数据获取自中国国家环境保护局；1991年至2000年的AD年度死亡率数据获取自中国国家死因监测数据库。利用这些数据，我们计算了土壤砷浓度与AD死亡率之间的斯皮尔曼相关系数，以及通过四分位数分组得出的土壤砷水平与AD死亡率之间的相对风险。结果：A层土壤、C层土壤和总土壤中的砷浓度与AD死亡率的斯皮尔曼相关系数分别为0.552 (p = 0.004)、0.616 (p = 0.001)和0.622 (p = 0.001)。当A层土壤砷浓度超过9.05 mg/kg、10.40 mg/kg和13.10 mg/kg时，相对风险分别为0.835 (95 % CI: 0.832, 0.838)、1.969 (95 %CI: 1.955, 1.982)和2.939 (95 % CI: 2.920, 2.958)；当C层土壤砷浓度达到9.45 mg/kg、11.10 mg/kg和13.55 mg/kg时，相对风险分别为4.349 (95 % CI: 4.3"
P11173,"Assessment of earthworm activity on Cu, Cd, Pb and Zn bioavailability in contaminated soils using biota to soil accumulation factor and DTPA extraction",利用生物-土壤积累因子和DTPA提取评估蚯蚓活动对污染土壤中Cu、Cd、Pb和Zn生物有效性的影响,该研究旨在利用蚯蚓的金属生物-土壤积累因子（BSAF）探讨蚯蚓活动对土壤中金属生物有效性的影响。基于微宇宙实验室实验，将表层种Amynthas corticis和内栖种Amynthas robustus在两种被Cd、Zn、Pb和Cu污染的土壤中培养120天。测定了蚯蚓特征（即数量、生物量和BSAF）、土壤性质（即pH、有机碳和氮含量及其组分，如矿化和微生物量）以及土壤中DTPA提取的金属。培养后，两个蚯蚓物种的生物量和存活数量显著降低（P < 0.05）。蚯蚓组织中Cd、Zn和Pb的积累及BSAF值取决于蚯蚓物种。根据双因素方差分析，BSAF-Pb清楚地显示了不同蚯蚓物种的影响，而BSAF-Cu则显示了蚯蚓与土壤类型的交互效应。蚯蚓显著改变了土壤性质，特别是矿化碳、溶解氮和pH值（P < 0.05）。蚯蚓活动增加了DTPA提取的Zn和Cu，且A. robustus的影响强于A. corticis。冗余分析（RDA）显示，BSAF-Cu和BSAF-Pb分别对土壤性质和DTPA金属变化的贡献率为51.9%和51.7%，表明BSAF-Cu和BSAF-Pb对土壤性质和土壤金属生物有效性的影响相
P11181,"Assessment of soil quality indexes for different land use types in typical steppe in the loess hilly area, China",黄土丘陵区典型草原不同土地利用类型的土壤质量指数评价,"土壤质量指数（SQI）对于评估草地生态系统至关重要。本研究旨在使用全数据集、最小数据集（MDS）和修正最小数据集（RMDS）指标选择方法以及线性和非线性评分方法来评估不同土地利用方式下的土壤质量。研究以宁夏黄土丘陵区典型草原的四种土地利用类型（放牧草地GG、围封草地FG、水平沟草地CG和鱼鳞坑草地FPG）为研究对象，测定了0-40 cm土层的18项土壤物理、化学和生物学指标（土壤容重、几何平均直径GMD、平均重量直径MWD、田间持水量FWC、毛管孔隙度、总孔隙度、土壤有机碳、全氮TN、全磷、速效钾AK、速效氮、微生物量碳、微生物量氮、蔗糖酶活性SA、蛋白酶活性、过氧化氢酶活性CA、磷酸酶活性PPA和脲酶活性）。利用主成分分析法选择MDS和RMDS。结果表明，MDS和RMDS分别包含三个（SA, MWD, PPA）和六个（FWC, GMD, TN, AK, SA, CA）土壤指标。线性评分方法的SQI一致性值高于非线性评分方法。由于线性评分-修正最小数据集具有最高的F值、变异系数（CV）和相关系数，因此被认为是计算SQI的最合适方法。四种土地利用类型的SQI值排序为 FG > GG > "
P00703,"Ecological and health risks of heavy metal on farmland soils of mining areas around Tongling City, Anhui, China",铜陵矿区农田土壤重金属的生态与健康风险,为了调查和评估典型采矿城市农田土壤的重金属污染情况，分析了中国铜陵市四个矿区（铜关区TGD、顺安镇SAT、天门镇TMT和中门镇ZMT）和两个对照区（西联乡XLT、东联乡DLT）土壤中Cu、Cd、Zn、Pb、As和Cr的浓度。土壤中金属总浓度的顺序为：Cd < As ≤ Pb < Cu < Cr ≤ Zn。矿区土壤中的金属总浓度显著高于对照区（P < 0.05）。根据中国土壤环境质量标准（GB 15618-1995）和地累积指数，矿区农田土壤中Cd和As的污染最为严重，其次是Cu。TGD和SAT土壤重金属的地累积指数最高，其次是TMT和ZMT。土壤重金属的健康风险商（HQ）显示为：HQ_As > HQ_Pb > HQ_Cr > HQ_Cd > HQ_Cu > HQ_Zn，除Cd外，As的总平均日暴露剂量（非致癌风险）最高。成人和儿童表层土壤中As和Cd的致癌风险指数（CR）对总致癌风险指数（TCR）的贡献率分别为99.91%和0.09%，儿童为99.87%和0.13%。矿区农田土壤中As的CR和TCR大于10^-4，表明对成人和儿童均处于不可接受的致癌风险范围内。根据本研究的结果，可以帮
P01255,"Soil quality assessment of croplands in the black soil zone of Jilin Province, China: Establishing a minimum data set model",吉林省黑土区农田土壤质量评价：建立最小数据集模型,土壤质量评价是提高对土壤质量异质性理解并鼓励采取适当农业实践的有效方法。本文旨在选择中国吉林省黑土区最有效的土壤质量指数和最小数据集（MDS），并分析土壤质量与环境控制之间的关联。以中国吉林省黑土区的农田为研究区，比较了不同的评分方法、指数和数据集方法的组合。然后通过主成分分析选择基于非线性评分方法导出的综合质量指数的最小数据集（MDSIQI-NLS指数）来评估研究区的土壤质量。确定的研究区最小数据集包括容重、阳离子交换量、土壤有机质、碱解氮、全钾、有效铜和有效铁。结果表明，研究区土壤质量以中等为主（II、III和IV级），约占总面积的90%，且土壤质量指数从西北向东南递增。采用分组分析是因为不同环境因子的组合在不同亚区域起着不同的作用。分析结果显示，影响第1组土壤质量的最重要因素（按重要性递减顺序）是：年平均温度、DEM、秸秆还田量、母质和地形湿度指数。第2组为：母质、年降水量、年平均温度、化肥、DEM、秸秆还田量。该分析被证明是确定影响土壤质量空间分布因素的有效方法。
