序号,英文标题,中文标题,中文摘要
P05908,"Natural and anthropogenic lead in soils and vegetables around Guiyang city, southwest China: A Pb isotopic approach",中国西南贵阳地区土壤和蔬菜中天然及人为来源的铅：铅同位素示踪,本研究采集了中国西南贵阳地区三个蔬菜生产基地的土壤、蔬菜和雨水样品，分析了其铅浓度和同位素组成，以示踪蔬菜和土壤中铅的来源。黄壤和石灰土之间的铅同位素组成没有区别，但在采样点之间具有可区分性。雨水的207Pb/206Pb和208Pb/206Pb比值最高（分别为0.8547–0.8593和2.098–2.109），土壤中的最低（分别为0.7173–0.8246和1.766–2.048）。蔬菜中的207Pb/206Pb和208Pb/206Pb比值按根、茎、叶、果的顺序增加。所有样品的207Pb/206Pb比值与208Pb/206Pb比值图形成一条直线，支持了蔬菜中铅的二元端元混合模型。利用深层土壤和雨水作为地质成因和人为成因的端元，模型估算大气铅对蔬菜根、茎、叶和辣椒果实中总铅的贡献率分别为30–77%、43–71%、72–85%和90%，而10–70%的铅来源于土壤。本研究支持蔬菜中的重金属污染主要来自大气沉降，且铅同位素技术是示踪蔬菜铅污染来源的有效手段。
P06158,Ecotoxicological effects of decabromodiphenyl ether and cadmium contamination on soil microbes and enzymes,十溴二苯醚和镉污染对土壤微生物和酶的生态毒理效应,研究了十溴二苯醚 (BDE209) 和镉 (Cd) 污染对土壤可培养微生物种群、酶活性和细菌群落结构的生态毒理效应。室内培养试验结果表明，长期暴露于一种或两种污染物会对土壤产生显著的毒性效应。两种污染物对受试微生物产生了显著且不同的毒性影响；暴露物种的数量通常随剂量-效应关系下降。土壤可培养微生物种群和酶活性数据显示，对一种或两种污染物的敏感性顺序分别为：细菌>真菌>放线菌和脲酶>转化酶。BDE209 与 Cd 之间的相互作用取决于暴露剂量和时间，联合毒性效应表现为协同、拮抗或相加。PCR-DGGE 分析数据显示，30天暴露期间细菌群落结构具有协同联合效应。Pseudomonas tuomuerensis CCM 7280 菌株和 Pseudomonas alcaliphila AL15-21 菌株被富集，表明这些物种可能是主要的功能种群且具有高耐受性。
P06606,"Spatial trend and pollution assessment of total mercury and methylmercury pollution in the Pearl River Delta soil, South China",中国南方珠江三角洲土壤中总汞和甲基汞污染的空间趋势及污染评估,测量了中国南方珠江三角洲(PRD)不同土地利用类型和不同深度采集的大量土壤样品中的总汞(THg)和甲基汞(MeHg)。THg和MeHg浓度范围分别为16.7至3320 ng g-1和0.01至1.34 ng g-1。THg水平在0-20 cm的表层土壤中最高，并随深度增加而降低。观察到了不同土地利用类型下的空间变化。城市公园的浓度最高，其他区域的浓度依次为居民区、工业区、菜地、粮田和林地。还注意到了时间变化，PRD西北部的两个相对较高的THg污染区在过去二十年中显著扩大。THg和MeHg浓度均与土壤有机质(OM)显著相关，但与土壤pH无关。使用两种评估方法评估了THg污染状况。
P06672,Incorporating bioaccessibility into human health risk assessments of heavy metals in urban park soils,结合生物可给性评估城市公园土壤重金属的人体健康风险,"城市土壤中的污染物可通过经口摄入、颗粒物吸入和皮肤接触直接对人体健康构成重大风险，尤其是对于公共场所公园的儿童。本研究对中国厦门14个城市公园的40个表层土壤（暴露草坪）中的重金属（Cd, Co, Cr, Cu, Mn, Ni, Pb 和 Zn）的非致癌和致癌风险进行了表征。与简化生理体提取试验（SBET）估算的经口生物可给性评估相比，基于总金属浓度的结果可能会高估实际风险。在考虑土壤特定的生物可给性（Cd>Cu>Pb>Mn>Zn>Co~ - Ni>Cr）后，尽管Pb对儿童的经口摄入危害指数（HI）低于1，但仍应予以考虑。成人的总体致癌风险仍然超过了目标值10−6，主要由Cr（93.8%）和Pb（6.19%）通过皮肤接触（68.3%）和经口摄入（30.4%）贡献。为了对城市土壤金属污染的人体健康风险进行更现实的估算，建议采用结合土地利用类型和生物可给性的框架，并应将其应用于基于风险的特定场地土壤指南的制定。"
P06727,Accumulation and Remediation of Cadmium-polluted Soil by a Potential Cadmium-hyperaccumulator Chlorophytum comosum,一种潜在的镉超富集植物（吊兰）对镉污染土壤的积累与修复,"本研究在温室条件下通过盆栽实验，利用吊兰修复人工污染的土壤。结果表明，与未种植吊兰的土壤相比，种植吊兰的土壤中土壤酶活性显著增加，而土壤中镉的浓度降低。在 10 mg/kg 镉浓度下，积累量超过 100 mg/kg；在 200 mg/kg 镉浓度下，根部和地上部分的积累量分别高达 1,522 mg/kg 和 856 mg/kg。结论是，吊兰是一种潜在的镉超富集植物，在修复镉污染土壤方面具有很高的价值。"
P06739,Significant soil acidification across northern China’s grasslands during 1980s–2000s,20世纪80年代至2000年代中国北部草地显著的土壤酸化,人为酸沉降可能导致土壤酸化，而土壤缓冲能力调节着土壤pH变化的幅度。然而，目前缺乏大规模观测的证据。在此，我们利用20世纪80年代中国第二次土壤普查资料和2001-2005年最近的区域土壤调查资料，评估了过去二十年中国北部草地土壤pH的变化。选取了一个从藏中南高原到内蒙古高原东部的样带，克里金插值为该样带土壤pH的空间分布提供了可靠的预测，以此检查调查期间的pH变化。结果表明，在过去二十年中，表层土壤pH显著下降，总体下降了0.63个单位（95%置信区间=0.54-0.73）。在青藏高原的高山草甸和内蒙古高原的温带草甸均观察到土壤pH下降。在低碳酸盐土壤区域，土壤pH下降更为剧烈，而土壤pH的变化与阳离子交换量无显著相关性。这些结果表明，从20世纪80年代到2000年代，中国北部的草地土壤经历了显著的酸化，土壤碳酸盐缓冲了土壤酸性的增加。这一缓冲过程可能导致土壤碳酸盐中大量的碳流失，从而改变这些全球重要生态系统中的碳平衡。
P06741,"Effects of biochar amendment on soil quality, crop yield and greenhouse gas emission in a Chinese rice paddy: A field study of 2 consecutive rice growing cycles",中国稻田生物炭改良对土壤质量、作物产量和温室气体排放的影响：连续2个水稻生长周期的田间研究,作物秸秆生产生物炭及其应用被提议为缓解气候变化的有效措施之一。我们在2009年和2010年进行了为期2年的连续田间试验，以深入了解生物炭对水稻生产和温室气体排放影响的年度一致性。在2009年水稻移栽前，分别以0、10、20和40 t ha−1的速率施入生物炭，在2009年和2010年整个水稻生长季节（WRGS）期间，每隔7天利用静态箱法监测土壤二氧化碳（CO2）、甲烷（CH4）和氧化亚氮（N2O）的排放。结果表明，在两个水稻生长周期中，生物炭施用提高了水稻生产力、土壤pH、土壤有机碳和全氮，但降低了土壤容重。在第一和第二周期中，生物炭处理与相应对照之间的土壤呼吸未观察到显著差异。然而，生物炭施用在两个周期中均减少了氧化亚氮排放，但增加了甲烷排放。在第一周期中，10 t ha−1和40 t ha−1的生物炭处理与对照之间的水稻生产碳强度（GHGI）和全球变暖潜能值（GWP）没有显著差异，尽管20 t ha−1速率下的GWP和GHGI分别增加了39%和26%。然而，在第二周期中，与对照相比，生物炭处理下的总体GWP和GHGI均显著降低，范围分别为7.1%至18.7%和12.4%至34.8%
P06742,Soil Contamination due to E-Waste Disposal and Recycling Activities: A Review with Special Focus on China,电子废弃物处置和回收活动造成的土壤污染：特别关注中国的综述,本文综述了电子垃圾回收活动造成的土壤污染情况，特别关注中国。电子垃圾区域的土壤受到重金属和有机化合物的污染。污染物通过大米等食物链转移，威胁当地人口健康。文章综述了土壤修复技术，建议针对复合污染场地采用联合策略。
P06820,"Modelling crop yield, soil water content and soil temperature for a soybean–maize rotation under conventional and conservation tillage systems in Northeast China",东北大豆玉米轮作下传统与保护性耕作系统中的作物产量、土壤水分和温度模拟,"土壤作物模拟模型是评估既经济又环保的保护性耕作实践的有价值工具。本研究旨在评估DSSAT（农业技术转移决策支持系统）作物系统模型（CSM）及其CSM-CROPGRO-Soybean和CSM-CERES-Maize模块预测中国东北寒冷半干旱“黑土”（软土）上大豆-玉米轮作在传统耕作（CT）、减少传统耕作（RT）和免耕（NT）下的作物产量以及根区土壤水和温度动态的能力。使用2004-2011年间在Hailun Experimental Station（47°26′ N, 126°38′ E）收集的作物产量、土壤含水量和土壤温度数据对模型进行校准和评估。利用CT产量数据校准了大豆和玉米的品种系数，并利用RT和NT产量数据进行了评估。模型校准的模拟产量与实测产量达到了“良好”的一致性（归一化残差均方根误差 nRMSE = 9–15%），模型评估达到了“良好”到“中等”的一致性（nRMSE = 12–17%）。在使用非破坏性原位含水量测量的情况下，CT、RT和NT表层20cm土壤模拟含水量与测量值呈“中等”到“良好”的一致性（一致性指数 d = 0.81–0.91; nRMSE = 15.3–2"
P09589,"Evaluation of heavy metal contamination in limestone soil from Suzhou area, Anhui province, China",安徽省宿州地区石灰岩土壤重金属污染评价,
P09593,"Absorption Ability of Different Tree Species to S, Cl and Heavy Metals in Urban Forest Ecosystem",城市森林生态系统中不同树种对硫、氯和重金属的吸收能力,位于工业区的城市中，导致土壤污染和空气质量下降的重金属和大气污染物是主要的环境问题。城市森林生态系统中的不同树种对土壤中的重金属和大气污染物具有吸收能力，从而改善环境污染。然而，不同树种对不同污染物的吸收能力影响尚不清楚，这阻碍了城市森林种植中适宜树种的选择以改善城市环境。在本研究中，我们比较了中国东北沈阳13个树种的污染吸收能力。结果表明，不同树种对污染物的吸附能力不同。Berberisthumbergii cv. Atropurpurea中Cu的最高值为9.32 mg kg-1，Pinus bungeana中Zn为51.461 mg kg-1，Malus pumila Mill中Pb为7.459 mg kg-1，Buxus microphylla中Cr为9.841 mg kg-1，Salix babylonica中S为8916.07 mg kg-1，Buxus microphylla中Zn为4678.388 mg kg-1。同一植物物种的污染物浓度在3个不同采样点不同。这表明3个采样点的污染程度不同。在我们的研究中，惠工广场的污染程度比北陵公园和辉山生态公园严重。发现Cu与Cr、C
P09602,Spatial structure features and distributing rules of soil heavy metal concentrations of antimony mining area,锑矿区土壤重金属浓度的空间结构特征及分布规律,本文结合地统计学与GIS工具，研究了锑矿区六种重金属的空间结构特征、分布规律及其主要影响因素。结果表明：六种重金属元素呈对数正态分布。六种重金属的平均浓度高于湖南省土壤背景值。Cd、Zn与Pb之间具有良好的相关性，但其余元素之间的相关性不明显。研究区内六种重金属的半变异函数理论模型拟合良好。Sb、As、Zn和Cd的浓度表现出强空间自相关性，而Hg和Pb的浓度表现出中等空间自相关性。研究区内锑冶炼厂和选矿厂的生产活动是导致该区重金属浓度较高的主要因素。
P09604,Investigation of Soil Heavy metal in zhehai town huize county Yunnan based on GIS- approach and Geostatistics,基于GIS和地统计学的云南省会泽县者海镇土壤重金属调查,本研究在云南省会泽县者海镇99平方公里的土壤区域内，利用便携式X射线荧光光谱仪（PXRF）采集了1144个样点，以获取重金属浓度、潜在污染源并表征其空间变异性以进行风险评估。使用SPSS16.0处理原始数据，剔除异常值并进行多变量分析（相关矩阵、主成分分析和聚类分析），区分了不同的重金属组别。通过半方差模型获得了元素的空间结构，表明污染主要源于自然成因或人类活动。风险评估结果确定了整个研究区域的污染占比，为土壤治理提供了参考依据。
P09606,Quality of Soils on Reclaimed Land from a Coal Mining Area,煤矿区复垦土地的土壤质量,本文提供了确定复垦区域土壤质量分析最佳技术的研究结果。该方法涉及表土剥离和混合置换技术。在不同年份对放置后的土壤进行了采样并分析了土壤性质。数据来自中国山西省武岳煤矿。研究得出四个结论：i) 通过表土剥离，土壤肥力与原始土壤基本相同，耕层土壤养分高于底层土壤，且呈上升趋势。ii) 通过混合推土，土壤肥力低且不均匀，需要改良。iii) 土壤重金属浓度的变化受粉尘和污水影响，与复垦技术和复垦年限关系不大。iv) 在平原地区，采用表土剥离复垦效果更好。本文讨论了如何选择最佳复垦技术并确定土地肥力的恢复时间。
P10497,Research on the Detection of Typical Pathogens in Soil by PCR,利用新型PCR技术检测土壤中典型病原菌的研究,本研究旨在利用新型PCR扩增技术（如多重PCR、乳化PCR、不对称PCR）快速检测土壤中的典型病原菌（致病性大肠杆菌、沙门氏菌、金黄色葡萄球菌、志贺氏菌等）。研究内容包括优化土壤DNA提取方法、基于gyrB和16S rDNA靶标的PCR条件优化以及新型PCR技术的应用。成功建立了高效低成本的土壤微生物总DNA提取方法，并优化了多重PCR等多种技术检测土壤病原菌的参数，提高了检测灵敏度。
P10579,Assessment and Source Analysis on Heavy Metal Pollution of Hongtoushan Copper Mine Soil,红透山铜矿土壤重金属污染评价及源解析,在红透山铜矿区共采集了23个土壤样品。评估了包括Cu、Zn、Pb、Cd、Cr、Ni、As和Hg在内的重金属元素。采用Nemerow指数法评估了土壤环境质量。同时，采用Hakanson法评估了土壤潜在生态危害。结果显示，有5个样品受到Ni污染，超标率为21.74%；3个样品受到Zn污染，超标率为13.04%；16个样品受到Cu污染，超标率为69.57%。综合研究显示，轻度污染占34.78%；中度污染占17.39%；重度污染占4.35%；警示和安全级占43.48%。同时，单因子潜在生态风险顺序为Cd > Hg > Cu > Ni > As > Zn > Cr > Pb。综合潜在生态危害轻微。统计分析、相关分析、因子分析和聚类分析均表明，Cu、Ni和Zn的浓度主要受人类活动影响，Pb、Cd、Cr、As和Hg主要受母岩控制。
P10602,Spatial Variability of Soil Salinity for Tidal Flat by Geostatistics and 3S Technology,基于地统计学和3S技术的潮滩土壤含盐量空间变异,潮滩农业发展缓慢，其中一个重要原因是土壤含盐量过高。选取覆盖典型盐沼植被的区域作为研究对象，利用地统计学、RS、GPS和GIS技术分析了土壤含盐量的空间变异性。研究结果表明，所有土壤含盐量数据之间没有显著区别，转换为对数格式的数据将遵循正态分布。因此，通过普通克里金插值法获得了稳定的变异函数。土壤含盐量主要受结构因子影响，具有很强的空间自相关性，其含量由北向南逐渐降低。
P10626,Investigation of Soil Heavy metal in zhehai town huize county Yunnan based on GIS- approach and Geostatistics,基于GIS和地统计学的云南会泽县者海镇土壤重金属调查研究,
P11670,Effects of soil evolution on obstacle factors under different land use conditions in South China,我国华南地区不同利用条件下土壤演变对障碍因子的影响,华南地区不同土壤利用条件下土壤性质演变和障碍因子的识别，对该地区土壤发生过程和管理利用有重要参考价值。本文根据中国土壤系统分类的检索原则，在收集华南9省土种志典型剖面资料的基础上，确定了系统分类的土壤类型，并基于此，研究了不同利用条件下，土壤性质的演变，分析了土壤障碍因子及其影响程度。总的来看，发育在林地条件下的土壤，粉粒、pH、阳离子交换量(CEC)、盐基饱和度(BS)、速效磷、速效钾都明显低于旱耕地土壤，有机质、全氮则相反。林地土壤随着风化作用增强，从雏形土、淋溶土、富铁土到铁铝土，土壤黏粒含量逐渐增加，而土壤pH、CEC、有效CEC(ECEC)、有机质、全氮、速效磷、速效钾等逐渐降低。对旱耕地而言，各种土壤性质基本具有与林地土壤性质一致的变化趋势，但是增加或减少的程度有所不同。结合主成分中土壤性质的组合特征来分析土壤障碍，结果表明华南地区土壤在不同土壤利用和类型下都存在养分贫瘠化、酸化、黏化、磷和钾供应能力低下的主要障碍因子，但各障碍因子发生的次序不同，随着风化作用加强，土壤黏化成为最主要的障碍因子。
P00459,Heavy metal absorption status of five plant species in monoculture and intercropping,五种植物在单作和间作条件下的重金属吸收状况,不同植物种类对重金属的吸收能力不同。本研究旨在评估不同植物种类和种植模式对重金属的吸收特性。五种植物（番茄、玉米、青菜、卷心菜和日本胡枝子）在重金属（Cd、Pb、Cr、Cu和Fe）污染的土壤中进行单作和间作栽培，以确定其吸收状况。番茄吸收的重金属（特别是Cd）更多。此外，当番茄与其他植物间作时，重金属的累积增加。玉米累积了更多的Cr、Cu和Fe。当玉米间作时，重金属浓度降低。Cd和Pb在日本胡枝子的根部累积更多，而在间作时这五种重金属的水平均有所下降。番茄间作是重金属污染土壤植物修复的一种可行方法，而玉米间作对于获得可安全食用的收获物是可行的。
P00461,Soil seed bank dynamics in alpine wetland succession on the Tibetan Plateau,青藏高原高寒湿地演替过程中的土壤种子库动态,本研究的主要目标是解决关于土壤种子库在演替系列中如何变化的几个问题。活性种子库的组成如何变化，土壤种子库与植被之间的关系如何随演替而变化？种子库能否被视为湿地恢复的种子来源？我们在四个不同的演替阶段收集了土壤种子库样本并采集了植被，使用NMDS（非度量多维尺度）评估种子库和植被之间物种组成的关系。还比较了不同栖息地和土壤深度中种子密度和物种丰富度的差异。早期演替阶段中一半（37个）物种的活性种子在所有演替阶段都有发现。种子库与植被之间的相似度随演替而增加。种子库中的种子密度和物种丰富度随演替年龄增加而增加，并随土壤深度增加而减少。早期演替阶段的大多数物种产生长命种子。种子密度和物种丰富度随演替增加而增加，主要是由于种子生产的增加，预测埋藏种子密度和物种丰富度减少的假设未得到证实。种子库在植被再生中起次要作用，管理者不能依赖土壤储存的种子库进行湿地恢复。
P00464,Effect of biochar amendment on maize yield and greenhouse gas emissions from a soil organic carbon poor calcareous loamy soil from Central China Plain,中国平原中部低有机碳石灰性壤土中生物炭改良对玉米产量和温室气体排放的影响,田间试验旨在研究中国中部平原（河南）有机碳贫乏的石灰性壤土中生物炭对玉米产量和温室气体（GHGs）的影响。试验设置了0、20和40 t ha-1的生物炭施用量，并结合施氮与不施氮处理。施氮处理中，尿素施用量为300 kg N ha-1，其中60%作为基肥，40%作为作物生长期间的追肥。在整个玉米生长季节（WMGS）中，每隔7天使用密闭箱法监测土壤CO2、CH4和N2O的排放。结果表明，生物炭施用显著增加了玉米产量，但减少了温室气体排放。在不施氮的情况下，20和40 t ha-1的生物炭处理分别使玉米产量增加了15.8%和7.3%；在施氮情况下，分别增加了8.8%和12.1%。与施氮但不施生物炭相比，20和40 t ha-1的生物炭处理使总N2O排放量分别减少了10.7%和41.8%。在不施氮的情况下，高剂量生物炭（40 t ha-1）使总CO2排放量增加了12%。总体而言，20和40 t ha-1的生物炭处理使CH4和N2O的总全球变暖潜能值（GWP）在不施氮时分别降低了9.8%和41.5%，在施氮时分别降低了23.8%和47.6%。生物炭施用还降低了土壤容重，增加了土壤全氮含量，但对
P00586,"Heavy metal contamination and risk assessment in water, paddy soil, and rice around an electroplating plant",电镀厂附近水体、稻田土壤和水稻中重金属污染及风险评估,本研究旨在评估长期电镀工业活动对农业土壤重金属污染的影响及对当地居民的健康风险。在电镀废水排放口的上游（对照）和下游采集了水、土壤和水稻样品。通过原子吸收分光光度计测定重金属浓度。利用形态分析和风险评价代码（RAC）评估土壤中重金属的环境风险。计算健康风险指数（HRI）和危害指数（HI）以评估当地居民通过食用大米接触重金属的潜在风险。结果显示，厂区附近水体和稻田中的Cu、Cr和Ni达到危险水平。RAC分析表明，某些地点的土壤对Ni显示高风险，对Cu和Cr显示中等风险。水稻样品主要受Ni污染，其次是Cr和Cu。虽然单一重金属的HRI值未超过1，但成人和儿童的HI值分别为2.075和1.808。结论是，该地区的水、稻田土壤和水稻已受到Cu、Cr和Ni的污染，这与电镀废水有关。虽然单一金属通过大米摄入不构成健康风险，但多种金属的复合作用可能威胁居民健康，Cu和Ni是潜在健康风险的主要贡献因子。
P00801,Effects of contamination of single and combined cadmium and mercury on the soil microbial community structural diversity and functional diversity,单-复合镉汞污染对土壤微生物群落结构和功能多样性的影响,为了评估单一和复合镉、汞污染对土壤微生物群落结构和功能多样性的影响，本研究采用两种土壤（海沉积物粉砂壤土和黄红土）进行了培养实验，并在其中添加了五个水平的 Cd、Hg 及 Cd+Hg 组合。培养 56 天后，测试样品的磷脂脂肪酸（PLFAs）图谱和单一碳源利用模式（BIOLOG）。结果表明，在不同水平的金属施用下，微生物群落组成发生了显著变化。PLFAs 的主成分分析（PCA）表明，随着金属水平的增加，微生物群落结构也发生了显著改变，真菌和放线菌的 PLFAs 生物标志物增加，革兰氏阳性菌与革兰氏阴性菌的比率增加。单一碳源利用模式分析显示，Cd 和 Hg 的单一及复合应用显著抑制了土壤微生物的功能活性，污染土壤的功能多样性指数[丰富度（S）、Shannon-Wiener 指数（H）和均匀度（EH）]显著低于非污染土壤，且随金属水平增加而显著变化。单一碳源利用模式的 PCA 也表明，金属污染会导致土壤微生物群落的变化。结果表明，Cd 和 Hg 的联合作用对土壤微生物群落结构和功能多样性的毒性高于单独施用 Cd 或 Hg。
P00815,"Feasibility of estimating heavy metal contaminations in floodplain soils using laboratory-based hyperspectral data: A case study along Le'an River, China",利用实验室高光谱数据估算河漫滩土壤重金属污染的可行性——以中国乐安河为例,估算土壤中的重金属浓度对于理解重金属污染和维持生态系统的可持续发展是必要的。本研究以中国江西省乐安河及其两条支流的河漫滩为研究区，旨在探讨利用实验室高光谱数据估算土壤中铅、铜和锌浓度的可行性。本研究收集了30个土壤样品，并在实验室测量了它们的高光谱数据、土壤有机质以及Pb、Cu和Zn的浓度。我们探讨了高光谱数据、土壤有机质与Pb、Cu和Zn浓度之间的潜在关系，并进一步利用土壤有机质作为桥梁，从高光谱数据中估算Pb、Cu和Zn的浓度。结果表明，波长624 nm和564 nm处光谱吸光度的一阶导数比值可以解释土壤有机质变化的52%；土壤有机质可以解释Pb、Cu和Zn浓度变化的59%、51%和50%，估算标准误差分别为1.41、48.27和45.15 mg/kg；Pb、Cu和Zn浓度估算的绝对误差分别为8%-56%、12%-118%和2%-22%，其中误差小于25%的比例分别为50%、67%和100%。我们得出结论，实验室高光谱数据在估算土壤中重金属Pb、Cu和Zn浓度方面具有潜力。应使用更多的采样点或其他潜在的线性和非线性回归方法来提高估算模型的稳定性和准确性。
P00845,"The safety study of heavy metal pollution in wheat planted in reclaimed soil of mining areas in Xuzhou, China",中国徐州矿区复垦土壤种植小麦重金属污染的安全性研究,本研究旨在评估中国徐州李新矿区采煤塌陷地复垦土壤中种植作物的安全性。通过对研究区小麦不同部位Hg、Pb、Cu、Cd、Cr、Zn及As（类金属）浓度的检测，利用单项污染指数法和综合污染指数法估算根际土壤重金属污染水平。同时，比较了研究区小麦不同器官中重金属浓度的分布，确定了主要污染物Cd和Cr在不同部位的富集系数并进行了曲线估算，构建了Cd回归方程。结果表明，研究区根际土壤达到当地标准，但小麦不同器官对重金属的富集能力不同，籽粒中Cd和Cr浓度超过了国家食品卫生标准。复垦点成熟小麦不同器官中Cd和Cr浓度的分布和迁移趋势一致，但与对照点不同。Cd回归方程通过了模型验证。小麦籽粒中Cd和Cr的风险评估结果显示，三个样点的单项污染指数达到轻度至严重水平，综合污染指数范围为轻度至中度污染水平。该研究对于监测矿区种植植物的安全性具有重要的实践价值。
P01290,The influence of pH and organic matter content in paddy soil on heavy metal availability and their uptake by rice plants,稻田土壤pH和有机质含量对重金属有效性及其水稻吸收的影响,本实验旨在研究土壤pH和有机质含量对土壤中EDTA提取态重金属含量及水稻秸秆和籽粒中重金属浓度的影响。土壤中EDTA提取态Cr含量及水稻组织中的Cr浓度与土壤pH呈负相关，但与有机质含量呈正相关。土壤pH和有机质含量的组合能产生更精确的回归模型来估算土壤中EDTA-Cu、Pb和Zn的含量，表明这两个因素对土壤中这些重金属的有效性具有显著影响。土壤pH显著影响水稻植物中的重金属浓度。此外，在逐步回归分析中包含其他土壤性质改善了预测秸秆Fe和籽粒Zn浓度的回归模型，表明为了准确预测水稻植物中的重金属浓度，应考虑其他土壤性质。
P01529,"Assessing soil heavy metal pollution in the water-level-fluctuation zone of the Three Gorges Reservoir, China",评估三峡水库消落区土壤重金属污染,"中国三峡水库海拔 145-175 米之间的水位消落区经历了一种新的水文制度，即半年（5 月至 9 月）夏季暴露，另一半（10 月至 4 月）冬季淹没。2008 年 9 月（淹没前）和 2009 年 6 月（淹没后）在消落区的 12 个地点采集了土壤样品，并测定了重金属（Hg, As, Cr, Cd, Pb, Cu, Zn, Fe 和 Mn）。分别采用富集因子（EF）、因子分析（FA）和因子分析-多元线性回归（FA-MLR）进行重金属污染评估、源识别和源解析。结果显示，淹没前后重金属存在空间变异性，As、Cd、Pb、Cu 和 Zn 元素在上游和下游较高。FA 和 FA-MLR 揭示淹没前 As 和 Cd 是主要污染物，超过 45% 的 As 来自生活污水，59% 的 Cd 来自工业废物。淹没后，主要污染物是 Hg、Cd 和 Pb，交通废气大约贡献了 81% 的 Hg，工业废水分别占 Cd 和 Pb 的约 36% 和 73%。我们的结果表明，增加的航运和工业废物在淹没期间沉积了大量重金属，并在消落区积累。"
P01675,Assessment of Soil Heavy Metal Pollution with Principal Component Analysis and Geoaccumulation Index,基于主成分分析和地累积指数的土壤重金属污染评价,土壤重金属污染水平的评估对人类健康和环境管理具有重要意义。本文旨在应用主成分分析（PCA）和地累积指数两种方法评估铜矿尾矿周边区域的重金属污染水平，并与Hakanson潜在生态风险指数（RI）技术进行比较。用地累积指数评估的土壤Cd污染水平分级与RI结果一致，而PCA评估的土壤综合污染水平结果与RI和地累积指数存在差异。PCA关注土壤中所有元素的分布，而地累积指数和RI主要由高浓度或高毒性响应因子的元素决定。PCA和地累积指数的联合应用可以有效识别土壤中元素的综合和单一污染水平，从而对确定重金属污染程度具有重要意义。
P01927,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,种植油菜和施用堆肥对土壤中重金属形态及水稻镉铅吸收的影响,在温室条件下进行了盆栽实验，以研究在水稻轮作油菜并施用堆肥的情况下，水稻对镉和铅的吸收是否能降低。结果表明，在油菜后生长的水稻秸秆和籽粒中的镉和铅浓度显著降低。轮作油菜的水稻籽粒中镉和铅的浓度分别降低了约46-80%和17-86%，尽管油菜对镉和铅的去除率仅占土壤总含量的2.39-3.67%和0.032-0.13%。堆肥改良也降低了土壤中镉和铅的生物有效性，并减少了油菜和水稻对镉和铅的吸收。种植油菜后，污染土壤中可交换态和碳酸盐结合态的镉和铅浓度显著降低，有机质和硫化物结合态的铅浓度也有所降低。
P02537,"Risk Element (As, Cd, Cu, Pb, and Zn) Contamination of Soils and Edible Vegetables in the Vicinity of Guixi Smelter, South China","中国贵溪冶炼厂周边土壤及食用蔬菜中风险元素(As, Cd, Cu, Pb和Zn)的污染","研究了中国贵溪冶炼厂周边土壤及两种食用蔬菜（茄子和辣椒）中风险元素（As, Cd, Cu, Pb, Zn）的污染状况。土壤中As的平均浓度为23.9 mg/kg，尾矿附近的点位记录到最高的As和重金属水平。土壤中重金属的浓度顺序为Cd < Pb < Zn < Cu。Cu和Cd主要存在于可交换态和碳酸盐结合态，而Pb和Zn主要存在于残渣态，限制了其作为污染物的潜在毒性。可移动态金属的比例顺序为Pb < Zn < Cu < Cd。在蔬菜中，Zn浓度最高，其次是Cu, Cd和Pb，这与土壤及可移动态中的顺序不同。土壤和蔬菜中重金属活性态浓度呈现显著相关性（p < 0.05）。这两种蔬菜都不是Cu和Zn的积累者。就Cd和As而言，辣椒对动物和人类健康的潜在风险高于茄子，其土壤-植物转移系数大于3。根-茎是这两种蔬菜中大多数重金属和As迁移的主要屏障，导致根部的金属浓度高于其他组织。茄子中Zn和辣椒中Pb的茎-果实转移系数较低，表明只有极少部分能到达果实部位。"
P02541,The Bioadsorption of Cadmium and Lead by Bacteria in Root Exudates Culture,根际分泌物培养中细菌对镉和铅的生物吸附,
P02542,Effects of Copper Contamination on RumexK-1 Response,铜污染对RumexK-1响应的影响,
P02545,"Heavy Metal Contamination in Sediments and Floodplain Topsoils of the Lean River Catchment, China",中国乐安河流域沉积物与泛滥平原表层土壤的重金属污染,对乐安流域表层沉积物及邻近泛滥平原表层土壤中的重金属（Cd、Ni、Cu、Pb和Zn）及全硫（TS）进行了调查，以了解洪水对土壤重金属的影响、沉积物质量的演变以及沉积物金属的迁移。结果表明，除Ni外，土壤中的金属浓度与沉积物中的浓度显著相关。在大多数上游或下游位置，沉积物金属浓度与土壤中的浓度相当（sed/soil 1）。在靠近德兴铜矿（DCM）的位置，洪水将贫铜粘土带入泛滥平原土壤系统，导致sed/soil<1；而在邻近银山铅锌矿（YLM）的位置，含有高浓度铁和镁氧化物的悬浮固体吸收了大量溶解的Cd、Pb和Zn，并在洪水期间沉积在泛滥平原上（sed/soil>1）。尽管DCM的铜产量有所增加，但与10年前相比，沉积物中的铜浓度显著下降，这可能是由于铜矿利用效率的提高和使用了新的现代化尾矿池。在最靠近银山铅锌矿（YLM）的位置，近期沉积物中的Pb和Zn浓度有所增加。在乐安河，2005年沉积物中的金属污染无法到达其源头下游60公里的位置。
P02806,Vertical Migration of Heavy Metals in Soil under Sewage Irrigation,污水灌溉条件下重金属在土壤中的垂直迁移,
