序号,英文标题,中文标题,中文摘要
P01741,Vertical profile of soil/sediment pollution and microbial community change by e-waste recycling operation,电子废物回收导致的土壤/沉积物污染垂直分布及微生物群落变化,本研究旨在评估电子废物回收对微生物群落的影响及其潜在调节机制。研究采集了中国贵屿废弃电子废物焚烧场及其周边农田/溪流的核心土壤/沉积物样品。研究发现，有毒重金属（特别是Sb和Sn）和卤系阻燃剂（包括十溴二苯醚 BDE 209 和十溴二苯乙烷 DBDPE）的高浓度及健康风险主要滞留在土壤/沉积物的顶部表层（0-30 cm），且经过一年多的自然垂直扩散和微生物辅助的生物降解仍未消除。Ag、Cd、Cu、Pb、Sb 和 Sn 等重金属在微生物多样性的减少中起关键作用。这是首次报道电子废物的露天焚烧造成了明显的热效应，并导致当地耐热/嗜热微生物的富集。电子废物回收过程中的酸洗可能导致嗜酸微生物的富集。
P01742,Nonlinear effects of increasing nitrogen deposition on rice growth and heavy metal uptake in a red soil ecosystem of southeastern China,中国东南地区红壤生态系统中氮沉降增加对水稻生长和重金属吸收的非线性影响,随着人口增长、城市化和工业化，中国已成为大气氮沉降的热点地区，这对生态系统和食品安全构成威胁。然而，氮沉降增加对水稻生长和籽粒金属含量的影响研究甚少。基于以往的长期氮沉降研究，在2016-2017年期间，在模拟0、30、60和90 kg N ha-1 yr-1四种氮沉降速率下，进行了温室实验，以评估中国东南地区红壤生态系统中水稻生长和金属吸收情况。结果表明，模拟氮沉降可以促进水稻生长，使产量增加15.68–24.41%（N2除外），并增加了器官中镉或铜的积累。然而，氮沉降速率与水稻生长或Cd、Cu吸收之间没有线性关系。15N标记的氮沉降主要积累在根部（21.31–67.86%）和籽粒（25.26–49.35%），而Cd和Cu主要积累在根部（分别为78.86–93.44%和90.00–96.24%）。两个生长季之间根部15N-ADN和Cd的积累存在显著差异（p < 0.05），表明氮沉降具有累积效应。数据还表明，15N-ADN与土壤Cd和Cu的积累之间存在协同效应。
P01744,"Deciphering source contributions of trace metal contamination in urban soil, road dust, and foliar dust of Guangzhou, southern China",解析中国南方广州城市土壤、道路扬尘和叶面尘中微量金属污染的来源贡献,"微量金属污染普遍存在于城市环境的各个组成部分中。了解各种人为来源在城市微量金属污染中的作用，对于污染控制和城市发展至关重要。本研究利用受体模型（绝对主成分得分-多元线性回归，APCS-MLR）结合克里金插值技术，调查了典型大城市中国南方广州不同环境介质中各种污染源对微量金属污染（如Cu, Pb, Zn, Co, Cr和Ni）的源贡献。铅同位素数据和APCS-MLR分析确定工业和交通排放是广州地表土壤、道路扬尘和叶面尘中微量金属的主要来源。道路扬尘和叶面尘的铅同位素组成范围相似，暗示它们来源相似且存在潜在的金属交换。再悬浮土壤分别贡献了道路扬尘和叶面尘中0-38%和25-58%的微量金属，表明了不同地表尘土的传输。空间分布模式表明，道路扬尘中的Cu是交通污染的良好指标，特别是与交通量和车速有关。叶面尘中的Pb和Zn主要指示工业污染，其浓度从排放源（如发电厂和钢铁厂）向周围环境递减。工业和交通对道路扬尘/叶面尘污染状况的空间影响已成功与其他人为源区分开来。本研究证明，在城市尺度上，可以使用结合的APCS-MLR受体模型和地统计学分析来评估各种环境介质（如城市土壤、道路扬尘和叶面尘）中微量金"
P01749,Characterization of microplastics and the association of heavy metals with microplastics in suburban soil of central China,华中地区城郊土壤中微塑料的表征及微塑料与重金属的关联,微塑料普遍存在于水生和陆地环境中，由于其强疏水性和较高的比表面积，可以吸附表面上的其他污染物。本研究调查了中国中部三种不同土地利用类型中微塑料的发生分布以及微塑料与重金属的相互作用。结果表明，微塑料的丰度范围为 2.2 × 10^4 到 6.9 × 10^5 个/千克，81.7% 的颗粒粒径在 10 到 100 μm 之间。较小尺寸的颗粒在研究区域微塑料中占比较大。林地中微塑料的丰度 (4.1 × 10^5 个/千克) 显著高于菜地 (1.6 × 10^5 个/千克) 和闲置地 (1.2 × 10^5 个/千克)。最常见的微塑料形态是碎片 (53%)，其次是纤维 (15.2%)。聚乙烯、聚丙烯、聚苯乙烯、聚酰胺和聚氯乙烯在每个采样点都很常见，其中聚乙烯是主要形态 (36.1%)。据推断，工业生产活动、垃圾和污水污泥可能是微塑料污染的主要来源。此外，土壤环境中的微塑料含有不同水平的重金属，包括 Cd、Cr、Pb、Ag、Cu、Sb、Hg、Fe 和 Mn。微塑料中重金属的浓度，特别是 Cd、Pb、Mn 和 Hg，与土壤环境中重金属的污染程度密切相关，推断土壤中的微塑料可以作为重金属的载体。微
P01750,Characterization and source apportionment of heavy metals in the sediments of Lake Tai (China) and its surrounding soils,太湖及其周边土壤沉积物中重金属的表征与源解析,湖泊沉积物中的重金属（HMs）因其对湖泊生态系统的持续性威胁而长期受到关注。研究湖泊中重金属的污染特征和潜在来源，特别是那些受人类活动严重影响的重金属，可以为预防和控制重金属的环境风险提供一些见解。太湖是中国第三大淡水湖，但近几十年来一直是水污染的极端例子。在此，我们利用多种方法和工具系统地研究了太湖沉积物及其周边土壤中重金属的污染、风险和来源特征。具体而言，共从研究区域采集了46个沉积物样本和578个土壤样本，联合使用地球化学方法（地累积指数和富集因子）和污染指数来揭示重金属的污染特征。同时，采用潜在生态风险指数和健康风险评估的概率模型来了解重金属的环境风险。此外，比较应用了绝对主成分得分多元线性回归和正定矩阵因子分解模型对重金属的来源进行源解析。结果表明，Cd、Cr、As、Hg、Pb和Cu等多种金属在沉积物和土壤中均表现出不同程度的污染水平。特别是Cd、As和Hg被确定为主要的污染物，并呈现出中等生态风险。总体而言，金属的健康风险水平是可接受的。源解析表明，工业排放、农业活动、大气沉降和自然来源是该区域重金属的潜在来源。其中，人为活动是重金属的最大主导因素，贡献率超过75%。
P01929,"Derivation of soil Pb/Cd/As thresholds for safety of vegetable planting: A case study for pakchoi in Guangdong Province, China",蔬菜种植安全的土壤铅/镉/砷阈值推导：以中国广东省小白菜为例,为更好地评估土壤环境质量，本研究提出了结合特定作物的区域性土壤重金属阈值建议。本研究在中国广东省采集了大量具有不同铅/镉/砷污染水平的土壤，开展了更接近重金属污染土壤实际情况和性质的盆栽实验。以广泛种植的蔬菜小白菜为研究对象，分析了小白菜中铅/镉/砷浓度与土壤中铅/镉/砷全量或有效态浓度的相关性，并建立了它们的最优回归方程。然后，根据小白菜中铅/镉/砷的允许限值，计算了针对小白菜的土壤铅/镉/砷全量和有效态阈值，并将其与现行土壤评价标准进行了比较。此外，还采集了大量田间蔬菜-土壤配对样品，并分别利用现行限值阈值和计算得出的阈值评估其污染状况。显然，与现行土壤评价阈值相比，利用计算得出的土壤阈值评估蔬菜和土壤样品的镉、砷污染状况具有更高的一致性。这进一步证明了探索特定区域内保障蔬菜安全的土壤重金属阈值的必要性，这种方法对于指导当地农产品安全生产和土壤资源的有效利用更为科学和实用。
P02012,Microbial Community Responses to Vanadium Distributions in Mining Geological Environments and Bioremediation Assessment,矿山地质环境中钒分布的微生物群落响应及生物修复评估,钒矿开采活动会对周围地质环境造成污染。由于钒的迁移和转化，它可能存在于多种介质中并形成相互作用关系，然而，钒在多介质中的分布与微生物群落响应之间的联系在很大程度上尚不清楚。钒是一种氧化还原敏感金属，可以通过微生物作用被还原和固定。迄今为止，利用土著微生物对钒污染环境进行生物修复的评估很少。本文报告了对中国攀枝花地区土壤、水和沉积物中钒分布及微生物群落的系统调查。表层土壤和地下水中发现了高含量的钒，分别为 1130.1 ± 9.8 mg kg-1 和 0.13 ± 0.02 mg L-1。地表水中的钒倾向于沉淀。由于基质化学性质的相似性，从相似环境中分离出的微生物群落是相似的，而与不同基质相比，群落则有明显的区别，地下水中的丰富度和多样性相对较低。变形菌门广泛分布并主导了地下水中的微生物群落。冗余分析表明，钒和营养物质显著影响耐金属细菌。长期培养（240 天）表明，土著微生物有可能通过酸溶态组分修复钒污染。这种活性组分可能会在氧化还原条件改变时释放移动性的钒。钒(V)主要通过富集的芽孢杆菌和陶拉氏菌被生物还原为毒性较小、具有移动性的钒(IV)。这项研究揭示了钒在区域地质环境中的生物地球化
P02041,Balance between community assembly processes mediates species coexistence in agricultural soil microbiomes across eastern China,中国东部农业土壤微生物群落中群落构建过程的平衡介导物种共存,揭示群落构建与物种共存之间的联系对于理解生态系统多样性和功能至关重要，这是微生物生态学中的一个基础性但鲜有研究的课题。本研究通过变异分割、零模型和中性群落模型分析，检查了中国东部不同生境和地区相邻的玉米（水分不饱和）和水稻（水分饱和）田块中的古菌、细菌和真菌群落构建。结果表明，玉米田中的微生物群落构建更多地受物种排序控制，而非扩散限制，而水稻田中的程度较轻。玉米土壤中物种排序的相对重要性在低纬度地区比高纬度地区更大，而水稻土壤表现出相反的趋势。当群落主要由扩散限制而非物种排序驱动时，微生物共现关联往往更高。低纬度地区玉米和水稻土壤之间的群落差异性更大，这与相关网络中较高比例的负边一致。结果表明，物种排序和扩散限制之间的平衡介导了土壤微生物组中的物种共存。本研究增强了我们对当代微生物生态系统中共存理论的理解。
P02053,Variation of a major facilitator superfamily gene contributes to differential cadmium accumulation between rice subspecies,一个主要协助转运蛋白超家族基因的变异导致水稻亚种间镉积累的差异,
P02114,"Spatial heterogeneity of heavy metal contamination in soils and plants in Hefei, China",中国合肥土壤和植物中重金属污染的空间异质性,
P02117,"Concentration and pollution assessment of heavy metals within surface sediments of the Raohe Basin, China",中国饶河流域表层沉积物中重金属浓度及污染评价,
P02118,Changes in rhizosphere bacterial communities during remediation of heavy metal-accumulating plants around the Xikuangshan mine in southern China,中国南方锡矿山重金属富集植物修复过程中根际细菌群落的变化,采矿和冶炼活动是锑污染的主要来源。世界上最大的锑矿之一——锡矿山周围的土壤受到了高浓度锑和其他相关金属的污染，引起了学术界的广泛关注。植物修复被认为是一种去除重金属的有前途的方法，在植物修复过程中，根际微生物的多样性和结构可能会发生变化。根际微生物组参与土壤能量传递、养分循环以及金属元素的抵抗和解毒。因此，利用高通量测序技术研究该微生物组的变化是值得的。我们在XKS周围的长龙街和联盟的研究发现，构树和女贞根际的微生物多样性指数显著高于土壤（对照组），表明植物影响微生物群落。此外，根际富集的大部分细菌属于变形菌门、酸杆菌门、放线菌门和拟杆菌门。在长龙街和联盟，构树根际微生物群落的多样性和丰度高于女贞。与此同时，构树根际土壤pH值在酸性土壤中显著升高，而在近中性土壤中显著降低。冗余分析表明，pH值可能是影响整体细菌群落组成的主要因素，其次是含水量、锑、砷和铬。
P02119,Humic Acid Fertilizer Improved Soil Properties and Soil Microbial Diversity of Continuous Cropping Peanut: A Three-Year Experiment,腐植酸肥料改善连作花生土壤特性及土壤微生物多样性：三年实验研究,尽管腐植酸已被证明可以改善某些类型的土壤质量，但腐植酸对连作花生土壤的长期影响尚未完全明了。本研究旨在探讨腐植酸对连作花生土壤理化性质、微生物多样性及酶活性的连续影响。本研究在华北平原进行了为期三年的连续花生种植实验。在氮、磷、钾输入相等的情况下，将腐植酸处理与无机肥料配合施用。与对照实验相比，腐植酸提高了连作花生的产量和质量。为了阐明腐植酸影响土壤质量的机制，本研究评估并比较了各种土壤质量指标。研究发现，腐植酸增加了土壤养分含量，包括土壤全氮、全磷、全钾、有效氮、有效磷、有效钾和有机质含量，且在第三年表现出最大效果。同时，施用腐植酸后土壤中的脲酶、蔗糖酶和磷酸酶活性显著增加，其中成熟期增加最显著。连续三年观察到了相同的结果。高通量测序分析显示，微生物多样性变化很大。具体而言，经腐植酸处理后，细菌数量减少，真菌数量增加。细菌中的厚壁菌门，真菌中的担子菌门和被孢霉菌门的丰度都有所增加，这些菌种已被报道有利于植物生长。相反，真菌中的子囊菌门丰度减少，且鉴定出的大多数相关属对植物具有致病性。总之，由于改善了土壤的理化性质、酶活性和微生物多样性，腐植酸提高了连作花生的产量和质量，这有利于缓解连
P02121,Assessment of residents’ total environmental exposure to heavy metals in China,中国居民重金属总环境暴露评估,"空气、水和土壤中的重金属污染近年来引起了广泛关注，然而对人类总环境暴露的评估仍然有限。因此，确定总环境暴露对于重金属污染的管理和控制至关重要。本研究评估了重金属的总环境暴露水平以及空气、水和土壤的暴露贡献，重点关注Hg、Cd、As、Pb和Cr。来自太原、大连、上海、武汉、成都和兰州城市的3,855名志愿者的数据允许比较城乡地区的暴露情况。Hg、Cd、As、Pb和Cr的总人体环境暴露水平分别为1.82×10−6mg/(kg·d)、1.58×10−6mg/(kg·d)、3.87×10−5mg/(kg·d)、1.79×10−5mg/(kg·d)和7.47×10−5 mg/(kg·d)。重金属暴露水平存在区域、城乡、性别和年龄差异。水污染被确定为重金属暴露的最大贡献者，分别占Hg、Cd、As、Pb和Cr的97.87%、92.50%、80.51%、76.16%和79.46%，其次是空气和土壤污染。这些结果可以为环境保护政策提供数据，并帮助确定优先污染物，从而有助于识别和预防因过度接触这些重金属污染物而带来的健康风险。"
P02123,Feasibility of Using Rice Leaves Hyperspectral Data to Estimate CaCl2-extractable Concentrations of Heavy Metals in Agricultural Soil,利用水稻叶片高光谱数据估算农业土壤中CaCl2浸提态重金属浓度的可行性研究,重金属污染是中国的一个严重问题。为了保障粮食安全和人类健康，有必要估算农业土壤中重金属的生物有效性浓度。本研究旨在利用水稻叶片的高光谱数据作为指标，反演农业土壤中CaCl2浸提态重金属的浓度。研究分别收集了21个水稻样本、土壤样本和水稻叶片的反射光谱。探讨了高光谱数据与CaCl2浸提态重金属（E-HM）之间的潜在关系。采用留一法交叉验证的偏最小二乘回归（PLSR）方法预测农田土壤中CaCl2浸提态镉（E-Cd）和CaCl2浸提态铅（E-Pb）的浓度。结果表明，土壤中E-Cd的浓度与水稻叶片中Cd的浓度呈显著相关；与E-Pb相关的波段数量多于E-Cd。四个指数（归一化植被指数（NDVI）、类胡萝卜素反射指数（CRI）、光化学反射指数2（PRI2）、标准化色素叶绿素比率指数（NPCI））显著（P < 0.05）且与E-Cd浓度呈负相关。E-Cd浓度的PLSR模型优于E-Pb浓度的PLSR模型，其R2 = 0.592，RMSE = 0.046。我们得出结论，如果水稻对E-HM敏感和/或作物受到E-HM胁迫，大田水稻叶片的高光谱数据在估算农田土壤中E-HM浓度方面具有潜力。因此，该方法为监测农
P02126,Temporal-spatial trends in potentially toxic trace element pollution in farmland soil in the major grain-producing regions of China,中国主要粮食产区农田土壤中潜在毒性微量元素污染的时空变化趋势,中国农田土壤中的潜在毒性微量元素污染日益严重且分布广泛，威胁着食品安全和人类健康。很少有大规模研究系统地分析其在大范围精细点位上的时空趋势。基于1980年代至2000年代的3662个精细农田表层土壤点位，首次宣布了主要粮食产区的土壤健康状况。近21.5%的点位受到污染，尽管程度轻微。Cd、Ni、Cu、Zn和Hg的污染更为严重。南方污染比北方更广泛。PTE浓度呈上升趋势，尤其是Cd增长了21-25%，混合污染点位比例（19.3%）、Cd（21.5%）、Pb（3.6%）、Zn（5.7%）、Cu（7.0%）和Hg（3.1%）也有所增加。此外，北方严重的Cd污染和混合级Hg污染的时空变化更为剧烈。这项研究可能为决策者提供关于土壤PTE污染防护和高风险区的指导。
P02287,In situ phytoremediation of copper and cadmium in a co-contaminated soil and its biological and physical effects,铜镉复合污染土壤的原位植物修复及其生物和物理效应,
P02293,"Contamination assessment, source apportionment and health risk assessment of heavy metals in paddy soils of Jiulong River Basin, Southeast China",中国东南部九龙江流域水稻土重金属污染评价、源解析及健康风险评估,
P02296,"Accumulation, temporal variation, source apportionment and risk assessment of heavy metals in agricultural soils from the middle reaches of Fenhe River basin, North China",汾河中游农业土壤重金属的积累、时间变化、源解析及风险评估,汾河流域是中国山西省主要的农业和工业发达地区。近年来，该流域农业面源污染加剧，威胁着该地区的土壤质量和安全。在汾河中游50个农业站点（0–20 cm）的土壤样品中检测到了8种重金属，包括铬、镍、铜、锌、砷、镉、铅 和汞。研究调查了这8种重金属的生态和人体健康风险及其潜在来源。此外，对这8种重金属可能来源造成的人体健康和生态风险进行了定量源解析。Cr、Ni、Cu、Pb 和 Zn 的富集因子(EF)值低于 2，表明富集程度极低，而 As、Cd 和 Hg 的值在 2 到 5 之间，表现出中等富集。时间变化分析表明，除 As 外，该地区大多数重金属在 2015 年后浓度较低。潜在生态风险指数为 174.09，表明生态风险较低。成人和儿童的总危害指数分别为 0.395 和 2.75，致癌风险值分别为 $5.35×10^{-4}$ 和 $3.63×10^{-4}$，表明儿童的非致癌风险以及成人和儿童的致癌风险超过了可接受的标准水平。确定了4个潜在来源：(1)自然来源，(2)农业活动，(3)煤炭燃烧，(4)废气排放。自然来源是生态风险的最大贡献者，占总数的57.42%。燃煤是人体健康风险的主要贡献者
P02397,Decrease in diversity and shift in composition of the soil bacterial community were closely related to high available phosphorus in agricultural Fluvisols of North China,华北农业冲积土中细菌群落多样性的降低与组成的转变与高有效磷密切相关,我们的目标是研究高有效磷（AP）土壤中AP是否影响土壤细菌群落组成和多样性。通过Illumina MiSeq平台进行高通量测序分析细菌群落。从中国北京不同田块选择了15个土壤，包括荒地、农田和温室土壤，均为砂质冲积土，AP含量范围在5.03至391.45 mg kg−1之间。统计分析显示，高AP（>100 mg kg−1）降低了土壤细菌群落的α多样性（香农指数H'），但未改变β多样性。16S rRNA基因测序显示，变形菌门、拟杆菌门和酸杆菌门是砂质冲积土中的优势门类。AP、土壤有机碳（SOC）和全氮（TN）对细菌群落组成的转变具有协同影响。此外，与其他环境因素相比，AP是影响土壤细菌群落组成的主要驱动因素。属于富营养型类群的变形菌门、拟杆菌门和放线菌门成员通常在高磷土壤中的相对丰度增加，而寡营养型类群（主要是酸杆菌门）的相对丰度则降低。我们的结果表明，随着AP水平的增加，细菌群落组成将从寡营养型向富营养型转变。
P02407,Heavy metal pollution and health risk assessment of agricultural soil near a smelter in an industrial city in China,中国工业城市冶炼厂附近农田土壤重金属污染及健康风险评估,为了评估重金属污染和人类健康风险，研究团队在中国济源一家著名冶炼厂附近的七个农田土壤点分四季共采集了28个表层土壤样品。镉、铅、汞、砷、锌、铜、镍和铬的最大浓度分别为 26.00、2601.00、3.29、65.00、410.00、156.30、54.80 和 73.60 mg/kg。与离冶炼厂最近的采样点相比，最远采样点的六种金属浓度显著降低 (P < 0.05)。所有采样点均受到严重污染，内梅罗指数 (P) > 3.0，且所有点位均存在与镉和汞相关的极高生态风险。基于八种金属的综合暴露，儿童的非致癌风险超过了安全水平。成人 (8.98 x 10^-6) 和儿童 (1.49 x 10^-5) 的砷致癌风险均超过了可接受水平 (1 x 10^-6)。结果表明污染区域存在严重的健康风险，特别是对儿童。
P02409,"Heavy metal pollution and health risk assessment of agricultural land in the Southern Margin of Tarim Basin in Xinjiang, China",中国新疆塔里木盆地南缘农田土壤重金属污染及健康风险评价,本研究旨在分析新疆塔里木盆地南缘农用地的重金属污染水平及其对人体健康的风险。共在于田-若羌地区采集1765份土壤样品，采用污染负荷指数法分析了土壤As、Cd、Cr、Cu、Hg、Ni、Pb和Zn的含量。结果表明，土壤受到Hg和Cd的轻度污染；多元统计分析表明，Cr、Ni、As、Cu、Zn和Cd主要来源于地球化学成因，而Hg和Pb含量则受地质起源和人类活动共同影响。健康风险评估显示，不存在不可接受的非致癌健康风险。As水平存在致癌风险，但在人体耐受范围内。因此，本研究为当地农业生产安全及土壤重金属污染防控提供了科学依据。
P02440,"Lead contamination in Chinese surface soils: Source identification, spatial-temporal distribution and associated health risks",中国地表土壤中的铅污染：源识别、时空分布及相关的健康风险,土壤铅（Pb）污染在中国广泛存在。中国政府正在采取雄心勃勃的行动来解决土壤污染问题，颁布了最新的土壤质量标准和《土壤污染防治法》（2018年）。本研究评估了近三十年（1990-2017）中国地表土壤中Pb的时空分布、污染水平、主要来源及健康风险。交通排放（主要是含铅汽油）、采矿、冶炼和电子垃圾回收是土壤Pb污染的主要因素，并对食品安全和人类健康构成风险。Pb浓度的加权算术平均值为35.9 ± 0.21 mg/kg。中国南方的土壤Pb污染更为严重，热点区域包括珠江三角洲、长江三角洲、陕西和湖南。1990-2001年间，由于工业和运输活动的增加，平均土壤Pb浓度略有增加；随后在2001-2013年间下降了约30%，反映了2000年禁止含铅汽油的有效性。然而，近年来略有增加。因此，建立综合评价和监测系统，加强污染源控制，妥善管理严重污染场地的环境和健康风险，并进行绿色可持续修复至关重要。
P02466,"Spatial distribution, contamination levels, sources, and potential health risk assessment of trace elements in street dusts of Urumqi city, NW China",中国西北乌鲁木齐市街道灰尘中痕量元素的空间分布、污染水平、来源及潜在健康风险评估,在中国西北乌鲁木齐市的街道上共收集了83份灰尘样品，并分析了As、Cd、Cr、Cu、Hg、Mn、Ni、Pb和Zn元素的浓度。分别基于地质统计分析、地质累积指数、多元分析和美国EPA引入的健康风险评估模型，确定了这些痕量元素的空间分布、污染水平、主要来源及潜在健康风险。结果显示，Cd、Cr、Cu、Hg、Ni、Pb和Zn的平均浓度超过了新疆土壤中测定的相应背景值，超标倍数分别为2.0、1.35、1.38、8.24、1.28、2.09和3.26。街道灰尘中九种痕量元素的空间分布模式差异很大，污染水平依次递减：Hg > Zn > Pb > Cd > Cr > Cu > As > Ni > Mn。根据确定的浓度，收集的灰尘样品受Hg中度污染，而未受As、Cr、Cu、Mn和Ni污染。其余元素Cd、Pb和Zn处于无污染和中度污染之间的临界水平。此外，研究表明街道灰尘中的Mn和Zn源自自然和人为来源，而As、Cd、Cr、Cu、Hg、Ni和Pb主要由人为来源产生。总体而言，分析元素的致癌和非致癌健康风险（主要由街道灰尘的口服摄入引起）对于儿童和成人都在可接受范围内。As和Cr是主要的非致癌元素，而Cr是
P02467,Bio-char influenced indigenous microbial stimulation for oil contaminated soil remediation in Northwest China,生物炭影响西北石油污染土壤修复中的本土微生物刺激,本研究采用Illumina高通量测序方法表明，变形菌门、放线菌门和厚壁菌门是生物降解过程中最具影响力的门类，厚壁菌门和 Deinococcus-Thermus 受营养物质调节变化的积极影响。厚壁菌门可作为降解速率的指标。迪茨氏菌属和盐单胞菌属是中国西北油田污染土壤生物炭和空白降解过程中最优势的菌属。
P02646,A dynamic model describing the effects of soil moisture on mercury speciation and migration in the plow layer,描述土壤水分对耕层汞形态和迁移影响的动态模型,构建了一个动态模型来预测土壤水分运动对不同土层中有效汞（Hg）变化和迁移的影响。将不同类型的土壤置于大箱子中，然后测定土壤垂直层中的有效Hg含量。同时，测量了蒸发平衡有效Hg含量的变化。利用毛细管吸水作用保持土壤持水能力。结果如下。1) 土壤有效Hg随水分运动向上或向下迁移，达到稳定的向下迁移率为23.5%–35.3%，向上迁移率为17.4%–33.3%。由水分运动引起的有效Hg迁移速率顺序为砂壤土 > 壤土 > 粘壤土。2) 在不同的土壤持水能力下，当迁移达到平衡时，解吸为有效Hg的结合态Hg的增加量为初始有效Hg含量的1.2%–14.3%，增加量的顺序为砂壤土 > 壤土 > 粘壤土。基于这些发现，建立了一个描述土壤水分对耕层Hg形态和迁移影响的动态模型。该模型真实反映了土壤特性（如颗粒大小、有机质含量、pH值、水分运动矢量、矿物成分和胶体性质）随时间变化的影响。该模型可以为Hg的形态转化和分布提供新的见解。也可以应用于重金属污染土壤修复中的风险评估。
P02650,"Evaluation of the Extraction Efficiency of Heavy Metals (Pb, Cd, Cu) in Soil–Bayberry System","土壤-杨梅系统中重金属 (Pb, Cd, Cu) 提取效率的评价","本研究重点介绍了在真实农业土壤中，三种化学提取方法（两种单步程序，分别使用 EDTA 或 CaCl2 作为反应物，以及一种连续化学提取）对选定金属 (Pb, Cd, Cu) 的提取效率。方法的实用性验证应基于实际土壤，而非人工部署的污染土壤。"
P02652,"Evaluate the Potential Bioavailability of Vanadium in Soil and Vanadium Titano-magnetite Tailing in A Mining Area Using BCR Sequential and Single Extraction: A Case Study in Panzhihua, China","Evaluate the Potential Bioavailability of Vanadium in Soil and Vanadium Titano-magnetite Tailing in A Mining Area Using BCR Sequential and Single Extraction: A Case Study in Panzhihua, China",钒(V)是土壤中分布广泛且具有潜在危险的污染物。然而，土壤中V的生物有效性提取方法尚未统一。本研究旨在评估BCR连续提取法和单一提取法(8种提取剂)在预测尾矿和土壤中V的潜在生物有效性方面的应用。土壤样品中总V浓度为167.43 ± 14.92 mg·kg-1，尾矿中总V浓度为239.93 mg·kg–1。BCR连续提取法提取的有效V(酸溶态、可还原态和可氧化态)百分比在土壤中分别为0.19–0.82%、0.27–5.78%和4.37–10.5%，比例较低。同时，尾矿中V的形态含量分别为0.56%(酸溶态)、1.22%(可还原态)和4.37%(可氧化态)。残留态V是土壤(83.3–93.9%)和尾矿(93.9%)中的主要成分。与土壤样品相比，单一提取剂提取的尾矿样品的有效V含量较低，分别比土壤样品中的有效V含量低2.3% (DCB)、1.32% (HCl)、1.66% (HNO3)和0.22% (C6H8O7)。此外，本研究还讨论了土壤性质与有效V含量之间的相关性。DPTA和C6H8O7提取的V与土壤中总V含量及BCR提取的潜在生物有效性表现出良好的相关性，表明DPTA和C6H8O7单
P02750,Effects of exogenous silicon on the adsorption kinetics characteristics of arsenic in soils of acidic paddy fields in northeast china,外源硅对东北酸性稻田土壤砷吸附动力学特性的影响,为了探索外源硅对稻田土壤砷吸附特性的影响，研究在中和硅酸钠碱性和平衡不同处理Na+的条件下，硅对中国北方酸性稻田土壤砷吸附动力学特性的影响。结果表明，硅降低了土壤中砷的吸附量，缩短了吸附平衡时间。土壤中砷的吸附过程可以用Elovich方程很好地描述。硅增加了方程参数α和β的值，表明外源硅可以加速土壤中砷的初始吸附速率，并降低吸附过程中的反应速率。
P03021,Soil erosion affects variations of soil organic carbon and soil respiration along a slope in Northeast China,中国东北坡面土壤侵蚀对土壤有机碳和土壤呼吸变化的影响,背景：尽管土壤侵蚀在碳循环中起着关键作用，但对于碳循环中土壤侵蚀过程的整体和机制理解仍然缺乏。因此，本研究旨在通过在中国东北侵蚀黑土农田景观中进行实验，提高我们对土壤有机碳（SOC）和土壤呼吸动态的机制理解。结果：沉积剖面的SOC储量是侵蚀剖面的5.9倍，是非侵蚀剖面的3.3倍。研究观察到SOC与137Cs（铯-137）之间存在线性相关，表明SOC随土壤侵蚀加剧而减少。此外，中间碳组分和微团聚体碳的分数在侵蚀位置最低，在沉积位置最高。在沉积表层土壤中，活性物质的输入对土壤呼吸起促进作用。相反，在底土（即10 cm以下），沉积位置的潜在矿化率最低——这是由于土壤微团聚体内的物理保护提供了有效稳定。土壤表面呼吸的野外结果也表明，沉积表层土壤SOC易被矿化，且在该沉积环境中的SOC在底土深度得到稳定。此外，沉积位置的高含水量可以同时限制分解速率并稳定SOC。结论：这项研究的结果支持了坡脚的大部分SOC储存在大部分土壤剖面（即10 cm以下）并经受长期稳定化的观点，同时支持由于沉积剖面的SOC数量和质量较高，其排放的CO2比坡顶更多。
P03038,Compositional and chemical characteristics of dissolved organic matter in various types of cropped and natural Chinese soils,中国不同类型耕地和自然土壤中溶解性有机质的组成和化学特征,背景：探索土壤溶解性有机质（DOM）的组成和化学特征对于理解其在陆地生态系统中的生物地球化学作用具有重要意义。采集了中国四种土壤类型（褐土、黑钙土、红土和水稻土）下的43个耕地和16个自然土壤（0-20 cm）样品，利用紫外-可见和三维荧光光谱研究了DOM的光谱特征。结果：黑钙土在四种土壤类型中表现出最高的芳香性和腐殖化程度。研究中发现生物指数（BIX，0.53-1.17）和荧光指数（FI，1.55-2.10）的范围，表明外源和自源有共同贡献。水稻土和红土DOM中较高的BIX和FI表明这两种土壤类型更多地依赖自源。对于褐土、黑钙土和红土，耕地土壤与自然土壤在化学特征和来源上没有显著差异。UVA（16.2-47.9%）和UVC类富里物质（15.4-40.5%）是主要的DOM组分，在黑钙土中最高。此外，耕地土壤中类腐殖质的比例高于自然土壤。结论：土壤类型和土地利用强烈影响土壤DOM的化学特征，但只有土壤类型对所采集土壤的DOM组成有影响。这些发现可能有助于预测陆地生态系统中不同土壤类型和利用方式下土壤DOM的生化行为。
