序号,英文标题,中文标题,中文摘要
P06552,"Spatiotemporal variability of grassland vegetation cover in a catchment in Inner Mongolia, China, derived from MODIS data products",基于MODIS数据产品提取中国内蒙古某流域草地植被覆盖的时空变异性,半干旱地区植被的状况、分布和发展具有高度的可变性。在本研究中，我们通过分析该时期的中分辨率成像光谱仪（MODIS）数据产品，检测了2000年至2008年锡林河流域植被的时空变异性。该研究基于LAI（叶面积指数），并得到NDVI（归一化植被指数）和LST（地表温度）数据的支持，空间分辨率为1公里。2000年至2008年流域的平均LAI为0.59。研究期间的降水数据控制着流域内植被的状况和分布。在干旱年份（例如2001年和2005年），LAI明显较低（0.52），而2003年是湿润年份（LAI=0.72）。由于降水通常从东南向西北递减，LAI值也沿此梯度递减。在锡林河附近，过度放牧的影响是显而易见的，因为这些地区的LAI较低（0.4）。LAI的高时间变异性通过其较高的平均CV（变异系数）显示出来，观测年份的平均CV为48%。样区的分析说明了流域内植被发展的时空差异，并显示出流域西北部的生长开始普遍较晚。
P10446,"Increased Market Integration, Value, and Ecological Knowledge of Tea Agroforests in the Akha Highlands of Southwest China",中国西南阿卡高地茶农林的市场一体化、价值与生态知识的增加,
P00444,"Nutrient resorption responses to water and nitrogen amendment in semi-arid grassland of Inner Mongolia, China",中国内蒙古半干旱草原植物养分重吸收对水分和氮添加的响应,干旱和半干旱地区的植物生长和生态系统过程通常受养分和水分可用性的限制。未来活性氮和降水的增加可能会缓解这些资源压力，从而影响植物内部的养分循环。本研究在中国北方的半干旱草原中，探讨了增加氮和水分供应对四个优势物种的叶片氮磷浓度、重吸收效率及 proficiency 的影响。实验设置了四个处理（对照、添加氮、添加水、同时添加氮和水），每个处理重复五个 4×4 米的样地。研究发现叶片养分和重吸收变量存在显著的种间差异。添加氮和水增加了绿叶中的氮浓度，但对磷浓度无影响。添加氮和水均降低了植物的氮重吸收 proficiency。添加氮增加了磷重吸收 proficiency，而添加水对其无影响。添加氮和水降低了氮重吸收效率，同时提高了磷重吸收效率，但不同物种对氮水添加的响应各异。添加氮与水分添加对氮重吸收效率和 proficiency 存在显著的交互作用，但对磷无影响。结果表明，物种身份、氮可用性和水分可用性相互作用，共同影响植物养分重吸收过程。我们的分析为理解植物内部养分再转运对潜在氮水变化的响应提供了更好的视角。
P10381,Methane emissions from MSW landfill with sandy soil covers under leachate recirculation and subsurface irrigation,渗滤液循环和地下灌溉条件下砂土覆盖生活垃圾填埋场的甲烷排放,甲烷（CH4）排放和渗滤液处置被认为是城市固体废物（MSW）填埋场的两个主要问题。近年来，人们尝试通过渗滤液循环来加速垃圾的生物降解，从而增强填埋气体的产生。渗滤液灌溉也被证明是有效减少体积的方法。然而，渗滤液循环和灌溉对填埋场甲烷排放的影响此前尚未见报道。基于全年的测量，本研究对具有渗滤液循环和地下灌溉的选定砂土覆盖层进行了填埋场甲烷排放的现场调查。未进行渗滤液循环和地下灌溉的A点、进行渗滤液地下灌溉的B2层以及同时进行渗滤液循环和地下灌溉的B1层的平均甲烷通量分别为 311 ± 903、207 ± 516 和 565 ± 1460 CH4 m-2 h-1。气体回收和覆盖土壤氧化都能有效最小化甲烷排放，而在距离气体回收井超过5米的位置，后者的作用可能更为显著。在B2层覆盖额外的粘土层后，随后的三个季节中甲烷通量比前三个季节下降了约35倍。甲烷通量的日峰值通常出现在白天，并随空气或土壤温度变化而变化。测量的甲烷通量远低于文献记录的填埋场数据，表明在精心设计的砂土覆盖层的帮助下，渗滤液循环和地下灌溉对填埋场甲烷排放的影响可能被最小化。建议由两层土壤（下层粘土，上层砂土）组成的填埋场覆盖层
P10285,"Degradation of groundwater quality due to anthropogenic sulfur and nitrogen contamination in the Sichuan Basin, China",中国四川盆地人为硫和氮污染导致地下水水质退化,
P00084,Machine Learning-Based Prediction and Optimization of Heavy Metal Adsorption Performance of Biochar,基于机器学习的生物炭重金属吸附性能预测与优化,生物炭因其在去除重金属离子方面的有效性，已被广泛应用于废水处理。然而，在不同的实验研究中，生物质原料组成、热解条件与吸附性能之间的关系高度非线性，难以进行系统量化。本研究采用随机森林、梯度提升回归和XGBoost (XGB) 算法，对生物炭产量、吸附相关的理化性质及吸附容量进行预测和优化。模型基于两个文献数据集构建：包含431个样本的理化性质与产率预测数据集，以及包含452个样本的吸附容量建模数据集。结果表明，XGB在大多数任务中展现出更优的整体预测性能。具体而言，单目标XGB模型在测试集上的决定系数(R2)为0.89–0.92，均方根误差(RMSE)为0.02–0.07；而多目标模型获得的R2为0.83，RMSE为0.05。进一步分析揭示，热解条件对生物炭产量起主导作用，其中热解温度是最关键的因素。相反，生物炭的理化性质及其吸附性能主要受原料组成支配，特别是碳和灰分含量。较高的灰分含量会削弱表面官能团并降低吸附容量，而增加碳含量和适度优化的热解条件则有助于提升吸附容量。除生物炭的固有特性外，溶液中重金属离子的初始浓度也是影响吸附行为的重要外部因素。特征重要性分析、SHAP分析和相关性
P05327,Prediction Method for Multi Element Migration and Diffusion Behavior in Water Bodies Based on Machine Learning,基于机器学习的水体多元素迁移扩散行为预测方法,准确预测元素在水体中的迁移和扩散行为对于快速识别和有效应对水污染事件至关重要。目前的研究主要集中在单一元素浓度的时间序列预测，然而仍然缺乏综合预测方法来全面考虑多种元素之间的相互作用及其时空迁移。本研究提出了一种基于机器学习的预测方法，该方法结合了鲸鱼优化算法（WOA）的全局搜索能力和最小二乘支持向量机（LSSVM）的非线性数据处理特征，以提高多种元素在水体中迁移和扩散行为的预测精度。该研究以鸭绿江地表水质监测数据为例进行了案例分析。结果表明，WOA-LSSVM 方法在预测性能上优于 LSSVM 模型。
P09545,Childhood dyslexia risk elevated by heavy metal mixtures from e-waste: A machine learning–driven mixture modeling study,电子废弃物来源的重金属混合物增加儿童阅读障碍风险：一项机器学习驱动的混合建模研究,来自非正规电子垃圾回收的环境重金属混合物是潜在的神经毒素，但它们与发育性阅读障碍的联系尚不清楚。本研究旨在调查电子垃圾回收环境中的重金属混合物暴露是否与阅读障碍风险相关，识别关键贡献金属及其相互作用，并探索潜在的生物学机制。这项在位于中国贵屿（全球主要电子垃圾回收区）进行的两阶段研究，首先对2520名小学生进行阅读障碍筛查，随后进行了一项包含66名阅读障碍病例和132名对照的病例对照分析。使用电感耦合等离子体质谱法（ICP-MS）定量了11种尿金属。我们应用带有SHapley加性解释（SHAP）的XGBoost模型来识别基本的社会人口学、行为和环境协变量。这些协变量进一步用于混合模型分析：带有环境风险评分（ERS）的自适应弹性网（AENET）、加权分位数和（WQS）回归、分位数g计算（qgcomp）和贝叶斯核机器回归（BKMR）。所有混合模型均显示出混合金属暴露与阅读障碍风险增加之间存在稳健的、呈剂量依赖性的关联（最高与最低四分位数的比值比：ERS = 11.00；WQS = 14.98；qgcomp = 1.56），主要由铬、镍和铅驱动。BKMR分析进一步证实了Cr、Ni和Pb之间的
P10070,A regional classification framework integrating AI and causal inference revealing the drivers of lake eutrophication in China,集成人工智能和因果推断的区域分类框架揭示中国湖泊富营养化的驱动机制,
P09463,Enhancing landslide susceptibility modelling through predicted InSAR deformation rates,基于预测InSAR变形率的滑坡易发性建模增强,本研究提出了一种创新优化方法，用于巴东县城区的滑坡易发性评估，该方法整合了由小基线集干涉合成孔径雷达（SBAS-InSAR）技术导出的地表变形率。针对某些区域SAR图像不相干导致的数据缺失，研究采用基于神经网络的模型预测变形率，并将其视为影响滑坡易感性的动态因子。研究选取了14个静态影响因子建立空间数据库，并辅以包含86个滑坡事件的编目图。随后，开发了四种机器学习模型（逻辑回归LR、随机森林RF、支持向量机SVM和多层感知器神经网络MLPNN）来评估滑坡易感性。通过受试者工作特征曲线（ROC）和曲线下面积（AUC）指标评估模型性能。结果显示，2019年1月至2021年1月期间，地表变形率范围为-86.98 mm/a至52.73 mm/a。引入InSAR变形率显著提高了所有模型的预测性能，其中RF表现出最高的准确度。生成的滑坡易发性图（LSMs）显示，高和极高易感性区域主要集中在河流和道路沿线。模型解释表明，InSAR变形率（IDR）对滑坡发生有明显影响，特别是当变形率超过20 mm/a时，尽管这可能给滑坡易感性带来一定的不确定性。这项研究强调了在区域滑坡易发性建模中引入IDR对于提高模
P11141,Prediction of Soil Conditioner Dosages for Shield Tunneling in Sandy Soil Based on Machine Learning,基于机器学习的砂性地层盾构隧道土壤改良剂用量预测,针对土压平衡盾构机在砂性地层施工中因开挖土体改良不当频繁出现的螺旋输送机喷涌和刀具磨损等问题，本研究开发了一种用于优化沈阳地铁4号线砂性地层盾构隧道土壤改良剂用量的数据驱动模型。该模型整合了15个关键参数（盾构、地质、几何），对分类后的5496环管片进行了分析。斯皮尔曼分析揭示了盾构掘进参数与地质参数之间的强相关性及极强相关性，PCA提取了6个主成分作为模型输入。利用优质数据集构建预测模型（SVR、XGBoost、LightGBM），并通过PSO、BO和Optuna超参数调优算法进行优化，结果表明LightGBM-Optuna集成模型具有更优的综合性能，相比基线配置误差减少45-58%。在次优数据集上的应用通过扭矩优化使比能耗降低了13.15%，验证了模型的有效性。该模型能够实现智能配比决策，以提高复杂地层中的掘进速率并减少刀具磨损。
P02090,Unveiling spatiotemporal tree cover patterns in China: The first 3Om annual tree cover mapping from 1985 to 2023,揭示中国树木覆盖的时空格局：1985年至2023年首个30米年度树木覆盖制图,中国在世界绿化⽅⾯领先，国家森林清查（NFI）显示，⾃20世纪80年代以来，其森林⾯积⼏乎翻了⼀番 然⽽，在缺乏与NFI⼀致的⼀致可靠遥感数据的情况下，仍⾯临重⼤挑战，阻碍了对 近⼏⼗年中国造林和造林努⼒推动的陆地⽣态系统时空变化的全⾯理解。此外，传统的⼆元主题地图和⼟地利⽤与⼟地覆盖（LULC）地图在全⾯评估亚像素层级的树冠覆盖及超出官⽅森林边界的树⽊⽅⾯存在困难 这⼀限制在我们理解它们对⽣态系统服务宝贵贡献的理解上造成了重⼤空⽩。为应对这些挑战，本研究提出了⼀个系统框架，整合了时间序列的Landsat卫星影像和基于随机森林的集合学习技术 该框架旨在⽣成中国⾸个涵盖1985年⾄2023年、空间分辨率为30⽶的年度树⽊覆盖数据集（CATCD）。多源参考数据的评估显示，相关性⾼，范围在0.70⾄0.96之间，合理的RMSE值在5.6%⾄25.2%之间，凸显了我们⽅法在不同年份和数据收集⽅法下的可靠性和精确性 我们的分析显示，中国的森林⾯积翻了⼀番，从1985年的104万平⽅公⾥扩⼤到2023年的210万平⽅公⾥。值得注意的是，33%的增⻓归因于从⾮森林向森林⼟地类别的转变，主要出现在北部
P09064,Prediction and countermeasures of heavy metal copper pollution accident in the Three Gorges Reservoir Area,三峡库区重金属铜污染事故预测与对策,
P09191,Risk assessment and classification prediction for water environment treatment PPP projects,水环境处理PPP项目的风险评估与分类预测,水处理公私合营（PPP）项目对于可持续水管理至关重要，但往往面临复杂的风险因素。这些项目中的高效风险管理至关重要，但传统方法往往无法解决这些风险的动态性和复杂性。针对这一差距，本研究引入了一种专为水处理PPP项目量身定制的先进风险分类预测模型，旨在提高风险管理能力。该模型包括对关键风险领域的综合评估：自然和生态环境、社会经济因素和工程实体。它深入探讨了这些风险要素与项目整体风险概况之间的复杂关系。基于采用堆叠的复杂集成学习框架，该模型通过加权投票机制进一步细化，显著提高了其预测准确性。利用九江市水环境系统项目一期数据进行的严格验证证实了该模型优于标准机器学习模型。
P11482,A machine learning scheme for estimating fine-resolution grassland aboveground biomass over China with Sentinel-1/2 satellite images,一种基于Sentinel-1/2卫星影像的机器学习方案用于估算中国草地高分辨率地上生物量,"从样地尺度升尺度到广阔区域的草地地上生物量（AGB）估算在草地生物群系间缺乏外推稳健性。这是因为多样化的驱动变量与模型形式之间的耦合关系尚未被充分理解或稳健定义。本研究利用17,421个实地地面真值AGB样本和由Sentinel-1/2卫星图像及气候-地形-土壤数据生成的31个驱动变量，探讨了这些多方面驱动变量与中国18种草地类型中AGB升尺度估算的6种机器学习（ML）算法之间的耦合关系。蒙特卡洛模拟表明，这31个多方面驱动变量并未增强ML算法在AGB建模中的性能，优先考虑10公里分辨率的气候因子和10米分辨率的卫星增强植被指数（EVI）具有尺度效应；前者主导了18种草地类型间草地AGB的变化，而后者反映了局部异质性。ML算法普遍存在饱和收敛问题，且训练样本的代表性不足导致在特定草地类型约束下ML建立的不稳定性。在6种ML算法中，随机森林（RF）算法在迭代训练中的平均绝对误差（MAE）方面表现优于其他方法；然而，最佳表现在很大程度上依赖于饱和训练，中国所有草地的R2为0.68。最后，基于RF对草地AGB的最优估算（0.25 Pg C）、根据18种草地类型的根冠比（R/S）推算的地下生物"
P11665,GF-1 WFV satellite images based forest cover mapping in China supported by open land use/cover datasets,基于GF-1 WFV卫星影像和开源土地覆盖数据集的中国森林覆盖制图,
P08885,Exploring impacts of water-extractable organic matter on pre-ozonation followed by nanofiltration process: Insights from pH variations on DBPs formation,探究水溶性有机物对预臭氧化-纳滤工艺的影响：pH变化对消毒副产物形成的见解,本研究考察了pH值（4-10）对预臭氧化-纳滤处理过程中水溶性有机物（WEOM）处理及其相关的消毒副产物（DBPs）生成势（FP）的影响。在碱性pH值（9-10）下，观察到水通量快速下降（>50%）和膜截留率较高，这是由于膜表面和有机物之间的静电排斥力增加所致。平行因子分析（PARAFAC）建模和体积排阻色谱（SEC）为不同pH水平下WEOM的组成行为提供了详细见解。较高pH下的臭氧化通过将大分子量（腐殖质样）物质转化为小分子亲水性馏分，显著降低了4000-7000 Da范围内WEOM的表观分子量。荧光组分C1（类腐殖质）和C2（类富里酸）在预臭氧化和纳滤处理过程的所有pH条件下表现出浓度的主要增加/减少，然而发现C3（类蛋白）组分与可逆和不可逆膜污染物高度相关。C1/C2比值与总三卤甲烷（THMs）（R² = 0.9277）和总卤乙酸（HAAs）（R² = 0.5796）的形成提供了强相关性。随着进水pH的增加，THMs的生成势增加，HAAs的生成势减少。臭氧化显著减少了高pH水平下THMs的形成（多达40%），但通过将DBPs的生成势转向溴化前体，增加了溴化HAAs的形成。
P08926,Nontarget Discovery of Antimicrobial Transformation Products in Wastewater Based on Molecular Networks,基于分子网络的废水中抗菌剂转化产物的非靶标发现,近年来，环境中的抗菌剂转化产物（ATP）因其潜在的健康风险而引起了广泛关注。然而，目前仅对少数ATP进行了研究，且大多数抗菌剂的转化途径尚未完全阐明。在这项研究中，我们开发了一种基于分子网络的非靶标筛选策略，用于检测和识别制药废水中的ATP。我们识别出了52种抗菌剂和49种置信度在三级及以上的转化产物（TPs）。其中30种TPs是此前在环境中未曾报道过的。我们根据欧盟针对工业物质的最新标准，评估了TPs是否可被归类为持久性、移动性和有毒（PMT）物质。由于缺乏实验数据，无法确定新型ATP的确切PMT分类。基于结构预测的理化性质的PMT评估显示，有47种TPs属于潜在的PMT物质。这些结果证明，新型ATP应成为未来研究的重点。
P03635,Research on the Ecological Environment Evaluation of Saihanba Based on Entropy Weight Method,基于熵权法的塞罕坝生态环境评价研究,本文主要研究塞罕坝的生态评价。首先，计算收集到的塞罕坝数据指标的皮尔逊相关系数，在获得其显著相关性后，由于指标过多不利于计算，对数据进行聚类分析。由于K-means聚类方法主观性太强，采用系统聚类法对目标进行聚类，并利用肘部准则获得K值。最后将分类后的数据指标导入MATLAB，利用熵权-TOPSIS模型对塞罕坝的环境等级进行评分和定量评价。
P08652,The origins of multi-cropping agriculture in Southwestern China: Archaeobotanical insights from third to first millennium B.C. Yunnan,中国西南部多熟农业的起源：基于公元前3千纪至1千纪云南的植物考古学见解,云南位于中国温带地区、印度东北部和热带东南亚大陆的交汇处，对于理解这些生态多样性地区之间的早期文化接触与农业传播具有关键意义。本文评估了关于云南早期农业体系出现的现有证据。文章回顾了此前关于农业向云南传播的理论，包括南亚语族人群是否负责将水稻从云南传播至东南亚大陆，并构建了一个新的框架，旨在将该地区的农业发展与更广泛的早期迁徙和交流网络模式联系起来。植物考古学证据证实，公元前第三千纪，水稻和粟从中国中部传入云南并形成了混合作物经济；公元前第二千纪小麦和大麦的引入促使农业系统进一步多样化，且在公元前第一千纪晚期呈现出双熟制集约化趋势。云南与东南亚大陆在早期水稻种植生态上的差异表明，云南稻农可能未在水稻向南传播的过程中发挥主导作用；然而，要完全厘清东南亚大陆旱地水稻种植的起源与发展，尚需更多数据。
P02985,Evaluating ecological risks and tracking potential factors infuencing heavy metals in sediments in an urban river,城市河流沉积物中重金属的生态风险评估及潜在影响因素追踪,该研究在中国沈阳西部的细河采集了沉积物岩芯，分析了砷、镉等8种重金属的浓度。结果表明，砷、镉、铜、汞和锌的平均浓度显著高于该区域土壤的背景值。工业排放是研究区重金属的主要来源，农村生活污水对汞污染的影响比工业污染物更强。
P08583,Relative contribution of rice and fish consumption to bioaccessibility-corrected health risks for urban residents in eastern China,中国东部城市居民稻米与鱼类消费对经生物有效性校正的健康风险的相对贡献,全球对食品中金属元素的膳食暴露存在担忧。然而，对于普通人群而言，关于稻米与鱼类对多种金属元素暴露的相对贡献知之甚少，特别是在稻米和鱼类为主要食物来源的亚洲地区。我们在中国城市尺度（南京）和省级尺度上比较了稻米和鱼类消费对多种金属元素暴露的相对贡献。研究了摄入率、金属元素水平和生物有效性的影响，以计算来自 Cu、Zn、总 As (TAs)、无机 As (iAs)、Se、Cd、Pb 和甲基汞 的模型风险。采集自南京市的稻米和鱼类样品中的金属元素水平普遍较低，iAs 除外。鱼类中金属元素的生物有效性高于稻米，Se 除外。iAs 摄入引起的计算致癌风险（以终生致癌风险 ILCR 表示）超过了可接受水平（1x10^-4），南京市（女性中位数 3x10^-4，男性 4x10^-4）和中国九个省份（1.4x10^-4 至 5.9x10^-4）。稻米消费占致癌风险的 85.0% 至 99.8%。在所有情况下，单一金属的非致癌危害商数 (HQ) 和多金属暴露的危害指数 (HI) 均小于 1，表明其非致癌健康效应较轻微。在广东和江苏省，结果表明稻米和鱼类摄入对 HI 的贡献相似（即广东 42.6% vs 
P11235,Coupling of Adsorption Site and Cation Ratio Regulates the Adsorption of Cs+ and Na+ at the Surface of Clay Mineral,吸附位点与阳离子比例的耦合调节黏土矿物表面对Cs+和Na+的吸附,
P02945,"Effects of Urbanization on Water Quality and the Macrobenthos Community Structure in the Fenhe River, Shanxi Province, China",城市化对山西省汾河水质及大型底栖动物群落结构的影响,
P08141,"Large contributions of biogenic and anthropogenic sources to fine organic aerosols in Tianjin, North China",中国北方天津生物源和人为源对细颗粒有机气溶胶的贡献,为了更好地了解中国北方沿海大城市天津有机气溶胶的分子组成和来源，研究组于2016年11月至12月和2017年5月至6月按白天/夜间采集了环境细颗粒物(PM2.5)样品。利用气相色谱-质谱法分析了PM2.5组分的有机分子组成，包括脂肪族脂质(正烷烃、脂肪酸和脂肪醇)、糖化合物以及来自异戊二烯、单萜烯、β-石竹烯、萘和甲苯的光氧化产物。脂肪酸、脂肪醇和糖类被确定为两个季节中检测到的所有示踪剂中最丰富的有机化合物类别。冬季夜间大多数有机物的高浓度可能归因于住宅取暖等密集的居住活动以及夜间边界层高度较低。基于示踪剂方法，一次和二次有机碳(POC和SOC)对气溶胶有机碳(OC)的总贡献在冬季分别为24.8%（白天）和27.6%（夜间），在夏季分别为38.9%（白天）和32.5%（夜间）。生物质燃烧产生的OC是本研究中POC的主要来源，特别是在夜间。来自异戊二烯、α-/β-蒎烯和β-石竹烯的生物源SOC表现出明显的季节和日变化模式。来自甲苯和萘氧化的人为源SOC在夏季对OC的贡献高于冬季。
P08312,"Enhancement of phosphorus storage capacity of sediments by coastal wetland restoration, Yellow River Delta, China",黄河三角洲沿海湿地修复对沉积物磷储存能力的增强作用,选取未修复(R0)和已修复(2006年修复R2006和2002年修复R2002)的沿海湿地，以研究黄河三角洲(YRD)磷(P)储存能力和P流失风险。结果表明，湿地沉积物的最大P吸附容量(Qmax)在201.8-1168.6 mg kg-1之间变化，平均值为576.2 mg kg-1。Qmax随修复时间的增加而增加(R2002 > R2006 > R0)。富营养化风险指数(ERI)在0.27-2.07%之间，并随修复时间的增加而降低，但这种关系在统计上不显著(P > 0.05)。相关分析表明，Feox、Mg和Alox是湿地沉积物中主要的P吸附剂，而TOC、pH和粘土颗粒对P的吸附和释放有重要影响。分析表明，我们应该恢复退化的沿海湿地，以帮助减少磷负荷向近海海域的输送。
P11148,GF-1 WFV satellite images based forest cover mapping in China supported by open land use/cover datasets,基于开放土地覆被数据集支持的GF-1 WFV卫星影像中国森林覆盖制图,
P00821,Research on Crossing Tunnels’ Seismic Response Characteristics,交叉隧道地震响应特性研究,设计了一个大型振动台试验系统及相应的数值模型来研究交叉隧道的地震特性。计算结果与实验数据吻合良好，结果表明：在加载El-Centro地震波时，上层隧道交叉中心截面的最大加速度位于拱顶，最大应变位于拱腰；同时，下层隧道交叉中心截面的最大加速度和应变均位于拱顶。受下层隧道影响，在上层隧道侧墙底部，试验数据显示交叉中心的加速度比正常截面降低了30.9%，应变增大了170%。受上层隧道影响，在下层隧道拱腰处，试验数据显示交叉中心的加速度比正常截面增大了10.0%，应变降低了27.2%。
P02974,Linking biological toxicity and the spectral characteristics of contamination in seriously polluted urban rivers,严重污染城市河流中生物毒性与污染光谱特征的关联,背景：城市河流污染对环境和人类健康的风险正成为全球关注的严重问题。为了实现城市河流生态系统的健康，人们实施了众多监测计划以调查污染的光谱特征...
P07058,Sedimentary biogeochemical record in Lake Gonghai: Implications for recent lake changes in relatively remote areas of China,公海湖泊沉积生物地球化学记录：中国相对偏远地区近期湖泊变化的启示,由于快速的 socio-economic 发展和气候变暖，即使是偏远地区的湖泊在过去一个世纪也经历了显著变化。然而，很少有研究揭示中国相对偏远湖泊的多方面生物地球化学变化并区分人类和气候的影响。本研究重建了中国华北北部高山湖泊（公海）的地球化学、营养、初级生产、生态和污染的历史变化，并通过汇编其他记录揭示了相对偏远中国湖泊的协同变化和驱动因素。结果显示，自 1980 年代以来，公海湖泊经历了主要由区域人类活动增加引起的显著生物地球化学变化，检测到的人类相关变化发生在 1950-70 年代。最重要的变化是 1980 年代硅藻初级生产者的转变，主要由与快速 socio-economic 发展相关的区域大气氮磷沉降增加引起。另一个显著变化是自 1980 年代以来污染水平的增加（以重金属为代表），也是由大气沉降引起的。汇编的沉积记录显示，自 1970-80 年代以来，中国相对偏远地区的大部分湖泊都有类似的生物地球化学变化，这与人类引起的大气氮、磷和污染物输入的增加密切相关，而气候变暖的影响可能是有限的。本研究强调了人类世期间中国相对偏远湖泊显著的与人类相关的生物地球化学变化。
P07567,Exploring 2016–2017 surface ozone pollution over China: source contributions and meteorological influences,2016-2017年中国地表臭氧污染探究：源贡献与气象影响,
P07737,Linking Atmospheric Pollution to Cryospheric Change in the Third Pole Region: Current Progresses and Future Prospects,连接大气污染与冰冻圈变化：第三极区域的当前进展与未来展望,青藏高原及其周边地区被称为“第三极”(TP)。该地区以冰川消融速率高及其影响亚洲供水的水文变化而著称。大气污染物通过影响太阳辐射以及冰雪表面的反照率，进而导致气候和冰冻圈发生变化；此外，环境污染物在冰冻圈中的行为与归趋及其环境影响亦受到越来越多的关注。在本综述中，我们介绍了一个旨在连接青藏高原地区大气污染与冰冻圈变化(APCC)的协同监测研究框架与网络。随后，我们总结了APCC研究框架方面的最新进展与成果，涵盖大气污染的组成与浓度、时空变化、跨境传输路径与机制，以及对大气变暖和印度季风变化、冰川与积雪消融的影响等方面。我们强调，外源性空气污染物能够进入青藏高原环境，并对区域气候和环境变化产生重大影响。最后，我们提出了未来的研究重点，并规划了全球尺度的扩展计划。
P08056,Initial soil microbiome composition and functioning predetermine future plant health,初始土壤微生物组的组成和功能预先决定了未来的植物健康状况,
P02926,Enhanced As (V) Removal from Aqueous Solution by Biochar Prepared from Iron-Impregnated Corn Straw,铁改性玉米秸秆生物炭增强去除水溶液中的砷,
P02930,Test on the Stabilization of Oil-Contaminated Wenzhou Clay by Cement,水泥固化温州石油污染黏土试验研究,
P04343,Paper-Based Sensor Chip for Heavy Metal Ion Detection by SWSV,基于方波阳极溶出伏安法的纸基重金属离子检测传感器芯片,重金属离子污染对人类健康和环境造成了严重影响。因此，监测重金属离子具有重要的现实意义。本文利用磁控溅射技术在硝酸纤维素膜（NC）上制备并集成了一种电化学三电极系统，该系统无需进一步修饰膜即可表现出均匀的多孔结构。该纸基传感器芯片用于方波溶出伏安法（SWSV）检测Cu2+。在5-200 μg·L-1和200-1000 μg·L-1范围内，其线性度分别为99.58%和98.87%。检出限为2 μg·L-1。在满足检测要求（10 μg·L-1）的基础上，该集成传感器体积小、成本低。该纸基传感器芯片也可用于检测Zn2+、Cd2+、Pb2+和Bi3+，且具有良好的线性。
P05412,Groundwater Depth Affects Phosphorus But Not Carbon and Nitrogen Concentrations of a Desert Phreatophyte in Northwest China,中国西北地区地下水深度影响荒漠深根植物磷浓度但未影响碳氮浓度,
P07604,Simultaneous label-free and pretreatment-free detection of heavy metal ions in complex samples using electrodes decorated with vertically ordered silica nanochannels,基于垂直有序二氧化硅纳米通道修饰电极的复杂样品中重金属离子无标记、免预处理同时检测,"在本工作中，合成了涂覆在玻璃上的氧化铟锡（ITO）并修饰有垂直有序介孔二氧化硅薄膜（VMSF/ITO），并将其作为电化学传感器，用于人血清和土壤浸出液中重金属离子[Pb2+, Cu2+, 和 Cd2+]的无标记、免预处理同时检测。利用差分脉冲伏安法（DPV），电化学检测包括金属物种的电沉积和随后在二氧化硅纳米通道中的阳极溶出。由于静电富集和纳米限域效应，VMSF/ITO能够以低检测限（分别为2.6 nM、32 nM和230 nM）同时检测混合物中的Pb2+、Cu2+和Cd2+。此外，VMSF通过空间排斥和静电排斥赋予电极优异的抗污染和抗干扰性能。可以在10分钟内完成对复杂生物（人血清）和环境（土壤浸出液）样品的直接分析，而无需通常繁琐的预处理。此外，VMSF/ITO传感器可以重复使用多次而性能不降低。"
P07878,Adsorption Behavior of Inorganic and Organic Phosphate by Iron Manganese Plaques on Reed Roots in Wetlands,湿地芦苇根表铁锰膜对无机磷和有机磷的吸附行为,本研究探讨了从芦苇根中提取的铁锰（Fe-Mn）膜对无机磷和有机磷的吸附行为。扫描电子显微镜显示根系表面粗糙并附着有细小颗粒。X射线光电子能谱表明，Fe-Mn膜中的Fe和Mn分别主要以+III和+IV氧化态存在。通过批量试验研究了接触时间、初始磷浓度和温度对无机磷和有机磷吸附的影响。准二级模型描述了无机磷和有机磷的吸附，表明化学吸附是主要的吸附过程。Langmuir和Freundlich等温线模型拟合了平衡数据，Langmuir模型拟合最佳。298 K时无机磷和有机磷的最大吸附容量分别为7.69和3.66 mg/g。无机磷和有机磷的吸附过程是自发和放热的。无机磷的吸附能力高于有机磷，且在无机磷与有机磷摩尔比在1:1至3:1之间时，有机磷的存在不会对吸附产生负面影响。吸附前后的傅里叶变换红外光谱显示，Fe-Mn膜上含有丰富的官能团，磷可能通过羟基交换和内圈表面络合被吸附。
P10990,Biodegradation of 17β-estradiol by Bacterial Co-culture Isolated from Manure,畜禽废物中分离的细菌共培养物对 17β-雌二醇的生物降解,"动物废物是环境中天然和甾体雌激素激素的潜在来源。这些激素可以通过具有诱导酶的微生物去除。从动物废物中分离出两株 17β-雌二醇降解菌 (LM1 和 LY1)。根据生化特性和 16S rDNA 基因序列，我们将菌株 LM1 和 LY1 分别鉴定为不动杆菌属和假单胞菌属。含有 LM1 和 LY1 菌株的细菌共培养物可在 7 天内快速去除约 98% 的 E2 (5mgL−1)。然而，当 LM1 和 LY1 菌株单独培养时，它们分别降解了 77% 和 68% 的 E2。细菌共培养物可去除 90% 以上的 17β-雌二醇 (E2,≤20mgL−1)。低 C/N 比 (1:35) 更适合细菌生长和 E2 降解。细菌共培养物降解 E2 的最佳 pH 范围为 7.00 到 9.00。共存的乙酸钠、葡萄糖和柠檬酸钠在前 4 天降低了 E2 的降解，但当它们被消耗时，更多的 E2 被去除。在低于或等于 0.8、1.2、1.6 或 0.8 mg L−1 时，Ni、Pb、Cd 或 Cu 对细菌共培养物的生长没有显着影响。这些数据突出了细菌共培养物在雌激素污染环境生物修复中的实用性。"
