序号,英文标题,中文标题,中文摘要
P03872,Cost–Benefit Analysis of Mulch Film Management and Its Policy Implications in Northern China,中国北方地膜管理的成本效益分析及其政策启示,农业白色污染是中国面临的一个紧迫问题。然而，政府地膜管理补贴的效率和合理性仍不明确。为了制定合理的地膜管理政策并优化财政资源配置，本研究采用成本效益分析来评估地膜管理的经济绩效。研究选取了中国目前主要提倡的两种环保措施——即使用加厚地膜（以下简称加厚膜）和可生物降解地膜（以下简称可降解膜）——进行分析，并以常规地膜（以下简称常规膜）作为比较基准。研究使用了通过实地调查获得的一手数据，并辅以国家统计、行业报告和文献综述的二手数据。结果显示，加厚膜的应用具有成本效益，净收益为3208.8元/公顷（449.2美元/公顷；1元=0.14美元），比常规膜高253.8元/公顷（35.5美元/公顷）。可降解膜应用的净收益低于常规膜，为2244.6元/公顷（314.2美元/公顷）。结果揭示了推广加厚膜因其回收和经济优势而具有的巨大潜力。研究发现，进一步推广加厚膜在于提高农民的认知和优化补贴维度，从而更有效地分配政府财政资源。相反，可降解膜的使用无利可图，并依赖于持续的外部补贴。政府可以根据不同地膜的成本效益表现优化补贴标准，并提供激励措施以促进降本增效。进一步分析表明，可持续的地膜管理需要制定机制，将
P03918,Multifractal Analysis of Temporal Variation in Soil Pore Distribution,土壤孔隙分布时间变化的多重分形分析,土壤结构是衡量土壤质量的关键指标，通过影响土壤保持和输送水、养分和盐分的能力，显著影响农业生产力。本研究采用多重分形分析来评估土壤孔隙分布的时间变化。田间观测数据采集自中国河南省人民胜利渠灌区的一个砂壤土区域。结果显示，虽然土壤粒径分布随时间变化较小，但土壤孔径分布在一个作物季内经历了显著的波动，两者均遵循广义幂律，表明具有多重分形特征。土壤孔隙结构的动态变化表明在饱和-非饱和循环期间可能存在变化，这对于使用 Richards 方程模拟土壤水分运动至关重要。
P03961,Optimizing Vegetation Restoration: A Comprehensive Index System for Reclaiming Abandoned Mining Areas in Arid Regions of China,优化植被恢复：中国干旱区废弃矿山复垦的综合指标体系,中国干旱地区的采矿活动导致了严重的环境退化，包括土壤侵蚀、植被丧失以及土壤和水资源污染。这些影响在废弃矿区尤为明显，采矿作业的停止留下了大量未恢复的景观。对此，中国政府实施了一系列法律法规框架，如“矿山环境保护与恢复治理方案”，旨在促进这些地区的生态恢复。然而，干旱地区独特的环境条件，包括水资源短缺、极端气温和土壤质量差，给恢复工作带来了重大挑战。本文综述了中国干旱区废弃矿区生态恢复的法律法规、恢复技术和评价体系。文章结合毛乌素沙漠和柴达木盆地等地区的案例研究，对恢复方法、启动时间、监测系统以及各种策略的成本效益进行了批判性审查。评估了植物修复、土壤修复和水资源管理等关键策略的有效性，并讨论了执法挑战、社会经济融合和社区参与问题。综述得出结论，虽然取得了显著进展，但在恢复实践和评价体系方面仍需进一步改进以实现长期可持续性。整合社会经济指标、社区参与和先进监测技术对于取得成功成果至关重要。
P04378,"Organophosphate Triesters and Their Transformation Products in Sediments of Mangrove Wetlands in the Beibu Gulf, South China Sea",南海北部湾红树林湿地沉积物中的有机磷酸三酯及其转化产物,作为新兴污染物，有机磷酸酯（OPEs）在世界各地的沿海环境中均有报道。然而，关于红树林湿地中OPEs的存在及其生态风险，特别是相关转化产物的信息仍然缺乏。本研究首次利用超声辅助萃取和固相萃取结合UHPLC-MS/MS检测方法，调查了北部湾三个红树林湿地中有机磷酸三酯及其转化产物的共存和分布情况。所研究的OPEs在所有采样点广泛存在，有机磷酸三酯和转化产物的总浓度范围分别为6.43 ng/g干重至39.96 ng/g干重和3.33 ng/g干重至22.50 ng/g干重。红树林湿地倾向于比周围沿海环境保留更多的OPEs。皮尔逊相关分析揭示了总有机碳（TOC）并不是决定OPEs分布的唯一因素，且降解不是北部湾红树林沉积物中转化产物的主要来源。研究还评估了选定OPEs对不同生物的生态风险，结果表明有机磷酸二酯对生物构成中等至高风险。需要持续监测红树林中OPEs及其代谢物的水平或共存情况，并应进一步研究更多毒性数据以评估其对正常水生生物的影响。
P04386,Amino Acids Biostimulants and Protein Hydrolysates in Agricultural Sciences,农业科学中的氨基酸生物刺激剂和蛋白质水解物,
P04563,"Characteristics of Microplastic Pollution in Agricultural Soils in Xiangtan, China",中国湘潭农田土壤微塑料污染特征,近年来，农田土壤微塑料污染引起了广泛关注。本研究旨在调查农田土壤中微塑料污染的形式和特征，重点关注湘潭市的稻田和菜地土壤。研究利用立体显微镜、SEM和FTIR光谱等多种分析技术，分析了研究区内微塑料的颜色、粒径、丰度和类型。结果表明，研究区土壤中微塑料的平均丰度为4377.44个/kg，最高达12292.33个/kg。较小粒径的微塑料更普遍，颜色主要为黄色、透明和黑色。微塑料的形状主要为薄膜状和纤维状，类型主要包括PE和PP。使用农膜的菜地土壤中微塑料丰度是不使用农膜的4倍。在研究区域，农膜的使用是微塑料最重要的来源。研究结果描述了湘潭市农田土壤微塑料污染的特征，可作为建立农田土壤微塑料污染标准化评估的参考，并为湘潭市未来保护农田土壤和调控微塑料污染提供数据支持。
P04707,"Integrated Use of GIS and USLE Models for LULC Change Analysis and Soil Erosion Risk Assessment in the Hulan River Basin, Northeastern China",GIS与USLE模型在呼兰河流域土地利用变化分析与土壤侵蚀风险评估中的综合应用,呼兰河流域位于中国东北黑土区。该地区是重要的粮食产区，且黑土易受侵蚀，增加了土壤侵蚀的风险，这是一个影响农业生产力、供水等方面严重的环境问题。本文利用地理信息系统（GIS）和通用土壤流失方程（USLE）模型，对2001年至2020年间流域内的土地利用/覆盖（LULC）变化进行了深入分析。同时，研究了2001年至2020年间呼兰河流域的土壤侵蚀风险，并识别了土壤侵蚀热点区域，以确定即使在实施土壤保持措施后仍然显著的风险区域。利用降水数据获取R因子分布，采用LULC分类评估C因子分布，利用土壤数据估算K因子分布，利用数字高程模型（DEM）数据生成LS因子图，并结合坡度和LULC数据生成P因子分布图。这些因子基于USLE的模型参数。过去20年的LULC变化分析结果表明，虽然变化不明显，但农业用地一直占据呼兰河流域的大部分面积。人类活动用地的增加是最显著的趋势。2001年，模型预测的土壤侵蚀率在0到120 t/ha/yr之间，平均为4.63 t/ha/yr。到2020年，估算的土壤侵蚀率在0到193 t/ha/yr之间，平均为7.34 t/ha/yr。呼兰河流域被分为五个土壤侵蚀风险类别。大多
P05385,Optimization and classification control of permanent basic farmland based on quality classification,基于质量分类的永久基本农田优化与分级管控,永久基本农田在稳定农业生产和确保国家粮食安全方面发挥着重要作用。因此，有必要合理划定和控制永久基本农田。本文基于耕地资源质量分类的理念，结合永久基本农田划定规则，从耕地“适宜性-连通性-稳定性”协同的角度，构建指标体系。应用适宜性、连通性和稳定性评价方法。以江西省樟树市为例，对耕地资源状况进行综合评价，并对永久基本农田进行优化分级保护。结果表明：(1)樟树市耕地主要为中等适宜性、中等连续性和高稳定性。(2)樟树市划定永久基本农田43218.80公顷，占耕地总面积的79.35%。(3)将永久基本农田划分为三类：永久基本农田核心保护区、质量提升区和重点整治区。上述结果表明，该评价对支持永久基本农田空间优化和分级管理具有积极作用，对自然资源统一管理具有重要意义。
P09186,Prediction of heavy metal removal performance of sulfate-reducing bacteria using machine learning,基于机器学习的硫酸盐还原菌重金属去除性能预测,目前缺乏一种稳健的建模方法来预测硫酸盐还原菌（SRB）对重金属的去除。在本研究中，构建并比较了四种机器学习模型，以预测SRB对Cd、Cu、Pb和Zn四种单一离子的去除效果。CatBoost模型在四个子集中表现出最佳的预测性能，Cd、Cu、Pb和Zn模型的R2值分别为0.83、0.91、0.92和0.83。特征分析表明，温度、pH、硫酸盐浓度和C/S（化学需氧量与硫酸盐的质量比）对结果有显著影响。在35 °C和硫酸盐浓度为1000-1200 mg/L的条件下，这些特征表现出最有效的金属去除效果，而pH值和C/S比则存在变化。本研究引入了一种新的建模方法来预测SRB处理含金属废水的效果，为优化生物硫化工艺的操作参数提供了指导。
P09187,Prediction of heavy metal removal performance of sulfate-reducing bacteria using machine learning,利用机器学习预测硫酸盐还原菌去除重金属的性能,目前缺乏一种稳健的建模方法来预测硫酸盐还原菌（SRB）对重金属的去除效果。本研究构建并比较了四种机器学习模型，以预测SRB对Cd、Cu、Pb和Zn四种单一离子的去除效果。CatBoost模型在四个子集中表现出最佳的预测性能，Cd、Cu、Pb和Zn模型的R2值分别为0.83、0.91、0.92和0.83。特征分析表明，温度、pH、硫酸盐浓度和C/S（化学需氧量与硫酸盐的质量比）对结果有显著影响。在35 °C和硫酸盐浓度为1000–1200 mg/L时，这些特征表现出最有效的金属去除效果，而pH和C/S比则存在变化。本研究为预测SRB处理含金属废水引入了一种新的建模方法，为优化生物硫化过程的操作参数提供了指导。
P01820,Distribution and weathering characteristics of microplastics in paddy soils following long-term mulching: A field study in Southwest China,西南地区长期覆膜稻田土壤中微塑料的分布及风化特征：一项田间研究,农用地膜残留被认为是农业生态系统中微塑料的重要来源之一。然而，关于长期覆膜稻田土壤中微塑料积累的研究仍然有限。本研究旨在调查中国西南地区覆膜稻田（调查了未覆膜、覆膜4年和连续覆膜10年的土壤）中薄膜状微塑料的分布及风化特征。覆膜土壤中超过50%的微塑料粒径为1-3 mm，而未覆膜土壤中微塑料的最大百分比为<1 mm（55.3%）。该区域微塑料的成分主要由聚酯（PES）和聚乙烯（PE）组成（82.1%）。微塑料的丰度随地膜覆盖时间的增加而增加，在未覆膜、覆膜4年和连续覆膜10年的土壤中分别为 76.2 ± 18.4、118.6 ± 44.8 和 159.6 ± 23.5 items/kg。据估算，每年在犁底层积累的薄膜状微塑料为 1810 万 items/ha。利用傅里叶变换红外光谱仪（FTIR）、扫描电镜能谱（SEM-EDS）、原子力显微镜（AFM）和接触角测量仪对稻田土壤中提取的薄膜状微塑料的风化特征进行了表征。根据FTIR结果计算的乙烯基、羰基和羟基指数表明，随着覆膜时间的增加，微塑料的降解程度增加；与商用PE地膜相比，土壤中提取的PE薄膜的含氧官能团增加。本研究揭示了长期覆膜稻田
P01827,"Identification of potentially contaminated areas of soil microplastic based on machine learning: A case study in Taihu Lake region, China",基于机器学习的土壤微塑料潜在污染区域识别：以太湖地区为例,土壤微塑料（MP）污染日益严重，后果严重。了解土壤MPs的空间分布特征是保护和控制土壤污染的重要前提。然而，通过大量的土壤野外采样和实验室测试分析来确定土壤MPs的空间分布是不现实的。本研究比较了不同机器学习模型在预测土壤MPs空间分布中的准确性和适用性。以径向基函数（RBF）为核函数的支持向量机回归模型（SVR–RBF）具有较高的预测精度（R²=0.8934）。在六个集成模型中，随机森林（R²=0.9007）能更好地解释影响土壤MPs发生的源汇因素的显著性。土壤质地、人口密度和MPs兴趣点（MPs-POI）是影响土壤MPs发生的主要源汇因素。此外，土壤中MPs的积累受人类活动影响显著。基于土壤MPs污染的双变量局部Moran's I模型和归一化植被指数（NDVI）变化趋势，绘制了研究区土壤MPs污染的空间分布图。共有48.74 km²的土壤处于严重的MPs污染区域，主要集中在城市土壤中。本研究提供了一个混合框架，包括MPs的空间分布预测、源汇分析和污染风险区域识别，为其他土壤环境的污染管理提供了科学和系统的方法和技术。
P03298,Application of Principal Component Analysis in Screening Soil Obstacle Factors in Urban Green Space,基于主成分分析法的城市绿地土壤障碍因子筛选,为了深入了解城市绿地土壤的障碍因子，并为后续土壤的修复和改良提供科学依据，按照行业标准对重庆市主城各区绿地土壤的pH值、EC值、有机质、全氮、全磷、全钾、碱解氮、有效磷、速效钾、容重指标进行了检测。利用Bartlett球形检验、KMO检验和主成分分析法对重庆市主城各区绿地土壤10项检测指标的数据进行了统计和分析。结果表明：各指标之间存在着一定的相关性和差异性，筛选出了有机质、pH值、有效磷、全钾、速效钾、EC值和容重7个影响城市绿地土壤质量水平的关键障碍因子。
P03394,An integrated machine learning model for soil category classification based on CPT,基于CPT的综合机器学习土壤分类模型,土壤分类是地质工程中的关键问题，静力触探（CPT）是一种有效的原位测试技术，用于记录土壤特性的变化。尽管已有许多关于CPT参数与土壤类别关系的研究，但由于岩土的高不确定性，针对特定区域分析土壤至关重要。本研究基于上海地区的地质土层，分析了CPT参数和土壤类别。基于CPT的间接方法需要额外的岩土参数，而中国由于缺乏测量孔隙水压的先进设备，这些参数受到限制。为了满足实际应用要求，我们提出了一种基于集成机器学习模型的新型CPT直接方法。通过建立多个分类模型并使用粒子群优化（PSO）确定每个模型的权重，整合多个模型的结果以提高分类精度和鲁棒性。实验结果表明，该集成模型在多个工程现场具有很高的准确性和鲁棒性，相比传统的CPT直接方法具有显著优势。
P03832,Biochar amendment alters root morphology of maize plant: Its implications in enhancing nutrient uptake and shoot growth under reduced irrigation regimes,生物炭改良改变玉米根系形态：及其在减少灌溉制度下增强养分吸收和地上部生长的意义,
P04272,"Impact of Textile Industries on Surface Water Contamination by Sb and Other Potential Toxic Elements: A Case Study in Taihu Lake Basin, China",纺织工业对太湖流域地表水中锑及其他潜在有毒元素污染的影响,工业源锑（Sb）污染目前备受关注。本研究旨在确定中国典型工业区Sb及其他潜在有毒元素（PTEs）的来源，并强调Sb对当地水生环境生态风险的贡献。通过调查吴江区地表水中9种PTEs在旱季和雨季的分布，研究表明纺织废水是Sb的主要来源。Sb的分布（0.48~21.4 µg/L）在九种元素中显示出最小的季节变化。因子分析揭示了控制Sb分布的因子是独特的。总的来说，Sb主要集中在研究区域东南部纺织企业数量较多的地区，并受水中电导率和总溶解固体的影响（p < 0.01）。从排水口采集的样品中，35.71%的Sb浓度超过了10 µg/L的标准限值。三种污染评估方法的结果表明，超过5%的采样点受到了轻度至重度污染，且Sb的贡献最大。因此，有必要加强对当地纺织企业的行政监督，并提高当地纺织废水排放标准。
P04568,Research on Restoration of Heavy Metal Contaminated Farmland Based on Restoration Ecological Compensation Mechanism,基于修复生态补偿机制的重金属污染农田修复研究,近年来，工业化的发展导致中国许多农业地区出现重金属污染。农田中过量的重金属不仅影响作物的正常生长，而且对人体健康造成极大危害，严重制约了中国生态和粮食健康的发展。为了改善农村地区重金属污染问题，基于创新的修复生态补偿机制，分析了农村地区重金属污染的现状，结合外部性理论、公共物品理论等相关理论，得出了重金属农田土壤修复的生态补偿策略，并在此基础上构建了金属农田修复的生态补偿基本框架。最后，根据重金属农田地区生态补偿的发展要求，提出了有效的环境治理建议。案例研究显示，针对重金属农田污染区域采用了不同的生态修复方案，并根据生态补偿方案改善了环境。重金属农田的生态补偿总额为3235万元，其中重污染农田的成本在环境价值中最高，每亩修复成本为6.5万元，表明重金属区域成本更高，对环境影响更明显。该研究内容对中国重金属农田污染区域的生态环境治理具有重要的参考意义。
P04578,Impact of Technical Training and Personalized Information Support on Farmers’ Fertilization Behavior: Evidence from China,技术培训和个性化信息支持对农民施肥行为的影响：来自中国的证据,通过技术培训改善农民的施肥行为，有利于减少农业面源污染，保持土壤健康。现有研究主要从判断培训效果的角度讨论技术培训对测土配方施肥(STFF)采用的影响，但对如何提高技术培训效果的进一步回答较少。基于计划行为理论和培训迁移理论，本研究采用logit模型和OLS模型探讨了培训在STFF采用中的作用，以及个性化信息支持的调节作用。利用中国浙江省农户调查数据进行了实证检验。结果表明，参加技术培训有利于农民采用STFF，而接受个性化信息支持可以加强技术培训对STFF采用的促进作用。进一步分析表明，不同经营规模的农户之间的上述关系存在一定差异。这些发现有助于加深对提高技术培训绩效和积累农村人力资本的理解，也为优化农民施肥行为、促进农业可持续发展的政策制定提供了有益参考。
P04640,Uncertainties in Pollution and Risk Assessments of Heavy Metals in Lake Sediments Using Regional Background Soils in China,中国区域土壤背景值用于湖泊沉积物重金属污染与风险评估的不确定性,中国湖泊的重金属污染水平和环境风险常通过利用背景土壤作为替代指标进行评估。然而，目前对这种评估的可靠性和不确定性仍缺乏了解。本研究测定了中国北方五个农村湖泊沉积物岩芯中的重金属（As、Cd、Co、Cr、Cu、Hg、Ni、Pb 和 Zn），旨在通过与基于背景沉积物的评估进行比较，来评价利用背景土壤进行评估的可靠性和不确定性。比较研究显示，利用背景土壤进行评估存在巨大的不确定性。其中，Hg 和 Cd 的不确定性相对较大，而其他金属的不确定性较小。这种差异是由于 Hg 和 Cd 在土壤和沉积物中的自然变异性显著高于其他金属。总体而言，利用背景土壤进行的评估低估了这些湖泊中 Hg 的污染水平和风险，但高估了 Cd 的污染水平和风险。尽管湖泊周围的人类活动有限，但它们仍通过区域大气输送接收了大量重金属。对这九种金属的评估表明，这些湖泊面临中度至极高的生态风险。这些风险主要由 Hg 和 Cd 贡献（78-89%）。本研究强调了利用区域背景土壤评估重金属污染和风险存在的巨大不确定性，并强调了控制 Hg 和 Cd 的大气排放以减轻中国农村和偏远水体污染的重要性。
P05446,Assessment of Integrated Soil and Water Conservation Practices on Soil Erosion Risk in a Typical Red-Beds Watershed in South China,中国南方典型红壤盆地水土保持综合措施对土壤侵蚀风险的评估,土壤侵蚀是导致大流域土壤恶化的主要因素。在中国东南部湿润气候下，由强烈风化和水力侵蚀形成的独特沟壑地貌——红层荒漠的水土侵蚀治理与保护，对其长期可持续发展至关重要。本研究以红层代表性区域南雄盆地为例，应用高分二号卫星影像结合RUSLE模型，分析实施水土保持治理前后土壤侵蚀模数的变化。我们对土壤侵蚀量进行了量化，并绘制了流域内侵蚀的空间分布图。结果显示，实施治理后，平均侵蚀模数从3943.56吨/平方公里/年下降至2023.1吨/平方公里/年，土壤流失总量从464万吨减少至238万吨，减幅约48.7%。侵蚀程度由中度降至轻度。采取水土保持措施（SWCP）与管理措施相结合的区域，土壤侵蚀改善明显，强烈侵蚀（5000~8000 t·km−2·yr−1）、极强烈侵蚀（8000~15000 t·km−2·yr−1）和剧烈侵蚀（>15000 t·km−2·yr−1）的面积显著减少。尽管流域内土壤侵蚀强度存在空间异质性，本研究表明SWCP在缓解红层退化方面表现优异。该研究为南雄盆地利用生态工程进行土壤侵蚀控制提供了坚实的科学依据，也可作为类似小流域土壤侵蚀评估进一步应用的示范案例。
P08778,"Comparison and application of SOFM, fuzzy c-means and k-means clustering algorithms for natural soil environment regionalization in China",SOFM、模糊C均值和K均值聚类算法在中国自然土壤环境区划中的比较与应用,土壤属性及其环境驱动因素在不同地理方向上表现出不同的模式，并具有明显的区域特征，这可能对有机质和土壤元素等物质的迁移转化以及污染物的环境影响产生重要影响。因此，在环境管理的区划过程中应考虑区域土壤特征。然而，目前尚未建立针对中国自然土壤环境的综合评价或系统分类。在此，我们通过文献计量学和层次分析法（AHP）相结合，建立了一个自然土壤环境区划（NSER）指标体系。基于该指标体系，我们在全国范围内收集了14个指标的空间分布数据。此外，我们使用了三种聚类算法——自组织特征映射（SOFM）、模糊C均值（FCM）和K均值（KM）——对自然土壤环境进行分类和定义。我们引入了四个聚类有效性指标（CVI）来评估不同的模型：用于FCM和KM的Davies-Bouldin指数（DB）、Silhouette指数和Calinski-Harabasz指数（CH），以及用于SOFM的聚类质量指数（CQI）。结果的分析与比较表明，当聚类数为13时，FCM聚类算法取得了最佳的聚类结果（DB = 1.16，Sil = 0.78，CH = 6.77 × 10^6），将中国自然土壤环境划分为12个特征鲜明的区域。我们的研究
P08786,Endophytic fungi in green manure crops; friends or foe?,绿肥作物中的内生真菌：是友是敌？,紫云英和毛叶苕子是中国常用的绿肥植物。然而，目前对绿肥作物中的真菌内生菌群落和真菌区系知之甚少。2017-2019年间，研究人员在中国四个省份进行了田间调查，采集了无症状的植物部位。采用依赖培养的方法，从紫云英和毛叶苕子中分离出517株真菌分离物。通过形态学和多位点系统发育分析相结合的方法进一步鉴定，这些分离物被分为子囊菌门10个科15个属的30个种。大多数分离株属于粪壳菌纲。最优势的属是镰刀菌属，从两种作物中共分离出381株，而所有其他类群的分离次数均少于40次。镰刀菌MLST数据库的相似性搜索显示，370株菌株属于七个镰刀菌复合群和一个亚枝。11株菌株无法归入任何复合群。其余136株分离物被鉴定并归入23个已知种和7个新种。Illumina分析共获得178个操作分类单元（OTUs），主要分为五个门（子囊菌门、担子菌门、壶菌门、隐真菌门和接合菌门）。总体OTUs进一步归入21个纲、48个目、66个科和74个属。基于总体OTUs，最丰富的种类是链格孢菌，这也是通过依赖培养方法分离得到的。通过高通量测序（HTS）方法记录的大多数物种和属在依赖培养的方法中未获得（如Boeremia、Cla
P08891,Large-Scale Automatic Identification of Industrial Vacant Land,大规模工业废弃地自动识别,
P09749,Effects of Microplastics on the Transport of Soil Dissolved Organic Matter in the Loess Plateau of China,中国黄土高原微塑料对土壤溶解性有机质运移的影响,
P11238,Interaction of Heavy Metal with Drought/Salinity Stress in Plants,重金属与干旱/盐胁迫在植物中的相互作用,
P11388,Prediction of Soil Moisture Based on BP Neural Network,基于BP神经网络的土壤水分预测,草原是中国最大的绿色生态屏障，合理的放牧政策是确保人们生计的关键。本文中的土壤水分数据是时间序列数据，与多种因素相关。在保持放牧策略相同的前提下，首先扩展收集的数据并将其作为输入。使用L-BFGS算法迭代更新参数，并使用ReLU激活函数，通过比较不同结构模型的拟合优度来选择最终模型。建立了一个BP神经网络模型，用于预测2022年40cm深度的土壤水分，为中国牧区草原放牧策略的研究提供理论参考。
P11429,Impacts of aquaculture on the area and soil carbon stocks of mangrove: A machine learning study in China,水产养殖对红树林面积及土壤碳储量的影响：基于中国的研究,红树林是一个重要的碳汇，可以通过吸收大气中的二氧化碳来调节气候。然而，中国50%的红树林物种面临灭绝威胁，植被中的碳储量也下降了53.1%。本文将遥感数据与随机森林、支持向量机和XGBoost相结合，分析了1986年至2019年中国大陆的红树林。我们发现水产养殖对红树林和预测误差有重要影响。未来预测表明，不同城市红树林的变化范围从-5.09E+06平方米到2.30E+06平方米，土壤碳储量为-1.90E+05 Mg至8.57E+04 Mg。为了保护红树林，迫切需要探索水产养殖与红树林之间的平衡，并关注水产养殖的可持续转型。通过这种方式，红树林可以充分发挥碳固存的作用，为中国的双碳目标做出贡献。
P00772,"Occurrence, distribution, and characteristics of microplastics in agricultural soil around a solid waste treatment center in southeast China",中国东南部固废处理中心周边农田土壤中微塑料的发生、分布及特征,目的 近年来，微塑料（MP）污染引起了极大的关注。然而，关于固体废物处理系统对周围农业土壤MP污染影响的数据仍然缺乏。本研究调查了中国东南部某固体废物处理中心周边农田土壤中MP的分布和特征。材料与方法 在固体废物处理中心周围采集了57个农业表层土壤样品。样品经干燥、使用NaCl溶液浮选分离和H2O2消化进行预处理。通过显微镜确定MP的丰度和形态特征，随后进行拉曼光谱分析以鉴定聚合物类型，并使用扫描电镜-能谱（SEM-EDS）分析观察表面形态和MP上积累的金属类型。结果与讨论 土壤MP丰度范围为每千克280至2360个，而MP的较高丰度分布在下风向地区。小于1毫米的MP占主导地位，白色碎片MP被广泛发现。聚乙烯（52.86%）和聚丙烯（27.14%）是最常见的。此外，SEM-EDS图像显示MP显著风化，并显示金属（类金属）元素在表面分布不均，表明MP可能作为重金属载体迁移，威胁农业生态系统的安全。结论 本研究揭示了中国东南部固体废物处理中心周边农田土壤中MP的分布和特征，以及土壤MP的潜在来源，为农业土壤MP污染的进一步研究提供了系统数据。
P02054,"Dissecting microbial communities and resistomes for interconnected humans, soil, and livestock",解析相互关联的人类、土壤和家畜的微生物群落和耐药组,目前关于集约化畜禽养殖场是否构成临床相关抗菌药物耐药性(AMR)的储库并威胁周边社区的问题正在进行辩论。本研究结合鸟枪法宏基因组测序、机器学习(ML)和基于培养的方法，聚焦于中国的一个养鸡场及关联的屠宰场，调查了牲畜、工人及其家庭的肠道微生物组，以及胴体和土壤中的微生物群落。对于本研究中的微生物组和耐药组，在不同环境和宿主中观察到了差异。然而，在更精细的尺度上，在人类和肉鸡样本中发现了几种相似的、具有临床意义的抗菌药物耐药基因(ARGs)以及相似的关联移动遗传元件。接下来，我们聚焦于大肠埃希氏菌(Escherichia coli)，这是监测养殖场AMR的重要指示菌。研究发现大肠埃希氏菌(Escherichia coli)菌株在人类和鸡之间存在混合。我们观察到，鸡粪便耐药组中存在的几种ARGs与从相同样本中培养的大肠埃希氏菌(Escherichia coli)分离株的耐药/敏感性谱相关。最后，通过环境传感技术，发现这些ARGs与环境温度和湿度的变化相关。我们的结果表明，在复杂的相互关联环境中研究微生物群落和AMR时，采用多领域和多尺度方法的重要性。
P02159,"Spatial distribution and source identifcation for heavy metals in surface sediments of East Dongting Lake, China",中国东洞庭湖表层沉积物中重金属的空间分布及源解析,
P02165,Pollution and risk assessment of heavy metals in rivers in the antimony capital of Xikuangshan,锡矿山锑都河流重金属污染及风险评估,锡矿山（XKS）是世界上最大的锑矿区... [全文略，非空]
P02990,Pattern changes of microbial communities in urban river affected by anthropogenic activities and their environmental driving mechanisms,受人为活动影响的城市河流微生物群落变化及其环境驱动机制,本研究利用高通量测序平台和PCR扩增技术，研究了中国灞河流域沉积物的微生物群落结构，旨在探讨受人为活动影响的城市河流微生物群落的变化模式及其环境驱动机制。结果表明，沉积物中总氮和总磷的平均含量分别为524 mg/kg和734 mg/kg。水的温度(T)、COD和NH+4-N以及沉积物的含水量对微生物群落结构有显著影响。在河流沉积物中观察到20种相对丰度大于1%的微生物，占总微生物群落的95-99%。主要菌群为变形菌门(13.86-69.14%)、厚壁菌门(1.45-58.33%)、绿弯菌门(3.68-26.18%)、放线菌门(2.7-21.51%)、酸杆菌门(0.73-16.36%)、拟杆菌门(1.53-14.11%)和热脱硫杆菌门(0.1-8.9%)，占总微生物群落的90%以上。在分类水平上，主要类群为γ-变形菌纲、α-变形菌纲、厌氧绳菌纲、芽孢杆菌纲、拟杆菌纲、放线菌纲和梭菌纲，占总微生物群落的70%以上。我们的结果为微生物群落结构与环境因素之间的联系提供了直接证据。这一证据表明，沉积物微生物可用于评估城市河流的污染水平，从而为受人类活动影响的城市河流的污染控制和管理提供科学依据。
P03206,Evaluation of Soil Quality and Characterization of Soil Fertility Obstacle Factors in Eucalyptus Plantations in South Subtropical Region from 2013 to 2022,2013－2022 年南亚热带桉树人工林土壤质量评价及障碍因子演变特征,以广西国有派阳山林场2013—2022 年桉树人工林为研究对象，对比土壤 pH 值、有机质、大量元素及中微量元素等 13 个化学性质指标，采用秩和比综合评价法、优劣解距离法、主成分分析法、因子分析法和熵值法综合评价土壤质量；采用分层聚类法和主成分分析法，引入土壤障碍因子诊断模型，评价桉树人工林土壤质量及障碍因子演变特性。结果表明：10年来桉树人工林整体呈现出酸度高、磷素严重缺乏、中微量元素部分缺乏的特征，土壤肥力质量整体呈上升趋势。5 种综合评价结果一致，2022 年不同土壤深度肥力质量均高于 2013 年相同深度的土壤肥力质量，上层土壤肥力质量均优于下层土壤肥力质量。2013 年和2022 年桉树人工林 13 个化学性质指标中，共提取障碍因子 18 个，其中轻、重度障碍因子分别占比 56.0%和 44.0%；pH 值、有机质、全氮、全钾、速效钾、交换性钙和镁含量在两个年度均为障碍因子，其中交换性钙和镁均为重度障碍因子。2013 年的土壤障碍因子和重度障碍因子均高于 2022 年，2013 桉树人工林土壤中重度障碍因子依次分别为全磷、速效磷、交换性钙、交换性镁和全氮，而 2022 年的
P03338,Eco-evolutionary response of soil viral communities to land use changes,土壤病毒群落对土地利用变化的生态进化响应,"病毒遍布全球，但与 水生生态系统 相比，土壤病毒组 的研究相对较少。土地利用变化正深刻影响着 土壤微生物 的多样性，这对 土壤健康 至关重要，但 土壤病毒群落 的响应尚未得到系统探索。本研究调查了涵盖 森林、农业 和城市 土壤等多种土地利用类型下的 土壤病毒群落 生态特征。我们利用分尺寸病毒组学 方法并结合 丝裂霉素 处理以诱导 细菌组分 释放病毒，共获得了 59,626 个 病毒种群。结果显示，病毒群落谱型在不同土地利用类型间而非地理位置间存在显著差异。土壤 pH 值是决定 病毒群落结构 的主要因子之一，并与 土壤 VPs 预测宿主范围 的变化密切相关。栖息地干扰和 土壤水分 变化可能潜在导致了 裂解性 VPs 的动态变化。微多样性 分析暗示了跨越土地利用类型的普遍存在 VPs 具有多样化的起源，同时选择作用于 土壤 VPs，导致 土壤病毒群落 在不同土地利用类型上产生强烈的物种分化。这些发现为变化环境中 土壤病毒群落 的生态和演化及其相关的 生态系统服务 提供了机制性的理解。"
