序号,英文标题,中文标题,中文摘要
P04564,Soil Salinity Weakening and Soil Quality Enhancement after Long-Term Reclamation of Different Croplands in the Yellow River Delta,长期复垦后不同农田土壤盐渍化减弱与土壤质量提升研究：以黄河三角洲为例,盐渍土壤是全球关注的重大问题。本研究以黄河三角洲为典型区域，探讨了复垦对土壤盐渍化和盐渍土壤质量的影响。研究应用土壤质量指数（SQI），对2020年5月采集的30个采样点的210个土壤剖面样品（分7层）进行了统计分析，涵盖了原生盐渍土和三种农田（花生、棉花和小麦）。复垦后，土壤盐分含量（SSC）从4.52 g/kg降至1.44 g/kg，土壤盐渍化程度由重度降至轻度。花生、棉花和小麦农田的硝态氮含量分别是盐渍土的1.90倍、2.02倍和4.29倍，有效磷含量分别高出5.43、3.57和8.77 mg/kg，而铵态氮和速效钾含量则有所下降。三种农田的硝态氮、有效氮和有效磷含量在0-30 cm土层表现出显著的表聚性。复垦后SQI分别增加了0.10、0.09和0.02，其中小麦和棉地的提升效果更为显著。研究发现，由于作物生长以及施肥和灌溉等田间管理措施，复垦显著提高了土壤质量。
P04565,Simulation Study on Risk and Influencing Factors of Cadmium Loss in Contaminated Soil,污染土壤中镉流失的风险及影响因素模拟研究,污染土壤中的镉不仅通过地表径流进入地表水，还会渗透到地下水中，通过食物链对人体健康产生不利影响。本研究选取了中国西南部罗平县的三种不同镉污染程度的土壤，进行了模拟降雨和土柱淋溶实验，以探讨在不同地面坡度（6°、12°、18°和24°）、降雨强度（30、60和90 mm·h−1）和土壤剖面条件下，地表径流和地下淋溶水中镉流失的风险及影响因素。结果表明，降雨强度或镉污染程度越高，土壤镉径流流失的风险越高，且在18°坡度时达到峰值。影响土壤镉径流流失的主要因素是降雨强度，其次是土壤镉污染程度和坡度。土壤镉淋溶流失的风险主要取决于淋溶时间和土壤深度。影响土壤镉淋溶流失的主要因素是淋溶时间，其次是土壤深度。土壤有机质（SOM）浓度和pH值对土壤镉流失的影响最小。研究结果为污染土壤镉流失的风险管理和控制提供了理论依据，并指出高浓度镉污染径流的环保水处理方法值得关注。
P04566,"Distribution and Source Apportionment of Heavy Metals in Soil around Dexing Copper Mine in Jiangxi Province, China",江西省德兴铜矿周边土壤中重金属的分布与源解析,矿区周边的土壤重金属污染威胁着作物生长和人类健康。深入研究典型矿区周边土壤重金属的分布特征和来源，对矿区环境管理和绿色发展至关重要。本研究在江西省德兴铜矿周边采集了89个土壤样品、21个沉积物样品、5个废石样品和2个尾砂样品，以测定土壤、沉积物、废石和尾砂中的铜、铅、锌、砷、镉、铬 和汞 (Hg) 含量。七种重金属的浓度采用电感耦合等离子体质谱仪 (ICP-MS) 和原子荧光光谱仪 (AFS) 测定。土壤重金属的地累积指数 (Igeo) 值显示，100% 的铜处于未污染至中度污染水平 (Igeo > 0)，超过 50% 的铜受到重度污染 (Igeo > 3)；65.16%、22.47%、7.86% 和 7.87% 的土壤样品中的 Cd、Hg、As 和 Zn 分别处于中度污染以上水平 (Igeo > 1)。13.48% 和 11.24% 的土壤样品中的 Pb 和 Cr 分别处于中度污染水平 (1 < Igeo < 2)。将土壤中重金属的浓度与农用地土壤污染风险筛选值 (RSVCAL) 进行比较，97.75% 的土壤样品中的 Cu 浓度和 69.21% 的土壤样品中的 Cd 浓度高于 RS
P04567,Effects of Heavy Metal Pollution in Soil of Coal Gangue Area on Germination and Seedlings of Typical Remediation Plants,煤矸石区土壤重金属污染对典型修复植物种子萌发和幼苗的影响,"煤矸石堆积区造成的土壤重金属污染问题日益严重。由于绿色经济的优势，原位植物修复技术已成为解决土壤重金属污染的最有前途的方法之一。本实验以中国河北省峰峰矿区典型煤矸石堆积区外300m处浅层土壤（垂直深度0~20cm）的重金属污染特征为原型，选用紫花苜蓿和黑麦草为试验植物。在不同重金属浓度（Cu:14/64/100 mg/kg, Pb:15/38/170 mg/kg, Cd:1/4/8 mg/kg）水平下进行盆栽实验，研究并揭示了土壤单一及复合重金属污染对紫花苜蓿和黑麦草种子萌发及幼苗生长特性的影响。结果表明：(1) 在单一Cd污染条件下，紫花苜蓿种子的萌发指数和黑麦草种子的萌发势呈现出“低促高抑”的趋势。在土壤单一Pb和Cu污染条件下，萌发指数表现出明显的抑制和损伤效应；即随着浓度的增加，发芽率、发芽势、发芽势和活力指数呈下降趋势。当Pb为170 mg/kg或Cu为100 mg/kg或Cd为8 mg/kg时，对两种植物种子萌发和幼苗生长的抑制作用最为有害。(2) 由于重金属复合污染的浓度不同，土壤中Cu、Pb和Cd对紫花苜蓿和黑麦草存在协同或拮抗作用。即在低浓度重金属污染下，复合胁迫的抑"
P04569,Effects of Formula Fertilizer and Biochar on Cadmium and Plumbum Absorption in Maize (Zea mays L.),配方肥和生物炭对玉米镉铅吸收的影响,有效、经济且可行的农田重金属污染修复技术是农田土壤修复领域的重要研究重点。为了探讨配方肥和生物肥对镉铅污染农田的修复效果，本研究在镉铅污染农田中设置了空白对照(CK)、石灰(SH)、生物炭(SWT)、配方肥(FL)和生物炭+配方肥(FS)处理。结果表明：(1) 与CK相比，SWT和FS处理分别使产量增加了11.21%和15.00%，显著高于其他处理。(2) 各处理下玉米籽粒中的镉铅浓度均低于中国GB 2762-2022规定的限值。与CK相比，FS处理使玉米籽粒中的镉铅浓度分别降低了24.96%和31.46%，效果最为显著。所有处理均可降低玉米芯和秸秆中的镉铅浓度，抑制镉铅从田间下部向地上部分的转移。(3) FL、SWT和FS处理使土壤pH值分别提高了0.17、0.10和0.19个单位。FS处理显著降低了有效态镉(DTPA-Cd)和有效态铅(DTPA-Pb)的浓度，分别比CK低31.05%和38.57%。(4) 各处理均可降低土壤中弱酸态镉铅的可提取态和还原态，同时增加氧化态和残留态的比例。FL和FS处理使残留态镉的比例分别显著增加了18.00%和24.32%，残留态铅的比例分别增加了3
P04570,Characteristics of Mercury Fluxes between Soil and Air in the Farming-Pastoral Ecotone of Songnen Grassland,松嫩草地农牧交错带土壤与大气间汞通量的特征,为了解中国北方松嫩草原典型农牧镶嵌区地表释放通量的特征及影响因素，本研究在吉林省西部的长岭县外租地区选择了两个样地，分别代表羊草覆盖的草地(L)和玉米覆盖的田地(Z)。本研究调查了大气汞(总气态汞，TGM)浓度、表层土壤汞浓度、气态元素汞交换通量及相关环境因子。结果表明，研究区两个样地在夏秋月份的TGM浓度基本相同，但夏季高于秋季，且具有明显的日变化规律。表层土壤中的平均汞含量也是夏季高于秋季。此外，表层土壤有明显的汞释放过程，且同一季节羊草地的汞释放量高于玉米地。生态交错带各站点的汞释放通量与太阳辐射和土壤温度值有关，且它们对土壤汞释放的影响是相互独立的。
P04571,"Microplastic Accumulation in Agricultural Soils with Different Mulching Histories in Xinjiang, China",新疆不同覆膜历史农田土壤中微塑料的累积,"土壤中的微塑料已被广泛研究，但关于其在农田土壤中的分布及覆膜历史的影响知之甚少。本研究在中国新疆地膜覆盖棉田中，选取了具有不同覆膜年限（<5年、5-10年、10-20年和>20年）的60个样点的3个土壤层采集土样。采用油分离结合密度分离的方法从土壤中获取微塑料，并利用体视显微镜和傅里叶变换红外光谱（FTIR）进行鉴定。不同覆膜年限样点的微塑料平均丰度分别为 538、1484、5812 和 9708 pieces/kg。在连续覆膜少于10年和多于10年的土壤中，尺寸分别为 1000–5000 µm 和 200–500 µm 的微塑料占主导地位。结果表明，随着覆膜年限的增加，微塑料的丰度逐渐增加，尺寸逐渐减小。此外，研究发现不同土壤层中微塑料丰度与覆膜年限之间存在最佳多项式拟合曲线，表层土壤的关系可拟合为方程：y = 20.6x^2 + 41.39x + 198.65 (p < 0.01, R^2 = 0.62)。结果表明，残留的农用地膜是棉田微塑料的主要来源。本研究为地膜覆盖农田中微塑料预测的进一步研究提供了依据。"
P04572,Prediction of Salt-Tolerant Earthworms’ Cultivation Conditions Based on the Robust Artificial Intelligence Model,基于稳健人工智能模型的耐盐蚯蚓培养条件预测,土壤污染是当前全球生态环境问题中的一个重要领域。本研究旨在通过改进的BP神经网络模型，筛选耐盐蚯蚓的最佳培养条件，并探索蚯蚓生长变量与环境因素之间的相关性。实验材料来自中国长春。研究模拟了盐碱环境，结论表明蚯蚓在特定条件下表现出更强的耐受性，为土壤修复和农业废弃物利用提供了模型支持。
P04574,"Evaluation and Source Identification of Heavy Metal Pollution in Black Soils, Central-Eastern Changchun, China",中国中东部长春黑土重金属污染评价及源解析,黑土是重要的农业资源，评估黑土重金属污染对农业和环境的可持续发展具有重要意义。本研究在长春中东部广泛分布的黑土和草甸土区域采集了1246个表层土壤样品，测定了As、Hg、Cr、Cd和Pb的浓度，并用地累积指数（Igeo）研究了黑土的污染状况。为了消除背景值变异的影响并提高Igeo值的计算精度，在使用k-means聚类方法将样品分为三类后，估算了这五种元素的局部背景值。利用局部背景值计算的Igeo不仅识别出了低背景区难以识别的污染，还消除了高背景区容易误判的污染。Igeo结果表明，黑土主要受Hg污染，其次是Cd和Pb，几乎未受As和Cr的污染。采样点距离城市越远，土壤污染越轻。正定矩阵因子分解（PMF）分析显示，工业活动和燃煤对黑土重金属污染的贡献最大，其次是农业活动，应予以更多关注。
P04576,Heavy Metal Pollution and Risk Assessment of Vegetables and Soil in Jinhua City of China,金华市蔬菜和土壤的重金属污染及风险评估,
P04579,Assessing Land Use and Climate Change Impacts on Soil Erosion Caused by Water in China,评估中国土地利用和气候变化对水力引起的土壤侵蚀的影响,土壤侵蚀对土地保护、淡安全和海洋生态构成了重大威胁。气候变化（以降雨为主要驱动因素之一）加剧了这一问题。因此，可靠预测未来土壤侵蚀率并考虑人为影响，对地球系统领域的决策者和研究人员至关重要。为了应对这一挑战，我们开发了一个新框架，结合了贝叶斯模型平均（BMA）方法和修正通用土壤流失方程（RUSLE）模型，在国家尺度上估算侵蚀率。我们使用BMA合并了五个区域气候模式（RCMs），减少了集合模拟中的不确定性，并提高了在两种代表性浓度路径（RCP）情景（RCP4.5和RCP8.5）下中国气候制度预测变化的合理性。应用RUSLE模型预测气候变化和土地利用变化对中国水力侵蚀的影响，使用了高分辨率气候模拟和预测输入。研究结果表明，在RCP4.5和RCP8.5情景下，与基准期相比，年平均土壤流失量将分别增加21.20%和33.06%。我们的分析还清楚地显示了气候变化和土地利用变化对水力侵蚀影响的区别。气候变化导致降水增加，从而加剧水力侵蚀率，贡献率在59.99%至78.21%之间。此外，辐射强迫的增加将放大气候变化的影响。土地从未受人类干扰的土地转变为已采取一些水土保持措施的土地，将对水力侵蚀产生缓
P04581,Spatial Distribution of Soil Heavy Metal Concentrations in Road-Neighboring Areas Using UAV-Based Hyperspectral Remote Sensing and GIS Technology,基于无人机高光谱遥感和GIS技术的道路邻近区域土壤重金属浓度空间分布研究,"受交通活动影响的道路邻近区域土壤质量监测与修复需要对重金属浓度进行彻底调查。本研究利用基于无人机（UAV）的高光谱遥感技术，调查了中国武汉金龙大道旁0.113平方公里区域内铜和铬浓度的空间异质性。通过这种基于无人机的遥感技术，我们创新性地实现了与交通活动相关的土壤重金属污染的小尺度和细粒度分析，这是本研究的主要贡献。在我们的方法中，通过变换原始光谱生成了4375个光谱变量。为了提高结果的准确性，我们应用了Boruta算法和相关分析来选择最佳光谱变量。我们使用梯度提升决策树（GBDT）回归方法开发了反演模型，该方法是使用留一法（LOOCV）从四种回归方法中选出的。所得模型对Cu和Cr的R方值分别为0.325和0.351，为重金属浓度提供了有价值的见解。基于裸土像素（17,420个点）反演的重金属浓度，我们分析了重金属浓度与距道路垂直距离之间的关系。此外，我们采用了泛克里金插值法绘制了整个区域的重金属浓度分布图。我们的研究结果表明，该区域的重金属浓度超过了背景值，并随着距道路距离的增加而降低。这项研究有助于理解由交通活动引起的重金属浓度的空间分布特征和污染。"
P04582,Legal System of Soil Pollution Remediation in China and Its Regulation and Guidance to Soil Pollution Remediation,中国土壤污染修复法律制度及其对土壤污染修复的规制与指导,面对日益严重的土壤污染问题，中国通过了《中华人民共和国土壤污染防治法》（以下简称《土壤污染防治法》），并建立了一系列土壤污染修复制度。然而，目前的土壤污染修复法律体系仍存在一些不足，不能完全解决土壤修复活动中面临的问题。本研究关注土壤污染修复法律制度。在分析相关制度发展过程的基础上，重点分析了《土壤污染防治法》，包括土壤污染防治工作的基本内容和流程。在此基础上，总结了中国土壤污染防治的法律结构和实践，分析了我国土壤污染修复法律制度实施中存在的问题，如修复标准不完善、公众参与不足等。然后，对欧盟国家的相关政策进行了总结分析。结合中国的实际情况，提出了完善中国土壤污染修复法律制度、加强土壤修复的建议。
P04583,Retrieval of Soil Heavy Metal Content for Environment Monitoring in Mining Area via Transfer Learning,基于迁移学习的矿区土壤重金属含量环境监测反演,监测环境污染源是减少公共卫生、食品安全和环境风险必须解决的持续问题。然而，在矿区以低成本获取表层土壤重金属含量进行环境监测具有挑战性。因此，本研究提出了一种基于迁移学习理论和遗传算法（GA）优化的反向传播（BP）网络的网络模型，并以中国陕西省大西沟矿区为案例进行研究。首先，利用Landsat8卫星影像的可见光和近红外光谱数据、数字高程模型以及野外采集土壤样品的地球化学数据，提取指示铜（Cu）和铅（Pb）等重金属含量及空间分布的环境因子候选变量。其次，对每个元素与环境因子进行相关性分析并进行多重共线性检验以确定最佳因子集。然后，利用2017年采集的样本数据预训练经GA优化的BP网络，并使用参数迁移学习方法利用2019年的少量样本数据进行重新训练，从而绘制2019年大西沟矿区表层土壤中Cu和Pb含量的空间分布图。根据野外采集数据的验证结果，与传统GA-BP模型相比，所提出模型的均方根误差（RMSE）和平均相对误差（MRE）分别降低了4.688 mg/kg和1.533 mg/kg（对于Cu），以及1.586 mg/kg和1.232 mg/kg（对于Pb）。因此可以得出结论，我们提出的Tr-G
P04584,Comprehensive Evaluation of the Efficient and Safe Utilization of Two Varieties of Winter Rapeseed Grown on Cadmium- and Lead-Contaminated Farmland under Atmospheric Deposition,大气沉降条件下镉铅污染农田两种冬油菜品种高效安全利用的综合评价,"为了确定在 atmospheric deposition 条件下，在冶炼厂周围受重金属污染的农田上种植油菜以安全利用的可行性，研究人员在中国河南省济源市进行了一项田间试验，分析了15个油菜品种（13个甘蓝型和2个白菜型）的产量、镉和铅浓度、健康风险和经济效益。结果表明，种子的Cd浓度为0.12–0.64 mg·kg−1，种子的Pb浓度高于Cd，为0.49–1.22 mg·kg−1。白菜型油菜的Cd生物富集因子（0.702–0.822）高于甘蓝型油菜（0.246–0.502）。此外，Cd和Pb从茎到荚果和种子的转移因子分别为0.34–1.20和0.54–4.53。结合Cd和Pb的年沉降量数据（分别为16.40和345.79 kg·hm−2）的综合分析，种子中的HMs不仅来源于土壤，还来源于大气。此外，油菜籽油、饼粕和秸秆中的Cd和Pb水平符合中国食品安全、饲料卫生和有机肥料标准的要求。油菜-玉米轮作产生15,550 CNY·a−1·hm−2的利润，从而使经济产出增加133.8%。聚类分析显示，白菜型SYH和ZS100以及甘蓝型ZY-821表现出最高的综合效益。总之，油菜种植是一种可行且可"
P04585,Hyperspectral Estimation Model of Organic Matter Content in Farmland Soil in the Arid Zone,干旱区农田土壤有机质含量的高光谱估测模型,"土壤有机质（SOM）是土壤质量的重要指标之一。高光谱遥感技术已被公认为是快速估算SOM含量的有效方法。本研究从中国西北干旱区的农田土壤中采集了173个样本（0-20 cm）。基于土壤原始光谱数据的15种数学变换，应用偏最小二乘回归（PLSR）、支持向量机回归（SVMR）和随机森林回归（RFR）来识别最佳估算方法。利用实测值和基于最佳模型估算的预测值绘制了SOM含量分布图。结果表明，SOM的重要光谱波段与最高相关性被识别为421 nm、441 nm、1014 nm、1045 nm和2351 nm。光谱变换对SOM的光谱特征有明显影响。当RFR与倒数对数一阶微分（RLFD）结合时，获得了SOM含量的最佳估算（R2 = 0.884, RMSE = 2.817%, MAE = 2.222）。最后，RFR-RLFD方法的表现明显优于PLSR和SVMR模型。这项研究的结果为干旱区农田土壤SOM的高光谱估算提供了一种替代方案。"
P04587,Application of a Hyperspectral Remote Sensing Model for the Inversion of Nickel Content in Urban Soil,高光谱遥感模型在城市土壤镍含量反演中的应用,"高光谱遥感技术为土壤镍（Ni）含量的检测提供了一种快速、无损的方法。为了选择一种有效的方法来利用高光谱遥感技术估算土壤Ni含量，在中国西北部乌鲁木齐市采集了88个土壤样本，以获取Ni含量及相关高光谱数据。首先，对原始光谱数据进行了12种光谱变换。然后，利用皮尔逊相关系数分析（PCC）和CARS方法筛选重要波长。最后，利用偏最小二乘回归（PLSR）、随机森林回归（RFR）和支持向量机回归（SVMR）模型，基于重要波长建立了土壤Ni含量的高光谱反演模型。选择了决定系数（R2）、均方根误差（RMSE）、平均绝对误差（MAE）和残余预测偏差（RPD）来评估模型的反演效果。结果表明，使用PCC和CARS方法处理原始波段和变换波段可以有效提高研究区光谱数据与土壤Ni含量之间的相关性。基于倒数一阶微分的随机森林回归模型（RTFD–RFR）更加稳定，具有最佳的反演效果，对确定土壤Ni含量具有最高的预测能力（R2 = 0.866, RMSE = 1.321, MAE = 0.986, RPD = 2.210）。RTFD–RFR方法可作为城市土壤Ni含量反演的手段。本研究结果可为城市土壤Ni含量的高光谱估"
P04588,"Spatial and Temporal Distribution and Source Analysis of Heavy Metals in Agricultural Soils of Ningxia, Northwest of China",中国西北宁夏农业土壤重金属时空分布及源解析,对农业土壤中重金属浓度的时空动态监测有助于了解区域土壤重金属污染的程度和变化，从而保障食品安全和人类健康，并为农业土壤重金属污染防治提供基础数据。为评估中国西北宁夏回族自治区的污染水平，于2017年和2021年采集了农业地表（0-20厘米）土样，测量了包括Cd、Cr、Cu、Hg、Ni、Pb、Zn和As在内的重金属浓度。结合相关性分析、主成分分析和正定矩阵因子分解识别可能的污染源。结果表明，大多数土壤中As、Cr、Cu、Ni、Pb和Zn的浓度低于国家指南规定的污染阈值。2021年As、Cd、Zn和Ni的平均浓度显著低于2017年（p < 0.05），但2021年Cu的平均浓度显著高于2017年（p < 0.05），而Cr、Pb和Hg的平均浓度在过去五年中未发生显著变化。根据污染评估指数（平均Igeo值），Cd和Hg在农田环境中积累，是该地区的主要污染物，重金属高浓度热点主要位于宁夏北部的黄河灌溉区。土壤中重金属主要来源有四个：As主要来自自然源；Pb、Cd和Ni来自大气沉降和工业活动；Cr、Zn和Cu来自农业活动；Hg来自与煤炭相关的工业活动。人为来源的重金属浓度占农业土壤的77.10%
P04626,"Pollution and Distribution of Microplastics in Grassland Soils of Qinghai–Tibet Plateau, China",青藏高原草地土壤中微塑料的污染与分布,微塑料（MPs）是粒径小于5毫米的塑料碎片，对生态系统和人类健康具有潜在危害。土壤环境既是MPs的源也是汇。因此，充分了解土壤中MPs的污染和分布是非常必要的。本研究选取青藏高原东北部的青海省作为研究区，采集并分析了22个土壤样品，以研究草地土壤中MPs的水平和分布特征。利用密度分离法从土壤中获取MPs，并使用激光共焦显微拉曼光谱仪进行鉴定。结果表明，所有土壤样品中均检测到了MPs。MPs的总丰度范围为1125至1329个/千克，平均丰度为1202个/千克。观察到了各种类型、形状、大小和颜色的MPs。聚对苯二甲酸乙二醇酯（PET）是所有草地土壤样品中的主要聚合物。10-50 µm的尺寸范围占所有已识别MPs的50%。颗粒是主要的MPs形状，有色MPs占所有MPs的64%。结果揭示了偏远地区草地土壤中也存在大量的MPs。本研究可作为陆生系统中MPs进一步研究的参考。文末提出了土壤MPs污染控制的前景和建议。
P04628,Study on the Ecotoxic Effects of Uranium and Heavy Metal Elements in Soils of a Uranium Mining Area in Northern Guangdong,粤北某铀矿区土壤中铀及重金属元素的生态毒理效应研究,为调查粤北某铀矿区土壤重金属污染状况，采用理化评价方法对铀矿区坑口和尾矿库附近的污染土壤进行评价，测定其重金属含量，并采用内梅罗综合污染指数、地累积指数和潜在生态风险指数评价其生态风险。结果表明，铀矿区土壤中9种重金属元素的平均含量超过广东省红壤背景值。三种污染评价指标均表明Cd、As和U污染严重，生态风险高，其余元素污染较弱，六个采样点的潜在生态风险均表现为极强风险。在此基础上，利用介形虫、费氏弧菌和蚕豆评估土壤生态毒性。个别点位（T1、T2、P2）较高浓度的重金属导致介形虫死亡率较高，费氏弧菌发光受到较高抑制，蚕豆发芽和色素沉着显著减少。生物毒性评价结果与理化评价结果一致，能够更直接、全面地评价矿山土壤中铀和重金属的生态毒理效应。
P04629,"Effects of Pb(II) and Zn(II) Contamination on Adsorption, Desorption and Degradation of Cry1Ac Toxin Identical to Bt Transgenic Poplar in Black Soil",黑土中Pb(II)和Zn(II)污染对来源于Bt转基因杨树的Cry1Ac毒素吸附、解吸及降解的影响,自2002年以来，Bt转基因白杨已在中国商业化种植，并在田间表现出明显的抗虫性。然而，在重金属污染的田间种植Bt转基因杨树的生态风险尚未得到足够重视。本研究探讨了Pb(II)和Zn(II)污染对黑土中来源于Bt转基因杨树的Bt毒素的吸附、解吸和降解的影响。结果表明，在0至1 mmol/L浓度范围内，Pb(II)和Zn(II)增强了黑土中Bt毒素的吸附并抑制其解吸，且Pb(II)的影响大于Zn(II)。在重金属离子存在下，Cry1Ac毒素分子通过离子桥将结构域I定向朝向土壤颗粒。重金属离子促进黑土中Bt毒素吸附的机制主要归因于阳离子控制的静电吸引(CCEA)，这与补丁控制的静电吸引(PCEA)不同。随着土壤浓度从1增加到4 mg/mL，Bt毒素的吸附量呈下降趋势，当土壤浓度为2 mg/mL时，Pb(II)和Zn(II)均具有最大的促进作用。Zn(II)对Bt毒素吸附的促进作用随温度升高(5-45°C)而增加，但Pb(II)的促进作用在25°C时最大。Pb(II)和Zn(II)均影响了Bt毒素在黑土中的降解特性。与对照土壤相比，铅污染黑土中Bt毒素的残留量早期增加但后期减少；锌污染黑土中B
P04631,"Risk Assessment of Heavy Metal in Farmlands and Crops Near Pb–Zn Mine Tailing Ponds in Niujiaotang, China",中国牛角塘铅锌矿尾矿库附近农田和作物重金属风险评估,为了准确评估矿区附近农田和作物中重金属的污染和风险，我们测定了中国都匀市牛角塘铅锌矿附近10个农田土壤采样点和6种作物（油菜、水稻、葱、萝卜、大白菜、茼蒿）中Cr、Ni、Cu、As、Cd、Pb和Zn的含量。比较了四种评价方法，包括潜在生态危害指数、内梅罗综合污染评价、风险评价编码以及次生相与原生相比值法。As、Cd、Pb和Zn的平均浓度超过了牛角塘和贵州省的土壤环境背景水平。Cd大幅超标，Zn污染积累最为明显。作物重金属污染程度为油菜>大白菜>葱>水稻>萝卜>茼蒿，而作物中重金属浓度顺序为Zn>As>Cr>Cd>Ni>Pb。除Cu外，所有重金属含量均超过中国食品卫生标准。作物中的致癌和非致癌化学物质对成人和儿童构成重大风险。考虑重金属形态含量而非总浓度的风险评估对于农田土壤环境质量评价更为准确。应在不同时间采集样本以研究时空分布，并进一步研究重金属在尾矿库-土壤-作物之间的迁移转化。
P04632,"Soil Chromium Accumulation in Industrial Regions across China: Pollution and Health Risk Assessment, Spatial Pattern, and Temporal Trend (2002–2021)",中国工业区土壤铬累积：污染与健康风险评估、空间格局及时间趋势（2002–2021）,"本研究对中国506个工业区域的土壤铬污染状况开展了全国性专项评估。土壤Cr总浓度范围为0.74–37,967.33 mg/kg，4.15%区域的土壤Cr含量超过了筛选参考值（2500 mg/kg）。地累积指数和单项潜在生态风险指数表明，铬盐生产和制革业是主要控制行业。铬盐生产和制革业造成的非致癌风险高于全国平均水平，儿童是最易感人群。重度污染区域主要集中在长江三角洲、渤海湾、珠江三角洲、长江流域和黄河流域。根据$I_{geo}$和$E$的等级分布，长江三角洲被进一步确定为重点控制区域。回归分析显示，2002–2009年间工业区域的土壤Cr浓度呈上升趋势，随后在2009–2021年间转为下降趋势。"
P04633,Risk Assessment of Heavy Metals in Soils from Four Different Industrial Plants in a Medium-Sized City in North China,华北中等城市四个不同工业区土壤重金属风险评估,本研究通过实验室实验，利用电感耦合等离子体质谱仪和原子荧光光谱法分析了徐州某中等城市四个工业区采集的39个土壤样品。土壤剖面中重金属（HM）的描述性统计结果表明，三个深度的HM含量变化很大，且大多数变异系数（CV）呈现中等变异。所有深度的Cd富集均超过风险筛选值，四个工厂均存在Cd污染。其他重金属在三个深度的富集主要集中在制药厂A和化工厂C。研究发现，不同的重金属具有不同的垂直分布特征。对于不同的工业工厂，原材料和产品不仅导致重金属的空间分布特征不同，还导致重金属的类型和含量存在差异。工厂A、钢铁厂B和工厂C中Cd的平均单项污染指数显示出轻微污染水平。A、B、C中的其他七种重金属以及化工厂D中的所有重金属均属于安全类别。四个工业区的内梅罗污染指数均值均属于警戒线类别。分析表明，所有重金属均不存在潜在的非致癌健康风险，仅工厂A和C中Cr的致癌健康风险是不可接受的。通过吸入再悬浮土壤颗粒物产生的Cr致癌效应以及通过直接口服摄入产生的Cd、Ni和As致癌效应是主要暴露途径。
P04634,Characteristics of Soil Heavy Metal Pollution and Health Risk Assessment in Urban Parks at a Megacity of Central China,中国中部特大城市城市公园土壤重金属污染特征及健康风险评估,本研究对比了中国湖北省武汉市城市公园表层土壤中重金属 Cd、Cr、Cu、Zn、Ni 和 Pb 的浓度与全球城市公园表层土壤中的浓度。利用富集因子和反距离加权法对重金属进行了空间分析，并利用正定矩阵因子（PMF）受体模型对重金属来源进行了定量分析。此外，还利用蒙特卡洛模拟对儿童和成人进行了概率健康风险评估。城市公园表层土壤中 Cd、Cr、Cu、Zn、Ni 和 Pb 的平均浓度分别为 2.52、58.74、31.39、186.28、27.00 和 34.89 mg·kg−1，均超过了湖北省的平均土壤背景值。从反距离空间插值图来看，重金属污染主要分布在主城区的西南部。PMF 模型解析出四个来源：混合交通与工业排放、自然、农业和交通源，相对贡献率分别为 23.9%、19.3%、23.4% 和 33.4%。蒙特卡洛健康风险评价模型表明，成人和儿童的非致癌风险均可忽略不计，但 Cd 和 Cr 对儿童的致癌风险令人担忧。
P04635,Quantitative Source Apportionment of Potentially Toxic Elements in Baoshan Soils Employing Combined Receptor Models,结合受体模型定量解析宝山土壤中潜在毒性元素的来源,耕地对国家发展和粮食安全至关重要；因此，农业土壤受潜在毒性元素污染是一个全球关注的问题。在这项研究中，我们收集了152个土壤样本进行评估。考虑到污染因素，并利用累积指数和地质统计方法，我们调查了中国保山市PTEs的污染水平。利用主成分分析、绝对主成分得分-多元线性回归、正定矩阵因子分解和UNMIX，我们分析了污染源并定量估计了它们的贡献。Cd、As、Pb、Cu和Zn的平均浓度分别为0.28、31.42、47.59、100.46和12.36 mg/kg。Cd、Cu和Zn的浓度超过了云南省相应的背景值。组合受体模型显示，自然和农业来源主要贡献于Cd和Cu以及As和Pb的输入，分别占35.23%和7.67%。工业和交通源主要贡献于Pb和Zn的输入（47.12%）。人类活动和自然原因分别占土壤污染的64.76%和35.23%。工业和交通源占人类活动污染的47.12%。因此，应加强对工业PTE污染排放的控制，并提高保护道路周围耕地意识的提高。
