序号,英文标题,中文标题,中文摘要
P01000,Application of a semi-variogram-based KNN algorithm in the spatial prediction of soil heavy metals,基于半变异函数的KNN算法在土壤重金属空间预测中的应用,精确绘制土壤重金属分布图对于环境风险评估和污染修复至关重要。然而，传统的预测方法在稀疏监测样本和高数据变异性面前，其精度仍然受限。为了在有限样本下提高预测精度，本研究结合地统计学原理改进了传统的K近邻(KNN)算法，利用半变异函数指导权重分配和K值优化。改进后的方法被应用于中国北方某工业地块土壤重金属的空间插值预测，并与其他常规方法进行了比较。结果表明，基于半变异函数的KNN(SV-KNN)模型在准确性和稳定性方面优于反距离加权法(IDW)、普通克里金法(OK)、KNN、距离加权KNN(DW-KNN)和随机森林(RF)等传统模型。SV-KNN模型显示铅、镉和砷的均方根误差(RMSE)分别平均降低了18.33%、17.08%和4.78%。同时，铅、镉和砷的决定系数(R2)分别平均增加了103.70%、39.06%和113.12%。Wilcoxon显著性检验进一步证实，在大多数情况下，SV-KNN表现出统计学上更优的性能。这表明SV-KNN是土壤重金属制图和污染评估的一种更稳健、更准确的预测工具。
P01247,Improved prediction of heavy metal concentration in typical agricultural soil in Hainan by Machine Learning method,利用机器学习方法改进海南典型农田土壤重金属浓度预测,随着机器学习（ML）技术的发展，研究人员越来越致力于将这些方法应用于土壤重金属（HMs）的建模和预测。然而，许多现有研究忽略了土壤空间分层异质性和母质的影响。本研究在10个ML模型中使用了空间分层异质性指数（SHI）和母质指数（PMI）。结果显示，SHI提高了所有模型的准确性，准确率在0.706到0.954之间。表层土壤中重金属的浓度受土壤特征（SC）的PMI影响很大。而在未包含SHI环境因子的8个ML模型中，模型精度降至0.061~0.388，且PMI在所有驱动因子中的相对重要性仍贡献了2.3%至40.1%。在不同土地利用类型中，水田的铬、铜和镍浓度显著低于旱地、其他园地和果园。相反，铅的含量显著高于这三种类型。本研究为在环境监测和风险管理中结合SHI和PMI的ML模型提供了可操作的见解。
P01424,Precision mapping and driving factors of heavy metal(loid)s in agricultural soils of the Yellow River: An integrated machine learning and Geodetector approach,黄河农业土壤重金属的精准制图与驱动因素：一种集成机器学习与地理探测器的路径,"农业土壤中的重金属(HM)污染威胁着全球粮食安全和可持续发展。尽管黄河流域(YRB)是承受复杂工业和水文压力的主要产粮区，但该流域内HM污染的流域尺度驱动因素和空间格局尚不明确。为此，我们整合了来自209篇出版物的27,003个采样点数据和多源环境协变量，并结合污染指数和基于最优参数的地理探测器，识别HM(As, Cd, Cr, Cu, Hg, Ni, Pb 和 Zn)的污染水平及其空间驱动因素。优化的基于遗传算法的机器学习模型实现了HM分布的高精度预测。我们的评估确定Cd和Hg为主要污染物，高风险区域集中在YRB的上游和中游。至关重要的是，预测地图揭示了三个明显的、特定的源累积区：1)以Cd和Cr为主的中部工业走廊；2)受Cu和Zn的混合农业工业源影响的下游地区；3)具有地源性Pb和远距离大气Hg沉积的上游区域。这些发现为在这一重要农业区域制定空间明确的污染控制和管理策略以保障粮食安全和公众健康提供了科学基础。"
P01500,A framework for unveiling multi-pathway mechanisms of soil heavy metal pollution: Evidence from five major urban agglomerations in China,揭示土壤重金属污染多路径机制的框架：来自中国五大城市群的证据,城市群（UA）的发展加剧了农田土壤的重金属污染。然而，这种污染的空间格局和区域特定驱动因素很少被量化。本研究建立了一个综合框架，以揭示中国五个主要城市群中镉、汞、砷和铅的生态风险和区域特定驱动因素。通过整合 BorutaSHAP、XGBoost-SHAP 算法和结构方程模型，我们识别了主导因素及其相互作用。结果表明，珠江三角洲（PRD）的风险最高，主要由镉和汞驱动，其次是成渝（CC）和长江中游（YMR），而长江三角洲（YRD）和京津冀（BTH）的整体风险较低，但存在局部热点。在空间上，PRD 和 YRD 呈现核心集聚模式，而 CC、YMR 和 BTH 呈现外围扩散模式。工业排放是各城市群的主要贡献者，土壤性质在 CC 和 YMR 中起补充作用。值得注意的是，尽管直接工业投入减少，但水文介导的间接影响显著增强，尤其是在 PRD 和 BTH。因此，在快速 UA 扩张下，采取抑制污染跨介质转移的系统性治理措施对于农田重金属污染控制刻不容缓。
P09513,Multidimensional analysis of soil metal ecotoxicity and regional ecological risk prediction based on machine learning,基于机器学习的土壤金属生态毒性多维分析与区域生态风险预测,
P09514,Novel soil health assessment framework and microbial community characterization for paddy field by interpretable machine learning,基于可解释机器学习的稻田土壤健康评价框架及微生物群落特征,"在水稻种植系统中，长期集约化管理会导致土壤微生物功能下降和潜在有毒金属的迁移，严重破坏稻田土壤的健康。然而，目前的土壤健康评估往往侧重于肥力指标，经常忽视与污染相关的安全信号及土壤微生物的贡献。此外，微生物多样性指数在区分土壤健康等级方面的能力有限，导致缺乏针对特定健康水平的微生物特征的明确定义。本研究提出了一种新的土壤健康评估方法，利用树结构机器学习和Shapley加性解释（SHAP）模型来评估和预测大量土壤和微生物指标对不同土壤健康水平的敏感性。该框架已系统应用于县级稻田调查。结果表明，在测试集上，极限梯度提升（XGBoost）模型的决定系数（R2）达到0.844，相对百分位距（RPQ）为45.218，优于随机森林（R2 0.816）和轻量级梯度提升机（R2 0.839）。SHAP模型确定了七个关键土壤指标（AN, MBC, CBH, EC, AP, NO3, pH），这与选定的最小数据集重叠。此外，SHAP模型强调了Tremellodendropsidales, Phialoparvum, Cystofilobasidium, Setoseptoria和Tausonia为突出的真"
P09515,Multidimensional analysis of soil metal ecotoxicity and regional ecological risk prediction based on machine learning,基于机器学习的土壤金属生态毒性与区域生态风险预测的多维分析,土壤金属污染威胁生态系统稳定性和人类健康，但由于缺乏阈值以及模型无法捕捉多维度的金属-土壤-物种相互作用，风险管理受到了阻碍。基于从文献和补充实验来源编制的1231条多维数据记录，我们开发了一个机器学习框架，通过整合12种金属（包括铜、镉、锌等）的理化性质、关键土壤环境因素和物种特异性反应，来预测土壤金属毒性阈值，涵盖植物、无脊椎动物和微生物（十个生物终点）。比较了两种编码策略（毒性经验值编码和独热编码），结合随机森林模型的独热编码表现最佳 $(R^2 = 0.82)$，98%的预测落在1.5倍误差范围内。特征重要性分析显示土壤性质是主要贡献者（42.7%），特别是粘土和阳离子交换量（CEC），其次是金属属性（32.8%）和物种敏感性（24.5%）。非线性相互作用（如pH-粘土）被确定为金属生物有效性的关键调节因子。随后，将训练好的模型应用于来自欧洲和中国的2139个土壤样本的独立数据集，实现了对多种金属（包括新兴元素钨(W)、硒、锡和铊(Tl)）的 $EC_{10}$ 值预测，并揭示了空间风险模式，如北欧和华北平原的高风险区。这些发现为大规模、多维度的土壤金属风险评估提供了重要支持。
P09519,A novel quantitative approach for factor identification and risk prediction of cadmium accumulation in wheat using machine learning and Bayesian models,基于机器学习和贝叶斯模型的麦田镉累积因子识别与风险预测的新型定量方法,准确预测小麦中镉（Cd）的生物累积和风险对于评估Cd污染土壤的安全利用和风险管理至关重要。本研究结合机器学习（ML）与贝叶斯风险预测模型，量化了中国西南地区某县两个主要小麦品种的关键因素并预测了Cd风险。研究使用了三个ML模型（RF、XGB和GBDT），基于配对的土壤-小麦样品（n = 96）预测小麦Cd（wCd）含量。此外，基于3类11个因素进行了特征重要性分析以识别影响wCd含量的关键因素。贝叶斯风险预测模型用于预测wCd超过食品安全标准（0.1 mg kg-1）的风险。特征重要性分析显示，两个小麦品种的前三大影响因素分别为aZn（分别为37.72%和56.74%）、tCd（27.37%和13.53%）和aCd（27.25%和11.49%）。使用tCd和aCd作为风险预测变量，结果显示当tCd和aCd含量分别为0.66、0.72、0.77 mg kg-1和0.41、0.48、0.53 mg kg-1时，wCd风险分别达到10%、50%和90%。我们的研究为预测小麦Cd水平及超标概率提供了有价值的见解，从而有助于确保食品安全。
P09527,Predictive Mapping of Soil Salinity and Alkalinity in Complex Pedogenic Environments Utilizing Machine Learning Models,利用机器学习模型预测复杂成土环境中的土壤盐碱化,土壤盐渍化威胁土壤健康，精确的空间监测对于高效利用土壤资源和提高质量至关重要。本研究旨在分析大安市土壤盐渍化的空间分布，并确定最适合该研究区的预测模型。利用哨兵2号遥感影像获取研究区的光谱指数，并收集了多种环境协变量。采用极端梯度提升和随机森林两种机器学习模型预测土壤盐渍化，并量化其不确定性进行比较分析。实验结果表明，在复杂环境下，RF模型在预测土壤含盐量和pH值分布方面更为有效和稳定。预测显示研究区SSC和pH值从西北向东南逐渐增加，盐渍化分布与先前研究一致，但程度不可避免地恶化，中重度盐渍化的范围有所增加。
P09539,"Effects of iron, manganese, and aluminum oxides on soil cadmium distribution coefficient: A multi-scale analysis based on explainable machine learning",铁、锰、铝氧化物对土壤镉分配系数的影响：基于可解释机器学习的多尺度分析,
P09540,Enhancing soil organic matter prediction via deep transfer learning from mid-infrared soil spectral library to in-situ field,基于深度迁移学习的中红外土壤光谱库到野外原位光谱的土壤有机质预测增强研究,"大型土壤光谱库构建的光谱模型的实际应用应遵循“全球思考，本地适应”的原则，特别是在田间条件下的原位土壤光谱测量。本研究探讨了深度迁移学习作为一种稳健的校准迁移策略，使基于光谱库的模型能够有效地利用原位光谱预测土壤有机质。研究使用了涵盖中国11个省份收集的3259个表层土壤样品的中红外光谱库，开发了偏最小二乘回归和一维卷积神经网络的校准模型。SSL-PLSR和SSL-1D-CNN模型表现出很高的预测精度（R² ≥ 0.95, RPD ≥ 4.66, RMSE ≤ 2.23 g/kg），但直接应用于原位光谱时性能显著下降。此外，即使应用了直接标准化及其结合自适应迭代重加权惩罚最小二乘算法，迁移后的原位光谱预测精度仍低于实验室中红外测量水平。为此，研究评估了四种迁移学习方法：直接标准化、DS-airPLS、半监督无参数校准增强和深度迁移学习。结果显示，深度迁移学习相比其他方法（RPD < 2.0, SS-PFCE RPD < 1.4）实现了更高的SOM预测精度（R² = 0.84, RPD = 2.46, RMSE = 1.46 g/kg）。SHAP分析识别了对SOM预测贡献最大的关键光谱区"
P11420,Alkalinity stress regulates soil organic carbon and microbial carbon use efficiency across China's saline-alkaline lands,碱度胁迫调控中国盐碱地土壤有机碳与微生物碳利用效率,
P00260,Effects of geographical and soil factors on soil arsenic levels: a case study in typical arsenic-contaminated paddy fields based on machine learning,地理和土壤因素对土壤砷含量的影响：基于机器学习的典型砷污染稻田案例研究,农地重金属污染已成为当前突出的环境问题。土壤中重金属的浓度不仅受土壤内在性质的影响，还受地理因素的影响。此外，由于各因素之间复杂的交互效应，识别其影响因素充满挑战。先前的研究主要集中在单因子识别和空间分布表征上，忽视了地理因素与土壤性质交互效应下土壤重金属浓度的特征和空间格局。本研究通过采用机器学习、方差分析和空间分析方法，评估了地理因素、土壤性质及其交互效应对典型砷污染稻田土壤砷空间分布的影响。结果表明，随机森林模型对土壤砷浓度的预测性能（R2）为0.596，影响土壤砷分布的主要因素是海拔、道路、河流、土壤pH值和阳离子交换量（CEC）。此外，海拔与土壤CEC之间的交互效应对土壤砷有显著影响（p < 0.05），表现出空间均质性特征。河流与土壤pH值和土壤CEC的交互效应对土壤砷表现出空间异质性影响（p < 0.1）。另外，道路与土壤pH值之间的交互效应对土壤砷产生影响（p < 0.05），具有空间均质性特征。通过识别稻田土壤中砷的主要影响因素，本研究进一步探讨了地理因素与土壤性质交互效应下土壤砷浓度的变化特征。这些见解可为稻田砷污染的精准防控提供有价值的参考。
P00575,Soil environmental quality - Risk control standard for soil contamination of agricultural land (Trial),土壤环境质量 农用地土壤污染风险管控标准（试行）,
P00989,"Graph-based and machine learning approaches for soil depth prediction in a reservoir landscape: A case study in Dazhou County, Chongqing, China",基于图和机器学习的库区景观土壤深度预测：以重庆市大渡县为例,
P00993,Combining biochar and lime amendments for remediation of Cd-contaminated paddy soil around e-waste dismantling site: a study from laboratory to field,结合生物炭和石灰改良剂修复电子废物拆解区周围镉污染稻田土壤：从实验室到田间的研究,非正规电子废物拆解产生的镉污染对周边稻田的农业安全和人类健康构成了重大威胁，因此需要开发有效的修复策略。生物炭和石灰基材料分别被公认为修复重金属污染土壤的典型有机和无机吸附剂。然而，单独使用或与石灰结合使用生物炭修复镉污染稻田土壤的适用性和机制仍知之甚少。在此，我们通过结合实验室培养、温室盆栽实验和田间试验的多尺度方法，研究了生物炭（花生秸秆生物炭，PB；玉米秸秆生物炭，CB）、石灰（石灰石，LS；碱性炉渣，AS）及其组合在改善土壤酸度和修复中国典型电子废物拆解区附近稻田镉污染方面的有效性和机制。在生物炭中，PB在降低土壤酸度方面比CB更有效，而在无机改良剂中，LS优于AS。单独施用PB可以固定镉并降低酸度，但需要不切实际的高施用量；剂量 <= 3.84 t ha^-1 没有显着效果。在目前的成本效益水平下，单独使用生物炭进行镉修复在大规模田间应用中在经济上是不可行的。在田间条件下，将生物炭与石灰石（2.64 t ha^-1 LS + 1.92 t ha^-1 PB）结合使用或单独施用LS（5.26 t ha^-1）可将土壤生物有效性镉降低约90%，并将稻米中的镉浓度降低约50%，使谷
P00999,Integrating machine learning for enhanced spatial prediction and risk assessment of soil heavy metal(loid)s,整合机器学习以增强土壤重金属空间预测与风险评估,准确预测土壤重金属的浓度和空间分布对于有效的环境管理和人类健康风险评估至关重要。然而，现有研究往往受到模型精度差、特征选择和可解释性有限的限制——特别是在不适合更通用传统方法的高维异质条件下。本研究提出了一个综合预测框架，结合了无监督和基于 LASSO 的变量选择、Lasso-Stacking 集成模型以及基于 SHAP 的可解释性分析。利用来自中国北方干旱地区的 6403 个土壤样本和 34 个环境变量，对 10 种重金属（As、Cd、Co、Cr、Cu、Mn、Ni、Pb、Se 和 Zn）进行了高分辨率空间预测以及生态和人类健康风险评估。集成模型显著优于传统的机器学习模型，实现了更高的预测精度（R2 > 0.6）和泛化能力。影响重金属分布的关键环境驱动因素包括干旱指数、相对湿度、全磷和容重。空间分析显示，关中平原南部（陕西）和甘肃南部是重金属的热点区，可能受到自然和人为因素的影响。生态风险评估表明 Cd、Se、Pb 和 Cu 存在广泛的轻度污染。健康风险分析显示，儿童面临 As、Cr 和 Mn 的高非致癌风险，儿童和成人面临 As、Cr 和 Ni 的高非致癌风险。本研究为评估中国北方土
P01005,Elevated chromium levels and potential health risks among six heavy metals in agricultural soils of China,中国农业土壤中六种重金属的铬水平升高及潜在健康风险,随着中国经济和社会的快速发展，人类活动的加剧和土地利用的变化引起了人们对土壤污染及其对公共健康影响的关注。为了系统表征中国农田土壤重金属污染的现状，2022年从中国22个省份共收集了215个表层土壤样品。在每个现场，定量测定了中国农田表层土壤中六种重金属（镉、铅、砷、锌、铬和铜）的浓度。这些新收集的数据与文献报道的1607个地点（2001-2018年）的4349个重金属测量数据相结合，产生了一个覆盖32个省级行政区的综合国家级数据集。这个综合数据集使我们能够表征中国农田土壤中重金属的时空分布模式。结果表明，镉污染广泛存在，平均浓度为0.78 ± 3.11 mg kg−1，约为国家地球化学背景值的8倍。此外，29.5%的采样点至少有一种重金属超过了生态风险筛选阈值。在空间上，南方的重金属浓度始终较高，特别是在采矿和工业活动密集的地区。在时间上，自2001年以来，铬污染显示出统计学上显著增加的趋势（p < 0.001）。我们进一步开发了优化的评估方法，以评估六种重金属通过多种暴露途径的生态和健康风险。虽然在中国西南部发现了高生态风险，但从2001年到2022年，国家层面的生态风险保持相对稳
P01011,Regional estimation of cadmium input to soil via hydrological pathways: Coupling process models and machine learning,基于水文路径的土壤镉输入区域估算：耦合过程模型与机器学习,
P01019,Oasis process increases the diversity and network stability of microorganisms in the plastisphere,绿洲过程增加了塑料圈微生物的多样性和网络稳定性,绿洲转型在提高干旱地区土地生产力的同时，也导致了土壤中的微塑料污染。为了了解其对土壤生态系统的影响，我们选择了四个具有不同种植年限的代表性棉田，研究了表层土壤中微塑料的发生特征及塑料圈微生物群落结构和生态功能的变化。结果表明，该地区棉田土壤中微塑料的丰度与种植年限呈正相关，小于1 mm的聚乙烯塑料纤维和碎片是主要的微塑料类型。在连续种植36年的棉田中，微塑料产量达到6046.67 ± 1366.07 items/kg。绿洲活动导致塑料圈微生物群落受土壤环境和作物根系微生物输入的影响更强，从而降低了其与土壤微生物的异质性。随着种植年限的增加，塑料圈中的致病真菌群落显著增加（P < 0.05），塑料圈可能构成了绿洲棉田作物病原菌的新积聚库。随着土壤中微塑料的逐渐积累，这种风险可能会增加。我们的研究结果有助于进一步理解绿洲转型过程中微塑料输入对干旱地区土壤生态系统的影响，并为保障绿洲农业安全提供参考。
P01403,Disentangling natural and anthropogenic influences on the spatial variability of soil cadmium contamination,解析自然和人为因素对土壤镉污染空间变异性的影响,土壤镉（Cd）污染由自然过程和人为活动共同驱动，对耕地利用构成严重的环境风险。传统的单因子分析往往难以捕捉其空间异质性和影响因素之间的相互作用。针对这一问题，我们提出了一个结合地理探测器（GD）、随机森林（RF）和结构方程模型（SEM）的综合框架，以系统地识别Cd污染的关键驱动因素并量化其直接和间接影响。这种混合方法通过将数据驱动分析与因果推断相结合，推进了空间建模。结果显示Cd浓度具有显著的空间变异性，变异系数达到103.70%，强调了污染景观的非均匀性。两个污染指数（地积累指数Igeo和超标率ES）一致表明，污染程度从西北向东南递增，且在矿区附近出现热点。GD和RF模型的结果表明，主要贡献因素包括距矿区的距离、土壤有机碳（SOC）、pH值、地形海拔（DEM）和周边居住区。交互作用分析显示，矿区临近度与土壤pH值的结合效应加剧了Cd的积累，这一模式也得到了SEM的证实。SEM还证明，距矿区的距离是Cd污染最显著的直接驱动因素，而DEM通过影响采矿相关的空间模式间接影响Cd水平。这一综合框架为理解土壤Cd污染的空间动态提供了全面的方法论，并为自然和人为驱动因素之间的相互作用提供了新的见
P01502,Global trends and prospects in research on heavy metal pollution at contaminated sites,污染场地重金属污染研究的全球趋势与展望,土壤重金属污染是一个全球性的环境挑战，对植物生命、人类健康和全球粮食供应构成严重风险。近年来，针对重金属污染土壤的先进有效修复策略发展迅速，系统总结这一进展非常重要。基于从 Web of Science 核心集合获取的 2822 个书目数据（2014-2023），本文对全球重金属污染场地的研究现状、热点和趋势进行了科学计量学综合分析。结果表明，中国、印度和美国是相关研究最活跃的国家，主要研究主题是污染场地评估和修复方法。关键词显示出 3 个共现聚类，集中在场地特征分析、植物修复和物理化学修复。时间线视图显示了一种多学科融合的趋势，特别是使用人工智能和遥感技术来预测重金属的空间分布和迁移特征。在污染场地类型方面，研究最多的是采矿场地和工业废物场地。在重金属中，镉、铅和锌是最常研究的污染物。按地积累指数排序，土壤重金属污染程度如下：Cd (5.91) > Pb (4.12) > Zn (3.73) > Cu (2.37) > Cr (1.85) > Ni (1.34)。在修复技术方面，利用频率排序为：植物修复 > 微生物修复 > 土壤淋洗 > 电动修复 > 氧化还原 > 固化/稳定化 > 
P01628,Novel insights related to soil microplastic abundance and vegetable microplastic contamination,土壤微塑料丰度与蔬菜微塑料污染的新见解,尽管有证据表明作物会吸收土壤微塑料，但关于真实环境中蔬菜微塑料污染的知识仍然匮乏。本研究建立了农田中微塑料的存在与作物中微塑料浓度之间的相关性。土壤样本中发现含有聚乙烯(PE)、聚丙烯(PP)、聚苯乙烯(PS)和聚氯乙烯(PVC)。土壤中PE和PP的比例相当，分别在35%至70.6%和19.3%至50%之间。蔬菜中PVC、PS和聚甲基丙烯酸甲酯(PMMA)的水平分别在3.64至17.37 μg g-1、0.67至2.45 μg g-1和0.02至0.27 μg g-1之间，其中白菜的浓度最高，达到19.84 μg g-1。PMMA的最高含量是在茄子中发现的，为0.27 μg g-1。采样的蔬菜（包括茄子、生菜和白菜）含有超过两种类型的塑料。观察到蔬菜和土壤中的微塑料之间的相关系数为0.579。这项研究深入探讨了环境土壤和不同类型蔬菜的污染情况，这些数据为未来的研究提供了参考点。
P02202,An integrated GIS-pXRF approach assesses ecological and human health risks from heavy metals in county level soils,一种综合GIS-pXRF方法评估县域土壤重金属的生态与健康风险,县域是中国中小城市（SMC）的主要组成部分，也是中国未来城镇化和工业化发展的核心。土地是提供城乡发展基础的重要自然资源，直接受到人为过程的影响，进而对人类健康产生影响。阐明县域土壤中重金属（HMs）污染的分布特征和成因是确保人类健康以及促进土地可持续性的关键。为了有效识别HMs污染的高风险区域，本研究提出了一种基于地理信息系统（GIS）-便携式X射线荧光（pXRF）的方法，用于测量中国商州地区HMs的局部土壤背景值并筛选高风险区域。ICP-MS和pXRF结果显示Cr、Ni、Cu、Zn、Pb和As具有良好的一致性，R2范围在0.757到0.966之间。与1990年水平相比，Ni、Cu、Zn、As和Pb的土壤背景值增加了33.34–129.74%。城乡结合部土壤中的HMs浓度通常高于城市和农村地区。特别是，城乡结合部的Zn和Pb土壤背景值分别超过城市区域的28.90%和19.93%，超过农村区域的46.33%和41.91%。在高土壤背景区域，25%的采样点被认为处于中度风险或以上，生态风险指数（RI）大于150。As、Cr和Ni被确定为人类健康风险的主要贡献者，儿童比成年人更脆弱，具有相当
P03087,Distribution and Source-specific Ecological Risk Analysis of Soil Heavy Metals in South Hunan Province,湘南地区土壤重金属污染分布特征及特定源-生态风险评估,为探究湘南地区土壤重金属污染分布规律与生态风险综合情况，于湘南地区采集了362个表层土壤样品，通过多元统计分析、地理信息系统（GIS）和正定矩阵因子分解（PMF）模型耦合综合生态风险指数法研究了土壤重金属Cd、Hg、As、Pb、Zn、Ni、Mn、Tl和Sb含量的空间分布规律、污染来源及各污染源对生态风险的贡献率。结果表明，研究区土壤重金属污染较为突出，其含量平均值均超过湖南省土壤元素背景值；尤其是Cd、Hg、Pb和Sb污染严重，且呈高度变异，其含量分别达湖南省土壤元素背景值的8.31、9.12、5.09和2.79倍。土壤中重金属含量区域分布特征明显，主要聚集在郴州西部，且呈现从聚集区向周边区域扩散的趋势；重金属含量高值聚类区也主要分布在该区域，即黑色金属冶炼和延展加工类企业和有色金属采选业企业周边。主成分分析（PCA）结合PMF模型结果显示，研究区土壤重金属污染源贡献率依次为黑色金属矿冶活动工业源（29.06%）、大气沉降源（22.05%）、有色金属采选源（20.65%）、其他工业和交通混合源（14.73%）和自然来源（13.50%）。特定源-生态风险评价模型分析结果表明，黑色金属冶炼
P03473,Research on optimal spatial interpolation methods for soil organic carbon across spatial scales,不同空间尺度下土壤有机碳最佳空间插值方法研究,准确估算土壤有机碳储量对全球碳预算和气候政策制定至关重要。空间插值连接了局部测量与区域估计，但方法性能在不同空间尺度上的变异性尚未得到充分量化。本研究通过涵盖国家级、流域级、集水区级和田间尺度的多尺度实验，系统评估了四种广泛应用的方法（普通克里金、反距离加权、逐步线性回归和随机森林）。主要发现包括：1) 精度随尺度变化显著，R2变化6.06倍，机器学习（RF）在国家/集水区尺度表现最优，而逐步线性回归（SLR）在田间尺度预测中表现出色；2) 地质统计方法（OK）在流域尺度显示出比较优势；3) 国家尺度碳储量估算因方法不同而变化23%。我们提出了一个分层决策矩阵，提供空间适应性的方法学建议，以提高碳核算框架的精度。
P03555,High performance prediction of soil internal stability using machine learning-based models,基于机器学习模型的土壤内部稳定性高性能预测,
P05079,Effects of Ryegrass Intercropping on Soil Properties in Lingwu Jujube Orchards,黑麦草间作对灵武长枣果园土壤性质的影响,灵武长枣的传统栽培方式采用清耕法，行间留有大量空隙，导致果园近60%的区域裸露。该方法加速了土壤水分蒸发，加剧了土壤侵蚀，并恶化了土壤理化性质。因此，迫切需要一种能最优利用土地资源的可持续种植方式。相关问题是不同密度的黑麦草间作能否改善生态系统主要物种枣树对养分和水分的吸收。在此背景下，进行了一项为期2年的田间试验，设置了三种多年生黑麦草与灵武长枣间作的密度。试验评估了间作对枣树冠层下土壤理化性质的影响，重点关注了土壤水分、酶活性和物理性质的关联。结果显示，中等密度间作最有效地改善了土壤的物理特性。与单作相比，该方法使水稳性团聚体（0.5–0.25 mm）比例增加了4.16%，土壤分形维数降低了0.46%，田间持水量增加了14.78%，并显著提高了土壤酶活性。此外，高密度黑麦草间作使土壤有机质含量提高了36.09%，并改善了pH值和阳离子交换量。相反，低密度间作使0-20 cm土层的土壤水分提高了40.18%。综上所述，这些结果表明，适宜密度的黑麦草间作不仅能增强灵武长枣果园土壤的保水能力，还能提高整体土壤肥力。
P05335,"Effects of Different Organic Fertilizers on the Formation, Stabilization, and Turnover of Aggregates in Acidic Soil",不同有机肥对酸性土壤团聚体形成稳定及周转的影响,【Objective】 酸性土壤不利于水稳性大团聚体的形成，进而影响土壤肥力水平和作物的正常生长。施用有机肥是改良酸性土壤的重要途径，但目前有机肥促进酸性土壤团聚体周转形成过程尚不清楚，也缺乏对不同类型有机肥间的评价比较。【Method】 本研究采用稀土氧化物示踪法，分别在紫色土和红壤上，供试等碳量的不同有机肥进行为期56d的培养试验。设置4种处理（不添加有机肥对照，CK；普通有机肥，OF；生物质炭有机肥，BC；生物有机肥，BO），测定土壤团聚体稳定性、团聚体各粒级有机碳含量、土壤呼吸以及团聚体周转路径和速率。【Results】 结果表明，相比于对照处理（CK)，添加有机肥有效地减少了团聚体的破碎量，并促进了大团聚体（>0.25mm）的周转和形成，提高了土壤团聚体平均质量直径（MWD)，其中BO 处理对提高土壤团聚体的稳定性的效果最佳，可提高53.5%～103.35%；添加有机肥促进了<0.053向2～0.25mm粒径团聚体的越级转化，且BO处理大团聚体（>0.25mm）的形成量高于其他处理；通过计算土壤团聚体周转速率发现，添加有机肥降低了大团聚体（>0.25mm）的周转速率，提高了小
P08656,Improved prediction of heavy metal content in typical agricultural soil in Hainan by Machine Learning method,利用机器学习方法改进海南典型农田土壤重金属含量预测,
P09016,Nitrous oxide is the main product during nitrate reduction by a novel lithoautotrophic iron(II)-oxidizing culture from an organicrich paddy soil,富有机质水稻土中新型化能自养铁(II)氧化培养物在硝酸盐还原过程中主要产生一氧化二氮,由于高水平的溶解性铁(II)和定期施用氮肥，微生物硝酸盐还原耦合铁(II)氧化(NRFeOx)发生在水稻土中。然而，迄今为止，还没有从这种土壤环境中分离或富集得到化能自养型NRFeOx菌株。因此，很难研究其对硝酸盐还原过程中温室气体排放（即一氧化二氮[N2O]）和对有毒准金属（即砷）迁移性的影响。我们从水稻土（中国回龙铺镇）中富集了一种化能自养NRFeOx培养物——HP培养物（Huilongpu paddy，以其起源地命名），其主要由Gallionella属（71%）主导。该培养物在4天内还原了0.45至0.63 mM硝酸盐并氧化了1.76至2.31 mM铁(II)，导致N2O成为主要的含氮产物（占总还原NO3--N的62%–88%）。亚硝酸盐作为中间产物最高存在0.16 ± 0.1 mM。细胞与弱结晶铁(III)矿物（水铁矿）相关联，但大部分未被矿物包裹。HP培养物在铁(II)阈值低于2.5–3.5 mM和pH范围6.50–7.05时表现最佳。在100 µM亚砷酸盐存在下，仅有0%–18%的铁(II)被氧化。由于铁(II)氧化率低，亚砷酸盐未被固定。然而，N2O-N占总还原NO3--
P09300,Three-dimensional spatial distribution of elemental lead (Pb) stress in vegetation within the Yueliangbao gold mining area,月亮堡金矿区植被中元素铅(Pb)胁迫的三维空间分布,尾矿库的污染控制仍然是矿区的一个重大环境挑战。在月亮堡金矿区，冶金废物的长期处置给当地植被造成了慢性的重金属胁迫。本研究整合了机载高光谱成像（HSI）、激光雷达数据以及跨越5个污染梯度（20个采样点）的实地调查，以绘制铅（Pb）污染的空间分布图。通过电感耦合等离子体质谱法（ICP-MS）量化了植被和土壤的Pb浓度，结果显示严重富集（植被：0.18–84.73 mg/kg；土壤：11.59–800.94 mg/kg），超过了国家标准限值。ReliefF算法被用于识别胁迫敏感的光谱特征，关键植被指数——包括红边叶绿素指数（RECI）和改良叶绿素吸收比率指数（MCARI）——显示出与Pb水平的强相关性（R2 = 0.305）。高光谱和激光雷达衍生的结构指标的分层融合实现了三维Pb绘图，揭示了在411–416 m海拔处的明显积聚以及向上和向下的扩散。这些发现强调，整合光谱和结构信息为量化和可视化潜在有毒元素（PTE）胁迫提供了一个稳健的框架。所提出的多模态方法为矿山生态系统重金属污染的生态风险评估和精准监测提供了一条有效途径。
P09303,Health risk assessment of heavy metal(loid)s in a soil-rice system in the selenium-enriched area based on Monte Carlo simulation and bioaccessibility,基于蒙特卡洛模拟和生物可给性的富硒区土壤-水稻系统重金属健康风险评估,
