序号,英文标题,中文标题,中文摘要
P02286,"Heavy metal accumulation and its spatial distribution in agricultural soils: evidence from Hunan province, China",农业土壤中重金属的积累及其空间分布：来自中国湖南省的证据,
P02460,"A human health risk assessment of heavy metals in agricultural soils of Yanqi Basin, Silk Road Economic Belt, China",中国丝绸之路经济带焉耆盆地农业土壤重金属的人体健康风险评估,本研究在中国新疆焉耆盆地采集了195个农田土壤样品，分析了砷、镉、铬、铜、镍、铅和锌的浓度，并利用内梅罗综合指数评价了其污染水平。采用美国引入的健康风险评估模型评估了重金属对人体健康的潜在风险。结果表明，这7种金属的平均浓度低于中国土壤环境质量标准允许值，但镉、铬、镍、铅和锌的平均浓度超过了新疆灌溉土壤的背景值。铅的平均污染因子（CF）表明重度污染，而镉、锌、镍、铜和铬的CF表明中度污染。重金属的平均PLI表明低污染。非致癌危害指数低于阈值值，且砷和铬的总致癌风险对成人和儿童均在可接受范围内。砷和铅是该地区主要的非致癌因子，而砷是主要的致癌因子。应特别关注这些优先控制金属，以最大限度地减少对人类健康的威胁。
P02464,"Nitrate contamination in a coastal soil and water system: A case study after the Tianjin Port 8·12 explosion, China",沿海土壤与水系统中的硝酸盐污染：天津港8·12爆炸后的案例研究,在天津港8·12爆炸事故中，大量硝酸盐泄漏进入沿海土壤-水系统，对环境和人类健康构成了威胁。本研究旨在评估硝酸盐在非饱和吹填土中的运移过程，并进行环境风险评估，以制定保护地下水免受污染的指导方针。通过L9 (34) 矩阵研究了容重、初始含水量、补给速率和初始浓度对硝酸盐运移过程的影响。利用Hydrus-1D进行了现场模拟，以探索事故现场的硝酸盐运移情况。结果表明，补给速率和初始含水量是影响硝酸盐运移速率和浓度分布的主要因素，其次是初始浓度和容重。污染物在约1.2年内到达地下水位，两年后约9%的泄漏硝酸盐进入含水层，其余硝酸盐仍留在非饱和区。5.0米深处的硝酸盐浓度接近1000 mg L–1，远高于30 mg L–1的地下水浓度标准。由于硝酸盐污染物过量，土壤和地下水质量需要特别关注。
P02496,Combining phytoremediation with soil flushing for arsenic removal from contaminated soil,联合植物修复与土壤淋洗去除污染土壤中的砷,砷污染对中国的公共健康构成高风险，修复土壤砷污染迫在眉睫。本研究通过盆栽实验，研究了种植蜈蚣草(P.v.)和多花黑麦草(L.m.)结合磷酸二氢钾(KH2PO4)溶液原位淋洗对土壤砷的去除效果。结果表明，种植植物并结合8天的KH2PO4淋洗，其根际土壤砷去除率分别为35.20%和52.93%，显著高于单独淋洗的9.14%。此外，种植植物改变了砷的形态，促进了砷的去除。蜈蚣草结合KH2PO4淋洗修复砷污染农田土壤效果更好，而多花黑麦草无法达到相同的修复效率。
P02630,Strength and Leaching Characteristics of Magnesium Phosphate Cement-Solidified Zinc-Contaminated Soil under the Effect of Acid Rain,酸雨影响下镁磷酸盐水泥固化锌污染土的强度与淋滤特性,为了研究酸雨影响下镁磷酸盐水泥固化/稳定锌污染土的特性，进行了长期静态淋滤实验。分析了酸雨初始pH值、粘结剂类型和组分以及养护龄期对样品强度和淋滤特性的影响。实验以标准砂为原料，水泥含量为15%。研究使用了两种MgO/KH2PO4(M/P)比率分别为3:1和6:1的MPC（分别称为M3和M6），以及含量为15%的普通硅酸盐水泥（称为C15）作为对照。结果表明，pH值为2的酸雨对样品的无侧限抗压强度削弱最大，而pH值为4和7时削弱效果相似。M6在固定锌污染土壤方面最有效，其次是M3，C15最差。Zn2+对MPC水化的影响远低于C15。预养护方法可以提高MPC固化样品的强度及其抗酸雨能力。与非更换相比，定期更换酸雨淋滤液会降低样品的强度。
P02882,"Pollution and Ecological Risk Assessment of Heavy Metals in Farmland Soils in Yanqi County, Xinjiang, Northwest China",中国西北新疆焉耆县农田土壤重金属污染及生态风险评估,本研究从中国新疆焉耆县采集了50份农田土壤样品，并测定了8种重金属元素（As、Cd、Cr、Cu、Mn、Ni、Pb和Zn）的浓度。基于GIS技术、地累积指数、污染负荷指数和潜在生态风险指数，分析了重金属的空间分布、污染水平和生态风险状况。结果表明：（1）农田土壤中Cd、Cr、Ni、Pb和Zn的平均含量分别超过新疆灌溉土壤背景值的1.5、1.40、1.33、2.63和4.92倍。与分类标准相比，Cd呈无污染水平，Zn呈部分中度污染水平，Pb呈轻度污染水平，Cr、Cu、As、Mn和Ni呈无污染水平。农田土壤重金属元素的PLI值在0.83至1.89之间变化，平均值为1.29，属于中度污染水平。（2）研究区重金属单项潜在生态风险指数排序为：As > Ni > Cu > Cd > Pb > Cr > Zn。农田土壤重金属的RI值在3.45至11.34之间变化，平均值为6.13，处于低生态风险水平。（3）农田土壤中的Cu和Mn主要来源于研究区的土壤母质和地形。As、Cd、Ni和Pb主要来源于人类活动，Cr和Zn可能来源于研究区的自然和人为因素。
P02924,"Potentially Toxic Elements and Health Risk Assessment in Farmland Systems around High-Concentrated Arsenic Coal Mining in Xingren, China",高砷煤矿区周边农田系统中潜在有毒元素与健康风险评估：以中国兴仁县为例,通过食物链污染造成的潜在有毒元素（PTEs）健康风险已引起广泛关注。本研究旨在评估生活在中国西南贵州省兴仁县砷煤矿区附近农业土壤中的人群，其环境及人体（指甲、头发和血液）中PTEs的影响。研究采集了矿区附近的89份作物样本（包括蔬菜、水稻、玉米和薏苡仁）及其对应的土壤，以及17份当地地表水和生物组织样本（41人 × 3种组织），并测定了所有样本中潜在有毒元素（As、Cd、Cu、Cr和Pb）的浓度。采用美国环保署开发的风险评估方法探讨了种植作物土壤中PTEs的潜在健康危害。结果显示，研究区土壤中Cd、Cu、As和Cr四种有毒元素存在不同程度的污染。指甲、头发和血液样本中有毒元素（As、Cr、Cu和Pb）的总浓度分别为90.50、69.31和6.90 mg·kg−1。与男性相比，女性指甲样本更易显示出接触微量金属。随着受试者年龄的增加，As在三种生物样本中的浓度也有所增加。食用当地作物的平均危害指数值为14.81，表明消费者可能会经历不良的非致癌健康影响。估计的平均总致癌风险值为5.3 × 10−3，比可接受范围10−6–10−4高出约10到1000倍，表明当地居民食用该地区作物面临严重的
P02927,An Experimental Study on the Adsorption and Desorption of Cu(II) in Silty Clay,粉质粘土中铜(II)吸附与解吸的实验研究,铜等重金属广泛存在于环境中，重金属对土壤环境的影响取决于土壤固定这些污染物的能力。从土壤修复的角度出发，研究重金属与土壤相互作用的机制是十分必要的。本研究进行了一系列实验，以研究粉质粘土中铜的吸附和解吸行为。考虑了pH值、有机质、温度和共存离子锌等几个影响因素。研究发现，吸附过程在实验开始4小时后达到平衡，且动力学吸附过程的数据可以用Elovich模型和双常数模型很好地拟合。等温吸附结果显示，当初始浓度约为20 mg L-1时，吸附率达到峰值。H+浓度的降低可增加铜的吸附活性，降低铜离子的解吸能力。在强酸性和低浓度铜条件下，铜的吸附能力小于解吸能力。此外，原土对铜的吸附能力大于去除有机质后的土壤，而解吸能力则相反。本研究中铜的最大吸附量发生在35°C，且结合能随温度升高而增加。热力学分析表明，铜的吸附过程是自发和吸热的。利用Freundlich、Langmuir、Temkin和Henry吸附模型分析了铜的吸附等温线，发现Freundlich模型与实验数据的一致性最好。竞争吸附实验结果表明，在粉质粘土等低渗透介质中，铜的竞争能力大于锌，且二元金属的存在会削弱单一金属与土壤表面之间的吸附力
P02928,Evaluation of Acid Leaching on the Removal of Heavy Metals and Soil Fertility in Contaminated Soil,酸淋洗对污染土壤重金属去除及土壤肥力的影响评价,本研究使用各种酸性试剂对重金属污染土壤进行淋洗，并评估了一系列处理措施以了解酸淋洗后的土壤肥力。采用王水消解和五步连续提取法测定重金属的分布。基于ICP/AES定量分析，污染土壤中Zn、Cd、Cu和Pb的平均总浓度分别为1334、25、263和525 mg·kg−1。除了H2SO4提取的Pb外，其他重金属的去除率均超过50%。五步连续提取显示，碳酸盐结合态和铁锰氧化物结合态是土壤中重金属的主要形态。添加有机肥显著促进了酸淋洗后的土壤肥力并提高了土壤pH值。种子发芽实验表明，酸淋洗后的土壤明显抑制植物生长，而添加有机肥将种子发芽率从35%提高到84%。此外，酸淋洗和添加有机肥后的翻土过程使种子发芽率提高了61%，并缩短了初始发芽时间。未处理土壤中的种子发芽率优于酸淋洗土壤，表明酸淋洗的植物毒性效应比重金属更为严重。
P02929,Intercropping of Gramineous Pasture Ryegrass (Lolium perenne L.) and Leguminous Forage Alfalfa (Medicago sativa L.) Increases the Resistance of Plants to Heavy Metals,禾本科牧草黑麦草与豆科饲草紫花苜蓿间作增强了植物对重金属的抗性,间作可以增加植物的生物量并减少植物体内重金属的积累。然而，间作增加植物生物量和对重金属抗性的机制尚不清楚。因此，进行了盆栽实验以研究间作处理对金属污染土壤中禾本科牧草黑麦草和豆科饲草紫花苜蓿生长的影响。结果表明，间作缓解了重金属对植物生长的抑制作用，增加了地上部和根系的氮和叶绿素含量。此外，间作中黑麦草和紫花苜蓿地上部和根系的Pb浓度显著低于单作。并且，间作处理显著提高了蔗糖酶和碱性磷酸酶的含量。此外，间作处理可以减少氧化损伤并增加酶抗氧化活性，从而提高植物在污染土壤中的抗性。间作处理可以通过减少植物氧化损伤和增加抗氧化活性来提高植物对重金属的抗性。它为我们提供了一种策略，即黑麦草和紫花苜蓿间作可以增加生物量并减少饲草植物对Pb的吸收。
P02931,Soil Microbial Community Structure and Diversity around the Aging Oil Sludge in Yellow River Delta as Determined by High-Throughput Sequencing,基于高通量测序的黄河三角洲老化油泥周围土壤微生物群落结构与多样性研究,微生物是土壤环境变化的敏感指标。研究利用Illumina MiSeq测序技术分析了黄河三角洲老化油泥周围的土壤细菌群落多样性。Alpha多样性指数结果表明，距离老化油泥中心20 cm半径范围内的采样点细菌群落多样性最丰富。多样性水平以老化油泥点为中心呈径向对称分布。在距离中心100米处，细菌群落多样性趋于单调，差异较小。Alpha多样性指标还显示，老化油泥下方的样品细菌多样性相近。此外，与未污染的参考土壤样品相比，老化油泥抑制了细菌的生长，同时也增加了土壤细菌的多样性。在门水平上，老化油泥污染湿地土壤中的变形菌门、绿弯菌门和放线菌门所占比例较大，而厚壁菌门比例相对较少。相反，参考土壤中厚壁菌门含量最高，达到63.8%。在属和科水平下，筛选出了抗老化油泥的相应菌株。根据细菌多样性分析，还开发了可用于老化油泥污染土壤修复的细菌群落基本结构。
P02992,Metagenomic analysis of microbial community and function involved in cd-contaminated soil,镉污染土壤中微生物群落及功能的宏基因组分析,背景：重金属镉污染的土壤是世界许多地区普遍存在的问题。基于宏基因组分析，我们调查了镉污染和非污染土壤样品中微生物群落的功能潜力和结构多样性，并探讨了在直系同源群组（COG）和京都基因与基因组百科全书（KEGG）中相关的代谢途径网络。结果表明，这些土壤中的微生物相当丰富，其中许多具有多种生理功能。然而，镉污染有潜力降低微生物多样性并进一步改变土壤中的群落结构。值得注意的是，对关键微生物（如变形菌门、Sulfuricella和硫杆菌）的功能分析表明，这些细菌及其相应的生理功能对于群落应对镉污染至关重要。COG注释表明，在两个土壤样品中，主要的类别是微生物代谢簇，而镉污染土壤中代谢基因的相对丰度增加了。KEGG注释结果显示，非污染土壤比镉污染土壤涉及微生物群落代谢途径的基因、途径、模块、直系同源物和酶更多。一些主要的KEGG途径在镉污染土壤中的相对丰度增加，它们主要富集于氨基酸、脂肪酸和核苷酸的代谢、生物合成和降解，这与微生物对镉的耐受性有关。结论：镉污染可以降低土壤中微生物的分类物种并改变土壤微生物的组成。土壤中涉及的功能途径随微生物结构的变化而变化，其中许多与土壤微生物的重金属耐受性有关
P03032,Consistent responses of soil microbial taxonomic and functional attributes to mercury pollution across China,中国土壤微生物分类和功能属性对汞污染的一致性响应,汞污染作为全球主要污染物之一，其对微生物分类和功能属性的生态后果尚不清楚且鲜有探索。本研究利用来自中国两个典型汞影响区域的土壤，评估了汞污染在调节细菌丰度、多样性和共现网络中的作用。此外，通过分析部分位点的土壤宏基因组，还研究了汞含量与微生物功能基因相对丰度之间的关联。
P03083,Ecological and Health Risk Assessment of Heavy Metal Pollution in Farmland Soil of Xianghe County,香河县农田土壤重金属污染生态与健康风险评价,为系统研究河北省香河县农用地土壤重金属污染状况，网格法采集了288个点位的表层(0～20 cm)土壤样品，分析土壤样品中Cd、Cr、Hg、Ni、Pb、As、Cu和Zn这8种土壤重金属的分布特征，并采用单因子指数、内梅罗综合污染指数、地累积指数、潜在生态风险指数和人体健康风险指数评估其污染状况、生态风险和健康风险。结果表明: ①香河县土壤重金属含量均低于筛选值，但存在较强的空间变异; 富集因子分析表明有20.74%的Hg和0.33%的Cd呈显著污染，68.56%的Hg和20.40%的Cd呈中污染，其余重金属处于无～弱污染水平。②内梅罗综合污染指数超标率为8.68%，主要以点状分布在香河县西部与中部。③地累积指数评价表明土壤Cd、Pb和Zn污染相对严重，Hg污染最严重，达到中度污染及以上的点位占比为46.50%。④潜在生态风险指数表明土壤以中等和强潜在生态风险为主，占比分别为46.15%和37.46%，有1.34%点位达到极强潜在生态风险等级，达到中等及以上潜在风险程度的重金属为Cd和Hg。⑤土壤重金属健康风险较低，经任何暴露途径产生的非致癌风险大体均可以接受。相对而言，土壤Cr、As和P
P03182,"Application of a combined approach including contamination indexes, geographic information system and multivariate statistical models in levels, distribution and sources study of metals in soils in Northern China",综合应用污染指数、地理信息系统和多变量统计模型研究中国北部土壤中金属的水平、分布及来源,本研究旨在识别中国北部土壤中痕量金属的污染特征，并归因其潜在来源，为土壤环境管理和污染控制提供科学依据。收集了表层土壤样品中12种元素的金属数据集。使用富集因子和地累积指数识别土壤中痕量金属的一般地球化学特征。比较应用了UNMIX和正定矩阵因子分解（PMF）模型来归因其潜在来源。此外，使用地统计学工具研究污染特征的空间分布，并识别源自归因模型的来源受影响区域。土壤受到不同程度的Cd、Hg、Pb和Zn污染。工业活动、农业活动和自然源被确定为决定土壤中痕量金属含量的潜在来源，其贡献率分别为24.8%-24.9%、33.3%-37.2%和38.0%-41.8%。
P03185,Current inventory and changes of the input/ output balance of trace elements in farmland across China,中国农田土壤微量元素输入/输出平衡的当前清单及变化,农田中微量元素的库存和输入/输出平衡在风险评估和土壤管理中起着重要作用，但目前缺乏关于中国农田微量元素输入/输出平衡全国性变化的信息。本研究基于2006-2015年间发表的文献数据集，更新了农田微量元素输入清单，并调查了输入/输出平衡的变化。与1999-2006年相比，Cr、Ni和Zn的净输入量分别增加了52.9%、59.7%和20.6%。化石燃料能源消耗、工业制造、城市固体废物焚烧和交通运输的增加是这些增加的主要贡献者。Cd、Cu和Hg的净输入量分别急剧下降了46.7%、25.2%和50.4%。这种下降是由于对饲料添加剂、肥料和大气污染物排放的严格管理。As和Pb的净输入量仍然保持相对稳定。这些结果表明，中国在大气、水和土壤管理方面取得了更好的成绩。建议加强对Cr、Ni和Zn的大气排放管制，因为大气沉降是Cr、Ni和Zn输入中国农田的主要来源。
P03270,Soil microbial and chemical properties influenced by continuous cropping of banana,香蕉连作对土壤微生物和化学性质的影响,香蕉连作对土壤微生物学及生化特性的影响尚不明确。本研究评估了香蕉连作对土壤细菌群落丰度及多样性、微生物生物量碳(MBC)和氮(MBN)以及参与C、N和P循环的土壤酶活性的影响。结果显示，在第二季作时细菌16S rRNA拷贝数和土壤微生物生物量初期增加，随后持续减少至第四季作。细菌群落多样性在整个实验期间呈持续下降趋势。此外，香蕉连作导致细菌群落组成和结构发生改变。土壤脲酶和转化酶活性在第二季作时达到峰值，随后从第二季作至第四季作逐渐下降。磷酸酶活性则呈现从第一季作至第三季作逐渐增加的趋势。细菌16S rRNA拷贝数与MBN含量及脲酶活性呈正相关。结果表明，香蕉连作导致了细菌群落的失衡，且对酶活性的影响因土壤酶类型而异。
P03290,Discussion on Problems and Prevention of Soil Pollution in China,浅谈中国土壤污染问题及其防治,土壤作为中国生产建设的基础， 其污染却在严峻化。 通过对土壤污染的成因进行分析， 探讨了土壤污染防治工作中存在的问题， 提出了土壤污染的防治措施。
P03292,Research progress on remediation of contaminated soil in agricultural land in China,我国农用地土壤污染修复研究现状分析,以 CNKI 和 ISI Web of Knowledge 为检索工具，以“土壤”、“污染”、“修复”为关键词检索了近15 年关于我国土壤污染状况与修复技术的文献，并对我国农用地污染类型、污染现状、污染物来源及其修复技术进行了综述。基于我国目前对农用地土壤复合污染修复技术研究较少的情况，重点阐述农用地复合污染修复技术的研究进展及存在的优缺点，并在此基础上提出复合污染修复技术的应用前景。
P03310,Forest soil fauna ecology in Northeast China: Review and prospect,我国东北森林土壤动物生态学研究现状与展望,土壤动物在生态系统养分循环和能量流动中起到重要的作用。近年来土壤动物生态学研究已成为当前生态学研究的热点与前沿领域。土壤动物生态学研究在国际上已有60多年的历史，但在我国真正意义上的土壤动物生态学研究起始于20世纪70年代末东北长白山的研究。本文概述了东北森林土壤动物生态学研究的三个阶段，并重点从以下方面总结了近10年的研究现状与进展：土壤动物分布格局及多样性、土壤动物对环境因子的响应、土壤动物在生态系统中的功能作用研究。本文可为进一步拓展东北森林土壤动物生态学研究并为我国其他地区深入开展土壤动物生态学研究提供参考。未来东北森林土壤动物生态学研究应该关注：土壤动物与微生物交互作用、土壤动物对全球变化的响应、地上与地下生态系统的交互作用以及分子生物学技术在土壤生物研究中的应用。
P03571,In situ Remediation of hexavalent chromium contaminated soil by CMC- stabilized nanoscale zero-valent iron composited with biochar,CMC稳定纳米零价铁复合生物char原位修复Cr(VI)污染土壤,在本研究中，修复实验在自然条件的室外进行。合成并研究了羧甲基纤维素(CMC)稳定纳米零价铁(CMC-nZVI)、生物炭(BC)以及CMC稳定纳米零价铁复合生物炭(CMC-nZVI/BC)对六价铬[Cr(VI)]污染土壤原位修复的影响，并在修复后测试了有效态铁的浓度，与未处理土壤进行了比较。毒性特性淋溶程序(TCLP)测试结果表明，作为修复材料的CMC-nZVI和CMC-nZVI/BC能显著提高Cr污染土壤的修复率，当CMC-nZVI与Fe0的投加比为2.5 g/Kg时，Cr(VI)和Crtotal的浸出率可分别降低100%和95.8%。此外，连续提取程序(SEP)显示，大部分可交换态Cr转化为碳酸盐结合态和铁锰氧化物结合态，降低了土壤中Cr的有效性和浸出性。
P03796,Kinetics and Novel Degradation Pathway of Permethrin in Acinetobacter baumannii ZH-14,鲍曼不动杆菌ZH-14中氯菊酯的动力学及新型降解途径,
P03797,Insight Into the Variation of Bacterial Structure in Atrazine-Contaminated Soil Regulating by Potential Phytoremediator: Pennisetum americanum (L.) K. Schum,潜在植物修复剂珍珠草调控阿特拉津污染土壤细菌结构变化的见解,尽管狼尾草属植物能促进阿特拉津在其根际中的去除，但该植物在调节可能有助于污染物去除的土壤环境和土壤微生物特性方面的作用尚不完全清楚。我们选择珍珠狼尾草（*Pennisetum americanum* (L.) K. Schum）作为供试植物，利用Biolog EcoPlate技术和16S rRNA基因高通量测序研究了*P. americanum*与阿特拉津污染土壤的相互作用，重点关注根际土壤生化特性及细菌功能和群落多样性的调节。结果表明，在培养28天后，*P. americanum*根际土壤表现出更高的过氧化氢酶活性、脲酶活性和水溶性有机碳(WSOC)含量，且具有适宜微生物生长的pH值。根际土壤的细菌功能多样性指数（Shannon和McIntosh）分别为3.17 ± 0.04和6.43 ± 0.86，而非根际土壤的这些指数分别为2.95 ± 0.06和3.98 ± 0.27。因此，与非根际细菌相比，*P. americanum*根际细菌表现出更好的碳源利用能力。虽然阿特拉津降低了土壤细菌群落的丰富度，但根际土壤具有更高的细菌群落特性。例如，根际和非根际土壤的Shannon多样性指数分
P03798,Microbial Community Structure and Function Indicate the Severity of Chromium Contamination of the Yellow River,微生物群落结构和功能指示黄河铬污染的严重程度,黄河是中国北方最重要的水资源。近年来，由于工业过程和其他人类活动，重金属污染变得严重。本研究沿黄河甘肃工业段采集了具有不同铬污染严重程度的河岸土壤样品，包括来自未污染点位的样品，来自轻微污染点位的样品，以及来自严重污染点位的样品。这些样品的Cr浓度变化范围为83.83 mg·kg-1至506.58 mg·kg-1。本研究中采集土壤的铬酸盐还原能力依次为：重度污染 > 轻度污染 > 未污染。在XG和CG样品中检测到了常见的Cr修复基因chrA和yieF。qRT-PCR结果显示，XG和CG样品中chrA的表达分别上调了4倍和3倍，而yieF的表达在Cr (VI)处理30分钟后在相同样品中分别上调了66倍和7倍。chrA和yieF的拷贝数在用Cr (VI)孵育35天后没有变化。Cr污染采样点的微生物群落与未污染样品不同。特别是，污染组中厚壁菌门和拟杆菌门的相对丰度较高，而放线菌门较低。此外，还确定了与Cr相关的潜在指示物种，如Cr修复属（地杆菌属、PSB-M-3、黄杆菌属和甲烷八叠球菌属）；Cr敏感属。这些数据表明，Cr改变了微生物组成和功能。此外，Cr (VI)还原能力可能与Cr修复基因的
P03945,Leachability and Stability of Hexavalent-Chromium-Contaminated Soil Stabilized by Ferrous Sulfate and Calcium Polysulfide,硫酸亚铁和多硫化钙稳定化六价铬污染土壤的淋滤性与稳定性研究,硫酸亚铁（FeSO4）和多硫化钙（CaS5）稳定化是稳定六价铬污染土壤的实用方法。Cr(VI)和Cr的淋滤性和稳定性是影响稳定化Cr(VI)污染土壤有效性的重要因素。本研究比较了使用FeSO4和CaS5稳定化Cr(VI)污染土壤中Cr(VI)和Cr的淋滤性和稳定性。在稳定化前后对污染土壤进行了表征，并使用淋滤、生物可及性、碱消解、连续提取和X射线衍射试验评估了FeSO4和CaS5稳定化的有效性。结果表明，FeSO4和CaS5显著降低了污染土壤中Cr(VI)的淋滤性和含量。CaS5对Cr(VI)/Cr的酸缓冲容量和稳定性（淋滤性、生物可及性、形态分布和矿物组成）优于FeSO4。本研究证明，在Cr(VI)污染土壤的稳定化中，CaS5的效果优于FeSO4。CaS5显著增强了Cr(VI)的稳定化和固定，并降低了其淋滤性和毒性。
P04008,Effects of Graphene on Bacterial Community Diversity and Soil Environments of Haplic Cambisols in Northeast China,石墨烯对中国东北普通淋溶土细菌群落多样性及土壤环境的影响,石墨烯是目前发现的最薄、最坚韧的二维纳米材料。然而，它不可避免地进入生物圈，可能对生态系统构成潜在风险。我们研究了施用石墨烯浓度对中国东北地区地带性土壤（普通淋溶土）细菌群落多样性、理化性质和酶活性的影响。接受 0、10、100 或 1000 mg kg-1 石墨烯的土壤分别培养 7、15、30、60 或 90 天。添加石墨烯显著增加了普通淋溶土中细菌群落的丰富度和多样性指数及其丰度，但这种影响随石墨烯浓度和培养时间而变化。与施用 0 mg kg-1 石墨烯相比，在不同石墨烯浓度下，土壤细菌丰度和多样性在培养早期（即 7 和 15 天）显著增加，而在较长的培养时间受到抑制或保持不变，在 60 天达到最小值，随后呈上升趋势。石墨烯处理影响了普通淋溶土中细菌群落结构和代谢功能，细菌群落的代谢调节机制随培养时间和石墨烯浓度而变化。石墨烯处理土壤中细菌相似性的排序为 15 > 7 > 30 > 60 > 90 天。在整个培养期间，除少数未鉴定的细菌外，土壤样本中变形菌门和酸杆菌门的相对丰度最高，其中变形菌门中的假单胞菌数量尤为庞大。普通淋溶土门水平细菌丰度的排序为 15 > 7 > 30 > 
P04063,Risk Assessment of Potentially Toxic Elements (PTEs) Pollution at a Rural Industrial Wasteland in an Abandoned Metallurgy Factory in North China,华北地区某废弃冶金工厂农村工业废弃地潜在有毒元素污染风险评价,许多农村工业废弃地的潜在有毒元素污染问题十分显著。因此，本研究从中国保定一个典型的农村冶金工厂废弃地采集了40个表层土壤样品。测定了六种关键PTEs的总浓度，并识别了土壤性质和PTEs的形态。观察到表层土壤中As、Cd、Pb和Zn的浓度极高。利用农村工业废弃地表层土壤中的PTEs浓度，计算了以下污染指数：污染负荷指数（PLI）、地累积指数、风险评价代码（RAC）和健康风险评价（HRA）。PLI和Igeo的分析表明，1号点相对清洁，而2号和3号点受到严重污染。RAC结果显示，2号和3号点表层土壤中的Cd和Zn显著增加（p < 0.05）。HRA表明，在2号和3号点，As和Pb对儿童和成人均表现出非致癌风险。我们的发现可为农村工业废弃地的风险预防提供参考。
P04065,Trace Elements in Soils and Selected Agricultural Plants in the Tongling Mining Area of China,中国铜陵矿区土壤及部分农作物的微量元素,金属矿区农产品的质量和安全备受关注。为了调查金属矿区种植的果类蔬菜中微量元素的含量及其健康风险，本研究从铜陵矿区采集了来自117个菜地的440个果类蔬菜样品。测定了果类蔬菜和土壤中的微量元素含量。结果表明，部分土壤样品中微量元素的总浓度超过了中国国家二级标准。Cd的转移因子（TF）最高（8.360），其次是Zn、Cu、As和Pb。除Cd外，微量元素的估计每日摄入量（EDI）通常低于最大耐受每日摄入量（MTDI）。儿童对某些蔬菜中Zn的靶 hazard 商（THQ）大于1，表明儿童群体存在潜在的健康危害。通过食用所有蔬菜，Cu和Zn的总靶 hazard 商（TTHQ）也大于1，表明存在显著的健康风险。对于成人和儿童，食用蔬菜的 hazard 指数（HI）均大于1。这些发现揭示了铜陵居民通过摄入特定蔬菜而摄入微量元素所带来的健康风险。
P04069,"Assessment of Metalloid and Metal Contamination in Soils from Hainan, China",中国海南土壤中类金属和金属污染的评估,表征土壤中金属和类金属的浓度及来源对于制定区域质量标准以及评估金属对食品安全和人类健康的潜在威胁是必要的。本研究在中国海南全岛采集了共计8713个土壤样品（采样密度为每4平方公里1个样品），并分析了As、Cd、Cr、Cu、Hg、Ni、Pb、Se和Zn的浓度。这些元素的几何平均值分别为2.17、0.60、26.5、9.43、0.033、8.74、22.2、0.26和39.6 mg·kg−1（对应As、Cd、Cr、Cu、Hg、Ni、Pb、Se和Zn），除Se外，均显著低于中国土壤的背景值。主成分分析（PCA）表明，多种人为来源调节了海南环境的元素组成。燃煤和采矿是海南金属的重要人为来源。利用地理信息系统（GIS）方法绘制了海南土壤元素地球化学图，并识别了几个热点区域。As、Cd、Cu、Cr、Hg、Pb、Ni和Zn污染对土壤的生态影响极低。
P04070,Epidemiological Study on Metal Pollution of Ningbo in China,中国宁波金属污染的流行病学研究,背景：为了寻找有效的控制和预防措施，调查了中国宁波的金属污染状况。方法：采用电感耦合等离子体质谱法（ICP-MS）检测了蔬菜、大米、土壤、灌溉水和人发样本中九种最常见的污染金属，包括铅、镉、铜、铁、锰、铬、镍、锌 和汞 (Hg)。通过分层随机抽样方法研究了宁波工业区、郊区和农村三个不同区域。结果：(1) 在所有检测的蔬菜样品中，工业区、郊区和农村地区的镉超标率分别高达43.9%、27.5%和5.0%，表明宁波镉污染的严重性。(2) 土壤中镉和锌的污染指数（PI）分别为1.069和1.584，表明土壤受到了镉和锌的轻微污染。在所有样品中，土壤中的金属污染水平都相对较高。(3) 蔬菜与土壤中的铅、镉、铜浓度呈正相关；蔬菜与灌溉水中的铅、铜、铬、镍呈正相关；大米与灌溉水中的铜、镍呈正相关。(4) 与农村地区相比，工业区和郊区学生的头发中发现了较高的铅和镉浓度。(5) 在人发中发现的汞和铅可能比其他金属更容易从食物中吸收。结论：总的来说，在中国宁波的工业和郊区地区检测到了某些有害金属污染。
P04076,Effects of Pb Smelting on the Soil Bacterial Community near a Secondary Lead Plant,二次铅冶炼厂附近铅冶炼对土壤细菌群落的影响,二次铅冶炼是一项广泛的工业活动，加剧了世界各地土壤和水体的铅或镉污染。本研究考察了中国徐州某二次铅厂附近的土壤理化性质、土壤酶活性、重金属浓度和细菌多样性。结果表明，二次铅冶炼活动影响了附近的土壤。土壤酸化降低了一个数量级，平均值为7.3。土壤有机质也呈下降趋势，而钾和氮则出现积累。在重金属污染较严重的样品中，土壤脲酶和蛋白酶活性增加，但总体上土壤微生物生物多样性下降。土壤重金属浓度——特别是铅和镉——远超中国土壤环境质量标准（GB 15618-1995）的浓度。一些环境因素——如pH值、有机质、酶活性和重金属浓度——显著影响细菌多样性：与对照组相比，Chao1估计值降低了约50%，Shannon多样性指数下降了约20%。此外，一些属与重金属浓度有显著关系——如Ramlibacter与Zn、Steroidobacter与Cd——这可能作为土壤修复的生物指示剂。这些结果将为未来修复由二次铅冶炼引起的土壤污染提供新的见解。
