序号,英文标题,中文标题,中文摘要
P04339,An FTwNB Shield: A Credit Risk Assessment Model for Data Uncertainty and Privacy Protection,FTwNB护盾：一种数据不确定性与隐私保护的信用风险评估模型,信用风险评估是银行金融风险管理中的重要过程。传统的机器学习方法无法解决数据孤岛问题和双向决策的高错误率问题，这不利于银行对用户进行准确的信用风险评估。为此，本文建立了一种支持非对称加密的联邦三支决策增量朴素贝叶斯银行用户信用风险评估模型（FTwNB），利用联邦学习打破银行间的数据壁垒，并利用非对称加密保护联邦过程的数据安全。同时，该模型结合三支决策方法，实现对用户信用的三向分类（良好、不良和延迟判断），从而避免因强制划分不确定用户而造成的银行利益损失。此外，该模型还结合了增量学习步骤，以消除数据质量差的训练样本，进一步提高模型性能。本文以德国信用数据和信用卡违约客户数据为例进行了仿真实验。结果表明，FTwNB模型的性能得到了很大提高，验证了其具有良好的信用风险评估能力。
P04340,An Intelligent Financial Fraud Detection Support System Based on Three-Level Relationship Penetration,基于三层关系渗透的智能金融欺诈检测支持系统,在快速演变的数字经济中，金融欺诈对检测系统提出了日益严峻的要求，是一项严峻的挑战。然而，传统方法往往局限于企业自身的维度信息，不足以应对现代金融欺诈的复杂性和动态性。本研究介绍了一种新型的智能金融欺诈检测支持系统，利用三层关系渗透（3-LRP）方法解码复杂的欺诈网络并提高预测准确性，并结合模糊粗糙密度特征选择（FRDFS）方法，优化噪声金融环境中的特征筛选，以及结合基于Transformer的深度表格网络与常规机器学习分类器的模糊确定性软投票（FDSV）方法。FRDFS的集成优化了特征选择，显著提高了系统的可靠性和性能。使用中国中小企业真实金融数据集的实证分析证明了我们提出方法的有效性。这项研究丰富了金融欺诈检测文献，并为风险管理专业人士提供了实用的见解，为数字金融中的预警和主动风险管理引入了一个综合框架。
P04420,Model for Technology Risk Assessment in Commercial Banks,商业银行技术风险评估模型,随着银行技术系统的日益复杂，技术风险的预防成为一场无休止的战斗。目前，大多数银行依赖专家和员工的经验及主观判断来分配技术风险管理资源，这并不能有效减少技术相关事件的发生频率。通过分析主流的风险管理模型，本研究提出了一种基于机器学习的技术风险评估系统。该系统首先识别银行IT中的风险因素，对样本数据进行预处理，并使用不同的回归预测模型对处理后的数据进行训练以构建智能评估模型。实验结果表明，遗传算法-反向传播（GA-BP）神经网络模型表现最佳。基于评估指标、指标权重值和风险等级，商业银行可以通过将有限的资源应用于最关键的整改措施来制定有针对性的防控措施，从而有效减少技术相关事件的发生频率。
P04421,Deep Learning Option Price Movement,深度学习期权价格变动,理解量价信息如何决定未来的价格变动，对于频繁在买卖双方下单的做市商以及为了降低价格影响而拆分元订单的交易者来说至关重要。鉴于该问题的复杂非线性性质，我们考虑使用机器学习工具来预测期权订单簿上中间价的方向。此类工具在期权市场上的适用性目前尚属空白。基于中国市场上交易所交易期权的日内逐笔数据集，我们应用了多种机器学习方法，包括决策树、随机森林、逻辑回归和长短期记忆神经网络。随着机器学习模型变得越来越复杂，它们可以从输入特征中提取更深层次的隐藏关系，这是经典市场微观结构模型难以处理的。我们发现价格变动是可预测的，具有时滞特征的深度神经网络的表现优于所有其他更简单的模型，并且这种能力在不同资产间具有通用性。使用一个可解释的与模型无关的工具，我们发现前两层特征对于预测最为重要。本文的发现鼓励研究人员和从业者探索更复杂的模型并使用更相关的特征。
P04459,Landslide Hazard Analysis Combining BGA-Net-Based Landslide Susceptibility Perception and Small Baseline Subset Interferometric Synthetic Aperture Radar in the Baige Section in the Upper Reaches of Jinsha River,金沙江上游白格段滑坡灾害分析：基于BGA-Net的滑坡易感性感知与短基线集干涉合成孔径雷达,金沙江上游地质地形条件复杂，滑坡频发。该地区的滑坡易感性预测(LSP)是地质灾害风险管理的关键方面。本研究构建了一种基于双边聚合引导(BAG)策略的卷积神经网络(CNN)的LSP模型，称为BGA-Net。因此，结合静态滑坡易感性分区和动态地表变形监测，进行了综合的滑坡灾害分析。研究区域选定为金沙江上游，特别是白格滑坡现场。BGA-Net模型首次被提出用于LSP生成，准确率超过85%，同时联合应用短基线集干涉合成孔径雷达(SBAS-InSAR)技术，全面分析区域尺度的动态地质灾害风险。最终结果以查找表格式呈现，并绘制成图以划定和分级每个风险等级。结果表明该方法实用且可行性高。与传统机器学习方法相比，面向BGA策略的CNN模型能更有效地区分极低和极高易感性区域，从而增强决策过程。
P04712,Review of the Mechanism and Methodology of Water Demand Forecasting in the Socio-Economic System,社会经济系统中需水量预测的机制与方法综述,随着全球水资源短缺日益加剧，需水量预测已成为水资源管理和规划的关键组成部分。本综述旨在全面调查和分析需水量预测领域的研究现状、存在问题及发展趋势。目前，关于需水量预测的研究众多，但大多数预测结果往往被高估。在机制层面，研究已逐渐从单一因素转向考虑多种因素的复杂影响。本文从农业、工业和居民生活三个层面总结了需水机制。在预测方法方面，探索和应用了多种技术，特别是基于人工智能和机器学习的新方法，在提高预测精度和处理非线性关系方面显示出显著优势。尽管需水量预测取得了显著进展和实际成就，但仍面临若干挑战和问题。未来的研究应致力于方法多样化、综合考虑多种影响因素、进一步完善预测模型和技术体系、加强不确定性和风险管理，并强调实际应用和政策指导。
P04718,The Primary Factors Affecting the Efficiency of Two-Chamber Electrochemical Systems in Treating Phosphate-Containing Wastewater,双室电化学系统处理含磷废水效率的主要影响因素,由于高效低成本，从工业废水中回收磷资源的电化学结晶法受到了广泛关注。然而，工业废水的强腐蚀性会影响电化学系统的组件，从而降低其性能。本研究考察了双室电化学系统在回收化学抛光废水中的磷酸盐时的稳定性及其组件的使用寿命。通过更换系统组件，研究了磷酸盐去除率和功率输出。结果表明，TCE 系统能有效处理 CP 废水，磷酸盐和铝离子的去除率高达 99%，最大功率输出为 1.09 mW。然而，CP 废水的强腐蚀性降低了 TCE 系统的性能，需要每 20 天更换一次组件。由于电化学和自腐蚀的影响，亚铁离子的产量并不是磷酸盐去除的主要限制因素，但过量的亚铁离子会影响溶液 pH 值。溶液 pH 控制了步骤 1 中的 Fe(II)/P 摩尔比，进而影响了步骤 2 中蓝铁矿的纯度。闭路促进了废水 pH 值的增加。该方法不仅回收磷资源，还产生电能，为工业废水资源回收提供了新途径，符合国家可持续发展目标。
P04737,Advances in mapping analysis of ribonucleic acid modifications through sequencing,基于测序技术的核糖核酸修饰定位分析方法研究进展,摘要 迄今为止 已在核糖核酸 RNA 中发现了 多种不同的化学修饰... (Full abstract present in source)
P04769,Securities Quantitative Trading Strategy Based on Deep Learning of Industrial Internet of Things,基于工业物联网深度学习的证券量化交易策略,通过梳理当前证券量化交易的不足，提出了一种新的深度强化学习建模方法，以改进状态、动作和奖励函数的抽象；在传统DQN算法的基础上，提出了RB_DRL深度强化学习算法模型。通过改进网络结构和连接方式，重新定义网络的损失函数，改进后的模型在多组对比实验中表现良好。设计了一个基于深度强化学习的证券量化交易系统，该系统有机地结合了模型、策略和数据，以网页形式直观地向用户展示信息，方便用户使用，并寻求金融市场的交易规律，为投资者提供更稳定的交易策略。
P04948,"Processing and Comparison of GBoost, XGBoost, and Random Forest in Titanic Survival Prediction",泰坦尼克号生存预测中GBoost、XGBoost和随机森林的处理与比较,机器学习已从早期的概念演变为一个包含先进算法和多样化应用的复杂领域。基于树的分类模型已成为应对复杂预测挑战的强大工具。本研究考察了随机森林、XGBoost和梯度提升等基于树的分类模型在泰坦尼克号生存预测挑战中的有效性，该挑战源于1912年的泰坦尼克号灾难。在这场灾难中，乘客的生存和死亡受到各种因素的影响。通过使用性别、年龄和阶级等特征，并以生存结果为目标变量，建立了一个二元分类模型来预测每位乘客的生存状态。本研究包括数据预处理、基于基础模型的特征选择和模型训练。在构建了三个分类器、超参数调整和交叉验证之后，本研究比较和分析了性能评分，以评估这些基于树的学习方法的特征，旨在为类似应用提供参考。
P05077,An optimized LSTM network for improving arbitrage spread forecasting using ant colony cross-searching in the K-fold hyperparameter space,一种基于K折超参数空间蚁群交叉搜索优化的套利价差预测LSTM网络,套利价差预测可以为识别算法交易中的套利信号和评估相关风险提供有价值的见解。然而，通过增加模型复杂性来实现精确预测仍然是一项具有挑战性的任务。此外，模型开发和维护中的不确定性往往导致极其不稳定的回报。为了应对这些挑战，我们提出了一种用于套利价差预测的K折交叉搜索算法优化LSTM（KCS-LSTM）网络。KCS启发式算法将以间隔为基本单位的搜索空间迭代更新机制融入传统的蚁群优化中。它使用改进的适应度函数优化LSTM模型的超参数，从而自动适应各种数据集，简化和提高了模型开发的效率。该KCS-LSTM网络使用过去三年螺纹钢和热轧卷板的实际价差数据进行了验证。结果表明，该模型在sMAPE指标上比几种常见模型提高了12.6%至72.4%。与复杂的神经网络模型相比，KCS-LSTM网络在预测套利价差方面表现出竞争力。
P08813,Frequent batch auction versus continuous time auction under order cancellation and maker-taker fee,订单取消和做市商费用下频繁批量拍卖与连续拍卖的比较,
P08970,Deep learning prediction of electrospray ionization tandem mass spectra of chemically derived molecules,化学衍生分子电喷雾电离串联质谱的深度学习预测,化学衍生是增强液相色谱-质谱分析复杂混合物中化学物质非靶向分析的灵敏度和选择性的有力策略。然而，目前仍然不可能获得大量化学衍生分子（CDM）的参考光谱，这代表了实际应用中的主要障碍。本文描述了一种深度学习方法，能够准确预测CDM的电喷雾电离串联质谱（DeepCDM）。DeepCDM是通过使用一小部分实验获取的CDM串联质谱，从通用光谱预测模型进行迁移学习建立的，这将一个对CDM预测能力低的通用模型转化为具有高预测能力的专用模型。我们通过预测丹磺酰化分子的电喷雾电离串联质谱来展示DeepCDM。建立Dns-MS的成功进一步实现了DnsBank的开发，这是一个丹磺酰化专用的计算机模拟光谱库。DnsBank显著提高了丹磺酰化分子的准确注释率，促进了皮革工业废水环境研究中新危险污染物的发现。DeepCDM对于其他类别的CDM也具有高度的通用性。因此，我们设想DeepCDM将为非靶向分析中CDM的高通量识别铺平道路，以挖掘新兴人造化学品中具有潜在健康影响的未知物。
P09060,"Potential Application of Selenium and Copper Nanoparticles in Improving Growth, Quality, and Physiological Characteristics of Strawberry under Drought Stress",硒和铜纳米颗粒在改善干旱胁迫下草莓生长、品质和生理特性中的潜在应用,干旱胁迫会降低草莓的产量和品质，是限制中国草莓生产的主要非生物因素之一。纳米农业技术在提高作物产量和品质、减少农业环境污染方面具有显著的调节作用。我们使用‘丰玉1号’草莓进行了盆栽试验，施用铜纳米颗粒和硒纳米颗粒，以研究它们对干旱胁迫下草莓植株生长、品质、光合参数指数和生理特性的影响。中度干旱胁迫（DS，田间持水量的60%）和重度干旱胁迫（SS，田间持水量的25%）显著影响草莓植株的生长和光合作用。与正常持水条件相比，施用CuNPs、SeNPs及其组合有效地增加了草莓植株的农艺性状，改善了果实品质，并提高了光合色素（叶绿素a、叶绿素b和总叶绿素）含量、光合特征参数、叶绿素荧光参数和水分利用效率。此外，外源施用CuNPs和SeNPs通过增加抗氧化酶过氧化氢酶、过氧化物酶和超氧化物歧化酶的活性，并降低丙二醛含量，提高了植物的抗旱性，各处理间的总体趋势为：对照 < CuNPs < SeNPs < CuNPs + SeNPs。主成分分析结果表明，提取的两个主成分可以反映原始数据85.54%的信息，叶片光合色素、光合特征参数、叶绿素荧光参数和草莓农艺性状指数可作为评价干旱胁迫下纳米肥料改善草莓生
P09061,Assessing the determinants of corporate environmental investment: a machine learning approach,评估企业环境投资的决定因素：一种机器学习方法,近年来，环境管理领域的专家和学者对影响企业环境投资决策的因素和评估技术产生了兴趣。然而，采用最新评估方法的研究与使用指标体系的研究之间存在实质性差异。为了探索影响企业环境投资的机制，本研究从公司、董事会、董事长和首席执行官（CEO）特征的角度，使用机器学习方法调查了环境投资的决定因素。基于中国上市公司的大规模数据样本，结果表明极端梯度提升（XGBoost）模型的准确率高达97.63%，表现最佳。此外，使用SHapley加性解释（SHAP）解释XGBoost的模型显示，公司的销售业绩是影响环境投资的最重要因素，其次是CEO任期、董事会独立性、董事会性别多样性、董事长学术经历以及公司的国际化水平。此外，在考察重污染企业样本时，发现销售业绩、董事会性别多样性、CEO任期、董事长学术经历、董事会独立性和董事长-CEO两职合一对预测环境投资均起着关键作用。总体而言，这项研究有助于评估影响企业环境投资决策的因素，并为政策制定者和从业者提供了一种机器学习方法来评估这些因素。
P09160,Application of Transformer-DDQN Model in Straddle Options Trading Strategy,基于Transformer-DDQN模型的跨式期权交易策略应用,机器学习策略在当今数据随机性主导的动荡金融市场中，对于算法交易变得至关重要。现有研究主要集中在预测股票价格，这种方法在极端市场条件下容易遭受重大损失。另一方面，结合了看涨期权和看跌期权的跨式期权在正常的市场波动中表现出稳定性，并在剧烈的市场波动中寻求卓越的收益。我们的创新方法包括对真实期权交易环境的高保真模拟，准确反映重大的市场变化。此外，我们通过将阻力位和波动性数据纳入奖励函数，提高了模型的效率，从而增强了探索行为和学习效果。因此，我们开发了一种跨式期权交易策略，利用价格波动获利，无论市场的方向运动如何。具体而言，我们首先创建了一个交互式环境来模拟真实的期权交易市场，以高保真度捕捉重大的市场波动。然后我们构建了一个Transformer-DDQN模型，以有效地自动化开仓和平仓的最佳点的决策制定并执行交易。最后，我们通过整合阻力水平和波动性信息来增强我们的模型，完善奖励函数以促进探索和有效学习。与传统的股票价格预测策略相比，我们的跨式期权交易策略通过更高的回报、改善的夏普比率和降低的最大回撤率证明了其优越性，特别是在具有显著波动的市场中。
P09164,Identification of Groundwater Contamination Sources Based on a Deep Belief Neural Network,基于深度置信神经网络的地下水污染源识别,地下水污染源识别(GCSI)是进行全面污染风险评估、制定有效的地下水污染控制策略和设计修复计划的关键先决条件。在以往的GCSI研究中，各种边界条件通常被假定为已知变量。然而，在实际场景中，这些边界条件极其复杂，难以准确预先确定。这种将边界条件假定为已知的做法可能显著偏离现实，导致识别结果出现误差。此外，GCSI的结果可能受到多种因素或条件的影响，包括污染区域污染源边界条件的基本信息。本研究主要关注污染源信息和未知边界条件。创新性地采用了三种深度学习代理模型——深度置信神经网络(DBNN)、双向长短期记忆网络和深度残差神经网络——进行识别和验证，以模拟高度非线性的模拟模型，并直接建立模拟模型输出与输入之间的映射关系。这种方法使得能够基于实际监测数据直接获取变量的逆识别结果，从而促进快速逆识别。此外，为了解决监测数据中噪声的不确定性，比较了这三种深度学习方法的反演精度，并选择了精度较高的方法进行不确定性分析。进行了多项实验，如精度识别测试、鲁棒性测试和交叉比较消融研究。结果表明，所有三种深度学习模型都有效地完成了研究任务，其中DBNN在实验中表现最出色。DBNN的R2值达到0.982，RM
P09203,Development and validation of machine learning models to predict frailty risk for elderly,开发和验证用于预测老年人衰弱风险的机器学习模型,目的：早期识别和干预老年人衰弱有助于减轻社会医疗负担并提高老年人的生活质量。因此，我们使用机器学习（ML）算法开发了预测老年人衰弱风险的模型。设计：一项前瞻性队列研究。方法：我们从中国纵向健康长寿研究第6-7波调查（2011-2012年，2014年）中收集了6997名老年人的数据。在1998年基线调查（第1波）之后，该项目在2000-2018年进行了随访调查（第2-8波）。使用骨质疏松性骨折指数评估衰弱。使用了四种ML算法（随机森林[RF]、支持向量机、XGBoost和逻辑回归[LR]）来开发模型，以识别衰弱的风险因素并预测衰弱风险。使用了不同的ML模型来预测老年人的衰弱风险，并在由4385名衰弱老年人组成的队列（分为训练队列[75%]和内部验证队列[25%]）上训练了衰弱风险。针对每个研究结果的性能最佳模型在从调查（第6-7波）中汇集的6997名衰弱老年人的外部验证队列中进行了测试。通过受试者操作曲线和F2分数评估模型性能。结果：在四个ML模型中，F2分数值相似（0.91 vs 0.91 vs 0.88 vs 0.90），RF模型的曲线下面积（AUC）值最高（0.75），其次是LR模
P09215,Research Progress on Polaritonics Based on Near-field Optical Imaging Technology,基于近场光学成像技术的极化激元学研究进展,
P09322,"Climate risk analysis: Definitions, measurements, strategies, and sectoral impacts",气候风险分析：定义、测量、策略及部门影响,本文综述并整合了气候风险的定义、测量技术及其经济、社会和金融影响。文章系统化了气候风险的各个维度，包括气候转型风险和物理风险，以及这些风险在当前文献中是如何被定义和理解的。本文汇编了用于测量气候风险的方法论，重点介绍了大数据分析、机器学习和复杂网络模型等创新方法。此外，文章评估了气候变化的社会影响，考察了农业、能源、交通和金融等不同部门如何受到影响。通过综合广泛研究的发现，本综述对气候风险的多面性质提供了详细的理解，并为有效的风险管理策略提供了见解。重要的是，这项研究为决策者制定应对气候变化的政策和从业者制定投资策略提供了重要的理论基础，从而提供了对于减轻气候变化对社会不利影响至关重要的实际意义。本文旨在为该领域的工作者提供有价值的资源。
P09482,Deep Trading: A Novel Framework for Trading in Volatile Markets,深度交易：波动市场中交易的新框架,设计用于股票市场交易的神经网络是一项具有挑战性的任务，因为它不像解决分类或回归问题那样简单。股票市场的随机行为使得准确预测价格变动极其困难。为了解决这个问题，本文提出了一种新的框架，通过设计一个定制的目标函数来有效地训练模型，该目标函数旨在最大化训练过程中的累积回报。结果，该模型变得善于识别导致价格正向波动的模式，同时避免市场风险。为了与目标函数保持一致，每个输入的奖励与未来的价格变化联系起来。采用一种自适应预处理方法将每个批次的奖励中心归零并消除噪声，防止模型由于奖励中的固有偏差而收敛到为所有输入触发买入信号的解决方案。在该框架内，从归一化的价格和交易量输入中提取连续和离散特征，并将其组合作为卷积神经网络的输入，以计算发起买入操作的概率。在各种数据集上进行的实验表明，使用该框架训练的代理可以在不同市场产生超额回报。
P09874,Optimizing Trading Strategies in Quantitative Markets using Multi-Agent Reinforcement Learning,基于多智能体强化学习的量化市场交易策略优化,量化市场以快速动态和大量不确定性为特征，使得追求利润驱动的股票交易行为 inherently 具有挑战性。在此背景下，强化学习（RL）——一种基于奖励机制的最优控制方法——已成为解决复杂金融决策难题的一种潜在有效方案。本文深入探讨了将两种既定的金融交易策略，即固定比例投资组合保险（CPPI）和时间不变投资组合保护（TIPP），与多智能体深度确定性策略梯度（MADDPG）框架相结合的方法。因此，我们引入了两种新颖的多智能体 RL（MARL）方法：CPPI-MADDPG 和 TIPP-MADDPG，专门用于探究量化市场中的策略交易。为了验证这些创新，我们在100只真实市场股票的多样化选择上实施了这些方法。我们的实证结果表明，CPPI-MADDPG 和 TIPP-MADDPG 策略始终优于其传统对应策略，从而证实了它们在量化交易领域的有效性。
P09887,Tribute to the Malan People: An Editor's Note on 'I Am a Malan Person',致敬马兰人：《我是马兰人》编辑手记,
P11521,Risk Prediction Model of Human Resource Management Based on Data Mining,基于数据挖掘的人力资源管理风险预测模型,本文旨在构建一种基于随机森林算法的人力资源管理(HRM)风险预测模型，以帮助企业管理者更有效地识别和管理人力资源风险。通过收集与人力资源风险相关的历史数据，并进行数据预处理和特征提取，利用随机森林算法训练风险预测模型。实验结果表明，该模型具有较高的预测准确率（约为0.96），并在多种风险类型中表现出卓越的预测能力，能够成功识别潜在的人力资源风险。与其他主流机器学习算法的对比实验进一步凸显了随机森林在风险预测方面的优势。本研究为企业提供了一种实用的风险管理工具，并为数据挖掘在HRM中的应用提供了新的视角和方法。
P11549,The Value Implication and Path of Integrating Malan Spirit into College Ideological and Political Education,马兰精神融入高校思想政治教育的价值意蕴与路径,马兰精神是“两弹一星”精神的重要组成部分，是一代又一代马兰人用汗水、泪水、血水铸就的伟大精神。新时代的发展历程上，将这一精神融入高校思想政治教育，可以从理论维度、历史维度、价值维度、实践维度多方面发力，让青年学子传承红色基因、厚植爱国情怀，赓续红色血脉、汲取前进力量，坚定理想信念、践行初心使命，成为合格的社会主义事业的接班人。
P11551,Research on the construction of credit management model of water company based on principal component analysis,基于主成分分析法的自来水公司信用管理模型构建研究,客户信用管理是企业日常运行中非常重要的内容之一，通过有效的信用管理，企业可以及时了解客户的信用状况，减少坏账损失 降低经营风险。因此建立科学合理的信用管理体系显得尤为重要。文章基于对客户信用管理研究现状和本行业自身特点的梳理，结合对 S 自来水公司历史数据分析，提取对信用评估有重要影响的因素，通过 matlab 软件进行主成分分析计算，合理运用主成分分析法形成用于客户信用评估的信用管理模型 并基于信用管理模型建立新的信用管理模式。
P11620,电子发票（普通发票）,电子发票（普通发票）,
P02887,Generating Synergistic Formulaic Alpha Collections via Reinforcement Learning,基于强化学习的协同公式Alpha因子集合生成,在量化交易领域，将原始历史股票数据转化为市场趋势的指示信号是一种常见做法。这种信号被称为Alpha因子。公式形式的Alpha因子具有更强的可解释性，因此受到关注风险的从业者的青睐。在实践中，为了获得更好的建模精度，通常会将一组公式Alpha因子组合使用，因此我们需要寻找能够协同工作的公式Alpha集合。然而，大多数传统的Alpha生成器是逐个独立挖掘因子的，忽略了这些因子随后会被组合在一起的事实。在本文中，我们提出了一种新的Alpha挖掘框架，该框架优先挖掘协同的Alpha集合，即它直接利用下游组合模型的性能来优化Alpha生成器。我们的框架还利用强化学习（RL）强大的探索能力来更好地探索巨大的公式Alpha搜索空间。组合模型性能的贡献被指定为RL过程中的回报，从而驱动Alpha生成器找到比当前集合更好的因子。在真实股票市场数据上的实验评估证明了我们的框架在股票趋势预测方面的有效性和效率。投资模拟结果表明，与以前的方法相比，我们的框架能够实现更高的回报。
P03099,Research progress in detection technology of disinfection by-products of haloacetonitriles in water,水质卤乙腈类消毒副产物检测技术的研究进展,
P03367,Application of tree based enhanced stacking ensemble learning,基于树增强的堆叠集成学习应用,由于XGBoost和LightGBM等机器学习算法难以有效地提取特征交互，且深度学习算法具有较高的时间复杂度，本文基于树模型特征生成理论和卷积神经网络(CNN)特征提取理论，提出了一种树增强堆栈集成模型。首先，为了有效提取特征交互，tree-based-enhanced-stacking通过树模型LightGBM生成新特征并将其与原始特征合并。其次，为了增强表达能力，LightGBM被改进为具有分层结构的ML LightGBM。最后，将ML_LightGBM、XGBoost、Random Forest等模型引入堆栈集成框架以生成次级数据集。为了增强tree-based-enhanced-stacking的深度特征提取能力，采用CNN模型从次级数据集中提取特征。在ppdai和default两个数据集上与ML_LightGBM、XGBoost、Random Forest进行对比，结果表明本文提出的树增强堆栈模型在AUC、ACC、KS、loss等指标上均有显著提升。
P03631,An empirical Analysis of Financial Ecological Environment Evaluation of Guangzhou and Shenzhen— Based on Entropy Weight Method and K-means Clustering Method,基于熵权法和K-means聚类方法的广州深圳金融生态环境评价实证分析,金融生态的健康发展有利于国民经济的发展和稳定。作为中国特区，广州和深圳金融生态的发展具有借鉴意义。本文基于当地实践，采用熵权法和K-means聚类方法，从经济环境、金融环境、政府社会保障和科技人才四个方面建立评价体系，对广州和深圳的金融生态环境进行评价。本文不仅横向比较了两市金融生态的差距，还从纵向时间序列的角度分析了广州和深圳的生态差距。基于实证结果，本文为区域金融生态的健康发展提供了人才培育、加强监管和加强合作的政策建议。
P03700,Review of: Causality in Machine Learning: Innovating Model Generalization through Inference of Causal Relationships from Observational Data,,
P03869,"Research on the Level of Agricultural Green Development, Regional Disparities, and Dynamic Distribution Evolution in China from the Perspective of Sustainable Development",可持续发展视角下的中国农业绿色发展水平、区域差异及动态分布演变研究,绿色发展是可持续发展的一种理念，旨在满足经济发展需求的同时保护环境和生态系统。在农业领域，绿色发展已成为调和农业发展与生态保护冲突的关键途径。为了调查中国农业绿色发展水平、区域差异及演变模式，本文基于可持续发展理论框架。该研究建立了农业绿色发展综合评价体系，并应用熵权TOPSIS法、Dagum基尼系数、核密度估计、Moran's I指数和马尔可夫链等方法分析中国农业绿色发展水平、区域差距和动态演变。研究结果表明：(1) 中国农业绿色发展总体水平稳步提高，不同地区和省份的农业绿色发展水平存在显著差异。农业绿色发展区域差距显著，总体差距呈波动下降趋势，表现为阶段性上升后下降。区域差距被确定为中国农业绿色发展总体差距的主要原因。(2) 八大经济区农业绿色发展实践稳步发展，但由于发展速度不同，存在不同程度的极化现象。(3) 本研究还强调了中国农业绿色发展水平存在明显的空间正相关，大多数省份分布在第一和第三象限，表现为“高-高”（H-H）和“低-低”（L-L）聚集模式。(4) 研究发现中国农业绿色发展水平具有一定的稳定性。随着时间的推移，从低水平区域向邻近高水平区域转移的概率增加，邻近区域的农业
P04957,Advancing the Industrial Circular Economy: The Integrative Role of Machine Learning in Resource Optimization,推进工业循环经济：机器学习在资源优化中的整合作用,在非再生资源消耗导致资源稀缺日益加剧的背景下，工业循环经济（ICE）成为了一种至关重要的范式转变，对于建立资源节约型社会和确保国家资源安全具有关键作用。本综合综述旨在批判性地评估近年来工业循环经济的演变和面临的挑战，并特别关注机器学习（ML）在这一领域的新兴作用。通过综合现有文献，本研究揭示了几个关键发现。首先，工业循环经济通过加强回收和二次利用显著有助于降低成本，突显了其环境管理价值。其次，显然机器学习在制造业领域展现出巨大潜力，不仅增强了生产流程，还提高了产品精度，降低了缺陷率，并减少了生产事故的可能性。最重要的是，机器学习在工业循环经济中的应用被确定为强大的催化剂，推动了各个方面的进步——数据分析、模型开发、技术创新和设备改进。该分析进一步阐明了机器学习在资源回收和废物管理中的内在价值，从而提高了资源回收率和方法，进而降低了生产成本并提高了产出效率。尽管在用更可持续的工业循环经济实践取代传统工业模式方面取得了进展，但挑战依然存在，特别是关于资源回收水平不足和工业废物持续产生的问题。将机器学习整合到工业循环经济框架中被认为是一种变革性的方法，不仅提供了增强的资源回收能力和卓越的产品
P05072,Related factors of fear of disease progression in patients with liver failure based on principal component analysis,基于主成分分析法的肝衰竭患者疾病进展恐惧相关因素分析,目的 采用主成分分析法改进的 回归模型分析肝衰竭患者疾病进展恐惧 的相关影响因素 方法 本研究纳入肝衰竭患者 122 例... (omitted for brevity) ... 结论 肝衰竭患者 FoP 的发生是多种因素共同作用的结果，采用主成分分析法改进的 Logistic 回归模型可以消除不同因素之间的共线性关系，得到更具科学性的模型。
P08805,"Leaching of organic matter and iodine, formation of iodinated disinfection by-products and toxic risk from Laminaria japonica during simulated household cooking",模拟家庭烹饪过程中有机质和碘的浸出、碘化消毒副产物的形成及毒性风险,"碘化消毒副产物因具有高毒性而表现出潜在的健康风险。我们最近的研究表明，在模拟家庭烹饪条件下，常见食用海带中产生的碘化消毒副产物比饮用水中的浓度高出数百倍。本研究系统地考察了海带及其浸出液的特征，以及烹饪海带过程中碘化消毒副产物的生成、鉴定和毒性。海带浸出液中的主要有机质为多糖，而主要的碘形态为碘离子（约占总碘的90%）。本研究初步提出了烹饪海带产生的几种未知碘化消毒副产物，其中3,5-二碘-4-羟基苯甲醛为优势物种。在采用真实氯胺化自来水进行模拟家庭烹饪后，海带的加入使得总碘代三卤甲烷、碘代卤乙酸和总有机碘的浓度急剧升高，分别达到97.4 ± 7.6 μg/L、16.4  ± 2.1 μg/L和0.53 ± 0.06 mg/L。此外，以EC50计，海带汤对Q67青海弧菌的急性毒性约为自来水的7.3倍。结果表明，应慎重评估烹饪海带及其他海藻产生的碘化消毒副产物的生成量。"
P08822,Extremely Large 3D Cages in Metal−Organic Frameworks for Nucleic Acid Extraction,用于核酸萃取的金属有机框架中超大3D笼,由分子构建单元组装而成的介孔区域（2-50 nm）内的三维（3D）笼在生物应用中非常令人向往，但其在结晶形式下的合成及结构表征极具挑战性。在此，我们报道了MOF晶体中超大3D笼的合成，其中MOF-929的内部笼尺寸为6.9 nm和8.5 nm；MOF-939的内部笼尺寸为9.3 nm和11.4 nm，对应的立方晶胞参数a分别为17.4 nm和22.8 nm。这些笼由长度相对较短的有机连接体（0.85 nm和1.3 nm）构建而成，最大限度地减少了分子运动的影响，从而有利于其结晶。连接体长度仅延长0.45 nm即可导致笼尺寸最大增加2.9 nm，提供了极高的笼膨胀效率。这些3D笼的空间排列通过X射线衍射和透射电子显微镜进行了可视化。获得这些结晶笼的努力推动了分子构建3D笼的尺寸边界，并探索了每个化学键可能支持的空间面积极限，其中笼的膨胀效率被证实起着关键作用。MOF中这些超大的3D笼可用于从水溶液中完全提取长链核酸，如总RNA和质粒。
