序号,英文标题,中文标题,中文摘要
P00579,"Vertical Distribution, Source Identification and Risk Assessment of Heavy Metals in the Soil from Langdu-Wetland in Northwest China",中国西北郎杜湿地土壤重金属的垂直分布、源识别及风险评估,"黄河上游的郎渡（LD）湿地是一个生态敏感区，农业和畜牧业活动突出，需要提高土壤质量。尽管如此，关于该区域重金属分布和风险的研究仍然有限。本研究评估了重金属的垂直分布、来源和污染状况，以评估LD湿地的生态风险。根据理化性质将土壤剖面分为三层。土壤从0–15 cm层的还原环境（-16.7 mV）转变为30–65 cm层的氧化条件（8.6 mV），土壤含水量（SWC）、pH值和总有机碳（TOC）随深度降低。Cd浓度随深度降低，而其他重金属（Cr, Cu, Ni, Pb, Zn）在25 cm左右达到峰值，可能是由于0–30 cm层的高TOC、碱性条件和雨水淋滤导致重金属固定。植物中的重金属显著高于土壤，归因于较高的SWC、电导率（EC）及其不可降解性质。源分析表明，重金属来源于人为和自然源。风险评估显示，表层土壤（0–5 cm）中Cd为中度污染，Pb和Zn在整个剖面中为轻度污染。Cd（0–50 cm）和Pb（0–15 cm）被确定为生态风险的主要贡献者，突显了有效管理人类活动以保护环境和公共卫生的必要性。"
P00842,Enhanced prediction of occurrence forms of heavy metals in tailings: A systematic comparison of machine learning methods and model integration,尾矿中重金属存在形态的增强预测：机器学习方法的系统比较与模型集成,采矿和矿石冶炼产生的尾矿是土壤污染的主要来源。了解尾矿中重金属（HMs）的形态对于土壤修复和可持续发展至关重要。鉴于传统的实验室连续提取方法确定尾矿中重金属形态的过程复杂且耗时，迫切需要一种快速、精确的识别方法。针对这一问题，本研究利用机器学习（ML）开发了一种通用的重金属存在形态经验预测方法。以尾矿的成分信息、重金属的性质和连续提取步骤作为输入，计算七种重金属形态的百分比。经过模型调优和比较，发现极限梯度提升、梯度提升决策树和分类提升方法是表现最好的三种ML模型，其在测试集上的决定系数（R2）值超过0.859。对这三种最优模型的特征重要性分析表明，电负性是影响重金属存在的最重要因素，平均特征重要性为0.4522。随后使用堆叠作为模型集成方法，进一步提高了ML模型预测重金属存在形态的能力，使R2增加到0.879。总体而言，本研究开发了一种预测尾矿中重金属存在形态的稳健技术，为尾矿的环境评估和回收利用提供了重要参考。
P00951,Biodegradable microplastics coupled with biochar enhance Cd chelation and reduce Cd accumulation in Chinese cabbage,生物降解微塑料联合生物炭增强镉螯合并降低镉在白菜中的积累,微塑料对生物炭修复镉污染土壤的影响尚不清楚。因此，本研究旨在探讨不同生物炭与聚乳酸（PLA）微塑料联合施用对镉污染土壤中白菜生长、根际土壤代谢组学、细菌群落结构及镉积累的影响。与单独施用生物炭相比，添加PLA抑制了植物生长，但也使白菜中的镉积累减少了8–42%；其中甘蔗渣生物炭（SBC）-PLA处理效果最为显著。与单独使用SBC相比，SBC–PLA使根和地上部分的镉积累分别减少了47%和22%（p < 0.05）。添加PLA提高了土壤有机质、溶解性有机碳和全氮含量，但降低了有效磷和速效钾含量，对有效镉含量无显著影响。根际代谢物分析表明，PLA加生物炭促进了环己烯类萜类化合物和螯合剂的形成、尿素循环以及与镉离子的螯合，从而减少了白菜根系对镉的吸收。微生物结构分析表明，PLA加生物炭促进了有机碳、氮与镉之间的螯合。这项研究强调了微塑料在减轻植物镉积累和修复重金属污染土壤方面的潜力。
P00982,"Study on the migration pathway and isotopic composition of Zn in soil, plant and water in mining area",矿区土壤、植物和水中锌的迁移途径及同位素组成研究,同位素示踪已被广泛用于识别不同环境中锌的来源和迁移过程。然而，矿区迁移过程中锌同位素的分馏对同位素示踪的准确性构成了挑战。针对这一问题，鉴于中国西南喀斯特地区某典型的铅锌矿区具有长期的尾矿污染历史和广泛的锌迁移空间分布，本研究将其选为研究区域。系统采集了端元样品和环境介质（土壤、植物、河水和地下水），并分析了重金属浓度和同位素特征。全面调查了锌从端元到周边环境的迁移路径及相关的同位素分馏。结果表明，尾矿是锌的主要来源，ZnS风化是土壤中锌同位素变异的主要驱动力。淋溶过程（以富集重同位素的可溶性Zn2+的选择性输送为特征）被确定为控制土壤-植物-河流连续体中锌迁移的关键机制。滞留过程（有机质吸附、植物吸收和矿物相互作用）对土壤锌的影响最小。
P00994,Multi-source apportionment of soil heavy metals and spatial heterogeneity of associated risks in overlapping zones with high geological background and mining-smelting activities,高地质背景与冶炼活动重叠区土壤重金属多源解析及关联风险的空间异质性研究,了解自然地球化学异常与采矿冶炼活动对土壤重金属（HMs）污染及健康风险的综合影响，对于有效的区域风险管理至关重要。鉴于传统的土壤污染风险评估往往忽略了来自不同来源的重金属负荷以及多源污染的空间异质性。本研究在中国西南喀斯特地区的典型铅锌冶炼区采集了957个表层土壤样品，分析了重金属（Cd、Cr、Cu、Ni、Pb、Zn）的浓度。通过整合用于源解析的正定矩阵因子分解（PMF）模型和用于人体健康风险评估（HRA）的蒙特卡洛模拟，基于源导向方法定量分析了土壤重金属源的健康风险和空间异质性。结果显示，土壤重金属富集显著，Cd、Cr、Cu、Ni和Zn的平均浓度显著超过了中国农用地土壤的国家风险筛选值。整个研究区的潜在生态风险指数（PERI）处于中等风险水平，其中Cd的单体生态风险指数最高。高生态风险区主要集中在研究区域南部历史采冶活动附近。采矿和冶炼活动、农业实践、土壤母质和交通排放被确定为土壤中重金属的主要来源。PMF模型结果显示，与采冶活动相关的人为源贡献率为24.30%，而自然源贡献率为22.01%。HRA结果显示，没有显著的非致癌风险，但儿童表现出较高的总致癌风险（5.22E-05）。采冶
P01002,Deciphering heavy metal adsorption capacity of soil based on its physicochemical properties and adsorption reaction time using machine learning,基于理化性质和吸附反应时间利用机器学习解析土壤重金属吸附容量,土壤的理化性质在控制重金属在土壤环境中的地球化学行为方面起着关键作用。然而，确定对重金属结合能力影响最大的具体土壤性质仍然是一项具有挑战性的工作。为了解决这一知识空白，我们从中国各地收集了22种不同的土壤样品。利用这些样品，并基于包含2112个实验数据点的综合数据集，评估了12种机器学习模型在预测重金属吸附方面的性能。通过机器学习特征分析，我们确定了决定重金属（包括Cr、Pb、Cd和As）吸附能力的关键土壤性质。我们的研究结果表明，活性金属氧化物和土壤有机质在决定Cr和As等含氧阴离子的吸附能力方面起着关键作用。相反，阳离子（特别是Pb和Cd）的吸附能力主要受土壤pH值、土壤颗粒大小和土壤有机质的影响。值得注意的是，土壤容重和吸附时间被证明是重金属相对吸附能力的重要预测因子，这一点以往很少受到关注。通过84个数据点的实验验证，XGBoost模型表现出极高的可靠性，对Cr、Pb、Cd和As的R²分别达到0.927、0.766、0.783和0.866。XGBoost模型整合了多种土壤性质和时间因素，为吸附能力随时间的动态变化提供了重要见解，是战略设施规划和土壤修复的有力工具。
P01004,Disentangling natural and anthropogenic influences on the spatial variability of soil cadmium contamination,区分自然和人为影响对土壤镉污染空间变异性的作用,土壤镉污染由自然过程和人为活动共同驱动，对耕地利用构成严重环境风险。传统的单因子分析往往难以捕捉其空间异质性及影响因素间的相互作用。为此，我们提出了一种结合地理探测器（GD）、随机森林（RF）和结构方程模型（SEM）的综合框架，以系统识别镉污染的关键驱动因素并量化其直接和间接效应。这种混合方法通过将数据驱动分析与因果推理相结合，推进了空间建模。结果显示镉浓度具有显著的空间变异性，变异系数达103.70%，强调了污染景观的非均匀性。地积累指数（Igeo）和超标率（ES）两种污染指数一致表明污染程度从西北向东南递增，且矿区附近存在热点。GD和RF模型结果表明，主要贡献因素包括到矿区的距离、土壤有机碳（SOC）、pH值、地形海拔（DEM）和周边居住区。交互作用分析表明，矿区邻近性与土壤pH值的综合效应会加剧镉的积累，这一模式进一步得到SEM的证实。SEM还表明，到矿区的距离是镉污染最显著的直接驱动因素，而DEM通过影响采矿相关的空间格局间接影响镉水平。这一综合框架为理解土壤镉污染的空间动力学提供了全面的方法，并为自然和人为驱动因素之间的相互作用提供了新的见解。
P01007,A novel method for achieving ecological indicator based on vertical soil bacterial communities coupled with machine learning: A case study of a typical tropical site in China,基于垂直土壤细菌群落结合机器学习构建生态指示剂的新方法：中国典型热带区域案例研究,全球工业化导致土壤受到重金属的严重污染。然而，目前尚不清楚这是否影响深度的细菌群落。在此，我们从一个典型的重金属污染站点采集了不同深度的土壤样品，使用扩增子测序确定了深度分辨细菌群落差异，并评估了重金属的阈值和生态影响。结果表明，重金属水平随土壤深度显著降低。上层土壤的细菌表现出更高的群落多样性和更复杂、更稳定的生态网络结构。随着深度的增加，负面相互作用的比例逐渐增加，表明种间竞争行为加剧。基于机器学习的阈值分析显示，砷和铜对生态系统具有非线性影响。铜表现出低阈值效应，其生态后果在极低浓度下显现。我们的结果突出了微生物监测在评估重金属对土壤健康的不利影响方面的效用，以支持环境管理和生态恢复。
P01008,Integrating heavy metal concentration and slope gradient for ecological risk assessment in mountainous regions: Insights from China’s Dabie Mountain region,整合重金属浓度与坡度梯度用于山区生态风险评估：来自中国大别山地区的见解,"土壤重金属污染已成为一个紧迫的全球生态问题。本研究调查了中国大别山地区（中国严重土壤侵蚀的热点地区）土壤中10种重金属（Cu, Pb, Zn, Cr, Ni, Co, Cd, As, Hg, Mn）的分布和生态风险。结果表明，坡度梯度影响重金属的空间分布，陡坡（>10◦）的Pb和Cd浓度高于缓坡（<5◦）和中坡（5–10◦）。虽然坡度梯度被认为是影响重金属重分布的因素之一，但生态风险的主要决定因素仍然是实际的重金属含量。随机森林分析强调了将重金属浓度、土壤性质（如有机质）和坡度动力学整合到风险评估框架中的重要性。这些发现强调需要制定区域特定的管理策略，在优先考虑直接重金属测量的同时，承认地貌因素在塑造污染模式中的作用。"
P01017,Assessing the transfer of Cd and As from co-contaminated soil to peanut (Arachis hypogaea L.): prediction models and soil thresholds,评估镉和砷从复合污染土壤向花生 (Arachis hypogaea L.) 的转移：预测模型与土壤阈值,在中国，土壤中镉和砷的复合污染是最严重的复合污染形式之一。目前对于模拟镉和砷从复合污染土壤向作物的转移研究尚不充分。本研究选取了理化性质差异显著的五种土壤，通过外源添加镉和砷来模拟复合污染条件，并深入研究了这两种元素的生物积累和转运行为。研究利用机器学习方法和逐步线性回归建立了花生植株中镉和砷积累的预测模型，并据此推导了基于食品质量标准的土壤安全阈值。结果表明，与砷相比，花生对镉的积累能力显著更高，镉的生物富集系数（BCF）范围在0.77到36.55之间，而砷在0.006到0.449之间。镉主要向地上部转运并集中在花生地上部分，而砷主要积累在根部。与单一镉污染相比，砷的存在使根、茎、壳和仁中的镉浓度分别最高增加了87.5%、71.3%、120.2%和48.9%。相反，镉的存在使根、壳和仁中的砷含量分别最高降低了38.3%、45.5%和38.1%。利用XGBoost和逐步线性回归模型，识别了影响植物中镉和砷积累的关键因素，并建立了相应的回归预测方程，这些方程解释了花生各部分金属积累超过0.66的方差。我们推导的土壤安全阈值表明，在复合污染情况下，应更严格控制污染物浓度以降低健康风险。这项
P01246,Fate of microplastics in soil-water systems: View from free radicals driven by global climate change,气候变化驱动的自由基视角下的土壤-水系统中微塑料的归趋,微塑料在土壤-水系统中无处不在且持久存在，在全球范围内构成潜在的生态与健康风险。自由基在土壤-水系统中具有高度反应活性，特别是在土壤-水-气界面。对环境条件敏感的自由基的动态变化可能会极大影响微塑料的环境归趋。然而，土壤-水系统中自由基降解微塑料的途径、反应动力学或转化产物仍不清楚。气候变化改变了土壤-水系统的物理化学环境，这种转化可直接影响微塑料的降解，或通过改变自由基的产生和种类间接影响降解。在此，我们总结并分析了土壤-水系统中自由基（如超氧阴离子自由基(superoxide radicals)、过氧化氢(hydrogen peroxide)、过氧自由基(peroxyl radicals)和羟基自由基(hydroxyl radicals)）的波动对微塑料及其衍生物降解的影响。我们还讨论了由气候变化驱动的自由基变化如何影响微塑料的归趋。通过整合气候变化、自由基化学和微塑料污染等方面，本研究描绘了环境条件变化加剧微塑料污染的关键问题。针对现有挑战和当前研究的不足，提出了可行的对策。这项工作为未来预测和控制与全球气候变化相关的微塑料所引起的生态毒性和健康风险提供了有价值的见解。
P01402,Geographically weighted random forest fusing multi-source environmental covariates for spatial prediction of soil heavy metals,融合多源环境协变量的地理加权随机森林在土壤重金属空间预测中的应用,高效的土壤重金属空间预测模型对于维持土壤生态系统健康、促进区域优质农业和国家粮食安全至关重要。传统的机器学习（ML）模型往往忽视空间自相关性，从而降低了预测精度。本研究采用了地理加权随机森林（GWRF，随机森林RF的空间扩展），融合地形、空气质量、植被、土壤性质、人类活动和协光谱协变量，预测中国东部某城市Cr、Pb、As和Hg的分布。我们将GWRF与地理加权回归（GWR）和优化的全局RF进行了比较。GWRF模型表现最佳，测试集R2值分别达到0.303 (Cr)、0.419 (Pb)、0.428 (As)和0.561 (Hg)。这比GWR（高达209.18%）和全局RF（高达53.28%）有显著提升。此外，本研究还调查了不同带宽和权重参数对GWRF性能的影响。结果表明，选择合适的带宽以及适当地整合局部GWRF和全局RF模型结果可以提高预测精度。可解释的ML分析（MDI和SHAP）确定空气质量（特别是O3）、地形、距矿山距离和降雨量是关键影响因素。GWRF生成的空间分布图显示，高浓度区域主要位于西北平原和中南地区，且不同金属的分布模式不同。这项研究证实了GWRF用于高精度、可解释的土壤重金
P01419,Integrating heavy metal concentration and slope gradient for ecological risk assessment in mountainous regions: Insights from China’s Dabie Mountain region,融合重金属浓度与坡度梯度的山区生态风险评价：来自中国大别山地区的启示,土壤重金属（HM）污染已成为一个关键的全球生态问题。本研究调查了中国大别山地区（土壤侵蚀严重的热点区域）土壤中10种重金属（Cu、Pb、Zn、Cr、Ni、Co、Cd、As、Hg 和 Mn）的分布和生态风险。结果表明，坡度梯度影响重金属的空间分布，与缓坡（<5°）和中坡（5-10°）相比，陡坡（>10°）表现出更高的 Pb 和 Cd 浓度。虽然坡度梯度被确定为影响重金属重新分配的因素之一，但生态风险的主要决定因素仍然是实际的重金属含量。随机森林分析强调将重金属浓度、土壤性质（如有机质）和坡度动力学整合到风险评估框架中的重要性。这些发现强调了对特定区域管理策略的需求，即在承认地貌因素在污染模式形成中的作用的同时，优先考虑直接的重金属测量。
P01426,Multi-element amendment reshaped rhizosphere microbiome: A microbially driven Fe/Mn/S synergistic action for Cd immobilization,多元素改良剂重塑根际微生物组：用于镉固定的微生物驱动的铁/锰/硫协同作用,土壤中的镉污染威胁水稻安全，需要有效的修复策略。虽然硅-钙-镁改良剂（FSY）已知可降低镉的生物有效性，但其确切的微生物机制仍未被充分探索。本研究结合了宏基因组学和机器学习，调查了FSY对水稻根际微生物组的影响，并阐明了镉固定的生物驱动因素。FSY施用和水稻生长阶段是重塑细菌和古菌群结构的核心因素，使古菌群落组装转向确定性过程，而真菌群落保持相对稳定。共现网络分析显示，FSY增强了微生物相互作用的复杂性和稳定性，加强了关键功能类群的作用。至关重要的是，功能谱分析显示FSY显著上调了与多屏障系统相关的基因：（1）铁/锰氧化（如feoB）：与铁锰膜（IP）形成有关；（2）硫酸盐还原（如dsrA）：与硫化镉沉淀有关；以及（3）微生物镉抗性（如czcA基因）。机器学习确定了14个核心物种，包括弯曲菌门和热变形菌门中的关键类群，是协同Fe/Mn/S-Cd相互作用的关键驱动因素。这些发现证实了通过三个相互关联的机制实现镉固定的微生物驱动Fe/Mn/S协同模型：增强微生物介导的矿物固定（IP增厚和CdS沉淀）以及增强群落水平的镉抗性。本研究深入了解了化学改良剂如何诱导微生物功能以减轻重金属风险，从而
P01503,Combining biochar and lime amendments for remediation of Cd-contaminated paddy soil around e-waste dismantling site: a study from laboratory to field,生物炭与石灰改良剂联合修复电子废弃物拆卸区周围镉污染稻田土壤：从实验室到田间的研究,非正规电子废弃物拆解产生的镉（Cd）污染对周边稻田的农业安全和人类健康构成了重大威胁，因此需要开发有效的修复策略。生物炭和石灰基材料分别被公认为修复重金属污染土壤的代表性有机和无机吸附剂。然而，单独或联合使用生物炭修复Cd污染稻田土壤的适用性和机制尚不清楚。在此，我们通过实验室培养、温室盆栽实验和田间试验相结合的多尺度方法，研究了中国电子废弃物拆解区典型稻田土壤中生物炭（花生秸秆生物炭PB、玉米秸秆生物炭CB）、石灰（石灰石LS、碱性炉渣AS）及其组合在改善土壤酸度和修复Cd污染方面的有效性和机制。在生物炭中，PB降低土壤酸度的效果优于CB；在无机改良剂中，LS优于AS。单独施用PB可以固定Cd并降低酸度，但需要不切实际的高施用量；剂量 <= 3.84 t ha^-1 时无显著效果。以目前的成本效益水平，单独使用生物炭进行Cd修复在大规模田间应用中在经济上是不可行的。在田间条件下，联合使用生物炭和石灰石（2.64 t ha^-1 LS + 1.92 t ha^-1 PB）或单独施用LS（5.26 t ha^-1）可使土壤生物有效性Cd降低约90%，使稻米中Cd浓度降低约50%，使谷粒C
P01512,Predicting the efficiency of arsenic immobilization in soils by biochar using machine learning,利用机器学习预测生物炭对土壤中砷的固定效率,土壤砷污染是一个普遍存在的环境问题。生物炭固定化技术为解决土壤砷污染提供了一种有前景的解决方案。生物炭在土壤中固定砷的效率主要取决于土壤和生物炭的特性。然而，特定属性对砷固定化的影响在不同研究中有所差异，且基于生物炭的砷钝化材料的开发和应用往往依赖于经验知识。为了提高固定效率并降低人力和时间成本，本研究在生物炭应用前采用机器学习（ML）模型来预测砷的固定效率。在这项研究中，我们从17篇出版物中收集了包含182个砷固定效率数据点的数据集，构建了三个ML模型。结果表明，随机森林（RF）模型在预测性能上优于梯度提升回归树和支持向量回归模型。基于RF模型的相对重要性分析和部分依赖图用于识别影响砷固定化的最关键因素。这些发现强调了生物炭施用时间和生物炭pH值在土壤砷固定效率中的重要作用。此外，研究揭示铁改性生物炭在砷固定方面表现出显著改善。这些见解有助于针对特定生物炭属性设计并优化生物炭施用条件，从而提高砷固定效率。
P01627,Revealing the synergistic spatial effects in soil heavy metal pollution with explainable machine learning models,利用可解释机器学习模型揭示土壤重金属污染的协同空间效应,识别影响土壤重金属含量变化的因素是减少或预防土壤重金属污染的基础。本研究选择了16个环境因素，利用地理探测器（GD）和极端梯度提升（XGBoost）-Shapley加性解释（SHAP）模型评估了土壤重金属空间分布因素的影响以及空间因素之间的协同作用。研究区域检测了三种重金属元素，即Cd、Cu和Pb。获得如下结果：(1) XGBoost在预测土壤重金属的空间分布方面表现出高精度，每种重金属的R2值均超过0.6。(2) 在GD和XGBoost-SHAP模型中，地质类型图和企业密度显著影响了土壤中Cd、Cu和Pb的浓度。此外，交叉检测显示，当自然因素和人为因素结合时，具有很强的解释力。(3) 在相同的地质背景下，国内生产总值（GDP）对重金属影响的不同趋势表明，污染控制措施在经济发达地区是有效的，经济与环境可以平衡。同时，归一化植被指数与企业密度之间的相互作用表明，植被可以缓解该地区的重金属污染。本研究支持战略决策，为全球土壤重金属污染管理、可持续生态发展以及保障人类健康和福祉提供参考。
P01632,Neonicotinoid metabolites in farmland surface soils in China based on multiple agricultural influencing factors: A national survey,基于多种农业影响因素的中国农田表层土壤中新烟碱类代谢物：一项全国调查,某些新烟碱类代谢物因其毒性与母体化合物相当甚至更强而引起广泛关注。目前关于代谢物在土壤中分布的信息有限。特别是地膜覆盖、耕作、灌溉和施肥等农业因素对mNEOs的影响尚不明确。本研究首次揭示了中国农田表层土壤中普遍存在mNEOs，ΣmNEOs的几何平均浓度为0.298 μg/kg。在中国大陆31个省份中，福建省mNEO残留量最高，上海市最低。在不同作物类型的表层土壤中，果蔬地的mNEO残留量最高。此外，地膜覆盖水平越高，mNEO残留量越高。微塑料作为污染载体，在田间条件下与mNEOs呈正相关，这与微塑料的吸附能力及其对土壤条件和地膜覆盖年限的影响有关。此外，本研究首次表明灌溉水和粪肥可能是土壤中mNEO的输入源，耕作频率也可能影响mNEOs。
P01633,Accurate prediction of spatial distribution of soil heavy metal in complex mining terrain using an improved machine learning method,改进机器学习方法在复杂矿区土壤重金属空间分布准确预测中的应用,矿区重金属（HMs）空间分布的准确预测对污染管理至关重要。然而，在具有复杂地形和多变污染物传输路径的矿区，预测HMs的空间分布仍然是一个重大挑战。本研究旨在通过将机器学习模型、克里金插值和特征选择技术相结合，优化亚洲最大的石门雄黄矿区砷（As）分布的空间预测。结果表明，随机森林（RF）模型在预测土壤As浓度方面表现最佳，测试数据的R2达到0.84。引入环境变量提高了空间预测精度，其中RF（R2 = 0.76，RMSE = 24.68 mg/kg）和随机森林回归克里金（RFRK）（R2 = 0.78，RMSE = 23.46 mg/kg）的表现优于普通克里金和地理加权回归克里金。重要性分析和递归特征消除进一步优化了模型，使AR2增加了5%，RMSE降低了8%–12.4%。优化后的RFRK模型准确捕捉了矿区As的空间分布，揭示了As从冶炼厂向外扩散的规律。这些发现强调了特征选择在提高高度污染和复杂地形区域预测精度方面的关键作用，这一点在以往的研究中经常被忽视。
P01634,Advanced three-dimensional prediction model based on stable machine learning for soil pollution: A case study from a contaminated site in Southern China,基于稳定机器学习的土壤污染先进三维预测模型：中国南方某污染场地案例研究,全球有超过500万个污染场地，准确表征土壤污染的三维（3D）分布对于有效的风险评估和场地修复至关重要。然而，目前的3D插值方法往往无法同时考虑空间相关性和空间异质性，而这对于捕获地下污染的复杂空间结构至关重要。本研究开发了一种精细的3D插值模型，该模型整合了场地特征、空间位置、空间相关性和空间异质性，以模拟场地污染并量化预测不确定性。所提出的机器学习（ML）模型实现了较高的预测性能，四种重金属的判定系数（R2）值均高于0.73。为了增强模型的通用性，本研究开发了一个稳定性分析框架，并提出了一种基于随机数据集划分和输入协变量随机排序的新型模型选择策略，1000次随机模拟可以为模型筛选提供可靠依据。本研究介绍了一种新的、精确的3D空间插值方法。
P01637,Diffusive gradient in thin films combined with machine learning to discern the accumulation characteristics and driving factors of Cd and Cu in soil-rice systems,薄膜扩散梯度技术结合机器学习识别土壤-水稻系统中镉和铜的积累特征及驱动因素,大米中镉（Cd）的膳食暴露风险显著高于铜（Cu），而土壤-作物系统中Cd和Cu的共迁移可能会增强污染物的生物有效性，因此快速准确预测其在作物中的积累对于评估耕地风险至关重要。然而，以往基于土壤重金属总量或单一形态的预测方法存在一定的局限性。我们从中国湖南省采集了82对土壤和水稻样品，使用薄膜扩散梯度（DGT）技术结合化学提取（超纯水、酸性草酸铵、氯化钙）方法探讨了Cd和Cu的生物有效性特征，同时整合土壤理化参数和重金属形态建立了水稻中Cd和Cu积累的机器学习（ML）模型。结果表明，当pH超过7时，CaCl2对Cd的提取效率（CaCl2-Cd/总Cd）从43.5%急剧下降到7.8%，而Cu的提取不受影响。DGT与化学提取的差异揭示
P01638,Application of a PMF+BMR hybrid model for source apportionment and ecological risk assessment of soil heavy metal(loid)s,PMF+BMR混合模型在土壤重金属源解析及生态风险评估中的应用,土壤重金属带来的生态风险引起了广泛关注。识别污染源并量化其贡献对于有效管理至关重要。本研究从中国崇明岛采集了229个表层土壤样品，研究了8种重金属的污染水平、来源和生态风险。结果表明，除As和Hg外，六种重金属的浓度超过了其背景值，风险商（RQ）分析表明Ni具有最高的生态风险。与单一PMF模型相比，PMF+BMR混合受体模型将源解析的平均R²值从0.45提高到0.70（增加了约55.6%），显著改善了Zn、Pb和Cu的拟合度。该混合模型确定了三个主要来源：大气沉降（22.2%）、河流冲刷和沉积物沉积（46.8%）以及农业污染（31.0%），其中河流冲刷和沉积物沉积对高风险区域的贡献率为54.6%。此外，Getis-Ord Gi*热点分析在西北部划定了四个高风险区域。总体而言，本研究通过将PMF提取的因子作为先验嵌入到BMR中，改进了传统的PMF方法，为更准确地分析土壤重金属来源和评估风险提供了新的参考。
P01639,The spatial distribution pattern and influencing factors of chromium (Cr) in topsoil of eastern and central China,中国中东部地区表层土壤铬的空间分布格局及影响因素,"铬是一种潜在的有害重金属，识别其空间驱动因素对于有效的土壤管理至关重要。然而，中国幅员辽阔，土壤Cr的空间分布受地质背景和环境条件差异以及人类活动叠加的影响，这给准确识别影响Cr分布的因素及其相互作用带来了重大挑战。本研究利用包含376,743个样本的大规模地球化学数据，调查了中国东部和中东部地区区域尺度上表层土壤Cr的空间分布格局。此外，通过结合地理探测器和可解释机器学习模型的方法，量化了各种因素对Cr分布的贡献，并阐明了它们之间的相互关系。结果表明，TFe2O3浓度和母岩是控制Cr分布的主要因素。在发育自基性岩的表层土壤中，土壤性质、气候、人类活动和地形对Cr浓度分布的贡献分别为41.9%、31.6%、13.5%和13.0%。偏最小二乘路径模型揭示，无论影响是直接还是间接，气候和地形因素始终以同一方向影响土壤Cr浓度。工业和农业活动直接增加了土壤Cr水平，而土壤性质间接降低了Cr浓度"
P01640,A transfer learning–enhanced deep learning framework for efficient and interpretable soil heavy metal pollution prediction under data scarcity and spatial heterogeneity,数据稀缺和空间异质性条件下高效且可解释的土壤重金属污染预测迁移学习增强深度学习框架,由于数据稀缺和空间异质性，大尺度土壤重金属污染风险评估仍然具有挑战性。虽然传统的机器学习（ML）方法提供了显著的预测能力，但它们往往难以处理高维、异构数据、有限的标记样本以及解释性不足的问题。在本研究中，我们提出了一种基于迁移学习（TL）的深度学习（DL）框架，该框架集成了卷积神经网络（CNN），称为TL-CNN，并结合基于遥感（RSs）、基于网络（WBs）和实地采样的数据集（包括空间区域化特征，SRs），以高效预测土壤重金属污染。通过将分层特征提取与GradSHAP可解释性模块相结合，该方法
P01667,"Nitrogen transformation and N2O production pathways under arsenic and cadmium stress in Chongming Island, China",中国崇明岛砷镉胁迫下的氮转化与N2O产生途径,重金属污染会对土壤生态系统中的微生物多样性产生不利影响，从而深刻影响土壤氮循环和氧化亚氮（N2O）排放。本研究基于培养实验，利用18O-15N标记技术，调查了水稻土和滨海湿地中砷和镉水平在中度、重度和极度污染下的氮转化和N2O产生途径的响应。在水稻土中，氨化速率（PAT）和硝化速率（PNT）分别下降了15.57%–48.75%和19.62%–30.13%。从对照（CK）处理到极度污染处理，水稻土中的反硝化速率（DEN）分别增加了34.07%、59.81%和74.82%。在滨海湿地中，从CK处理到极度污染处理，DEN分别下降了13.60%、19.30%和27.25%，但PAT和PNT速率分别增加了0.71%–51.05%和73.27%–119.81%。砷和镉的添加改变了土壤性质，从而改变了DEN的动力学，并增加了由异养反硝化（HD）和硝化耦合反硝化（NCD）途径产生的N2O。由硝化细菌硝化（NN）和硝化细菌反硝化（ND）途径产生的N2O产量的变化分别与PNT速率和NO2-动力学有关。As和Cd添加影响下的PAT、PNT和DEN变化结果表明，重金属污染促进了滨海湿地的活性氮产生但抑制了氮去
P01867,Machine learning combined with geodetector to predict the spatial distribution of soil heavy metals in mining areas,机器学习结合地理探测器预测矿区土壤重金属的空间分布,准确理解土壤重金属的空间分布对于有效预防土壤污染和制定修复策略至关重要。传统的机器学习模型往往忽视环境数据内在的空间分层异质性，从而影响预测精度。因此，我们将地理探测器模型（GDM）与机器学习模型相结合。利用因子探测结果筛选协变量以考虑模型特征的局部空间异质性。利用交互探测结果构建空间分层协变量以考虑模型特征的空间分层异质性。结果表明，协变量筛选在很大程度上避免了冗余特征的引入。构建的空间分层协变量提高了模型的预测性能（不同模型的R平方（R2）和均方根误差（RMSE）均得到优化）。其中，XGB模型表现最佳。对影响Pb和Cr的因素分析表明，pH与NDVI的相互作用是Pb空间分布的主要决定因素（q = 0.3516，XGB重要性得分=93）。相比之下，DEM与pH的相互作用（q = 0.7156，XGB重要性得分=121）以及距废石堆的距离（q = 0.6390，XGB重要性得分=66）是Cr空间分布的主要驱动因素。这项工作为研究土壤中重金属分布的影响因素提供了一种改进的方法。本研究为土壤重金属的空间分布提供了有价值的见解。提出的方法可应用于未来的土壤污染评估和环境管理策略，从而有助于更精
