序号,英文标题,中文标题,中文摘要
P04250,"Source Analysis of Heavy Metal Pollution Using UNMIX and PMF Models in Soils along the Shuimo River in Urumqi, China",中国乌鲁木齐水磨河沿岸土壤重金属污染源解析（使用UNMIX和PMF模型）,本文利用X射线荧光光谱仪和国家标准检测方法，对乌鲁木齐水磨河沿岸0-2公里范围内的8种土壤重金属进行了分析。综合使用Unmix和PMF模型分析了潜在污染源及其贡献率。土壤样品分为0-20 cm、20-40 cm和40-60 cm三层采集，每层的样点分别距离河岸5 m、1 km和2 km。分析结果表明，仅各层土壤中Mn的平均浓度低于背景值，而其他重金属的平均浓度均超过背景值。40-60 cm土层中Ni的超标倍数最高，达1.92倍。Unmix和PMF模型分别用于分析污染源数量和贡献率。结果显示，这两种模型在三个土壤层中均能识别出两个污染源，且其贡献率相似，两个模型分析结果的各项指标均在模型可靠性要求的范围内。通过与表层土壤重金属浓度的皮尔逊相关系数和分布图进行比较，得出结论：Zn、Pb、Cr和Cu主要来自工业污水和燃煤造成的大气污染，而As、Mn、Ni和V主要来自农业污染和轻工业污染。未来的研究需要从时间维度详细调查重金属浓度的变化，以进一步定量计算潜在污染源和贡献率。
P04251,"Spatial Pattern, Sources Identification, and Risk Assessment of Heavy Metals in a Typical Soda Soil from Bayannur, Northwestern China",中国西北巴彦淖尔典型苏打土重金属的空间格局、源识别及风险评估,土壤是中国西北地区农业的重要自然资源。重金属浓度和生态风险评估对食品安全和人类健康至关重要。这项工作收集了35个表层土壤样本，重点关注中国北方重要粮食生产基地巴彦淖尔河套平原的典型苏打土质量。分析了表层土壤中重金属（砷、钴、铜、铅、镉、铬、汞、镍、锌）、可溶性盐、总有机碳（TOC）和矿物的浓度及组成，以评估该地区苏打土中重金属的生物毒性、生态风险、来源及影响因素。富集系数（EF）显示，土壤中的As、Co、Cu和Pb未受污染，而Cd、Cr、Hg、Ni和Zn轻度污染。苏打土的地累积指数表明Co和Pb未受污染，Cr、Cd、Ni、Zn、Hg、Cu和As轻度污染。潜在生态风险指数（RI）表明As、Co、Cr、Cu、Ni、Pb和Zn无或低风险。尽管土壤中Cd和Hg的浓度较低，但由于具有较高的生物毒性，这两种重金属表现出中高生态风险。巴彦淖尔河套平原土壤中的Cd主要以可交换态和可还原态存在。这些苏打土中的其他重金属主要以残渣态存在，意味着它们的迁移率低，不易被植物吸收利用。重金属形态分析、主成分分析（PCA）和相关性分析显示，As、Co、Cr、Cu和Pb主要来自自然源，而Ni、Cd和Zn主要来自人为
P04252,Spatio-Temporal Variation and Its Driving Forces of Soil Organic Carbon along an Urban–Rural Gradient: A Case Study of Beijing,城乡梯度上土壤有机碳的时空变化及其驱动力：以北京为例,快速的城市化重塑了土地覆盖和生态环境，可能改善或恶化土壤有机碳（SOC）。然而，SOC对城市化的响应尚未被充分研究。本文通过土地利用转移矩阵、Sen & Mann–Kendall检验、Hurst指数以及地理时空加权回归（GTWR）模型，并结合城乡梯度视角，评估了2001年至2015年北京SOC对城市化的动态响应，并确定了主要驱动因素。研究发现，研究期间SOC储量减少了7651.50吨碳。SOC密度沿城乡梯度变化显著，高值区主要位于偏远山区农村，低值区主要位于平原城市地区。城乡梯度间的SOC密度变化不均匀，郊区（距城市中心25-40公里）的SOC密度损失最大，而城市和农村地区保持相对不变。GTWR模型揭示了各种驱动力的时空非平稳性。降水、森林比例、草地比例、人口、距市中心距离、坡度和粉粒含量是与SOC储量变化相关的主要因素。因此，我们建议政策制定者重新审视城乡之间SOC的不均匀变化，将郊区作为控制SOC损失的目标区域，并在评估政策时考虑影响SOC储量的因素的空间和时间异质性。
P04253,"Preliminary Screening of Soils Natural Radioactivity and Metal Content in a Decommissioned Rare Earth Elements Processing Plant, Guangdong, China",中国广东某停运稀土加工厂土壤天然放射性与金属（类金属）含量的初步筛查,稀土元素（REE）加工活动中， seldom 同时研究 238U、232Th、226Ra、40K 的天然放射性以及潜在有毒金属（类金属）（PTM）的分布特征。本研究旨在调查中国广东某典型 REE 工厂的天然放射性、γ 辐射的空气吸收剂量率以及 PTMs 的分布水平。对 REE 加工设施周围的土壤进行了采样、测量和评估。样品中放射性核素的天然放射性使用高纯锗 γ 能谱仪测定，地面 1 米高处的 γ 辐射空气吸收剂量率使用便携式辐射探测器测量。PTM 含量通过电感耦合等离子体质谱法（ICP-MS）测量。结果显示，238U、226Ra、232Th 和 40K 的比活度范围分别为 80.8 至 1990.2、68.2 至 6935.0、78.4 至 14372.4 和 625.4 至 2698.4 Bq·kg-1， overwhelmingly 高于全球土壤平均天然放射性。大多数样品的镭当量活度和外危害指数分别超过了 370 Bq·kg-1 和 1 的限值。测量的 γ 辐射空气吸收剂量率范围为 113~4004 nGy·h-1，大多数站点的显示值高于其他一些 REE 相关工业场所的参考值。Cu
P04254,"Risk Assessment of Heavy Metal Pollution in Farmland Soils at the Northern Foot of the Qinling Mountains, China",秦岭北麓农田土壤重金属污染风险评价,为预防和控制重金属污染提供科学依据，对秦岭北麓农田土壤重金属含量进行了田间调查、采样和分析。在对比分析单因子污染指数法、内梅罗综合污染指数法、地累积指数法和潜在生态危害指数法的基础上，对土壤重金属污染风险进行了综合分析评价。结果表明，秦岭北麓农田土壤重金属污染严重，其中Hg和Cr污染较为明显。以农用地土壤筛选值为标准，秦岭北麓农业土壤中Hg元素的含量高于相关筛选值。在调查的两个样点中，Baoqizhai村重金属累积指数的强度为Hg > Cr > Cu > As > Pb，Dayangyu村为Cr > Cu > As > Pb。其中，Baoqizhai村显示出Hg造成的重度污染(Igeo=3.42)和两个区域Cr造成的轻度污染(Igeo<1)。Hg主要受采矿活动及其大气沉降的影响。同时，Cr主要来源于岩石母质的风化，也在一定程度上受到人为因素的影响。秦岭北麓周边农田土壤中重金属的累积量较高，对周边土壤环境构成威胁。因此，迫切需要控制农田土壤环境污染。
P04255,Ecological Risk Assessment and Source Apportionment of Heavy Metals in the Soil of an Opencast Mine in Xinjiang,新疆某露天矿土壤重金属生态风险评价及源解析,为研究露天煤矿开采对周围土壤环境和人体健康的影响，本研究选取新疆红沙泉煤矿为研究区，在矿区排土场和人工林地采集了31个土壤样品。分析了土壤中7种重金属（As、Cd、Cr、Cu、Ni、Pb 和 Zn）的含量。采用污染指数法、地累积指数法、潜在生态风险指数法、健康生态风险评估模型和主成分分析法（PCA）对土壤重金属污染、潜在生态风险和健康生态风险进行了评价和分析。结果表明，与新疆土壤背景值相比，除 Pb 外，其他重金属元素基本无污染，属于低生态风险区。健康风险评估模型显示，Pb 和 As 是非致癌风险的主要污染因子，暴露于 Ni、Pb 和 As 具有较低的致癌风险。PCA 显示，排土场中的 Cu、Cr、Ni、Pb、As 和 Zn 来自交通运输和工业活动，Cd 来自自然资源；人工林地中的 Cr、Zn、Ni、Cd 和 Pb 来自交通运输，Cu 来自工业源，As 来自土壤母质。排土场受人为因素的干扰比人工林地更严重。我们的研究为采矿引起的重金属污染和源分析提供了参考。
P04257,"Potential Risk, Spatial Distribution, and Soil Identification of Potentially Toxic Elements in Lycium barbarum L. (Wolfberry) Fruits and Soil System in Ningxia, China",宁夏枸杞果实与土壤系统中潜在有毒元素的风险、空间分布及土壤识别,分析了宁夏正品产区枸杞（Lycium barbarum L.）及其根际土壤中8种潜在有毒元素（PTEs，包括镍、铜、锌、砷、镉、铅、铬和汞）。测定了土壤中PTEs的潜在生态风险以及通过食用枸杞造成的健康风险。利用地质统计方法预测了枸杞和土壤中PTEs的浓度。应用正定矩阵因子分解（PMF）识别了土壤中PTEs的来源。土壤中的PTEs浓度在标准限值之内，只有一个站点的枸杞Cd含量超标。不同PTEs的生物浓缩系数（BCF）顺序为Cd > Cu > 1 > Zn > Cr > As > Ni > Pb，表明Cd和Cu在枸杞中高度富集。Ni、Cu、Zn、As、Pb和Cr在枸杞中的浓度的多元回归模型显示出良好的相关性（p < 0.1）。土壤中Hg的生态风险较高，而其余PTEs的风险多为中等或低。居民通过食用枸杞造成的健康风险不明显。土壤中PTEs的空间分布与枸杞中PTEs的浓度不同。源识别结果为自然源（48.2%）> 工业活动源（27.8%）> 农业活动源（14.5%）> 交通源（9.5%）。本研究可指导枸杞种植的选址，并在考虑PTE污染的情况下确保枸杞产品的安全。
P04259,Spatial Distribution and Estimation Model of Soil pH in Coastal Eastern China,中国东部沿海地区土壤pH空间分布与估算模型,土壤pH值是评估土壤质量和土壤健康的重要指标。在本研究中，基于中国农田土壤调查数据集和气象数据集，利用克里金插值分析了中国东部沿海地区土壤pH的空间分布特征。利用回归分析探讨了水热条件与土壤pH的关系，以年平均降水量（MAP）、年平均气温（MAT）、降水温度比（P/T）以及降水与温度的乘积（P*T）为主要解释变量。在此基础上，建立了一个可以快速估算土壤pH的模型。结果表明：（a）中国东部沿海地区土壤pH的空间异质性明显，数值由北向南逐渐降低，范围在4.5到8.5之间；（b）土壤pH与所有解释变量在0.01水平上均显著相关。总体而言，MAP是影响土壤pH的主要因子（r = -0.7244），其次是P/T（r = -0.6007）。在MAP < 800 mm的地区，土壤pH与MAP（r = -0.4631）和P/T（r = -0.7041）分别呈负相关，与MAT（r = 0.6093）和P*T（r = 0.3951）分别呈正相关。在MAP > 800 mm的地区，土壤pH与MAP（r = -0.6651）、MAT（r = -0.5047）、P/T（r = -0.3268）和P*T（r = 
P04262,"Characteristics and DGT Based Bioavailability of Cadmium in the Soil–Crop Systems from the East Edge of the Dongting Lake, China",洞庭湖东缘土壤-作物系统中镉的特征及基于DGT的生物有效性,包括镉在内的重金属在农业土壤中的污染日益严重，对农作物安全和人类健康构成威胁。为了评估洞庭湖东缘土壤-作物系统中镉的污染特征和生物有效性，研究采集并分析了四种典型农作物（水稻、花生、红薯和玉米）的农产品及相应的根际土壤中的镉浓度。应用薄膜扩散梯度技术（DGT）评估了根际土壤中镉的生物有效性。镉浓度范围为0.04至2.95 mg/kg（平均0.24 mg/kg），73.9%的采样点高于背景值，特别是稻田土壤。农产品中镉浓度范围为0.01至2.19 mg/kg（平均0.18 mg/kg），在花生样品中观察到镉富集。农产品中的镉浓度与根际土壤中总镉浓度之间没有明显的相关性（R2 < 0.25），这表明土壤中的总镉浓度无法预测作物农产品中的浓度。而DGT测量的镉浓度与大多数作物农产品中的浓度显示出良好的相关性（R2 = 0.64–0.90），这可能用于评估土壤的安全性以及农产品的进一步安全性。总体而言，DGT在预测土壤重金属生物有效性方面显示出良好的潜力，因为DGT技术可以模拟重金属从土壤固相到液相的持续供给。
P04309,Modeling Cadmium Contents in a Soil–Rice System and Identifying Potential Controls,土壤-水稻系统中镉含量的建模及潜在控制因子的识别,土壤-水稻系统中的镉污染与食品安全和重金属暴露健康风险等广泛关注的问题密切相关。因此，对土壤-水稻系统中的镉含量进行建模并识别相关控制因子，可以为确保食品安全和减少相关健康风险提供关键信息。为了实现这一目标，本研究在中国长江三角洲浙江省的三个子区域收集了217对土壤-水稻样品。所有样品经风干后进行化学分析。利用皮尔逊相关系数、方差分析、共现网络、多元回归模型和非线性主成分分析等方法，预测水稻中的镉含量并识别水稻镉积累的潜在控制因子。结果表明，虽然土壤样品中镉的平均总浓度高于浙江省的背景值，但水稻中镉的平均浓度高于国家监管值。此外，在不同母质发育的土壤组中种植的水稻，其镉含量存在显著差异。此外，土壤有机质和土壤中的总镉是预测水稻镉含量的关键因素。另外，通过非线性主成分分析识别出了导致不同子区域水稻镉积累的特定主导因子。我们的研究为决策者制定针对镉污染及相关健康风险的具体防控策略提供了新的见解和重要启示。
P04311,A Cooperative-Dominated Model of Conservation Tillage to Mitigate Soil Degradation on Cultivated Land and Its Effectiveness Evaluation,一种减缓耕地土壤退化的保护性耕作合作主导模型及其有效性评价,可持续农业生产系统对确保粮食安全至关重要。然而，由于传统耕作方式导致的土壤退化和碳排放严重威胁着这些系统。以合作为主导的保护性耕作模式试图缓解这些问题，但目前尚不清楚该模式的实施情况及其实际效果。本研究以中国吉林省梨树县为例，探讨了以合作为主导的保护性耕作（CDCT）模式的实施情况及其实际效果。与传统生产模式不同，该模式利用合作社作为耕地的直接管理者，并推动建立新的生产单元，以及大规模和机械化作业，以规范保护性耕作技术在农业生产中的应用。科研院所、政府和企业是合作社的支持者，为其在技术、资金、产品和服务方面提供支持。评价结果显示，与导致土壤有机碳含量下降的传统生产模式不同，在该模式下，经过9年的保护性耕作应用，耕地表层土壤的有机碳含量平均增加了6.17%。此外，耕地的土壤结构稳定性指数从3.35%上升到3.69%，表明土壤结构退化程度在一定程度上得到了缓解。CDCT模式有效地提高了运营效率和肥料利用效率，与传统生产模式相比，玉米生产的碳足迹也减少了15.65%。此外，由于产量提高和投入成本降低，平均生产成本降低了1449元/公顷，利润增加了2599元/公顷，表明在CDCT模式下经济回报
P04312,Distribution Characteristics and Risk Assessment of Heavy Metals in Soils of the Typical Karst and Non-Karst Areas,典型喀斯特与非喀斯特区土壤重金属分布特征及风险评估,为研究具有高重金属地质背景的喀斯特土壤中8种重金属（As、Cd、Cr、Cu、Hg、Ni、Pb、Zn）的分布特征及危害程度，在中国广西壮族自治区马山县北部采集了32个石灰岩区和40个碎屑岩区表层土壤样品。应用地统计学方法、Pearson相关性分析、地累积指数和潜在生态危害指数探讨了这些重金属的影响因素并评价其潜在污染风险。结果表明：(1) 喀斯特区表层土壤中8种重金属元素的含量均超过了马山县土壤背景值、中国土壤（A层）背景值和上地壳丰度值。根据《土壤环境质量 农用地土壤污染风险管控标准》规定的土壤污染风险筛选值，喀斯特区土壤中重金属的超标率排序为Cd (100%) > As (90.6%) > Cr (84.4%) > Zn (68.8%) > Ni (37.5%)。同时，非喀斯特区土壤重金属未超过马山县总体值，Ni、Pb和Zn未超过全国总体值。非喀斯特样品中有四分之一的Cd超过了风险筛选值。喀斯特区和非喀斯特区之间重金属元素含量存在高度变异和显著差异。(2) 喀斯特区As-Cd-Cu-Hg-Ni-Pb-Zn和Cr的元素组合特征受碳酸盐岩母质影响。非喀斯特区以Ni-Cu-Pb-Zn、As
P04345,Migration and Transformation of Multiple Heavy Metals in the Soil–Plant System of E-Waste Dismantling Site,电子废物拆解点土壤-植物系统中多种重金属的迁移与转化,"电子垃圾的产生已成为全球主要的环境问题。在不当的回收过程中，电子垃圾中的重金属（HMs）会被释放出来。虽然其污染特征已被研究，但电子废物拆解点土壤-植物系统中不同多金属组分的迁移和转化仍不清楚。本研究通过盆栽实验，利用两个中国白菜品种（重金属低积累品种Z1和非低积累品种Z2），并施加或不施加生物炭，研究了土壤-植物系统中不同多金属组分（Cu、Pb、Zn和Al）的迁移和转化。结果表明，与空白土壤（CK）相比，施用生物炭和植物后，土壤中Cu、Pb、Zn和Al的酸可提取态分别减少了5.5%、55.7%、7.8%和21.3%，但它们的残留态分别增加了48.5%、1.8%、30.9%和43.1%。此外，Pb主要以可还原态存在，而Cu主要以可氧化态存在。生物炭结合植物显著增加了多金属的残留态，从而降低了所有其他金属中Pb的迁移能力。Z1土壤中标记的13C相对量比Z2高25.4倍；其中，革兰氏阴性菌（18-1ω9c, 18-1ω7c）和真菌（18-2ω6c）在Z1处理的土壤中被显著标记，并与HM的迁移转化高度相关。此外，芽单胞菌门在HM的酸可提取态中呈显著正相关，而子囊菌门主要贡献于HM的固定。因此"
P04347,Divergent Changes in Bacterial Functionality as Affected by Root-Zone Ecological Restoration in an Aged Peach Orchard,衰老桃园根系生态修复对细菌功能多样性的影响,土壤修复是改善中国果园土壤退化、产量降低和果实品质下降从而提高植物生产力的重要途径。2020年，在北京的一个退化桃园中，采用了一种自主发明的根区生态修复措施（RERP），配合土壤调理剂或有机肥，以研究其对0-20厘米和20-40厘米土层土壤细菌组成和功能的影响。细菌多样性对RERP敏感，特别是在亚表层土壤中。使用土壤调理剂的RERP显著增加了细菌多样性，并影响了某些属的丰度，如表层土壤中的芽孢杆菌显著增加，亚表层土壤中的拟无枝酸菌、小兽形菌、类诺卡氏菌和鞘氨醇单胞菌显著增加。它还显著影响了亚表层土壤中与代谢有关的细菌功能丰度，特别是那些丰度较低的功能，如转录丰度降低和氨基酸代谢丰度增加。土壤细菌功能明显受到细菌多样性和组成的影响，特别是在深层土壤中。RERP通过细菌的反应和细菌介导的对土壤性质的改变来影响细菌功能。土壤性质、细菌分类和细菌功能之间的相关分析表明，RERP通过改变根区养分和水分供应充足的土壤微环境来影响细菌功能。因此，改变的细菌功能在果园生态服务中具有潜在的产量和品质前景。综上所述，RERP对土壤细菌多样性和功能具有显著的积极影响，并具有提高退化果园生态系统中植物生产力的
P04394,Prediction of Heavy Metal Concentrations in Contaminated Sites from Portable X-ray Fluorescence Spectrometer Data Using Machine Learning,基于便携式X射线荧光光谱仪数据利用机器学习预测污染场地重金属浓度,便携式X射线荧光（pXRF）光谱仪提供了一种简单、快速、无损且具有成本效益的土壤金属含量分析方法。目前提高pXRF测量精度的方法是土壤样品制备，这不可避免地需要消耗大量时间。为了消除样品制备对pXRF测量的影响，本研究通过机器学习算法线性回归（LR）和多元自适应回归样条（MARS）模型评估了pXRF测量在预测八种重金属含量方面的性能。从五个工业场地收集了土壤样品，并根据pXRF测量值高于或低于背景值将其分为高值和低值数据集。结果表明，对于Cu和Cr，MARS模型在预测方面优于LR模型（MARS-R2值分别为0.88和0.78；MARS-RPD值分别为2.89和2.11）。对于pXRF低值数据集，多元MARS模型提高了pXRF测量精度，R2值从0.032提高到0.39，RPD值增加了0.02到0.37。对于pXRF高值数据集，单变量MARS模型可以计算量更少地预测Cu和Cr的含量。我们的研究表明，机器学习方法可以更好地预测多个污染场地大样本中的Cu和Cr。
P04396,Speciation Distribution and Influencing Factors of Heavy Metals in Rhizosphere Soil of Miscanthus Floridulus in the Tailing Reservoir Area of Dabaoshan Iron Polymetallic Mine in Northern Guangdong,广东北部大宝山铁多金属矿尾矿库区芒草根际土壤中重金属的形态分布及影响因素,"通过野外调查和实验分析，研究了广东省大宝山铁龙尾矿库（样地1）、曹地坑尾矿库（样地2）、东华尾矿库（样地3）和小尾矿库（样地4）中生长的芒草根际和非根际土壤中重金属（Zn, Pb, Cu, Cd, Ni, Cr）的形态、含量和分布。结果表明，根际和非根际土壤中重金属的主要形态和分布基本相同，即矿物态含量占重金属总量的绝大部分，而交换态含量较低。与非根际土壤相比，根际土壤中可交换态和有机态重金属的比例显著增加，其中有机结合态Cu的比例增加了53.25%，有机结合态Cd和Pb的比例增加了17%以上，Zn的比例增加了5.67%。同时，碳酸盐结合态和铁锰氧化物结合态的含量降低。统计分析表明，根际土壤中Zn, Pb, Cu, Cd, Ni和Cr的形态分布与土壤pH值、有机质含量、植物生长等因素密切相关。本研究结果为利用芒草修复重金属污染场地提供了依据。"
P04397,"Vertical Distributions and Bioavailabilities of Heavy Metals in Soil in An-Tea Plantations in Qimen County, China",中国祁门县安吉茶园土壤重金属的垂直分布及生物有效性,重金属主要通过土壤进入茶叶。在本研究中，使用土钻在安吉茶园采集了0-60 cm深度的分层土壤样品。使用欧共体标准局连续提取法测定As、Cd、Cr、Cu、Ni、Pb和Zn的形态，并用电感耦合等离子体质谱法测定提取物中的重金属浓度。与其他土层相比，Cd、Cu、Pb和Zn的平均浓度在0-20 cm层最高，Ni浓度在20-40 cm层最高，As和Cr浓度在40-60 cm层最高。在平坦地区的所有深度土壤中，Cr、Cu和Ni的非残留部分（包括酸可溶、可还原和可氧化部分）对总浓度的平均贡献高于残留部分；同样，在倾斜地区的所有深度土壤中，Cd和Zn的非残留部分对总浓度的贡献也高于残留部分。在平坦地区0-20 cm深度的土壤和倾斜地区20-60 cm深度的土壤中，As和Pb的非残留部分对总浓度的贡献高于残留部分。在0-40 cm的土壤中，重金属总浓度与酸可溶部分和可还原部分浓度相关性良好。
P04399,"Human-Health and Environmental Risks of Heavy Metal Contamination in Soil and Groundwater at a Riverside Site, China",中国某河滨土壤及地下水重金属污染的人体健康与环境风险,该污染场地因工业废物和废水的堆积被视为高风险污染源，影响土壤和地下水环境。本研究通过土壤和地下水调查，概述了污染场地土壤和地下水中重金属污染的特征，评估了污染场地对人体的健康风险，并建立了数值模型以预测场地的生态环境风险。研究结果表明，土壤中污染物（铅、砷、镉）的最大浓度均超过中国环境标准（GB36600-2018，II类），地下水中最大污染浓度（镉，Cd）超过中国环境标准（GB14848-2017，IV类），重金属污染主要集中在场地的生产区和废渣堆场。场地土壤重金属污染物的总致癌风险和非致癌危害商数超过人体可接受限值，存在人体健康风险。然而，该场地所在区域的地下水禁止开采，污染物无挥发性且无地下水暴露途径，因此对人体健康无风险。模拟预测结果显示，随着时间的推移，场地地下水污染物整体由南向北迁移，约12年后影响北部地表水体，存在较高的生态环境风险。上述发现为河滨污染场地的土壤和地下水研究提供了科学依据。
P04401,A Computational Framework for Design and Optimization of Risk-Based Soil and Groundwater Remediation Strategies,基于风险的土壤与地下水修复策略设计与优化的计算框架,土壤和地下水系统由于生物地球化学过程具有降解或解毒污染物的自然衰减潜力。然而，这种潜力很少被纳入主动修复策略中，导致许多修复场地过度修复。在此，我们提出了一种框架，用于设计和搜索最优修复策略，该策略充分考虑了主动修复策略和自然衰减潜力的综合效应。该框架集成了机器学习和基于过程的模型，以加速优化过程，其适用性在一个砷污染场地得到了验证。框架中采用基于过程的模型，通过整合土壤和地下水系统在各种修复活动情景下的地球化学和生物地球化学过程，来模拟砷浓度的演变。砷浓度演变、修复活动及相关修复成本的模拟结果被用于训练机器学习模型（随机森林回归），目的是建立修复输入、结果及相关成本之间的关系。然后利用这种关系搜索满足修复约束的最优（低成本）修复策略。该策略已成功应用于该场地，该框架为在其他修复场地搜索最优修复策略提供了一种有效方法。
P04444,Multi-Temporal Landsat-8 Images for Retrieval and Broad Scale Mapping of Soil Copper Concentration Using Empirical Models,基于经验模型的多时相Landsat-8影像土壤铜浓度反演与大尺度制图,利用基于现成卫星遥感图像的机器学习模型绘制土壤重金属浓度图是非常理想的。精确的制图依赖于适当的数据、特征提取和模型选择。为此，本研究设计了一个用于土壤铜浓度估算的数据处理流程。首先，考虑利用同一地点随时间变化的多个Landsat场景，而不是单一场景。其次，为了生成作为回归模型输入的首选特征集，提出并比较了多种特征提取方法。第三，为了找到首选的回归模型，实施并比较了多种方法以提高精度。本研究使用了2013年至2017年间中国四川古蔺县的11幅Landsat-8图像，以及2015年在该区域采集的138个具有实验室测定铜浓度的土壤样品。使用交叉验证下的多种指标进行比较。结果表明，与单一Landsat图像相比，多时相图像提高了精度。首选的特征提取方法因所用的回归模型而异，但使用支持向量回归和原始数据获得了最佳结果。使用推荐的数据处理流程生成的最终土壤铜图与地面真实土地覆盖分类图显示出一致的空间格局。这些结果表明，机器学习有能力利用广泛可用的卫星遥感图像进行大规模土壤重金属制图。
P04445,Identification of Cultivated Land Quality Grade Using Fused Multi-Source Data and Multi-Temporal Crop Remote Sensing Information,基于多源数据融合和多时相作物遥感信息的耕地质量等级识别,为探索快速、准确、高效的耕地质量遥感识别方法，本研究以山东省为研究区，利用实测数据基于常规GIS进行土壤质量评价。在此基础上，以MODIS序列图像为遥感数据源，融合地形、气象和统计年鉴等多源数据。然后，根据压力-状态-响应框架，通过区分作物轮作类型和融合遥感数据构建了三种特征指标。最后，利用随机森林方法识别土壤质量等级，并进行了精度分析。结果表明，双季作物的NDVI峰值出现在4月中旬和8月中旬，一季作物出现在8月中旬。通过评价，土壤质量分为三类，共六个等级。通过主成分分析，每个土壤状态指标包含两到三个主成分，每个主成分包含五到八个时相作物遥感信息。区分作物轮作类型并融合遥感图像后，土壤质量识别精度显著提高。总体准确率分别为79.18%、86.12%和93.65%，Kappa系数分别为0.66、0.77和0.90。本研究开发了一种耕地质量等级自动识别方法，证明了区分作物轮作类型和多时相作物遥感信息融合是提高识别精度的有效途径。
P04447,"Estimation of Pb Content Using Reflectance Spectroscopy in Farmland Soil Near Metal Mines, Central China",中国中部金属矿区附近农田土壤铅含量的反射光谱估算,矿山开采产生的有害金属污染农田会威胁农产品安全。为了修复，绘制污染土壤的空间分布图至关重要。传统的基于采样的程序既耗时又费力。利用可见光、近红外和短波红外反射（VNIR-SWIR）光谱技术检测土壤重金属污染是一种替代方案。旨在研究一种利用VNIR-SWIR光谱检测最敏感波段以发现采矿活动附近农田土壤中铅（Pb）异常的方法，研究选择了小秦岭山脉下游的一系列活跃金矿区域，测试利用VNIR-SWIR光谱绘制土壤Pb分布图的可行性。共采集了115个土壤样本进行实验室Pb分析和光谱测量。采用偏最小二乘回归（PLSR）建立预测模型来估算土壤Pb含量，并通过寻找参与的最佳波段数量来优化模型。使用普通克里金（OK）插值法绘制Pb浓度的空间分布图。研究发现五个光谱波段（522 nm、1668 nm、2207 nm、2296 nm 和 2345 nm）对土壤Pb含量敏感。优化后的预测模型的决定系数（R2）、残差预测偏差（RPD）和均方根误差（RMSE）分别为0.711、1.860和0.711 ln(mg/kg)。此外，通过比较估算数据和地面数据绘制的地图，OK插值结果令人信服且准确（R2 = 0.775，
P04448,"Source Apportionment of Heavy Metal Contamination in Urban-Agricultural-Aquacultural Soils near the Bohai Bay Coast, Using Land-Use Classification and Google Satellite Tracing",基于土地利用分类和谷歌卫星追踪的渤海湾沿岸城市-农业-养殖土壤重金属污染源解析,本研究调查了中国渤海锦州附近86个土壤样品中镉、砷、铅、铜、铬和汞的重金属浓度，旨在确定人类活动如何影响其分布水平。利用普通协同克里金（OCK）并结合主要环境影响因子绘制了六种重金属的分布图。六个OCK制图模型的p值在0-2.78%之间，表明模型具有很好的统计显著性；相对平均绝对误差为4.82-12.53%，相对均方根误差为6.23-18.21%，表明浓度预测精度可接受。基于中国国家环境监测中心和环境保护总局的标准对OCK制图得到的污染分布进行了分级，结果显示该地区部分区域的铜和砷污染超过自然本底水平但未达到污染级别，铬污染在整个区域内普遍超过自然本底水平，甚至在部分区域达到污染级别。将分级污染图与土地利用图和谷歌卫星图叠加，并结合文献中的验证，能够建立砷、铜和铬的不同污染水平与人类活动之间的相关性。结果表明，超过自然本底水平的砷和铜污染可能与渤海沿岸的农业种植和养殖活动有关，污染物通过水道输送；超过自然本底水平的铬污染可能是由车辆排放造成的；而铬污染可能来源于钢铁制造和地球化学工厂。
P04450,Mapping the Levels of Soil Salination and Alkalization by Integrating Machining Learning Methods and Soil-Forming Factors,整合机器学习方法和土壤形成因子绘制土壤盐渍化与碱化程度图,基于遥感和机器学习方法准确更新土壤盐渍化和碱化分布图，在保障粮食安全、生物多样性和防治荒漠化方面发挥着重要作用。然而，目前关于利用机器学习（特别是一维卷积神经网络CNN）和土壤形成因子对盐渍化和碱化程度进行分类的研究仍较少。该研究以中国大安市为例，基于88个观测点和16个环境协变量，利用随机森林（RF）和CNN估算土壤盐渍化和碱化。结果表明：采用合成少数类过采样技术的RF模型（土壤盐渍化分类精度=0.67，精确度=0.67）表现优于CNN。盐分和植被光谱指数在松嫩平原土壤盐渍化和碱化估算中起最重要。RF模型得出的空间分布显示，从20世纪80年代到2021年，土壤盐渍化和碱化面积分别以每年1.40%和0.86%的速度增长，极高盐渍化和碱化区域规模正在扩大。不同土地利用类型下的土壤盐渍化和碱化程度及变化率遵循沼泽 > 盐碱土 > 草地 > 旱地和森林的规律。该研究为干旱地区土壤盐渍化和碱化的快速制图、评价和管理提供了参考。
