序号,英文标题,中文标题,中文摘要
P09641,Effect of Mineral-Based Amendments on Rice (Oryza sativa L.) Growth and Cadmium Content in Plant and Polluted Soil,矿物改良剂对水稻生长及污染土壤和植株中镉含量的影响,农业土壤可能受到采矿和冶炼等工业活动的污染。镉污染可能显著超过平均背景值，导致水稻植株对镉的吸收，并通过食物链危害人体健康。在中国南方的湖南省，水稻是主要的谷物，人体通过稻米途径接触金属污染物的问题备受关注。由于耕地短缺，湖南的污染农业土壤仍在用于水稻种植。本研究进行了一项田间试验，利用三种矿物改良剂（海泡石、骨炭和一种常作为肥料使用的硅基产品）修复镉污染的稻田土壤。稻田土壤的平均镉浓度为2.85 mg/kg，显著超过中国土壤质量标准。海泡石、骨炭和硅肥中的镉含量分别为0.59 mg/kg、0.28 mg/kg和0.44 mg/kg。未经处理时，土壤中镉的分布分数顺序为可交换态(FI)>有机结合态(FIII)>残渣态(FIV)>氧化物结合态(FII)；处理后顺序变为可交换态(FI)>残渣态(FIV)>有机结合态(FIII)>氧化物结合态(FII)。添加这三种改良剂后，土壤pH值和水稻生长指标（如株高和成熟率）均有提高。处理后水稻植株（秸秆、稻壳和糙米）中的镉浓度降低。然而，在三种改良剂中，只有骨炭的添加使水稻植株中的镉积累量降至中国标准值(0.2 mg/kg)以下，并使稻壳中的镉含量降
P09643,Exploring the Potential of Spectral Classification in Estimation of Soil Contaminant Elements,探索光谱分类在估算土壤污染物元素中的潜力,砷和重金属造成的土壤污染是一个日益严重的环境问题。高效调查土壤污染是土壤保护的前提，也是食品安全的基础。由于其快速和便捷的特点，可见光和近红外反射光谱（VNIRS）已广泛用于土壤科学。由于不同的光谱活性土壤特性，土壤反射光谱表现出独特的曲线形态，这可能限制了VNIRS在估算土壤污染物元素方面的应用。因此，应用光谱聚类来探索分类在估算土壤污染物元素方面的潜力。利用基于不同距离度量方法的光谱聚类和具有不同污染水平的元素进行了探索。在本研究中，从中国湖南省采集了土壤样本，使用74个风干土壤样本在350-2500 nm范围内的反射光谱来预测镍和锌的浓度。光谱聚类分别通过基于平方欧氏距离和光谱角度余弦的K均值聚类实现。预测模型结合遗传算法和偏最小二乘回归（GA-PLSR）进行校准。预测精度表明，这两种聚类方法在不同程度上提高了土壤中镍和锌浓度的预测效果，且基于平方欧氏距离的聚类优于基于光谱角度余弦的聚类。结果揭示了光谱分类在预测土壤镍和锌浓度方面的潜力。利用74个土壤光谱的一个选定子集进一步探索了光谱分类在估算锌浓度方面的潜力。基于平方欧氏距离的聚类显著提高了预测效果。此外，对距离度量方法的分析
P09644,"Health Risk Assessment of Trace Metals in Various Environmental Media, Crops and Human Hair from a Mining Affected Area",矿区影响区多种环境介质、作物和人体头发中痕量元素的健康风险评估,长期暴露于各种介质中的痕量金属对生活在已知污染源（如采矿和工业活动）附近的人们来说是一个重大问题。健康风险评估和人体头发分析可以为当地环境管理提供重要信息。本研究收集了中国南方典型矿区土壤、水、沉积物、空气、当地作物和人体头发中痕量元素的分布特征信息。结果表明，土壤、沉积物和空气中存在严重的痕量金属污染。当地儿童头发中的砷和铅含量高于参考上限，居民头发中痕量金属的积累与摄入和吸入途径显示出极大的相关性。砷分别对成年人和儿童的总非致癌风险贡献了52.27%和58.51%。成年人和儿童的镉致癌风险分别是安全水平的4.66倍和3.22倍。痕量金属的摄入暴露途径在很大程度上促成了总的非致癌和致癌效应。金属As、Cd和Pb是应优先管理的主要风险源和污染物，应控制通过土壤和作物摄入痕量金属的途径。
P09661,Soil Degradation and the Decline of Available Nitrogen and Phosphorus in Soils of the Main Forest Types in the Qinling Mountains of China,中国秦岭主要森林类型土壤退化及土壤有效氮磷的下降,据报道，世界各地都存在土壤退化现象。为了更好地理解这种退化，我们在中国秦岭山区选择了油松、锐齿栎森林以及锐齿栎和油松的混交林作为我们的永久样地，并在20年的时间里进行了三次调查。我们测定了土壤中有效氮(N)和有效磷(P)的含量，以追踪土壤质量的变化轨迹，并将其林分特征、地形和气候属性进行比较，分析各因素对土壤有效氮和有效磷的影响强度。我们发现，土壤质量严重下降，并且退化仍在继续。温度是控制土壤有效氮的最关键因素，而物种组成是调节土壤有效磷的主要因素。考虑到含量的巨大差距和养分流失率的增加，这种土壤质量的降低可能会对生态系统的可持续性产生负面影响。
P10912,"CHARACTERIZATION OF SOIL HEAVY METAL CONTAMINATION AND POTENTIAL ECOLOGICAL RISK IN THE URBAN–RURAL TRANSITION ZONE OF TAIYUAN CITY, CHINA",中国太原市城乡交错带土壤重金属污染特征与潜在生态风险,工业城市及其周边地区的土壤由于强烈的工业化和城市化而承受着高水平的污染。中国北部的太原及其周边地区是重工业发展的热点地区。为了评估环境质量，我们从太原的城乡过渡带采集了表层土壤样品。我们测定了Cr、Cu、Pb、Zn、As、Cd和Hg的浓度。Cr和As的主要输入是成土源，而其他元素主要来自人为源。Hg可能比其他元素更容易受人类活动的影响。由于具有高“毒性响应”因子和高浓度，Hg和Cd比其他重金属具有更严重的环境影响。由于靠近这些金属的源头，城市地区比农村地区具有更高的潜在生态风险。
P10923,Land-use types and soil chemical properties influence soil microbial communities in the semiarid Loess Plateau region in China,土地利用类型和土壤化学性质影响中国半干旱黄土高原地区的土壤微生物群落,
P10933,Variations in nutrient and trace element composition of rice in an organic rice-frog coculture system,有机稻蛙共作体系中水稻营养元素和微量元素组成的变化,
P10939,"Human health risk assessment and source analysis of metals in soils along the G324 Roadside, China, by Pb and Sr isotopic tracing",基于Pb和Sr同位素示踪的中国G324国道公路沿线土壤金属健康风险评估及源解析,该研究基于土壤剖面和距离公路的不同距离，对中国东南部厦门G324国道沿线的金属污染进行了研究。使用ICP-MS测定了一系列金属浓度，并利用富集因子、人体健康风险评估和潜在生态风险指数进行了评估。采用多元统计分析和Pb-Sr同位素示踪技术对土壤中的污染源进行了检验。结果表明，高土壤金属含量主要分布在0-30m深度和距离公路0-7m的范围内。在表层土壤和剖面土壤中，Cd的生态风险最大。根据人体健康风险评估，路边土壤对人类健康没有风险。多元统计分析表明，表层土壤明显受交通因素影响；然而，剖面土壤不仅受交通因素影响，还受工业生产影响。Pb同位素组成分析结果显示，在剖面中，两个主要Pb源（母质和汽车尾气）的二元混合，平均贡献率分别为78.29%和21.71%。在距离路边0-7m的表层土壤中，两个源也是母质（75.96%）和汽车尾气（24.04%）。在距离路边31-300m处，主要来源是母质（73.85%）和煤炭（26.15%）。结合Pb-Sr同位素示踪的污染源证实了Pb同位素分析的结果。
P10943,Evaluation of biochars from different stock materials as carriers of bacterial strain for remediation of heavy metal-contaminated soil,不同原料生物炭作为细菌菌株载体修复重金属污染土壤的评价,
P00053,Synthesis of MgO-coated corncob biochar and its application in lead stabilization in a soil washing residue,氧化镁涂层玉米芯生物炭的合成及其在土壤洗涤残留物铅稳定化中的应用,本研究通过热解MgCl2预处理的玉米芯，合成了一种氧化镁涂层玉米芯生物炭（MCB），旨在比玉米芯生物炭（CB）更好地固化污染土壤中的铅。研究了CB和MCB的性质和微观结构。观察到1到2 μm的MgO颗粒很好地涂覆在MCB上，MCB中的MgO含量计算为29.90%（重量比）。MgO涂层使生物炭的比表面积从0.07 m2/g显著增加到26.56 m2/g。MgO涂层还将生物炭在水溶液中对铅的去除率从23%显著提高到74%。在实验室培养研究中，CB未能固化土壤洗涤残留物中的铅，也不能降低其环境风险。相反，将MCB应用于土壤后，TCLP淋滤铅从10.63 mg/L显著减少到5.24 mg/L（降低了50.71%）。MCB与其他改良剂的比较表明，MCB中的生物炭组分通过阳离子-π相互作用将铅吸附在其表面，并由于较高的比表面积增加了表面吸附，然后MCB表面的MgO涂层通过沉淀作用进一步增强了吸附。生物炭-矿物复合材料的协同作用使其成为土壤修复的有希望的候选材料。
P00209,Distribution of Heavy Metal Pollution in Surface Soil Samples in China: A Graphical Review,中国地表土壤样本中重金属污染的分布：图形综述,
P00288,Land use change and soil carbon sequestration in China: Where does it pay to conserve?,中国土地利用变化与土壤固碳：哪里值得保护？,本文利用全国范围内的土地利用、土壤和气候地理参考数据库，估算了1985年至2005年间中国土地利用变化对土壤有机碳（SOC）固存的影响。此处提出的方法能够将关于土壤、气候和土地利用变化的特定地点信息纳入国家级分析。我们发现，从1985年到2005年，草地恢复对中国土壤有机碳的增加贡献最大，而草地退化导致的减少也最大。总体而言，土地利用变化导致的土壤有机碳净增长仅为7.5 TgC（0.02%），在95%的置信水平上不具有统计学显著性。成本效益分析表明，在评估土地保护计划时考虑土壤有机碳非常重要。恢复退化的草地比将旱地退耕还草更具成本效益。内蒙古是密集草地恢复的关键区域。
P00320,"Spatial health risk assessment and hierarchical risk management for mercury in soils from a typical contaminated site, China",中国典型污染场地土壤中汞的空间健康风险评估与分级风险管理,由于中国的快速城市化和生态文明建设的实施，许多工厂已经关闭或搬迁。因此，产生了大量含有污染土壤的污染场地，可能会对附近的受体构成风险。本研究对中国华中地区湖南省某典型污染场地土壤中的汞（Hg）进行了空间健康风险评估和分级风险管理政策制定。与中国《土壤环境质量标准》的二级值（0.3 mg/kg）相比，三个土壤深度的汞平均浓度均超过了二级值。在敏感用地场景下，表层土壤、中层土壤和底土分别有41%、30%和36%的区域，汞的非致癌风险可能造成不良健康影响。在非敏感用地场景下，除采样点S29附近区域外，大部分区域的非致癌风险暂时不会造成不良健康影响。在空间上，敏感用地场景下污染场地的中部、西南部和东北部应被视为优先区域。对于非致癌效应，导致较高暴露风险的暴露途径是摄入和吸入蒸气，其次是皮肤接触和吸入颗粒物。提出了基于风险的综合风险管理政策，包括针对不同土壤深度的分级风险控制值和计算出的修复土方量，并考虑了相关决策者的成本效益。
P00430,"Environmental quality and sources of heavy metals in the topsoil based on multivariate statistical analyses: a case study in Laiwu City, Shandong Province, China",基于多元统计分析的表层土壤重金属环境质量及来源研究：以中国山东省莱芜市为例,为了给土壤环境风险预警、管理和污染修复提供依据，在莱芜农田土壤中采集了560个表层土壤样品（0-20 cm）。采用内梅罗污染指数评价土壤重金属环境质量，并利用多元统计分析方法研究了重金属（As、Cd、Cr、Cu、Hg、Ni、Pb和Zn）的来源和空间分布特征。结果显示，As的平均含量为8.80 ± 4.05 mg/kg，Cd为0.15 ± 0.09 mg/kg，Cr为74.21 ± 44.82 mg/kg，Cu为27.92 ± 11.44 mg/kg，Hg为0.05 ± 0.20 mg/kg，Ni为36.10 ± 24.92 mg/kg，Pb为28.81 ± 18.90 mg/kg，Zn为74.54 ± 41.69 mg/kg。除As外，这八种重金属的平均含量均未超过国家二级标准值，但其他七种重金属的平均含量高于山东省土壤自然地质背景值。八种重金属可分为三个主成分：PC1（Cd、Pb和Zn）主要受农业、工业及交通影响；PC2（Cr和Ni）为自然成因元素；PC3（As和Hg）与矿山开采、燃煤和污水灌溉有关。Cu被认为受自然和人类活动共同影响，且载荷相对较大。研究区域的主要土壤优于内梅罗多因
P00641,Heavy metal speciation and risk assessment in dry land and paddy soils near mining areas at Southern China,中国南部矿区附近旱地和水稻土中重金属的形态及风险评估,土壤重金属污染在世界许多地区是一个长期存在的环境问题，并对生态系统和人类健康构成巨大威胁。土壤中重金属的形态对评估污染土壤的环境风险至关重要。本研究测定了中国广西壮族自治区刁江沿岸矿区附近农田土壤中 As、Cd、Cr、Cu、Mn、Ni、Pb 和 Zn 的总浓度及形态。还确定了土壤中重金属的来源，以评估其对土壤重金属形态分布的影响。此外，还比较了主要土壤重金属污染物 Cd 和 Zn 在旱地和水稻土中的形态分布。结果显示，矿区附近有两个严重污染区域，污染程度已达到惊人的水平。As、Cd、Pb 和 Zn 受采矿活动影响较大，在土壤中显示出极强的污染水平。Cd 的交换态和碳酸盐结合态的平均百分比最高，高达 46.8%，表明具有较高的环境风险。在受采矿活动严重污染的土壤中，As、Cd、Cu、Mn、Pb 和 Zn 的较大生物有效态被发现，而 Cr 和 Ni 作为存在于稳定残渣态中的亲源元素。此外，在旱地土壤中，Cd 的可还原态比例高于水稻土，而 Cd 的交换态和碳酸盐结合态低于水稻土。水稻土中 Zn 的可氧化态高于旱地土壤。结果表明，土壤重金属的来源和土地利用类型影响土壤中重金属的形态，这对土壤重
P00642,"Heavy metals in sediments, soils, and aquatic plants from a secondary anabranch of the three gorges reservoir region, China",三峡库区某支流沉积物、土壤及水生植物中的重金属研究,
P00645,"Heavy metal levels in kiwifruit orchard soils and trees and its potential health risk assessment in Shaanxi, China",陕西猕猴桃果园土壤及树木重金属水平及其潜在健康风险评估,
P00646,Contamination and human health risk of lead in soils around lead/zinc smelting areas in China,中国铅/锌冶炼区周边土壤中铅的污染及人体健康风险,"铅/锌冶炼是中国的一项重要经济活动，但也导致了严重的环境污染。本研究回顾了2000年至2015年期间发表的中国铅/锌冶炼区土壤铅污染的研究，旨在阐明国家尺度和局部尺度上土壤铅污染的总水平、空间变化和健康风险。结果显示，中国58个铅/锌冶炼区表层土壤中的铅含量范围为7至312,452 mg kg-1，算术平均值、几何平均值和中位数分别为1982、404和428 mg kg-1 (n=1011)。随着距离冶炼厂的距离从<1000m增加到1000~2000m及>2000m，这些冶炼区表层土壤铅含量从平均2466 mg kg-1降至659 mg kg-1，随后降至463 mg kg-1。在深度变化上，这些地点的平均土壤铅含量从0-20cm深度的986 mg kg-1逐渐下降到80-100cm深度的144 mg kg-1。58个冶炼区的土壤样品(n=1011)中约有78%被归类为具有高铅污染水平。约有34.2%和7.7%的土壤样品可能分别对儿童造成不良健康影响和高慢性风险。中国西南和东南省份以及辽宁省的铅/锌冶炼区污染最为严重，应作为修复的重点区域。"
P00648,"Distribution, bioavailability, and leachability of heavy metals in soil particle size fractions of urban soils (northeastern China)",城市土壤不同粒径组分中重金属的分布、生物有效性和淋出性（中国东北）,"本研究考察了城市土壤不同粒径组分中重金属的分布、迁移性及潜在环境风险。研究采集了中国东北辽宁省鞍山的代表性城市表层土壤（10个），将其分为六个粒径组分，并测定了其中的重金属含量（Cr, Cu, Cd, Pb 和 Zn）。分别采用毒性特征淋滤程序（TCLP）和乙二胺四乙酸（EDTA）提取评估了不同粒径组分中重金属的生物可及性和淋出性。结果表明，五个重金属的含量随粒径减小而增加。小于2 μm的粘粒组分重金属含量最高，表明其受污染程度最严重。Cr也在2000–1000 μm的粗颗粒中富集，表明了成岩贡献。然而，导致重金属累积的主导粒径组分似乎是50–2 μm。重金属的分布因子（DFs）在2000–1000 μm组分中最低，而在粘粒组分中最高。粘粒组分中重金属的DFs依次为 Zn (3.22) > Cu (2.84) > Pb (2.61) > Cr (2.19) > Cd (2.05)。富集因子表明重金属的富集程度随粒径减小而增加，尤其是Cd和Zn。粘粒组分中TCLP和EDTA可提取的重金属浓度相对高于粗颗粒。Cd在粘粒组分中的生物有效性高于其他组分或全土。相比之下，Cr在六个土壤粒径组分中"
P00649,"Source identification and risk assessment of heavy metal contaminations in urban soils of Changsha, a mine-impacted city in Southern China",中国南部受采矿影响城市长沙城市土壤重金属污染的源解析及风险评估,"随着中国工业化和城市化的快速发展，城市土壤遭受了严重的重金属污染。本研究从中国南方受采矿影响的长沙市采集了54个城市土壤样品。通过ICP-MS测定了重金属（As, Cd, Co, Cu, Mn, Ni, Pb, Zn）的浓度。结合多元统计和地质统计方法对重金属的污染源进行了判别和识别。根据层次聚类分析（HCA）、主成分分析（PCA）和空间分布模式的结果，确定了四个主要来源。Co和Mn主要来源于土壤母质。Cu、Pb和Zn之间存在显著的正相关关系，与采矿活动和交通排放有关。Cd和Ni可能受商业活动和工业排放的影响。As单独成组，被认为与燃煤和垃圾焚烧有关。城市土壤重金属风险评估表明，长沙市城区整体具有中等潜在生态风险。"
P00651,"Assessments of levels, potential ecological risk, and human health risk of heavy metals in the soils from a typical county in Shanxi Province, China",山西省某典型县域土壤重金属水平、潜在生态风险及人体健康风险评估,共采集了128个表层土壤样品，分析了砷、镉、铬、铜、铅、镍、锌和汞八种重金属的浓度、潜在生态风险和人体健康风险。这八种金属的平均浓度低于中国土壤环境质量标准，但略高于山西省的背景值。利用富集因子、变异系数和潜在生态风险指数评估重金属的污染和生态风险水平，其中镉和汞在研究区域的污染水平和潜在风险高于其他金属。此外，多元地质统计分析表明，汞主要来源于工业排放等点源，而农业活动是镉的主要来源。人体健康风险评估表明，非致癌风险值低于阈值值。砷、铬和镍的总致癌风险对成年人来说在可接受范围内，而对儿童来说则高于阈值值（1.0E−04），表明儿童面临更高的土壤重金属威胁。这些结果为研究区域的重金属污染控制和人体健康风险评估管理提供了基础信息。
P00654,Cadmium (Cd) distribution and contamination in Chinese paddy soils on national scale,全国尺度下中国水稻土中镉的分布与污染研究,稻米是中国越来越多的人的主食。由于受镉污染的大米在中国引发的问题越来越多，耕地土壤中的镉污染已成为一个严重问题。在中国，许多研究在国家尺度上考察了耕地土壤中的镉污染，但很少有研究关注镉在水稻田中的分布。本研究探讨了中国水稻土中镉的空间格局，对潜在风险进行了初步评估，并根据国内大米的贸易流向确定了污染最严重的地区。结果表明，中国水稻土中镉浓度范围为0.01至5.50 mg/kg，中值为0.23 mg/kg。平均而言，镉浓度最高的省份是湖南（0.73 mg/kg）、广西（0.70 mg/kg）和四川（0.46 mg/kg）。中部和西部地区水稻土中的镉浓度高于东部地区，特别是东南沿海地区。在行政区划中，镉超标率为33.2%，重污染率为8.6%。关于水稻土中的镉，东北平原的土壤环境质量优于长江流域和东南沿海地区。采矿活动是中国水稻土中镉的主要人为污染源。基于大米贸易，更多的人口将通过摄入湖南省生产的大米而暴露于镉。某些大米的输出地区，特别是湖南省，应优先管理和控制水稻土中的镉污染。
P00655,"Chemical forms of heavy metals in agricultural soils affected by coal mining in the Linhuan subsidence of Huaibei Coalfield, Anhui Province, China",安徽淮北煤田临海塌陷区受煤矿开采影响的农业土壤中重金属的化学形态,土壤中重金属的总量可能不足以理解其迁移性和生物有效性，评估重金属与土壤不同化学形态的结合程度至关重要。本研究采用连续提取法，评估了中国安徽省淮北煤田临海沉陷区42个代表性土壤样品中镉、铬、铜、镍、铅和锌 的迁移行为。结果表明，除铅 (0.89) 外，重金属的平均浓度是淮北市地表土壤背景值的1.16至3.21倍(镉 3.21；铬 1.19；铜 1.16；镍 1.23；锌 1.85)。大部分总量的铬、铜、镍、铅和锌 以残渣态存在 (70%以上)，而镉 主要以可交换态 (42%) 为主。相关性分析显示，土壤中镉、铜、铅和锌 的迁移性受理化性质和金属总量的共同影响，而铬 和镍 的迁移性主要受其金属总量的影响。根据潜在生态风险指数 (RI) 和风险评估代码 (RAC) 的评估，铬、铜、镍、铅和锌 构成无风险或低风险。然而，由于具有较高的可交换态和碳酸盐结合态比例，镉 呈现出高至极高的风险。
P00656,"Distribution, source identification, and ecological risk assessment of heavy metals in wetland soils of a river–reservoir system",河流-水库系统湿地土壤中重金属的分布、来源识别及生态风险评估,"世界上大多数河流都筑有大坝，为多种目的修建了超过45,000座大型水库。河岸带和水库消落带是大坝河流中两种最重要的湿地类型。迄今为止，关于河流-水库系统中湿地土壤重金属污染的研究很少。在本研究中，我们测量了不同季节沿汉江河岸带和水库消落带采集的表层土壤中十种重金属（Ba、Cd、Co、Cr、Cu、Mn、Ni、Pb、Sr 和 Zn）的浓度。结果显示，河岸湿地中 Co、Cu 和 Ni 的浓度显著低于水库消落带。在河岸湿地中，只有土壤 Sr 浓度在夏秋淹没后显著增加。多元统计分析表明，Ba 和 Cd 可能来源于工矿源，而 Sr 和 Mn 主要来源于天然岩石风化。生态风险评估分析表明，中国汉江沿岸的河岸带和水库消落带土壤重金属均表现出中等生态风险。汉江上游流域是中国南水北调中线工程的水源区。因此，为了控制湿地土壤的重金属污染，应更加注重减少工矿污染物向河岸带和水库消落带的排放。"
P00660,The respective effects of soil heavy metal fractions by sequential extraction procedure and soil properties on the accumulation of heavy metals in rice grains and brassicas,连续提取法所得土壤重金属组分及土壤性质对水稻和芸薹属蔬菜重金属积累的各自影响,
P00662,"Heavy metal pollution in soil associated with a large-scale cyanidation gold mining region in southeast of Jilin, China",吉林省东南部大型氰化法金矿开采区相关的土壤重金属污染,不同的金矿开采和冶炼工艺会导致独特的重金属污染模式和结果。本研究考察了中国吉林省大型氰化法金矿作业的重金属污染，这与小型混汞法金矿开采有显著区别。2013年6月，从矿区地表和尾矿池共采集了20个样品（包括1个背景样品）。分析了这些样品中Cr、Cu、Zn、Pb、Ni、Cd、As和Hg的重金属浓度、污染程度及来源。金矿区土壤样品中Pb、Hg和Cu的平均浓度（分别为819.67、0.12和46.92 mg kg−1）超过了当地背景值。Hg的平均含量低于土壤环境质量一级标准，表明氰化法有助于减少Hg污染。地累积指数和富集因子结果表明，Pb、Cu和Hg存在明显的富集迹象，其中Pb污染严重，Hg和Cu污染为中度至无。多元统计分析表明存在三种金属来源：(1) Pb、Cd、Cu和As来自人为来源；(2) Cr和Zn为自然起源；(3) Hg和Ni具有人为和自然混合来源。此外，尾矿坝在拦截尾矿方面起着重要作用。潜在生态风险评价结果表明，该研究区对生态健康构成潜在风险。Pb和Hg（分别因高浓度和高毒性）是风险指数的主要污染物，吉林海沟金矿的Pb和Hg污染应引起极大关注。
P00663,"Heavy metals in composts of China: historical changes, regional variation, and potential impact on soil quality",中国堆肥中的重金属：历史变化、区域差异及其对土壤质量的潜在影响,堆肥被认为是重金属进入环境的主要来源之一。本研究旨在通过分析2002年至2013年有代表性的堆肥样本和已发表数据，探讨中国堆肥中金属浓度的历史变化和空间差异。堆肥中镉、铬、铅、砷、汞、锌、镍 和铜 的平均浓度分别为 2.42、35.52、32.38、16.33、0.32、258.1、9.71 和 72.24 mg kg−1。超过中国有机肥标准 临界水平的样本百分比分别为 Cd 28.7%、As 18.3%、Pb 9.6%、Cr 1.7% 和 Hg 0.9%。模型预测，按目前的施用率，Cu、Zn、Hg 和 Cd 达到中国一级环境容量  分别需要 18、24、29 和 48 年。在 2002-2013 年期间，堆肥中 Cd 的浓度随时间呈下降趋势，而 Zn、Cu 和 As 的浓度则相反，这可能是由于对这些元素的控制较少或根本没有控制。在经济发达地区（建立了更多使用含金属饲料的商业农场），堆肥中 Cu、Zn、As 和 Cd 的浓度通常较高。与自给自足的农场相比，商业农场的粪便通常具有较高的金属浓度。需要进一步研究监测从原料到堆肥的金属浓度，并评估堆肥施用对土壤质量的长期影响。
P00808,"Soil heavy metal(loid)s and risk assessment in vicinity of a coal mining area from southwest Guizhou, China",中国贵州西南部某煤矿区周边土壤重金属及风险评价,为了评估污染水平并定量估算重金属造成的潜在生态风险，本研究测量了中国贵州西南部某煤矿区附近土壤中砷、铅、镉、汞、镍、铬和铜的总量。结果显示，所有重金属/类金属均超过了贵州地区土壤环境质量的背景值。地累积指数显示，在七种重金属/类金属中，砷的污染水平最高，汞和铅的污染水平也相对较高。皮尔逊相关和聚类分析表明，汞、铜和砷之间存在相关性，它们的存在可能主要与采矿活动、煤炭和石油燃烧以及车辆排放有关。改进的内梅罗指数表明，研究区重金属污染的整体程度从中度污染到重度污染不等。潜在生态风险指数分析表明，所研究土壤样品的整体生态风险水平处于高到极高的程度，重金属/类金属的潜在生态风险因子依次为：Hg > As > Cd > Pb > Cu > Ni > Cr，其中Hg和As的潜在生态风险因子达到极高风险等级。
P00920,"Heavy metal contamination of urban topsoil in a petrochemical industrial city in Xinjiang, China",中国新疆某石化工业城市城市表层土壤重金属污染,"重金属污染是世界许多国家的普遍现象。本研究通过实地调查，评估了中国新疆克拉玛依市独山子区城市土壤的重金属污染状况。共在城市区域内采集了0-15cm表层土壤样品56个，并分析了7种元素（Cu, Zn, Cd, Pb, Cr, As 和 Ni）的含量。这些金属的平均浓度均高于新疆土壤的相应背景值。我们利用污染指数和生态风险指数评估了城市土壤的重金属污染程度和潜在生态风险。Cu, Zn, Cd, Pb, Cr, As 和 Ni 的污染指数值分别为 1.81, 1.35, 4.64, 1.27, 1.80, 1.39 和 1.22，潜在生态风险指数值分别为 12.03, 1.79, 185.05, 8.39, 4.78, 18.44 和 1.79。结果表明，独山子城市土壤受到一定程度的重金属污染，且受工业活动影响表现出较高的生态风险。Cd是研究区域城市土壤金属污染的关键元素。相关性分析、主成分分析结合元素浓度的空间分布图进一步揭示，城市土壤重金属污染主要归因于石化工业、煤化工、交通和商业活动。"
P01094,"Heavy metals in soils from a typical county in Shanxi Province, China: Levels, sources and spatial distribution",山西省典型县土壤中的重金属：水平、来源及空间分布,测定了中国山西省襄汾县128个表层土壤样品中As、Cd、Cr、Cu、Pb、Ni、Zn和Hg的浓度。这八种重金属的浓度低于国家土壤质量标准中的临界值。然而，这些浓度被发现略高于山西省土壤的背景值，表明襄汾县土壤中这些金属富集，特别是汞和镉。利用主成分分析结合聚类分析分析数据并确定这些重金属的可能来源；结果表明，襄汾县土壤中的八种重金属来自三个不同的来源。铅、镉、铜和锌主要源于农业实践和车辆排放。砷和镍主要源于母质。工业实践是铬和汞的主要来源。重金属的空间分布差异很大，与当地人类活动密切相关。
P01100,Effect of coexisting Al(III) ions on Pb(II) sorption on biochars: Role of pH buffer and competition,共存Al(III)离子对生物炭吸附Pb(II)的影响：pH缓冲与竞争作用,生物炭被广泛认为是固定酸性污染土壤（存在大量可溶性Al(III)离子）中重金属的 promising 改良剂。针对共存Al(III)对生物炭吸附Pb(II)影响的不确定性，本研究利用在550°C热解的红麻芯生物炭（KB550；高碳低灰）和污泥生物炭（SB550；低碳高灰），在初始pH 3.0–4.5的水溶液中阐明了共存Al(III)物种和生物炭无机组分对Pb(II)固定的影响。结果表明，Al(III)主要通过对抗生物炭碱性的pH缓冲作用降低了KB550对Pb(II)的吸附，从而抑制了碳酸铅的形成。相反，SB550上的吸附减少主要归因于吸附位点的直接竞争，特别是富含Fe的叶绿石2M1和偏高岭石上的竞争。由于Pb-P沉淀和Pb-K层间交换作用，SB550抵抗共存Al(III)的残留Pb(II)吸附容量比KB550高3-5倍。低pH和共存Al(III)增强了Pb-K层间交换，而在较高pH下，Pb-P沉淀是SB550抵抗Al(III)缓冲和竞争的主导Pb(II)吸附机制。应用这两种生物炭作为改良剂证实，富矿物质的SB550更适合固定高可提取Al(III)酸性土壤中的Pb(II)。
P01209,"Distribution and migration of heavy metals in soil and crops affected by acid mine drainage: Public health implications in Guangdong Province, China",受酸性矿山排水影响的土壤和作物中重金属的分布与迁移：中国广东省的公共卫生影响,酸性矿山排水（AMD）含有高浓度的重金属，其排放到溪流和河流中构成了严重的环境问题。本文考察了中国广东省大宝山矿区AMD对土壤、植物和人类健康的影响。虽然大规模采矿于2011年停止，但土壤中的重金属污染继续危及该地区的作物和人类健康。本研究的目的是阐明Cd、Cu、Zn、As和Pb的分布和迁移及其对当地居民的健康影响。我们收集并分析了74个作物样本，包括28个甘蔗、30个蔬菜、16个水稻及相应的土壤样本，使用相关性和线性关系进行转化过程分析，并应用致癌和非致癌风险进行危害评估。结果显示，当地土壤受到Cd、Cu和As的严重污染（尤其是Cd），平均Igeo值高达3.77。水稻和蔬菜中的Cd、Cu和Zn含量与四年前相当，而可食用部分的As和Pb含量比以前低2到5倍。由于土壤中较高的可交换态比例，作物对Cd和Zn的根吸收是其高浓度的主要贡献因素，而叶菜类积累的As和Pb含量升高主要归因于大气沉降。甘蔗根部的金属浓度高于水稻和蔬菜根部。作物消费的风险评估显示，蔬菜和水稻的危害商数值比阈值高出21到25倍，表明对消费者有潜在的非致癌风险。估计的平均总致癌风险值为0.0516，超过USEPA接受的风险
