DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签_生产,标签_生态,标签,id_DOI,id_Source,split_source,is_synthetic,SoilpH__missing,pH__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.113710470199766,121.53578597262316,上海,PAH,6.3758859577922085,5.54,,1622.209435637267,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.134717390622455,121.46469416610203,上海,PAH,6.415135957792208,5.54,,2039.8649108887184,1682.9390477328434,63.08487522370306,77.27963859110187,51.4543306046297,7.449298617710274,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.28911443875152,121.36001694823754,上海,PAH,6.569260237319848,5.54,,1524.8402731289618,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.190505827541095,121.6097557020616,上海,PAH,6.569260237319848,5.54,,1416.6369770701424,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.208189174418553,121.5873789505584,上海,PAH,6.761834716333138,5.54,,779.4548083304928,1667.6405694244863,112.32332905527635,44.06243075151627,46.04158162421299,5.937479224744467,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.199945348740812,121.41744635427824,上海,PAH,6.3758859577922085,5.54,,1228.2279621561638,1620.6944227328433,63.08487522370306,70.17035417353392,51.4543306046297,5.881890234763863,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.274613635344288,121.57608766745012,上海,PAH,7.781243467875049,5.54,,1103.6563782800213,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.20400453655454,121.58614608809496,上海,PAH,6.753584716333139,5.54,,854.1487623480191,1667.6405694244863,112.32332905527635,44.06243075151627,46.04158162421299,5.937479224744467,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.129080336399067,121.50597118704994,上海,PAH,6.569260237319848,5.54,,1471.2447644172594,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.232510897832352,121.34143005893314,上海,PAH,6.757532632999805,5.54,,553.8222862911227,1667.6405694244863,104.36750726041245,11.30206905390373,47.398496244710415,5.9593752307916334,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.23506139215696,121.46423492042167,上海,PAH,6.460365124458875,5.54,,2343.467393392088,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.184461556841033,121.3403586122207,上海,PAH,7.781243467875049,5.54,,1088.6007563690716,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.17067574041951,121.3977611813924,上海,PAH,6.460365124458875,5.54,,2202.8332470700498,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.14820106047441,121.43087519869208,上海,PAH,6.3758859577922085,5.54,,1943.5493788295823,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.096376978842468,121.52600563077866,上海,PAH,7.781243467875049,5.54,,1152.062488387638,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.302746193686097,121.47541340564509,上海,PAH,6.569260237319848,5.54,,1345.368558135569,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.17271438499633,121.38639620805873,上海,PAH,6.415135957792208,5.54,,1996.7300851950947,1682.9390477328434,63.08487522370306,77.27963859110187,51.4543306046297,7.449298617710274,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.373151738558743,121.51604134462475,上海,PAH,5.629202678571427,5.54,,2429.124310535993,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.189159421535297,121.37327686635506,上海,PAH,6.569260237319848,5.54,,1553.0543525770756,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.22764586154199,121.54738143111504,上海,PAH,5.629202678571427,5.54,,2679.831552406758,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.305336462586386,121.39167344291012,上海,PAH,6.3758859577922085,5.54,,1693.0420989656734,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.231320968442404,121.54941113249708,上海,PAH,6.757532632999805,5.54,,623.050856691385,1667.6405694244863,104.36750726041245,11.30206905390373,47.398496244710415,5.911490210094598,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.117350849219704,121.4590906969552,上海,PAH,6.569260237319848,5.54,,1440.1482270468557,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.325107614354224,121.37352755387086,上海,PAH,7.781243467875049,5.54,,949.6789279345248,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,25.040902449699814,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.190979414281433,121.61319500092117,上海,PAH,6.3758859577922085,5.54,,1632.8906099011913,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.152942504344946,121.3908174561458,上海,PAH,6.3758859577922085,5.54,,1246.5232386730895,1620.6944227328433,63.08487522370306,70.17035417353392,51.4543306046297,5.881890234763863,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.322750017549005,121.38172826564298,上海,PAH,6.460365124458875,5.54,,2094.0603809203185,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.149730706012203,121.6160114177433,上海,PAH,5.629202678571427,5.54,,2482.067402996693,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.15648885321903,121.55789690711843,上海,PAH,6.761834716333138,5.54,,772.778378139852,1667.6405694244863,112.32332905527635,44.06243075151627,46.04158162421299,5.937479224744467,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.21088410554411,121.61495557301242,上海,PAH,6.569260237319848,5.54,,1509.608106631811,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.329543388747062,121.35450883832948,上海,PAH,6.460365124458875,5.54,,2213.8739391622585,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.272739591577405,121.35783414657092,上海,PAH,6.460365124458875,5.54,,2107.4980398138796,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.295024477588417,121.5397328051635,上海,PAH,6.460365124458875,5.54,,2238.793778816295,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.292192171785835,121.33581409933456,上海,PAH,6.460365124458875,5.54,,2309.5007824242984,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.31230906081188,121.44043244524212,上海,PAH,6.761834716333138,5.54,,780.1468019084228,1667.6405694244863,112.32332905527635,44.06243075151627,46.04158162421299,5.937479224744467,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.18433934280804,121.36727062345015,上海,PAH,6.758282632999806,5.54,,666.5762557058383,1667.6405694244863,104.36750726041245,11.30206905390373,47.398496244710415,5.812138243902129,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.28119200563956,121.61364232242356,上海,PAH,6.569260237319848,5.54,,1381.7620361163572,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.261196599017776,121.58794372105476,上海,PAH,6.460365124458875,5.54,,2346.643582294193,1682.9390477328434,63.08487522370306,71.25023867046441,51.4543306046297,6.009195085097609,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.290356183390063,121.5912608415315,上海,PAH,6.569260237319848,5.54,,1579.8535415446,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.35384652434611,121.46152373448416,上海,PAH,7.781243467875049,5.54,,1168.6868634878797,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.34704260326654,121.49529618083976,上海,PAH,6.569260237319848,5.54,,1386.0775791485328,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.36512362341094,121.57553834456672,上海,PAH,7.781243467875049,5.54,,1131.041012777952,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.31267020655758,121.52065300733,上海,PAH,6.753584716333139,5.54,,845.0303773631817,1667.6405694244863,112.32332905527635,44.06243075151627,46.04158162421299,5.937479224744467,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.228176188193892,121.53197075209896,上海,PAH,6.3758859577922085,5.54,,1651.808437565439,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.267475919715547,121.38273568928142,上海,PAH,6.3758859577922085,5.54,,1629.778857874376,1620.6944227328433,63.08487522370306,76.19975409417138,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.195569804440172,121.39102363196132,上海,PAH,5.629202678571427,5.54,,2751.257044675909,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.232934330333112,121.54421484478264,上海,PAH,7.781243467875049,5.54,,1029.9628445571486,219.68128537842958,23327.92397916667,557.6147345459492,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.33575984401532,121.61611490892878,上海,PAH,5.629202678571427,5.54,,2579.7079839100293,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.153615343382025,121.5323739316497,上海,PAH,5.629202678571427,5.54,,2381.1129223284897,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.367176810700386,121.55750770529878,上海,PAH,6.569260237319848,5.54,,1452.3155814101494,1667.6405694244863,130.2678751934937,58.89081932153215,45.22569423870902,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.340842081307212,121.3638914712382,上海,PAH,5.629202678571427,5.54,,2386.224118613197,1581.1007875406947,148.48532960971392,82.90619998807509,45.22569423870902,7.030772072842564,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,31.11955208624942,121.40164522221214,上海,PAH,6.460365124458875,5.54,,2062.895990690455,1682.9390477328434,63.08487522370306,77.27963859110187,51.4543306046297,7.449298617710274,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1,1,10.1007/s11368-020-02838-2,Chen2021_Shanghai_GreenSpace_PAH,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
