SoilpH,pH,OC_pct,标签,SoilpH__missing,pH__missing
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.762032632999805,5.54,,1,1.0,1.0
5.693373981724797,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
5.661688461538461,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.762032632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
5.872536764705881,5.54,,0,1.0,1.0
6.732888888888889,5.54,,0,1.0,1.0
6.314899255503485,5.54,,0,1.0,1.0
6.523938564486619,5.54,,0,1.0,1.0
5.866293376068375,5.54,,0,1.0,1.0
5.888036764705881,5.54,,0,1.0,1.0
5.828793376068376,5.54,,0,1.0,1.0
5.6387155982906,5.54,,0,1.0,1.0
6.542556547619047,5.54,,0,1.0,1.0
6.604987103174603,5.54,,0,1.0,1.0
6.492673214285714,5.54,,0,1.0,1.0
6.5953507395382385,5.54,,0,1.0,1.0
5.672926709401709,5.54,,0,1.0,1.0
6.530905193690749,5.54,,0,1.0,1.0
6.53713714063714,5.54,,0,1.0,1.0
5.905036764705882,5.54,,0,1.0,1.0
6.29108403811218,5.54,,0,1.0,1.0
5.828793376068376,5.54,,0,1.0,1.0
6.542556547619047,5.54,,0,1.0,1.0
6.213362490797602,5.54,,0,1.0,1.0
6.565917180554459,5.54,,1,1.0,1.0
5.646862797619048,5.54,,1,1.0,1.0
6.542556547619047,5.54,,0,1.0,1.0
5.905036764705882,5.54,,0,1.0,1.0
6.482831585081584,5.54,,0,1.0,1.0
6.732888888888889,5.54,,0,1.0,1.0
6.523938564486619,5.54,,0,1.0,1.0
6.2458871543586785,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.720972222222223,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.762032632999805,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
6.720972222222223,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.720972222222223,5.54,,0,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.661688461538461,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
5.661688461538461,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.762032632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.7461576329998065,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.415135957792208,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.415135957792208,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.415135957792208,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.415135957792208,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.762032632999805,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.569260237319848,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.3758859577922085,5.54,,1,1.0,1.0
7.781243467875049,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
5.629202678571427,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.460365124458875,5.54,,1,1.0,1.0
6.439847103863907,5.54,,1,1.0,1.0
6.415135957792208,5.54,,1,1.0,1.0
6.761834716333138,5.54,,1,1.0,1.0
6.758282632999806,5.54,,1,1.0,1.0
6.722511186921375,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,1,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.753584716333139,5.54,,1,1.0,1.0
6.757532632999805,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
6.837264759962238,5.54,,0,1.0,1.0
